author_raw,author_id,notes,merged_by,merged_date
Bancks M,Bancks MP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bazzano L,Bazzano LA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Becker L,Becker LC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Benowitz N,Benowitz NL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Berenson GS,Berenson G,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Berry J,Berry JD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Betoko AS,Betoko A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bhatt ANKEETS,Bhatt AS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bhatt A,Bhatt AS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bibbins-Domingo KB,Bibbins-Domingo K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bick A,Bick AG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bild D,Bild DE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bis JB,Bis JC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bittencourt M,Bittencourt MS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Blackwell T,Blackwell TW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Blaha M,Blaha MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Blanton MM,Blanton MF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Boerwinkle EA,Boerwinkle E,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bower JE,Bower JK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bower J,Bower JK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Braun BL,Braun B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bray MS,Bray MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Brunner W,Brunner WM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bryan NR,Bryan N,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Budoff M,Budoff MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Burke G,Burke GL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Caan B,Caan BJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Calhoun DA,Calhoun D,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Carlson C,Carlson CS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Carnethon M,Carnethon MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Carroll J,Carroll JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Carr J,Carr JJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Carson A,Carson AP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Catov J,Catov JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Caveny J,Caveny JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chamberlain M,Chamberlain MA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chang A,Chang AR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chaves P,Chaves PHM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chaves PH,Chaves PHM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cha E,Cha ES,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen CY,Chen C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen CTL,Chen C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen LY,Chen L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen M,Chen MH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen XG,Chen X,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen YDI,Chen Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen YR,Chen Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen Z,Chen ZC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chesney MA,Chesney M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chiuve SE,Chiuve S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Choi YUNI,Choi Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chow L,Chow LS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cho H,Cho HJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Church TR,Church TS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ciuffo L,Ciuffo LA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Clark A,Clark AG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Clark DC,Clark D,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Clish C,Clish CB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Colangelo L,Colangelo LA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Couper DJ,Couper D,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Crapo R,Crapo RO,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Crow R,Crow RS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cutter G,Cutter GR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cuttica M,Cuttica MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Das SK,Das S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Daviglus M,Daviglus ML,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Demerath E,Demerath EW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Desai C,Desai CS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Detrano R,Detrano RC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
De BOERIH,De BRITOJN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
De CHAVEZPJ,De CHAVEZPJD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
De CHAVEZP,De CHAVEZPJD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
De FERRANTIS,De FERRANTISD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
De VRIESPS,De VASCONCELLOSHD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dintica C,Dintica CS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Donahue R,Donahue RP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dreyfus J,Dreyfus JG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dude A,Dude AM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Duprez D,Duprez DA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Durant N,Durant NH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dutton G,Dutton GR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dyer A,Dyer AR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ebong IA,Ebong I,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Elkind M,Elkind MSV,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Enquobahrie D,Enquobahrie DA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Epel EE,Epel ES,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Epel E,Epel ES,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Erickson DJ,Erickson D,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fabsitz RR,Fabsitz R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Faldowski R,Faldowski RA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Feaster D,Feaster DJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Feinstein M,Feinstein MATTHEWJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fitzpatrick A,Fitzpatrick AL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Flack J,Flack JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fohner AE,Fohner A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Folsom A,Folsom AR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Forrester S,Forrester SN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Freedman J,Freedman JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Friedman G,Friedman GD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Galecki A,Galecki AT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gardin J,Gardin JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Garvey W,Garvey WT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gidding S,Gidding SS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gignoux C,Gignoux CR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gillman M,Gillman MW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Giordani B,Giordani BJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Glasser SJ,Glasser SP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Glasser S,Glasser SP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Goff D,Goff DC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gonzales M,Gonzales MM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gooding H,Gooding HC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gorelick P,Gorelick PB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Go AS,Go A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Graffy P,Graffy PETER,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Griswold M,Griswold ME,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gross A,Gross AL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gross M,Gross MD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gruenewald T,Gruenewald TL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Guilkey D,Guilkey DK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gunderson E,Gunderson EP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Guo JB,Guo JW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Guo J,Guo JW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Haight TJ,Haight T,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Haiman C,Haiman CA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Halanych JH,Halanych J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Haley NJ,Haley N,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hall MH,Hall ME,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Halstead M,Halstead MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hamon S,Hamon SC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hanis C,Hanis CL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hankinson A,Hankinson AL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hannan PJ,Hannan P,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Han ML,Han MLK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hardin J,Hardin JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Harris T,Harris TB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Harville E,Harville EW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Haskell W,Haskell WL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hausdorff J,Hausdorff JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hebert B,Hebert BJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Heymsfield S,Heymsfield SB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Higgins J,Higgins JP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hilner J,Hilner JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hingtgen SM,Hingtgen S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hixson J,Hixson JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hlatky MA,Hlatky M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hoang TD,Hoang T,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hoogeveen R,Hoogeveen RC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Horne D,Horne DJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Houston T,Houston TK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Howard B,Howard BV,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Huang C,Huang CC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Huang FF,Huang F,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Huang Z,Huang ZG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Huddleston H,Huddleston HG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hughes GH,Hughes G,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hulley S,Hulley SB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hu Y,Hu YH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Irwin M,Irwin MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Jackson S,Jackson SH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Jacobs D,Jacobs DR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Jarlsberg L,Jarlsberg LG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Jenkins L,Jenkins LM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Jensen R,Jensen RL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Jiang S,Jiang SF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Jolly P,Jolly PE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Jones SF,Jones SH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Joyce B,Joyce BT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Judd S,Judd SE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kalra P,Kalra PA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kaplan R,Kaplan RC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kardia S,Kardia SLR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Karlamangla A,Karlamangla AS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kasberger J,Kasberger JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Keller J,Keller JB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kenny E,Kenny EE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kershaw K,Kershaw KN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kertesz S,Kertesz SG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kezios KL,Kezios K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Khan S,Khan SS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Khan SADIYAS,Khan SS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Khera A,Khera AV,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kiefe C,Kiefe CI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kim DS,Kim D,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kim E,Kim ES,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kim JY,Kim JS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kim KH,Kim K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kim W,Kim WSH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kim YS,Kim Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kim YI,Kim Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Klein OL,Klein O,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kline DM,Kline D,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Klos K,Klos KLE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Knox S,Knox SS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Knutson K,Knutson KL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Konety SH,Konety S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kopp PA,Kopp P,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kramer HJ,Kramer H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Krefman A,Krefman AE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kronmal R,Kronmal RA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kubzansky L,Kubzansky LD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kuk J,Kuk JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Kurosaki TT,Kurosaki T,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ku I,Ku IA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Labarthe D,Labarthe DR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Laddu D,Laddu DR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lane-Cordova A,Lane-Cordova AD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lange L,Lange LA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Larson NB,Larson N,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lauderdale D,Lauderdale DS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Launer L,Launer LJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Laurie CC,Laurie CA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lebo M,Lebo MS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lee CMY,Lee CKK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lee C,Lee CKK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lee CD,Lee CKK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lee D,Lee DH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lee DL,Lee DH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lee G,Lee GN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lee J,Lee JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lee JS,Lee JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lee MM,Lee MLT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lee M,Lee MLT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lehman BJ,Lehman B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Leon A,Leon AS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lewis C,Lewis CE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lewis CB,Lewis CE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lewis T,Lewis TT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lima J,Lima JAC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lima JA,Lima JAC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lim K,Lim KO,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Linkletter C,Linkletter CD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lin D,Lin DY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lin FC,Lin F,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Liu G,Liu GY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Liu JY,Liu J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Liu KJ,Liu K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Liu SH,Liu S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Li RC,Li R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Li SC,Li S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Li XZ,Li X,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Li ZH,Li Z,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lloyd-Jones D,Lloyd-Jones DM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lloyd-Jones DONALDM,Lloyd-Jones DM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lloyd-Jones DONALD,Lloyd-Jones DM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Loehr L,Loehr LR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Longstreth W,Longstreth WT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Loria C,Loria CM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Loucks E,Loucks EB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ludwig D,Ludwig DS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Luo YUAN,Luo Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lu LY,Lu L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Lynch EB,Lynch E,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Magliano D,Magliano DJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Make B,Make BJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Manly J,Manly JJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Manolio T,Manolio TA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Manson JE,Manson JAE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Marcovina S,Marcovina SM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Markovitz J,Markovitz JH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Martin L,Martin LW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Mathias R,Mathias RA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Matthews K,Matthews KA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
McGarvey S,McGarvey ST,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
McGill H,McGill HC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Mehta RC,Mehta R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Meyer K,Meyer KA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Miedema M,Miedema MD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Milazzo F,Milazzo FH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Mishra G,Mishra GD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
