pmid,title,abstract,pub_year,text,has_abstract
edshare_doi_10_1093_sf_sox065,Tracking Health Inequalities from High School to Midlife,NA,2017,Tracking Health Inequalities from High School to Midlife,FALSE
edshare_doi_10_1177_0002716214548398,The Engagement Gap: Social Mobility and Extracurricular Participation among American Youth,NA,2015,The Engagement Gap: Social Mobility and Extracurricular Participation among American Youth,FALSE
edshare_doi_10_1177_00221465211073117,The Roles of Adolescent Occupational Expectations and Preparation in Adult Suicide and Drug Poisoning Deaths within a Shifting Labor Market,NA,2022,The Roles of Adolescent Occupational Expectations and Preparation in Adult Suicide and Drug Poisoning Deaths within a Shifting Labor Market,FALSE
edshare_doi_10_1177_0044118x12461656,College-Going Benefits of High School Sports Participation: Race and Gender Differences Over Three Decades,NA,2015,College-Going Benefits of High School Sports Participation: Race and Gender Differences Over Three Decades,FALSE
edshare_doi_10_1257_app_20210692,When Sarah Meets Lawrence: The Effects of Coeducation on Women's College Major Choices,NA,2023,When Sarah Meets Lawrence: The Effects of Coeducation on Women's College Major Choices,FALSE
edshare_doi_10_1371_journal_pone_0259960,A Comparative Study of Estimators in Multilevel Linear Models,NA,2021,A Comparative Study of Estimators in Multilevel Linear Models,FALSE
edshare_doi_10_3758_s13428_020_01375_7,Score-based Tests for Detecting Heterogeneity in Linear Mixed Models,NA,2021,Score-based Tests for Detecting Heterogeneity in Linear Mixed Models,FALSE
edshare_publication-4XGUFN46,Considerations for Using the School Courses for the Exchange of Data (SCED) Classification System in High School Transcript Studies: Applications for Converting Course Codes from the Classification of Secondary School Courses (CSSC),NA,2019,Considerations for Using the School Courses for the Exchange of Data (SCED) Classification System in High School Transcript Studies: Applications for Converting Course Codes from the Classification of Secondary School Courses (CSSC),FALSE
edshare_publication-5IJGI6AC_0,How Have Changes in the Labor Market Contributed to Increases in Suicide and Drug Poisoning Deaths among Men in the United States?,NA,2022,How Have Changes in the Labor Market Contributed to Increases in Suicide and Drug Poisoning Deaths among Men in the United States?,FALSE
edshare_publication-9EVE6PXE,When Sarah Meets Lawrence: The Effect of Coeducation on Women's Major Choices,NA,2021,When Sarah Meets Lawrence: The Effect of Coeducation on Women's Major Choices,FALSE
edshare_publication-CA62QUKD_0,High School and Beyond Sophomore Cohort Fifth Follow-up Documentation (NCES 2019-138),NA,2019,High School and Beyond Sophomore Cohort Fifth Follow-up Documentation (NCES 2019-138),FALSE
edshare_publication-DY8RHDF4,Moderated Mediation in Multilevel Structural Equation Models: Decomposing Effects of Race on Math Achievement Within Versus Between High Schools in the United States,NA,2019,Moderated Mediation in Multilevel Structural Equation Models: Decomposing Effects of Race on Math Achievement Within Versus Between High Schools in the United States,FALSE
edshare_doi_10_1016_j_rssm_2019_100424,Late-Stage Educational Inequality: Can Selection on Academic and Noncognitive Skills Explain Waning Social Background Effects?,NA,2019,Late-Stage Educational Inequality: Can Selection on Academic and Noncognitive Skills Explain Waning Social Background Effects?,FALSE
edshare_doi_10_1037_met0000052,Multilevel Structural Equation Models for Assessing Moderation Within and Across Levels of Analysis,NA,2016,Multilevel Structural Equation Models for Assessing Moderation Within and Across Levels of Analysis,FALSE
edshare_doi_10_1080_00273171_2024_2307034,Correcting for Sampling Error in between-Cluster Effects: An Empirical Bayes Cluster-Mean Approach with Finite Population Corrections,NA,2024,Correcting for Sampling Error in between-Cluster Effects: An Empirical Bayes Cluster-Mean Approach with Finite Population Corrections,FALSE
edshare_doi_10_1080_19345747_2022_2144563,Overlap Violations in Clustered Observational Studies of Educational Interventions,NA,2024,Overlap Violations in Clustered Observational Studies of Educational Interventions,FALSE
edshare_doi_10_1086_682355,A Quality-Preserving Increase in Four-Year College Attendance,NA,2015,A Quality-Preserving Increase in Four-Year College Attendance,FALSE
edshare_doi_10_1093_geront_gnaf038,Building Survey Data Infrastructure on Aging: The Legacy of NIA,NA,2025,Building Survey Data Infrastructure on Aging: The Legacy of NIA,FALSE
edshare_doi_10_1111_insr_12378,Random Effects Misspecification Can Have Severe Consequences for Random Effects Inference in Linear Mixed Models,NA,2021,Random Effects Misspecification Can Have Severe Consequences for Random Effects Inference in Linear Mixed Models,FALSE
edshare_doi_10_1177_2332858416634686,A Future for the National Education Longitudinal Program,NA,2016,A Future for the National Education Longitudinal Program,FALSE
edshare_doi_10_1177_23780231231225578,Shifting Tides: The Evolution of Racial Inequality in Higher Education from the 1980s through the 2010s,NA,2024,Shifting Tides: The Evolution of Racial Inequality in Higher Education from the 1980s through the 2010s,FALSE
edshare_publication-AP67X4G9,"Modeling Binary Correlated Responses: Using SAS, SPSS, R and STATA",NA,2024,"Modeling Binary Correlated Responses: Using SAS, SPSS, R and STATA",FALSE
edshare_publication-FDL45UPZ,The Impact of School Spending on Civic Engagement: Evidence from School Finance Reforms,NA,2022,The Impact of School Spending on Civic Engagement: Evidence from School Finance Reforms,FALSE
edshare_publication-QF4YFGT2,The Dynamics and Intergenerational Transmission of Poverty and Welfare Participation,NA,2019,The Dynamics and Intergenerational Transmission of Poverty and Welfare Participation,FALSE
edshare_publication-T5XVQTIN,Meeting Today's Higher Education Goals via the National Center for Education Statistics' Postsecondary Sample Surveys,NA,2017,Meeting Today's Higher Education Goals via the National Center for Education Statistics' Postsecondary Sample Surveys,FALSE
edshare_publication-TDJ8CSNP,LGBTQ+ Data Inclusion: Advancing Intersectional Equity in K-12 Education Systems. Issue Brief,NA,2022,LGBTQ+ Data Inclusion: Advancing Intersectional Equity in K-12 Education Systems. Issue Brief,FALSE
edshare_publication-XD49PR67,The Analysis of Field Choice in College and Graduate School: Determinants and Wage Effects,NA,2016,The Analysis of Field Choice in College and Graduate School: Determinants and Wage Effects,FALSE
edshare_doi_10_1016_j_cedpsych_2020_101920,Finding the Missing Einsteins: Expanding the Breadth of Cognitive and Noncognitive,NA,2020,Finding the Missing Einsteins: Expanding the Breadth of Cognitive and Noncognitive,FALSE
edshare_doi_10_1016_j_jebo_2017_02_001,On the Interpretation of Non-cognitive Skills – What is Being Measured and Why It Matters,NA,2017,On the Interpretation of Non-cognitive Skills – What is Being Measured and Why It Matters,FALSE
edshare_doi_10_1016_j_labeco_2019_04_004,Title IX and the Spatial Content of Female Employment —Out of the Lab and into the Labor Market,NA,2019,Title IX and the Spatial Content of Female Employment —Out of the Lab and into the Labor Market,FALSE
edshare_doi_10_1016_j_red_2014_09_001,Human Capital Portfolios,NA,2015,Human Capital Portfolios,FALSE
edshare_doi_10_1016_j_red_2017_03_003,How Risky is College Investment?,NA,2017,How Risky is College Investment?,FALSE
edshare_doi_10_1016_j_red_2018_07_003,Factors Affecting College Attainment and Student Ability in the US Since 1900,NA,2019,Factors Affecting College Attainment and Student Ability in the US Since 1900,FALSE
edshare_doi_10_1080_01900692_2016_1256306,Effects of Public Service Motivation on Turnover and Job Satisfaction in the U.S. Teacher Labor Market,NA,2018,Effects of Public Service Motivation on Turnover and Job Satisfaction in the U.S. Teacher Labor Market,FALSE
edshare_doi_10_1080_03610926_2018_1440597,A Weighted Jackknife Method for Clustered Data,NA,2019,A Weighted Jackknife Method for Clustered Data,FALSE
edshare_doi_10_1086_680322,Leadership Activities and Future Earnings: Is There a Causal Relation?,NA,2015,Leadership Activities and Future Earnings: Is There a Causal Relation?,FALSE
edshare_doi_10_1086_705610,Intergenerational Mobility in Education: Variation in Geography and Time,NA,2019,Intergenerational Mobility in Education: Variation in Geography and Time,FALSE
edshare_doi_10_1111_bjep_12343,"Spatially Gifted, Academically Inconvenienced: Spatially Talented Students Experience Less Academic Engagement and More Behavioural Issues than Other Talented Students",NA,2020,"Spatially Gifted, Academically Inconvenienced: Spatially Talented Students Experience Less Academic Engagement and More Behavioural Issues than Other Talented Students",FALSE
edshare_doi_10_1177_0091026017696397,Attraction-Selection and Socialization of Work Values: Evidence From Longitudinal Survey,NA,2017,Attraction-Selection and Socialization of Work Values: Evidence From Longitudinal Survey,FALSE
edshare_doi_10_1353_eca_2016_0017,"Income Inequality, Social Mobility, and the Decision to Drop Out of High School",NA,2016,"Income Inequality, Social Mobility, and the Decision to Drop Out of High School",FALSE
edshare_doi_10_3102_1076998618811383,Multilevel Modeling With Stat-JR SAAs: A Software Review,NA,2019,Multilevel Modeling With Stat-JR SAAs: A Software Review,FALSE
edshare_doi_10_3389_fsoc_2016_00003,Parental Investments and Educational Outcomes: Trivers–Willard in the U.S,NA,2016,Parental Investments and Educational Outcomes: Trivers–Willard in the U.S,FALSE
edshare_publication-6JXH2Y3Z,A Comparison of Federally Funded Sample Surveys on Postsecondary Education: Areas of Alignment and Variation,NA,2017,A Comparison of Federally Funded Sample Surveys on Postsecondary Education: Areas of Alignment and Variation,FALSE
edshare_publication-7MJ8D5UF_0,Academic Marginalization in High School as a Predictor of Depressive Symptoms in Midlife,NA,2016,Academic Marginalization in High School as a Predictor of Depressive Symptoms in Midlife,FALSE
edshare_publication-F2UHERDX_0,"Educational Stratification and Obesity in Midlife: Considering the Role of Sex, Social Class, and Race/Ethnicity",NA,2019,"Educational Stratification and Obesity in Midlife: Considering the Role of Sex, Social Class, and Race/Ethnicity",FALSE
edshare_publication-F647ZPQX,Differentially Private Methods for Managing Model Uncertainty in Linear Regression Models,NA,2024,Differentially Private Methods for Managing Model Uncertainty in Linear Regression Models,FALSE
edshare_publication-MC9THSDN,A Country Divided: The Growing Opportunity Gap in America,NA,2016,A Country Divided: The Growing Opportunity Gap in America,FALSE
edshare_publication-URLB74RF,Large-Scale Group-Score Assessment,NA,2017,Large-Scale Group-Score Assessment,FALSE
edshare_publication-VIR8H66G,"Returns to Different Postsecondary Investments: Institution Type, Academic Programs, and Credentials",NA,2023,"Returns to Different Postsecondary Investments: Institution Type, Academic Programs, and Credentials",FALSE
edshare_publication-VTEI7NWV,Early Childhood Education by MOOC: Lessons from Sesame Street,NA,2015,Early Childhood Education by MOOC: Lessons from Sesame Street,FALSE
edshare_publication-WUI8MBLH_0,Curricular Differentiation and Its Impact on Different Status Groups Including Immigrants and Students with Disabilities,NA,2018,Curricular Differentiation and Its Impact on Different Status Groups Including Immigrants and Students with Disabilities,FALSE
edshare_publication-Y49XNWLE,Educational Research: A Tale of Tensions and Constraints,NA,2018,Educational Research: A Tale of Tensions and Constraints,FALSE
edshare_publication-Y836UDC2,Changes in the College Mobility Pipeline Since 1900,NA,2025,Changes in the College Mobility Pipeline Since 1900,FALSE
edshare_doi_10_1016_j_econedurev_2016_12_001,"Creating Winners and Losers: Date of Birth, Relative Age in School, and Outcomes in Childhood and Adulthood",NA,2017,"Creating Winners and Losers: Date of Birth, Relative Age in School, and Outcomes in Childhood and Adulthood",FALSE
edshare_doi_10_1016_j_econedurev_2020_102033,Gritting It Out: The Importance of Non-cognitive Skills in Academic Mismatch,NA,2020,Gritting It Out: The Importance of Non-cognitive Skills in Academic Mismatch,FALSE
edshare_doi_10_1016_j_jsp_2017_07_001,Possible Economic Benefits of Full-Grade Acceleration,NA,2017,Possible Economic Benefits of Full-Grade Acceleration,FALSE
edshare_doi_10_1016_j_ssresearch_2017_04_001,If They Think I Can: Teacher Bias and Youth of Color Expectations and Achievement,NA,2017,If They Think I Can: Teacher Bias and Youth of Color Expectations and Achievement,FALSE
edshare_doi_10_1016_j_ssresearch_2018_12_008,Gender Attitudes of Police Officers: Selection and Socialization Mechanisms in the Life Course,NA,2019,Gender Attitudes of Police Officers: Selection and Socialization Mechanisms in the Life Course,FALSE
edshare_doi_10_1080_00273171_2019_1602504,Effect Partitioning in Cross-Sectionally Clustered Data Without Multilevel Models,NA,2019,Effect Partitioning in Cross-Sectionally Clustered Data Without Multilevel Models,FALSE
edshare_doi_10_1086_703135,The Labor of Division: Returns to Compulsory High School Math Coursework,NA,2019,The Labor of Division: Returns to Compulsory High School Math Coursework,FALSE
edshare_doi_10_1146_annurev_economics_081324_081733,Skills and Earnings: A Multidimensional Perspective on Human Capital,NA,2025,Skills and Earnings: A Multidimensional Perspective on Human Capital,FALSE
edshare_doi_10_1162_edfp_a_00267,The Returns to Education at Community Colleges: New Evidence from the Education Longitudinal Survey,NA,2019,The Returns to Education at Community Colleges: New Evidence from the Education Longitudinal Survey,FALSE
edshare_doi_10_1177_0002716214550586,Measuring Education and Skill,NA,2015,Measuring Education and Skill,FALSE
edshare_doi_10_1177_0002716214552773,Potential Data Sources for a New Study of Social Mobility in the United States,NA,2015,Potential Data Sources for a New Study of Social Mobility in the United States,FALSE
edshare_doi_10_1177_0038040719885123,Measuring High School Curricular Intensity over Three Decades,NA,2020,Measuring High School Curricular Intensity over Three Decades,FALSE
edshare_doi_10_1177_0038040720963279,"Diverging Disparities: Race, Parental Income, and Children’s Math Scores, 1960 to 2009",NA,2021,"Diverging Disparities: Race, Parental Income, and Children’s Math Scores, 1960 to 2009",FALSE
edshare_doi_10_1177_21568693251315167,Midlife Women’s Misaligned Educational Expectations and Serious Mental Illness,NA,2025,Midlife Women’s Misaligned Educational Expectations and Serious Mental Illness,FALSE
edshare_doi_10_1177_2332858415613055,Measuring School Contexts,NA,2015,Measuring School Contexts,FALSE
edshare_doi_10_1177_23328584231186618,Career and Technical Education at Community Colleges: A Review of the Literature,NA,2023,Career and Technical Education at Community Colleges: A Review of the Literature,FALSE
edshare_doi_10_3102_10769986211017480,Analyzing Cross-Sectionally Clustered Data Using Generalized Estimating Equations,NA,2022,Analyzing Cross-Sectionally Clustered Data Using Generalized Estimating Equations,FALSE
edshare_doi_10_3982_qe326,Stepping Stone and Option Value in a Model of Postsecondary Education,NA,2015,Stepping Stone and Option Value in a Model of Postsecondary Education,FALSE
edshare_doi_10_7758_rsf_2016_2_4_06,Gender Differences in the Early Career Outcomes of College Graduates: The Influence of Sex-Type of Degree Field across Four Cohorts,NA,2016,Gender Differences in the Early Career Outcomes of College Graduates: The Influence of Sex-Type of Degree Field across Four Cohorts,FALSE
edshare_publication-6374T3MA,Schooling. Chapter 4.,NA,2015,Schooling. Chapter 4.,FALSE
edshare_publication-6NAXQWDF,Reassessing the Two-Year Sector’s Role in the Amelioration of a Persistent Socioeconomic Gap: A Proposed Analytical Framework for the Study of Community College Effects in the Big and Geocoded Data and Quasi-Experimental Era,NA,2018,Reassessing the Two-Year Sector’s Role in the Amelioration of a Persistent Socioeconomic Gap: A Proposed Analytical Framework for the Study of Community College Effects in the Big and Geocoded Data and Quasi-Experimental Era,FALSE
edshare_publication-8VKNKNT2,How to Situate High School Student Part-Time Work Trends: An [Incomplete] Empirical Glance,NA,2024,How to Situate High School Student Part-Time Work Trends: An [Incomplete] Empirical Glance,FALSE
edshare_publication-EN2ZG58V,Sustaining a Nonrepresentative Democracy: How Education Shapes Long-term Voting Patterns,NA,2019,Sustaining a Nonrepresentative Democracy: How Education Shapes Long-term Voting Patterns,FALSE
edshare_publication-FC8KZJMB,Education and Civic Engagement,NA,2020,Education and Civic Engagement,FALSE
edshare_publication-GPXXCRCG,Taking the Long View: Longitudinal Surveys and the Construction of Educational Inequality in America,NA,2018,Taking the Long View: Longitudinal Surveys and the Construction of Educational Inequality in America,FALSE
edshare_publication-IDCMC7TT,Choose a Logical Structure for Your Research,NA,2017,Choose a Logical Structure for Your Research,FALSE
edshare_publication-ITA8MAU4,Academic Preparation in High School and Gendered Exposure to Economic Insecurity at Midlife,NA,2019,Academic Preparation in High School and Gendered Exposure to Economic Insecurity at Midlife,FALSE
edshare_publication-JU7LBACH,Immigrant Generations : Results from High School to Midlife,NA,2020,Immigrant Generations : Results from High School to Midlife,FALSE
edshare_publication-MQUU563P,Three Essays on Education and Labor Market Outcomes of High School Experiences,NA,2022,Three Essays on Education and Labor Market Outcomes of High School Experiences,FALSE
edshare_publication-NT6WW4VV,Modeling Change in Large-Scale Longitudinal Studies of Educational Growth: Four Decades of Contributions to the Assessment of Educational Growth,NA,2017,Modeling Change in Large-Scale Longitudinal Studies of Educational Growth: Four Decades of Contributions to the Assessment of Educational Growth,FALSE
edshare_publication-TIPA8T32,A Vision and Roadmap for Education Statistics,NA,2022,A Vision and Roadmap for Education Statistics,FALSE
edshare_publication-VQU6E23K,The Changing Role of Family Income in College Selection and Beyond,NA,2023,The Changing Role of Family Income in College Selection and Beyond,FALSE
edshare_publication-VYR2WT7J,Race and the Educational Disparities in Midlife Bankruptcy Filings,NA,2020,Race and the Educational Disparities in Midlife Bankruptcy Filings,FALSE
edshare_publication-XWDGJEPI,"Educational Expectations of Students and Their Teachers, Degree Attainment, and Labor Market Outcomes in Midlife",NA,2023,"Educational Expectations of Students and Their Teachers, Degree Attainment, and Labor Market Outcomes in Midlife",FALSE
