author_raw,author_id,notes,merged_by,merged_date
Jones M,Jones ME,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kar SP,Kar S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Keil A,Keil AP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Keller JA,Keller JP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Keller J,Keller JP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim JI,Kim JH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kirsh V,Kirsh VA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kleeberger CA,Kleeberger C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kuchenbaecker K,Kuchenbaecker KB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee Argov EJ,Lee A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee J,Lee JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee KA,Lee KY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee S,Lee Smith J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Linet M,Linet MS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Li CI,Li C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Li J,Li JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Martinez-Miller E,Martinez-Miller EE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Massuger L,Massuger LF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
McClellan J,McClellan JC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
McKay J,McKay JD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Monteiro ANA,Monteiro AN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Moore AZ,Moore AM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Moysich K,Moysich KB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Murray AM,Murray A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Nathanson K,Nathanson KL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ness R,Ness RB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Neuhausen S,Neuhausen SL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
O'Brien K,O'Brien KM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Obafunwa J,Obafunwa JO,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Olshan A,Olshan AF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Parks C,Parks CG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Park HA,Park HL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Park S,Park SK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Park Y,Park YM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Patel A,Patel AV,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Penney K,Penney KL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Pharoah P,Pharoah PDP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Pharoah PD,Pharoah PDP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Quach B,Quach BC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ramus S,Ramus SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Reiner AS,Reiner AP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Riggan M,Riggan MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Rohan T,Rohan TE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ruddy KE,Ruddy KJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sandler D,Sandler DP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sandler DR,Sandler DP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Schmutzler R,Schmutzler RK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Scott CG,Scott C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Scott CE,Scott C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Shore D,Shore DL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Shu X,Shu XO,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Simanek A,Simanek AM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Slopen N,Slopen NB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Soares AL,Soares ALG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Spector T,Spector TD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Stanczyk F,Stanczyk FZ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Stolzenberg-Solomon RZ,Stolzenberg-Solomon R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Suarez LM,Suarez L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Su J,Su JG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sweeney M,Sweeney MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Swerdlow A,Swerdlow AJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Tamimi R,Tamimi RM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Taylor J,Taylor JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Teras L,Teras LR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Travis R,Travis RC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Troester M,Troester MA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Tyrer J,Tyrer JP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Vachon C,Vachon CM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Van Dyke AL,Van Den Berg DJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Vermeulen R,Vermeulen RC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wang XQ,Wang X,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ward J,Ward JB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Weinberg C,Weinberg CR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
White A,White AJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wilcox AN,Wilcox AJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wilkens L,Wilkens LR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Winham S,Winham SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Yang HP,Yang HI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Yarosh RA,Yarosh R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zaykin D,Zaykin DV,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zirpoli GR,Zirpoli G,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
