pmid,title,pub_year,cluster,domain,has_abstract
sister_106,Association of genital talc and douche use in early adolescence or adulthood with uterine fibroids diagnoses,2023,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_107,"Obesity, obesity-related metabolic conditions, and risk of thyroid cancer in women: results from a prospective cohort study (Sister Study)",2023,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_108,Residential proximity to dioxin emissions and risk of breast cancer in the Sister Study cohort,2023,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_109,Residential proximity to metal-containing superfund sites and their potential as a source of disparities in metal exposure among U,2023,2,"Domain 2: exposure, patterns, childhood, incident",FALSE
sister_110,Association of redlining and natural environment with depressive symptoms in women in the Sister Study,2023,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_111,Development and validation of a prediction model for iron status in a large U,2023,6,"Domain 6: status, prediction, history, women",FALSE
sister_112,Additive subdistribution hazards regression for competing risks data in case-cohort studies,2023,4,"Domain 4: case, studies, gene, variants",FALSE
sister_113,Early life socioeconomic position contributes to adult obesity independent of adult socioeconomic factors: Findings from the Sister Study cohort,2023,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_114,"Contralateral breast cancer risk among carriers of germline pathogenic variants in ATM, BRCA1, BRCA2, CHEK2, and PALB2",2023,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_115,Sleep disturbances among cancer survivors,2023,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_116,A likelihood ratio approach for utilizing case-control data in the clinical classification of rare sequence variants: application to BRCA1 and BRCA2,2023,4,"Domain 4: case, studies, gene, variants",FALSE
sister_117,Common variants in breast cancer risk loci predispose to distinct tumor subtypes,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_118,"Assessment of self-reported sense of smell, objective testing, and associated factors in middle-aged and older women",2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_119,Use of straighteners and other hair products and incident uterine cancer,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_120,Polygenic risk modeling for prediction of epithelial ovarian cancer risk,2022,5,"Domain 5: ovarian, consortium, genetic, use",FALSE
sister_121,Rare germline copy number variants (CNVs) and breast cancer risk,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_122,Copy number variants are ovarian cancer risk alleles at known and novel risk loci,2022,5,"Domain 5: ovarian, consortium, genetic, use",FALSE
sister_123,Persistence of risk for type 2 diabetes after gestational diabetes mellitus,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_124,"Physical activity, sedentary time and breast cancer risk: a Mendelian randomisation study",2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_125,Polygenic risk scores for prediction of breast cancer risk in women of African ancestry: a cross-ancestry approach,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_126,"Gestational hypertensive disorders and maternal breast cancer risk in a nationwide cohort of 40,720 parous women",2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_127,Residential ultraviolet radiation and breast cancer risk in a large prospective cohort,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_128,Modification of the association between frequent aspirin use and ovarian cancer risk: A meta-analysis using individual-level data from two ovarian cancer consortia,2022,5,"Domain 5: ovarian, consortium, genetic, use",FALSE
sister_129,Accounting for preinvasive conditions in analysis of invasive cancer risk: application to breast cancer,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_130,Healthy eating patterns and epigenetic measures of biological age,2022,3,"Domain 3: age, epigenetic, young, exposures",FALSE
sister_131,Blood DNA methylation profiles improve breast cancer prediction,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_132,"Breast cancer screening strategies for women with ATM, CHEK2, and PALB2 pathogenic variants: A comparative modeling analysis",2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_133,Air pollution and breast cancer: an examination of modification by underlying familial breast cancer risk,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_134,NA,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_135,Vitamin D supplement use and risk of breast cancer by race-ethnicity,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_136,The case for case-cohort: An applied epidemiologist's guide to reframing case-cohort studies to improve usability and flexibility,2022,4,"Domain 4: case, studies, gene, variants",FALSE
sister_137,Association of dietary and plasma carotenoids with urinary F&#8322;-isoprostanes,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_138,Light at night and the risk of breast cancer: Findings from the Sister Study,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_139,Breast cancer screening among Hispanic and non-Hispanic White women by birthplace in the Sister Study,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_140,Cohort Profile: The Ovarian Cancer Cohort Consortium (OC3),2022,5,"Domain 5: ovarian, consortium, genetic, use",FALSE
sister_141,Genome-wide association study meta-analysis identifies three novel loci for circulating anti-Müllerian hormone levels in women,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_142,Cancer Research Communications,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_143,Exposure to particle radioactivity and breast cancer risk in the Sister Study: A U,2022,2,"Domain 2: exposure, patterns, childhood, incident",FALSE
sister_144,Early life trauma and adult leucocyte telomere length,2022,7,"Domain 7: length, telomere, term, long",FALSE
sister_145,Latent class models of early-life trauma and incident breast cancer,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_146,Association between neighbourhood deprivation and hypertension in a US-wide cohort,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_147,Fossil-fuel and combustion-related air pollution and hypertension in the Sister Study,2022,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_148,Cross-ancestry GWAS meta-analysis identifies six breast cancer loci in African and European ancestry women,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_149,Measurement of mitochondrial DNA copy number in dried blood spots: A pilot study,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_150,Functional annotation of the 2q35 breast cancer risk locus implicates a structural variant in influencing activity of a long-range enhancer element,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_151,Gestational diabetes and risk of breast cancer before age 55 years,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_152,Risk of late-onset breast cancer in genetically predisposed women,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_153,Breast cancer risk factors and circulating anti-Müllerian hormone concentration in healthy premenopausal women,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_154,A case-only study to identify genetic modifiers of breast cancer risk for BRCA1/BRCA2 mutation carriers,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_155,Evaluating polygenic risk scores for breast cancer in women of African ancestry,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_156,Risk of breast cancer among carriers of pathogenic variants in breast cancer predisposition genes varies by polygenic risk score,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_157,"Experiences with everyday and major forms of racial/ethnic discrimination and type 2 diabetes risk among white, Black, and Hispanic/Latina women: findings from the Sister Study",2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_158,Racial/ethnic disparities in the relationship between traumatic childhood experiences and suboptimal sleep dimensions among adult women: Findings from the Sister Study,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_159,Early-life exposures and age at thelarche in the Sister Study cohort,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_160,Outdoor air pollution and anti-Müllerian hormone concentrations in the Sister Study,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_161,A population-based study of genes previously implicated in breast cancer,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_162,Prospective evaluation of a breast-cancer risk model integrating classical risk factors and polygenic risk in 15 cohorts from six countries,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_163,CYP3A7*1C allele: linking premenopausal oestrone and progesterone levels with risk of hormone receptor-positive breast cancers,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_164,Combined associations of a polygenic risk score and classical risk factors with breast cancer risk,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_165,Associations of body composition and physical activity level with multiple measures of epigenetic age acceleration,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_166,Alcohol consumption and methylation-based measures of biological age,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_167,"A prospective study of multiple sleep dimensions and hypertension risk among white, black and Hispanic/Latina women: findings from the Sister Study",2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_168,Epigenome-wide analysis uncovers a blood-based DNA methylation biomarker of lifetime cannabis use,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_169,Genome-wide association studies identify 137 genetic loci for DNA methylation biomarkers of aging,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_170,Breast cancer-related employment disruption and financial hardship in the Sister Study,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_171,Metals and breast cancer risk: a prospective study using toenail biomarkers,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_172,Genital powder use and risk of uterine cancer: A pooled analysis of prospective studies,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_173,"The association between douching, genital talc use, and the risk of prevalent and incident cervical cancer",2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_174,Mendelian randomisation study of smoking exposure in relation to breast cancer risk,2021,2,"Domain 2: exposure, patterns, childhood, incident",FALSE
sister_175,Health-related quality of life outcomes among breast cancer survivors,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_176,"A prospective study of type 2 diabetes, metformin use, and risk of breast cancer",2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_177,"Making sense of associations between type 2 diabetes, metformin, and breast cancer risk",2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_178,"Dietary inflammatory potential, oxidative balance score, and risk of breast cancer: Findings from the Sister Study",2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_179,Employment after breast cancer diagnosis and treatment among women in the Sister and the Two Sister studies,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_180,Genetic insights into biological mechanisms governing human ovarian ageing,2021,5,"Domain 5: ovarian, consortium, genetic, use",FALSE
sister_181,Objective and subjective childhood socioeconomic disadvantage and incident depression in adulthood: a longitudinal analysis in the Sister Study,2021,2,"Domain 2: exposure, patterns, childhood, incident",FALSE
sister_182,Types and spatial contexts of neighborhood greenery matter in associations with weight status in women across 28 U,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_183,Early-life farm exposure and ovarian reserve in a U,2021,2,"Domain 2: exposure, patterns, childhood, incident",FALSE
sister_184,Association between serum iron biomarkers and breast cancer,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_185,Evidence for familial clustering in breast cancer age of onset,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_186,"Adolescent use of hair dyes, straighteners and perms in relation to breast cancer risk",2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_187,Use of hair products in relation to ovarian cancer risk,2021,5,"Domain 5: ovarian, consortium, genetic, use",FALSE
sister_188,Proportional subdistribution hazards model for competing risks in case-cohort studies,2021,4,"Domain 4: case, studies, gene, variants",FALSE
sister_189,Associations of periodontal disease and tooth loss with all-cause and cause-specific mortality in the Sister Study,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_190,The ENmix DNA methylation analysis pipeline for Illumina BeadChip and comparisons with seven other preprocessing pipelines,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_191,Reliability of DNA methylation measures using Illumina methylation beadchip,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_192,Germline pathogenic variants in cancer predisposition genes among women with invasive lobular carcinoma of the breast,2021,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_193,Keratinous biomarker of mercury exposure associated with amyotrophic lateral sclerosis risk in a nationwide U,2020,2,"Domain 2: exposure, patterns, childhood, incident",FALSE
sister_194,The COronavirus Pandemic Epidemiology (COPE) Consortium: A call to action,2020,5,"Domain 5: ovarian, consortium, genetic, use",FALSE
sister_195,Perinatal and postnatal exposures and risk of young-onset breast cancer,2020,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_196,Rapid implementation of mobile technology for real-time epidemiology of COVID-19,2020,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_197,Hair dye and chemical straightener use and breast cancer risk in a large US population of Black and White women,2020,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_198,Fine-mapping of 150 breast cancer risk regions identifies 191 likely target genes,2020,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_199,Transcriptome-wide association study of breast cancer risk by estrogen-receptor status,2020,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_200,Ovarian cancer risk factor associations by primary anatomic site: The Ovarian Cancer Cohort Consortium,2020,5,"Domain 5: ovarian, consortium, genetic, use",FALSE
sister_201,Everyday and major experiences of racial/ethnic discrimination and sleep health in a multiethnic population of U,2020,1,"Domain 1: breast, women, sister, cancer",FALSE
sister_202,Pubertal timing and breast cancer risk in the Sister Study cohort,2020,1,"Domain 1: breast, women, sister, cancer",FALSE
