author_raw,author_id,notes,merged_by,merged_date
Chang E,Chang ET,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chang MS,Chang ML,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chang SL,Chang SC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chanock S,Chanock SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chan A,Chan AT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chan JM,Chan JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chasman D,Chasman DI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chavarro J,Chavarro JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cheng J,Cheng JJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen CY,Chen C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen ML,Chen M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen MM,Chen M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen ST,Chen S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen YW,Chen Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen YY,Chen Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chibnik L,Chibnik LB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chiuve S,Chiuve SE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chiuve SS,Chiuve SE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chocano-Bedoya P,Chocano-Bedoya PO,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Choi HM,Choi HK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Choi H,Choi HK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Choi KR,Choi KW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chong D,Chong DQ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cho MH,Cho M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Clifton P,Clifton PM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Clish C,Clish CB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Coakley E,Coakley EH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cohen R,Cohen Rassier SL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cohen RM,Cohen Rassier SL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Colditz G,Colditz GA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cole K,Cole KS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Collins L,Collins LC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Connolly J,Connolly JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cornelis M,Cornelis MC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Costenbader K,Costenbader KH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Couch F,Couch FJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Coull B,Coull BA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cox D,Cox DG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cramer D,Cramer DW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Curhan G,Curhan GC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Curhan S,Curhan SG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cushing-Haugen KL,Cushing-Haugen K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Darling AM,Darling AL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Daviglus M,Daviglus ML,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Deik A,Deik AA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Devore E,Devore EE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
De Vito KM,De Vivo I,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
De Vito K,De Vivo I,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Doody D,Doody DR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Drew D,Drew DA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Drucker A,Drucker AM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
DuPre NC,DuPre N,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
DuPré N,DuPré NC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Eavey R,Eavey RD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Egan K,Egan KM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Eliassen HA,Eliassen H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Erekson ED,Erekson E,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Evans DM,Evans DA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Everett B,Everett BG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Fan B,Fan BJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Farquhar C,Farquhar CM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Farvid M,Farvid MS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Fawzi W,Fawzi WW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Feskens EJ,Feskens EJM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Fest S,Fest SN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Field A,Field AE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Fisher NDL,Fisher ND,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Fitzgerald K,Fitzgerald KC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Flint A,Flint AJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Florio A,Florio AA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Forman J,Forman JP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Frazier L,Frazier LA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Freedman M,Freedman ML,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Fuchs C,Fuchs CS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Fung T,Fung TT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Furtado J,Furtado JD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gao YT,Gao Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Garber JJ,Garber JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Geraghty C,Geraghty CM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gerszten R,Gerszten RE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Giovannucci E,Giovannucci EL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Glicksman J,Glicksman JT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Glymour M,Glymour MM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Goodman M,Goodman MT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gore-Langton R,Gore-Langton RE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Green A,Green AK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gunderson E,Gunderson EP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Guo C,Guo CG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Guss C,Guss CE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hagan K,Hagan KA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Haiman C,Haiman CA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Haines JL,Haines J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hankinson S,Hankinson SE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Han JH,Han J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Han JL,Han J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Harmon Q,Harmon QE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Harris H,Harris HR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hart J,Hart JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Haslam D,Haslam DE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Healy BC,Healy B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Heine JJ,Heine J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hendrickson S,Hendrickson SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Henneberger P,Henneberger PK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hennekens C,Hennekens CH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Henn S,Henn SA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
He MM,He M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hibert EL,Hibert EN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hibert E,Hibert EN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Higuchi L,Higuchi LM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hilakivi-Clarke L,Hilakivi-Clarke LA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hines L,Hines LM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hodgson J,Hodgson JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Holmes M,Holmes MD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hoover R,Hoover RN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hough H,Hough HL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Huang AJ,Huang AK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Huang A,Huang AK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hughes MC,Hughes MD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hunter D,Hunter DJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hu C,Hu CR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hu F,Hu FB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hu X,Hu XC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hu YJ,Hu Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hwang H,Hwang HH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ivey K,Ivey KL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jacobs K,Jacobs KB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jacobs T,Jacobs TW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jacques P,Jacques PF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jenkins DJA,Jenkins DJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jensen MR,Jensen MK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jensen M,Jensen MK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jeong SY,Jeong SM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jeon JY,Jeon J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jha S,Jha SC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jimenez M,Jimenez MP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jimenez MC,Jimenez MP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Joffe M,Joffe MM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Johnson C,Johnson CY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jones C,Jones CP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jones RR,Jones RK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jones RN,Jones RK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jones SE,Jones SK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Joshipura K,Joshipura KJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Joshi A,Joshi AD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jung SJ,Jung S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kantoff P,Kantoff PW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kaplan R,Kaplan RC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Karlson E,Karlson EW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Katuska L,Katuska LM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kaufman J,Kaufman JD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kendall CW,Kendall CWC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Khaw K,Khaw KT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim A,Kim AH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim C,Kim CH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim CS,Kim CH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim DY,Kim D,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim DJ,Kim D,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim EH,Kim ES,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim HJ,Kim H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim HK,Kim H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim IK,Kim IY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim JH,Kim J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim M,Kim MS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim MN,Kim MS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim MJ,Kim MS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim OS,Kim O,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim S,Kim SA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim SY,Kim SA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim SS,Kim SA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim SC,Kim SA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim YT,Kim Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kirkner G,Kirkner GJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Klimecki WT,Klimecki WJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Klompmaker J,Klompmaker JO,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Knoblauch N,Knoblauch NW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Koenen K,Koenen KC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Koh HK,Koh H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kolonel L,Kolonel LN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Korrick S,Korrick SA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kreps D,Kreps DJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kubzansky L,Kubzansky LD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kwiatkowski D,Kwiatkowski DJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Laird NM,Laird N,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lane G,Lane GI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Langworthy BW,Langworthy B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lau M,Lau MC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lawson C,Lawson CC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Leatherwood CL,Leatherwood C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee CS,Lee CD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee CH,Lee CD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee D,Lee DH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee HY,Lee H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee HH,Lee H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee HS,Lee H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee HJ,Lee H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee IH,Lee IM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee J,Lee JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee JS,Lee JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee JH,Lee JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee RK,Lee RH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee SS,Lee S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee YC,Lee YA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee Y,Lee YA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Leitzmann M,Leitzmann MF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lessin L,Lessin LS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Levy D,Levy DT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Le Marchand L,Le Moual N,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Le N,Le NT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lifford K,Lifford KL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ligibel J,Ligibel JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lim J,Lim JY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lin JH,Lin J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lin JY,Lin J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Liu JJ,Liu J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Liu JS,Liu J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Liu JM,Liu J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Liu P,Liu PH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Liu SH,Liu S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Liu YL,Liu Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Liu YY,Liu Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lividoti Hibert E,Lividoti Hibert EN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Li HL,Li H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Li LJ,Li L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Li TY,Li T,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Li W,Li WQ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Logan RW,Logan R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Longnecker M,Longnecker MP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Loomis S,Loomis SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lopes E,Lopes EW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lu KH,Lu K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Magpantay L,Magpantay LI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Malik V,Malik VS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Manson JAE,Manson JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Manson J,Manson JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Mantzoros C,Mantzoros CS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Marchand N,Marchand NE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Markon A,Markon AO,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Markt S,Markt SC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Marotti J,Marotti JD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Marquez C,Marquez CID,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Marquez CI,Marquez CID,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Martinez Fernandez A,Martinez FD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Martinez M,Martinez ME,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Mason S,Mason SM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Matthews CE,Matthews CA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Maxwell G,Maxwell GL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
McCullough M,McCullough ML,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
McIver L,McIver LJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
