pmid,title,pub_year,cluster,domain,has_abstract
41678106,"Asthma, COPD, and Fecal Incontinence: Connecting the Top to the Bottom Across the Diaphragm.",2026,1,"Domain 1: bottom, top, activity, adulthood",FALSE
41670561,Effect of Low-Carbohydrate and Low-Fat Diets on Metabolomic Indices and Coronary Heart Disease in U.S. Individuals.,2026,2,"Domain 2: intake, chd, dietary, consumption",TRUE
41666406,Bayesian multi-cell type models for the analysis of complex immune cell populations with application to ovarian cancer.,2026,6,"Domain 6: use, diabetes, weight, bmi",TRUE
41665229,Dairy Intake and Risk of Incident Inflammatory Bowel Disease in US Men and Women.,2026,2,"Domain 2: intake, chd, dietary, consumption",TRUE
41661604,"Coffee and Tea Intake, Dementia Risk, and Cognitive Function.",2026,7,"Domain 7: cognitive, decline, function, global",TRUE
41646668,Chronotype and Cardiovascular Disease Risk Factors among Middle-aged and Older Adults: An observational and Mendelian Randomization Study.,2026,6,"Domain 6: use, diabetes, weight, bmi",TRUE
41637030,Flavonoid intake and telomere length attrition among middle-aged women: a cross-sectional analysis of the Nurses' Health Study.,2026,2,"Domain 2: intake, chd, dietary, consumption",TRUE
41610821,Dietary flavonoid intake and psychological well-being - A bidirectional relationship.,2026,2,"Domain 2: intake, chd, dietary, consumption",TRUE
41605642,"Rotating night shift work, gestational diabetes and risk of type 2 diabetes among US nurses.",2026,3,"Domain 3: shift, night, work, sleep",TRUE
41589856,Importance of changes in body mass index from adolescence to middle age as a risk factor for osteoporosis: the Japan Nurses' Health Study.,2026,6,"Domain 6: use, diabetes, weight, bmi",TRUE
41574252,"Physical activity types, variety, and mortality: results from two prospective cohort studies.",2026,6,"Domain 6: use, diabetes, weight, bmi",TRUE
41572608,Bayesian Variable Selection for High-Dimensional Mediation Analysis: Application to Metabolomics Data in Epidemiological Studies.,2026,6,"Domain 6: use, diabetes, weight, bmi",TRUE
41567830,Assessing greenspace and cardiovascular disease risk through deep learning analysis of street-view imagery in the US-based nationwide Nurses' Health Study.,2026,2,"Domain 2: intake, chd, dietary, consumption",TRUE
41506919,Longitudinal associations between fast food outlet count and inflammatory markers in the US-based nurses' health study II between 1998 and 2011.,2026,6,"Domain 6: use, diabetes, weight, bmi",TRUE
41469193,Epigenetic ageing and the risk of Parkinson's disease.,2026,6,"Domain 6: use, diabetes, weight, bmi",TRUE
41446216,Plasma plasmalogen levels and risk of lymph node positive breast cancer.,2025,5,"Domain 5: breast, cancer, premenopausal, density",TRUE
41443985,Metabolomic pattern of ultraprocessed food intake and its association with colorectal cancer risk.,2025,8,"Domain 8: colorectal, crc, cancer, colon",TRUE
41436470,Investigating the relationship between breast cancer risk factors and an AI-generated mammographic texture feature in the Nurses' Health Study II.,2025,5,"Domain 5: breast, cancer, premenopausal, density",TRUE
41429046,Longitudinal study on the association between salty food preference and obesity prevalence.,2026,6,"Domain 6: use, diabetes, weight, bmi",TRUE
41416871,Germline Predisposition to Oncogenic Alkylating Damage in Colorectal Cancer.,2026,8,"Domain 8: colorectal, crc, cancer, colon",TRUE
41404663,Longitudinal Study of Dietary Intake and Risk of Persistent Tinnitus in Two Large Independent Cohorts of Women.,2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
41332860,Building process improvement capacity in epidemiologic research operations: The Nurses' Health Study experience.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
41308428,"The role of circulating metabolomics in linking metabolic dysfunction, inflammation, and risk of diverticulitis outcomes.",2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
41237323,"Inflammatory and Insulinemic Dietary Patterns and Risk of Type 2 Diabetes Among Women With a History of Gestational Diabetes Mellitus: A Prospective Study of 84,174 Person-Years of Follow-up.",2026,2,"Domain 2: intake, chd, dietary, consumption",TRUE
41231486,Ultraprocessed Food Consumption and Risk of Early-Onset Colorectal Cancer Precursors Among Women.,2026,2,"Domain 2: intake, chd, dietary, consumption",TRUE
41220415,"From obesity to cancer: Gut microbiome mechanisms, biomarkers, and U.S. public health strategies.",2025,8,"Domain 8: colorectal, crc, cancer, colon",TRUE
41215703,Validation of a Clinical and Polygenic Risk Prediction Model for Ovarian Cancer in the Nurses' Health Study.,2026,6,"Domain 6: use, diabetes, weight, bmi",TRUE
41201804,Planetary Health Diet and Risk of Cardiometabolic Diseases Among Women With Gestational Diabetes.,2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
41165700,Consistent Adherence to Physical Activity Guidelines and Digestive System Cancer Risk and Mortality.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
41135353,Posttraumatic stress disorder and epigenetic signatures of inflammation in middle-aged women.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
41123789,Asthma and Chronic Obstructive Pulmonary Disease Are Associated with an Increased Risk of Developing Fecal Incontinence.,2026,6,"Domain 6: use, diabetes, weight, bmi",TRUE
41100879,Cardiovascular Disease After Hysterectomy in the Nurses' Health Study and Nurses' Health Study II.,2025,6,"Domain 6: use, diabetes, weight, bmi",FALSE
41100878,Cardiovascular Disease After Hysterectomy in the Nurses' Health Study and Nurses' Health Study II.,2025,6,"Domain 6: use, diabetes, weight, bmi",FALSE
41079274,Risk of colorectal cancer after weight loss in the obese: a pooled cohort study.,2025,8,"Domain 8: colorectal, crc, cancer, colon",TRUE
41069511,Associations Between Lifestyle Factors and Primary Dysmenorrhea in the Japan Nurses' Health Study.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
41050357,The Association of Bone-related Biomarkers With Incident Hip Fracture: A Nested Case-control Study.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
41034228,Evaluating mammographic density's contribution to improve a breast cancer risk model with questionnaire-based and polygenic factors.,2025,5,"Domain 5: breast, cancer, premenopausal, density",TRUE
41031713,Pre-diagnostic body mass index trajectories and associations with lung cancer risk.,2026,6,"Domain 6: use, diabetes, weight, bmi",TRUE
41026687,Low-Carbohydrate Diets of Varying Macronutrient Quality and Risk of Type 2 Diabetes in Three U.S. Prospective Cohort Studies.,2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
41015192,Gut microbiota-derived proinflammatory biomarkers and risk of coronary heart disease: a prospective study among United States males and females.,2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40968174,"Birthweight, height, and body mass index in relation to the expression of stem cell markers among women with benign breast biopsies in the Nurses' Health Study II.",2025,5,"Domain 5: breast, cancer, premenopausal, density",TRUE
40966677,Exposure to Radiation and Thyroid Cancer Risk Among Young Female Nurses: Longitudinal Analysis From the Korea Nurses' Health Study.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40920854,Estimating the associations between women's maltreatment in childhood and inflammatory biomarker levels prior to and during pregnancy.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40910050,Risk factors of metabolic dysfunction-associated fatty liver disease in Chinese nurses: an ambispective cohort study.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40908295,Prospective study of circulating metabolomic profiles and breast cancer incidence among predominantly premenopausal women.,2025,5,"Domain 5: breast, cancer, premenopausal, density",TRUE
40902069,Measuring Psychological Well-Being and Behaviors Using Smartphone-Based Digital Phenotyping: An Intensive Longitudinal Observational mHealth Pilot Study Embedded in a Prospective Cohort of Women.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40901279,Quantification of Differences in Sleep Measurement by a Wrist-Worn Consumer Wearable Compared to Research-Grade Accelerometry and Sleep Diaries of Female Adults in Free-Living Conditions.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40894153,Metabolomic signatures of hypocaloric dietary interventions associate with breast cancer risk in the Nurses' Health Study II.,2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40824862,Ultra-processed Foods and Diet Quality in Association With Long-term Weight Change and Progression to Type 2 Diabetes Among Individuals With a History of Gestational Diabetes Mellitus-A Prospective Study.,2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40819852,Factors Affecting Nonresponse Among Female Participants in the Korea Nurses' Health Study: Longitudinal Cohort Survey Study.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40799161,Plasma Metabolomics Profiles in Prodromal and Clinical Parkinson's Disease.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40785542,Experiences of Stalking and Obtaining a Restraining Order Are Associated With Onset of Cardiovascular Events in Women: A Prospective Analysis in the Nurses' Health Study II.,2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40769531,Total and specific potato intake and risk of type 2 diabetes: results from three US cohort studies and a substitution meta-analysis of prospective cohorts.,2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40762324,Long-Term Adherence to Modifiable Factors and Incident Cardiovascular Disease Among Women With a History of Gestational Diabetes: A Prospective Cohort Study.,2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40753283,Clinical utility of self-reported sleep duration and insomnia symptoms in type 2 diabetes prediction.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40736699,Lifestyle Change After Initial Colonoscopy Screening and Incidence of Colorectal Cancer and Major Chronic Diseases.,2025,8,"Domain 8: colorectal, crc, cancer, colon",TRUE
40720872,"Long-Term Air Pollution Exposure, Plant-based Diet, and Asthma Exacerbations in the Nurses' Health Study II.",2026,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40694868,"Laparoscopically confirmed endometriosis and midlife plasma markers of inflammation, cholesterol, and adipokines among participants in the Nurses' Health Study II.",2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40694790,Association of migraine and vasomotor symptom severity and duration among naturally menopausal women in Nurses' Health Study II.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40680791,Factors Associated With Gestational Weight Gain Among Nurses in Korea.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40680786,Exposure Measurement Error Correction in Longitudinal Studies With Discrete Outcomes.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40671038,"Amino acid intake, plasma metabolites, and incident type 2 diabetes risk: a systematic approach in prospective cohort studies.",2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40650797,"Associations of alcohol consumption with expression of CD44, CD24, and ALDH1A1 stem cell markers in benign breast biopsy samples.",2025,5,"Domain 5: breast, cancer, premenopausal, density",TRUE
40647231,Evolving Research Focus on Diet and Cardiovascular Disease: A Systematic Review of 298 Cohort Studies Published from 2019 to 2024.,2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40633542,Cross-omics risk scores of inflammation markers are associated with all-cause mortality: The Canadian Longitudinal Study on Aging.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40621718,"Long-term lignan intake, whole grain foods, and the risk of gout: results from two prospective cohort studies.",2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40619433,GPS-based street-view greenspace exposure and wearable assessed physical activity in a prospective cohort of US women.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40615053,Dietary Patterns and Incident Chronic Constipation in Three Prospective Cohorts of Middle- and Older-Aged Adults.,2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40614084,Using Large Language Models to Assess Burnout Among Health Care Workers in the Context of COVID-19 Vaccine Decisions and Health Beliefs: Retrospective Cohort Study.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40609469,Ambient dioxin exposure and incidence of lymphoid malignancies in large prospective US cohorts of female nurses.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40602608,Empirical dietary index for lower urate concentrations and risk of gout: evidence from cohort studies.,2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40602475,Female Reproductive Factors in Relation to Risk of Exfoliation Glaucoma or Glaucoma Suspect.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40597404,"Pre-pregnancy inflammatory and insulinemic dietary patterns and risk of gestational diabetes mellitus: a prospective cohort study of 14,674 women.",2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40592564,"Lifestyle factors, genetic susceptibility and risk of incident diverticulitis: an integrated analysis of four prospective cohort studies and electronic health records-linked biobank.",2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40578660,Soy consumption and the risk of laparoscopically confirmed endometriosis in a prospective cohort study.,2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40539548,Thromboembolic Events Are Increased After Splenectomy in Postmenopausal Women.,2025,6,"Domain 6: use, diabetes, weight, bmi",FALSE
40520480,Residential greenness and diabetes incidence in two prospective cohorts of US women.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40519220,Smoking habit and long-term colorectal cancer incidence by exome-wide mutational and neoantigen loads: evidence based on the prospective cohort incident-tumour biobank method.,2025,8,"Domain 8: colorectal, crc, cancer, colon",TRUE
40471938,Emotion Regulation and Favorable Cardiovascular Health Among Women.,2026,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40470479,Bayesian ensemble learning method for the analysis of multipollutant mixtures data.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40459173,Estimating the Effects of Lifestyle Interventions on Mortality Among Cancer Survivors: A Methodologic Framework.,2025,5,"Domain 5: breast, cancer, premenopausal, density",TRUE
40454656,I can't believe you don't have a box for this: 'other' events and posttraumatic stress symptoms among women.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40445187,Risk of atherosclerotic cardiovascular disease after cancer diagnosis: findings from 3 prospective cohort studies.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40443025,"Nursing Work Schedules, Specialties, Sleep Hygiene, and the Impact on Sleep Health.",2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40434915,Comparing the Metagenomic Performance of Stools Collected from Custom Cards and 95% Ethanol in Epidemiologic Studies.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40377936,"Dietary Carbohydrate Intake, Carbohydrate Quality, and Healthy Aging in Women.",2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40341551,Cardiovascular Disease After Hysterectomy in the Nurses' Health Study and Nurses' Health Study II.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40336460,"Psychological Distress and Cognitive Function in Women: Exploring Potential Mediation by Use of Opiates, Sleep Aids, or Minor Tranquilizers.",2025,7,"Domain 7: cognitive, decline, function, global",TRUE
40334142,Long-Term Consumption of Ultraprocessed Foods and Prodromal Features of Parkinson Disease.,2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40327342,Differences in Abortion Use by Sexual Orientation in 3 National Cohorts.,2025,4,"Domain 4: sexual, childhood, physical, likely",TRUE
40318131,Intimate partner violence and cognitive functioning - toward quantifying dementia risk.,2025,7,"Domain 7: cognitive, decline, function, global",TRUE
40316730,Duration and type of statin use and long-term risk of type 2 diabetes among men and women with hypercholesterolaemia: findings from three prospective cohorts.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40314697,Long-Term Exposure to Air Pollution and Incidence of Type 2 Diabetes in the Nurses' Health Study and Nurses' Health Study II.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40244583,COVID-19 Pandemic-Related Exposures and Cognitive Function in Middle-Aged Women.,2025,7,"Domain 7: cognitive, decline, function, global",TRUE
40237568,"The Association between Multiple Environmental Exposures and Symptoms of Generalized Anxiety Disorder in a Prospective, US-Based Cohort Study.",2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40224887,Dysmenorrhea and Occupational Factors: Korea Nurses' Health Study.,2024,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40215752,Prospective evaluation of plasma proteins in relation to surgical endometriosis diagnosis in the Nurses' Health Study II.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40211014,Childhood or adolescent abuse and primary open-angle glaucoma in a longitudinal cohort of women.,2025,4,"Domain 4: sexual, childhood, physical, likely",TRUE
40210297,"Do physical activity, psychological health, and food group intake change in early pregnancy before and during COVID-19? A secondary analysis of cohort data from the Korea Nurses' Health Study.",2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40209395,Greenspace and depression incidence in the US-based nationwide Nurses' Health Study II: A deep learning analysis of street-view imagery.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40205408,Laparoscopically confirmed endometriosis and the risk of incident NAFLD: a prospective cohort study.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40197284,Associations of circulating insulin-like growth factor-1 and insulin-like growth factor binding protein-3 with the expression of stem cell markers in benign breast tissue.,2025,5,"Domain 5: breast, cancer, premenopausal, density",TRUE
40184018,Association between aspirin use and the risk of incident nonalcoholic fatty liver disease.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40180122,Decaffeinated coffee consumption and risk of total and site-specific cancer.,2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40163801,"Seasonal Average Temperature Differences and CVD Incidence: Results from the US-Based Nurses' Health Study, Nurses' Health Study II, and the Health Professional Follow-Up Study.",2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40163383,Occupational Exposure to Disinfectants and Risk of Incident Cardiovascular Disease among US Nurses: The Nurses' Health Study II.,2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40161462,Machine Learning on Prediagnostic Metabolite Data Identifies Etiologic Endotypes of Exfoliation Glaucoma in United States Health Professionals.,2025,6,"Domain 6: use, diabetes, weight, bmi",TRUE
40159249,Hormone-associated dietary patterns and premenopausal breast cancer risk.,2025,5,"Domain 5: breast, cancer, premenopausal, density",TRUE
40128438,Population attributable risk of a competing-risk model for breast cancer and non-breast cancer death among women ≥ 65 years.,2025,5,"Domain 5: breast, cancer, premenopausal, density",TRUE
40128348,Optimal dietary patterns for healthy aging.,2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40127732,Dietary Amino Acids and Risk of Stroke Subtypes: Results from 3 Large Prospective Cohort Studies.,2025,2,"Domain 2: intake, chd, dietary, consumption",TRUE
40104907,Sexual Orientation Disparities in Subjective Cognitive Decline in a Large Cohort of Female Nurses.,2025,4,"Domain 4: sexual, childhood, physical, likely",TRUE
40083290,Detecting risk for depression and anxiety symptoms among older bereaved women using text-based analysis in the Nurses' Health Study II.,2026,6,"Domain 6: use, diabetes, weight, bmi",TRUE
