author_raw,author_id,notes,merged_by,merged_date
Conwit RA,Conwit R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Corrada M,Corrada MM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Costa P,Costa PT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Crainiceanu C,Crainiceanu CM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Crain BJ,Crain B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Daya G,Daya GN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
De Mars G,De Marzo AM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Dougherty R,Dougherty RJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Egan J,Egan JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Elkins WD,Elkins W,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ettinger W,Ettinger WH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Faria A,Faria AV,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Fishbein K,Fishbein KW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Fozard J,Fozard JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gamaldo A,Gamaldo AA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gittings N,Gittings NS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Goh J,Goh JO,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Golden S,Golden SH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gomez GT,Gomez G,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gonzalez C,Gonzalez CE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gresham G,Gresham GK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Griswold M,Griswold ME,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Guralnik J,Guralnik JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hansen C,Hansen CB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Harik-Khan R,Harik-Khan RI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Harris T,Harris TB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hernandez D,Hernandez DG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hochberg M,Hochberg MC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hurley B,Hurley BF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jackson C,Jackson CL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jedynak B,Jedynak BM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jefferson A,Jefferson AL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Joynes C,Joynes CM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kamil R,Kamil RJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Karikkineth AC,Karikkineth A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kawas CH,Kawas C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kerley C,Kerley CI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Khadeer MA,Khadeer M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim M,Kim ME,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kitner-Triolo M,Kitner-Triolo MH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kitner Triolo M,Kitner Triolo MH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Klatt B,Klatt BN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ko S,Ko SU,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ko Su,Ko SU,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kraut M,Kraut MA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Krishnan A,Krishnan AR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kuo P,Kuo PL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kusters CD,Kusters CDJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Landis PK,Landis P,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Landman B,Landman BA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Levine M,Levine ME,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lindle R,Lindle RS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ling S,Ling SM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Liu D,Liu DD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Liu J,Liu JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Liu JZ,Liu JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lynch N,Lynch NA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Mammen JSR,Mammen JS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Maras J,Maras JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Martin BG,Martin B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
McMaster E,McMaster EM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Metter E,Metter EJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Metter EL,Metter EJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Moghekar AR,Moghekar A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Morrell C,Morrell CH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Moyer DC,Moyer D,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Muller D,Muller DC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Nalls MA,Nalls M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Nesbitt M,Nesbitt MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Newlin N,Newlin NR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
O'Brien RJ,O'Brien R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
O'Connor F,O'Connor FC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Oberdier M,Oberdier MT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Oommen A,Oommen AM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Oppong R,Oppong RF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Pearson J,Pearson JD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Prince J,Prince JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Qiao YS,Qiao Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ramulu P,Ramulu PY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Reiter D,Reiter DA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Resnick S,Resnick SM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Rudow GL,Rudow G,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Schilling K,Schilling KG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Scholz S,Scholz SW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Schrack J,Schrack JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Schrager M,Schrager MA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Schulman S,Schulman SP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Shafer A,Shafer AT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Shardell M,Shardell MD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Shefrin E,Shefrin EA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Shin J,Shin JJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Simonsick E,Simonsick EM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Simpson B,Simpson BN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Singleton A,Singleton AB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sorkin J,Sorkin JD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Spira A,Spira AP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Spurgeon HP,Spurgeon HA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Strait J,Strait JB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Studenski S,Studenski SA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sutin A,Sutin AR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Swenor B,Swenor BK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Talbot L,Talbot LA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Taub D,Taub DD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Thayer J,Thayer JF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Tobin J,Tobin JD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Toledo J,Toledo JB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Troncoso J,Troncoso JC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Urbanek J,Urbanek JK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Varma V,Varma VR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Venkatraman V,Venkatraman VK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Verbeke G,Verbeke GN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Walston J,Walston JD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wanigatunga A,Wanigatunga AA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wanigatunga S,Wanigatunga SK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wei E,Wei EX,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Williams O,Williams OA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Williams RJ,Williams RB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wright J,Wright JG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wu M,Wu MN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zane A,Zane AC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zonderman A,Zonderman AB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zukley L,Zukley LM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
