pmid,title,pub_year,cluster,domain,has_abstract
36915903,Pet Ownership and Maintenance of Physical Function in Older Adults-Evidence From the Baltimore Longitudinal Study of Aging (BLSA).,2023,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
36910594,Longitudinal phenotypic aging metrics in the Baltimore Longitudinal Study of Aging.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
36897060,Association between comorbidities and longitudinal changes in total testosterone among men from the Baltimore Longitudinal Study of Aging.,2023,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
36865294,Higher testosterone and testosterone/estradiol ratio in men are associated with better epigenetic estimators of mortality risk.,2023,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
36798178,Application and validation of an algorithmic classification of early impairment in cognitive performance.,2023,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
36739565,Metabolomic markers mediate erythrocyte anisocytosis in older adults: Results from three independent aging cohorts.,2023,6,"Domain 6: intake, diet, proteins, cell",TRUE
36571773,Association between walking energy utilisation and longitudinal cognitive performance in older adults.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
36571386,Health Conditions Associated with Alzheimer's Disease and Vascular Dementia.,2023,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
36570462,Associations of audiometric hearing and speech-in-noise performance with cognitive decline among older adults: The Baltimore Longitudinal Study of Aging (BLSA).,2022,2,"Domain 2: hearing, vestibular, function, spatial",TRUE
36537669,Personality traits are consistently associated with blood mitochondrial DNA copy number estimated from genome sequences in two genetic cohort studies.,2022,8,"Domain 8: personality, neuroticism, traits, neo",TRUE
36501101,Quality Specific Associations of Carbohydrate Consumption and Frailty Index.,2022,6,"Domain 6: intake, diet, proteins, cell",TRUE
36460474,Associations of Olfaction With Longitudinal Trajectories of Brain Volumes and Neuropsychological Function in Older Adults.,2023,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
36355756,"Association of non-chronic low back pain with physical function, endurance, fatigability, and quality of life in middle- and older-aged adults: Findings from Baltimore Longitudinal Study of Aging.",2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
36343625,"Longitudinal and Cross-Sectional Association Between Gait Speed, Ankle Proprioception, and LE Numbness-Results From the Baltimore Longitudinal Study of Aging.",2023,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
36325254,Cranial Meninges Reconstruction Based on Convolutional Networks and Deformable Models: Applications to Longitudinal Study of Normal Aging.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
36312032,Associations of circadian rest/activity rhythms with cognition in middle-aged and older adults: Demographic and genetic interactions.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
36303572,"Quantification of muscle, bones, and fat on single slice thigh CT.",2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
36241170,"Wrist-Worn Accelerometry, Aging, and Gait Speed in the Baltimore Longitudinal Study of Aging.",2023,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
36115133,"Association of liver disease with brain volume loss, cognitive decline, and plasma neurodegenerative disease biomarkers.",2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
36082967,Associations Between Objectively Measured Sleep and Cognition: Main Effects and Interactions With Race in Adults Aged ≥50 Years.,2023,7,"Domain 7: sleep, fatigability, perceived, reported",TRUE
36069964,"Validation, Recalibration, and Predictive Accuracy of Published V̇O 2max Prediction Equations for Adults Ages 50-96 Yr.",2023,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
41451322,Reducing Positional Variance in Cross-sectional Abdominal CT Slices with Deep Conditional Generative Models.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
35997888,A metabolomic signature of the APOE2 allele.,2023,6,"Domain 6: intake, diet, proteins, cell",TRUE
35985823,"Herpes Viruses in the Baltimore Longitudinal Study of Aging: Associations With Brain Volumes, Cognitive Performance, and Plasma Biomarkers.",2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
35938073,"Causal links among amyloid, tau, and neurodegeneration.",2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
35856240,Multi-method investigation of factors influencing amyloid onset and impairment in three cohorts.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
35784395,Registration of 24-hour accelerometric rest-activity profiles and its application to human chronotypes.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
35684039,Metabolomic Profile of Different Dietary Patterns and Their Association with Frailty Index in Community-Dwelling Older Men and Women.,2022,6,"Domain 6: intake, diet, proteins, cell",TRUE
35604444,Aging and white matter microstructure and macrostructure: a longitudinal multi-site diffusion MRI study of 1218 participants.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
35599480,Daily Physical Activity Patterns as a Window on Cognitive Diagnosis in the Baltimore Longitudinal Study of Aging (BLSA).,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
35506128,Longitudinal changes of connectomes and graph theory measures in aging.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
35471695,Prior psychosocial profile and perceived impact of the COVID-19 pandemic: insights from the Baltimore Longitudinal Study of Aging.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
35440799,Longitudinal associations between energy utilization and brain volumes in cognitively normal middle aged and older adults.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
35389191,Longitudinal associations between blood lysophosphatidylcholines and skeletal muscle mitochondrial function.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
35361249,An objective metric of individual health and aging for population surveys.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
35311240,Free Thyroxine Distinguishes Subclinical Hypothyroidism From Other Aging-Related Changes in Those With Isolated Elevated Thyrotropin.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
35262657,"Characterizing Heterogeneity in Neuroimaging, Cognition, Clinical Symptoms, and Genetics Among Patients With Late-Life Depression.",2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
35253449,Ankle-Brachial Index and Energy Production in People Without Peripheral Artery Disease: The BLSA.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
35226729,Hearing and Mobility in Aging-The Moderating Role of Neuropsychological Function.,2022,2,"Domain 2: hearing, vestibular, function, spatial",TRUE
35099848,Five-factor model personality traits and 24-h urinary cortisol in the Baltimore Longitudinal Study of Aging.,2022,8,"Domain 8: personality, neuroticism, traits, neo",TRUE
35090192,Learning white matter subject-specific segmentation from structural MRI.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
35048491,Muscle mitochondrial energetics predicts mobility decline in well-functioning older adults: The baltimore longitudinal study of aging.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
34984437,Motor and Physical Function Impairments as Contributors to Slow Gait Speed and Mobility Difficulty in Middle-Aged and Older Adults.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
34975461,Epigenetic Age Acceleration and Hearing: Observations From the Baltimore Longitudinal Study of Aging.,2021,2,"Domain 2: hearing, vestibular, function, spatial",TRUE
34953465,An integrated brain-specific network identifies genes associated with neuropathologic and clinical traits of Alzheimer's disease.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
34927122,Vascular risk is not associated with PET measures of Alzheimer's disease neuropathology among cognitively normal older adults.,2021,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
34857670,Longitudinal trajectories and determinants of human fungiform papillae density.,2021,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
34792590,Association of Combined Slow Gait and Low Activity Fragmentation With Later Onset of Cognitive Impairment.,2021,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
34757788,A brain proteomic signature of incipient Alzheimer's disease in young APOE ε4 carriers identifies novel drug targets.,2021,6,"Domain 6: intake, diet, proteins, cell",TRUE
40837009,Linking Vestibular Function and Subcortical Gray Matter Volume Changes in a Longitudinal Study of Aging Adults.,2021,2,"Domain 2: hearing, vestibular, function, spatial",TRUE
34666161,TractEM: Evaluation of protocols for deterministic tractography white matter atlas.,2022,4,"Domain 4: cognitive, brain, gait, muscle",TRUE
34663503,Personality Associations With Amyloid and Tau: Results From the Baltimore Longitudinal Study of Aging and Meta-analysis.,2022,8,"Domain 8: personality, neuroticism, traits, neo",TRUE
34637504,The Mediterranean-DASH Intervention for Neurodegenerative Delay (MIND) diet is associated with physical function and grip strength in older men and women.,2022,6,"Domain 6: intake, diet, proteins, cell",TRUE
