pmid,title,abstract,pub_year,text,has_abstract
ffcws_1089,Childhood violence exposure and social deprivation predict adolescent amygdala-orbitofrontal cortex white matter connectivity,NA,2020,Childhood violence exposure and social deprivation predict adolescent amygdala-orbitofrontal cortex white matter connectivity,TRUE
ffcws_1129,Childhood violence exposure and social deprivation are linked to adolescent threat and reward neural function,NA,2020,Childhood violence exposure and social deprivation are linked to adolescent threat and reward neural function,TRUE
ffcws_1009,Violence exposure and social deprivation is associated with cortisol reactivity in urban adolescents,NA,2020,Violence exposure and social deprivation is associated with cortisol reactivity in urban adolescents,TRUE
ffcws_2101,The origins of unpredictability in life trajectory prediction tasks,NA,2023,The origins of unpredictability in life trajectory prediction tasks,TRUE
ffcws_2286,The origins of unpredictability in life outcome prediction tasks,NA,2024,The origins of unpredictability in life outcome prediction tasks,TRUE
ffcws_964,"Amygdala-prefrontal cortex white matter tracts are widespread, variable and implicated in amygdala modulation in adolescents",NA,2019,"Amygdala-prefrontal cortex white matter tracts are widespread, variable and implicated in amygdala modulation in adolescents",TRUE
ffcws_1901,Sex-specific DNA methylation in saliva from the multi-ethnic Future of Families and Child Wellbeing Study,NA,2023,Sex-specific DNA methylation in saliva from the multi-ethnic Future of Families and Child Wellbeing Study,TRUE
ffcws_429,Role of Mother's Genes and Environment in Postpartum Depression,NA,2011,Role of Mother's Genes and Environment in Postpartum Depression,TRUE
ffcws_779,Cohesive Neighborhoods Where Social Expectations Are Shared May Have Positive Impact On Adolescent Mental Health,NA,2016,Cohesive Neighborhoods Where Social Expectations Are Shared May Have Positive Impact On Adolescent Mental Health,TRUE
ffcws_892,Neighborhood Disadvantage and Telomere Length: Results from the Fragile Families Study,NA,2018,Neighborhood Disadvantage and Telomere Length: Results from the Fragile Families Study,TRUE
ffcws_167,Nonresidential Parenting: Measuring Contact between Children and their Nonresident Fathers,NA,2006,Nonresidential Parenting: Measuring Contact between Children and their Nonresident Fathers,TRUE
ffcws_168,Nonresidential Parenting: Measuring Support Provided to Children by Nonresidential Fathers,NA,2006,Nonresidential Parenting: Measuring Support Provided to Children by Nonresidential Fathers,TRUE
ffcws_624,"Social Disadvantage, Genetic Sensitivity, and Children's Telomere Length",NA,2014,"Social Disadvantage, Genetic Sensitivity, and Children's Telomere Length",TRUE
ffcws_1116,Beyond family-level adversities: Exploring the developmental timing of neighborhood disadvantage effects on the brain,NA,2021,Beyond family-level adversities: Exploring the developmental timing of neighborhood disadvantage effects on the brain,TRUE
ffcws_1219,The Longitudinal Associations Between Paternal Incarceration and Family Well-Being: Implications for Ethnic/Racial Disparities in Health,NA,2022,The Longitudinal Associations Between Paternal Incarceration and Family Well-Being: Implications for Ethnic/Racial Disparities in Health,TRUE
ffcws_1225,Demographic and developmental patterns in telomere length across adolescence,NA,2020,Demographic and developmental patterns in telomere length across adolescence,TRUE
ffcws_22,Unwed Fathers and Fragile Families,NA,1998,Unwed Fathers and Fragile Families,FALSE
ffcws_1265,Mapping frontostriatal white matter tracts and their association with reward-related ventral striatum activation in adolescence,NA,2022,Mapping frontostriatal white matter tracts and their association with reward-related ventral striatum activation in adolescence,TRUE
ffcws_3846,Differential Methylation by Early Life Adversity in the Future of Families Child Wellbeing Study,NA,2026,Differential Methylation by Early Life Adversity in the Future of Families Child Wellbeing Study,TRUE
ffcws_3906,Measurement Properties of the Child Behavior Checklist-10: An Ultra-Brief Screening Updated in Longitudinal Cohort,NA,2026,Measurement Properties of the Child Behavior Checklist-10: An Ultra-Brief Screening Updated in Longitudinal Cohort,TRUE
ffcws_2356,Childhood sleep is prospectively associated with adolescent alcohol and marijuana use,NA,2024,Childhood sleep is prospectively associated with adolescent alcohol and marijuana use,TRUE
ffcws_1801,Roads Diverged: Developmental Trajectories of Irritability From Toddlerhood Through Adolescence,NA,2023,Roads Diverged: Developmental Trajectories of Irritability From Toddlerhood Through Adolescence,TRUE
ffcws_3841,Associations between perceived discrimination and sleep health: Results from the Future of Families and Child Wellbeing Young Adult Sleep Study,NA,2026,Associations between perceived discrimination and sleep health: Results from the Future of Families and Child Wellbeing Young Adult Sleep Study,TRUE
ffcws_1074,Humans in the Loop: Incorporating Expert and Crowd-Sourced Knowledge for Predictions Using Survey Data,NA,2019,Humans in the Loop: Incorporating Expert and Crowd-Sourced Knowledge for Predictions Using Survey Data,TRUE
ffcws_1133,Clarifying the Link Between Amygdala Functioning During Emotion Processing and Antisocial Behaviors Versus Callous-Unemotional Traits Within a Population-Based Community Sample,NA,2020,Clarifying the Link Between Amygdala Functioning During Emotion Processing and Antisocial Behaviors Versus Callous-Unemotional Traits Within a Population-Based Community Sample,TRUE
ffcws_1236,Prenatal Particulate Matter Exposure Is Associated with Saliva DNA Methylation at Age 15: Applying Cumulative DNA Methylation Scores as an Exposure Biomarker,NA,2021,Prenatal Particulate Matter Exposure Is Associated with Saliva DNA Methylation at Age 15: Applying Cumulative DNA Methylation Scores as an Exposure Biomarker,TRUE
ffcws_3801,The Impact of COVID-19 Economic Impact Payments on Material Hardship at Age 22: Preliminary Estimates from the Future of Families and Child Wellbeing Study,NA,2026,The Impact of COVID-19 Economic Impact Payments on Material Hardship at Age 22: Preliminary Estimates from the Future of Families and Child Wellbeing Study,FALSE
ffcws_806,Sleep Duration and Telomere Length in Children,NA,2017,Sleep Duration and Telomere Length in Children,TRUE
ffcws_1078,"Winning Models for Grade Point Average, Grit, and Layoff in the Fragile Families Challenge",NA,2019,"Winning Models for Grade Point Average, Grit, and Layoff in the Fragile Families Challenge",TRUE
ffcws_1195,Association between Temporary Assistance for Needy Families (TANF) and child maltreatment among a cohort of fragile families,NA,2021,Association between Temporary Assistance for Needy Families (TANF) and child maltreatment among a cohort of fragile families,TRUE
ffcws_1210,"The impact of temporary assistance for needy families, minimum wage, and Earned Income Tax Credit on Women's well-being and intimate partner violence victimization",NA,2020,"The impact of temporary assistance for needy families, minimum wage, and Earned Income Tax Credit on Women's well-being and intimate partner violence victimization",TRUE
ffcws_2426,Longitudinal Changes in Epigenetic Age Acceleration Across Childhood and Adolescence,NA,2024,Longitudinal Changes in Epigenetic Age Acceleration Across Childhood and Adolescence,TRUE
ffcws_1049,"Eviction in early childhood and neighborhood poverty, food security, and obesity in later childhood and adolescence: Evidence from a longitudinal birth cohort",NA,2020,"Eviction in early childhood and neighborhood poverty, food security, and obesity in later childhood and adolescence: Evidence from a longitudinal birth cohort",TRUE
ffcws_1110,Severe Housing Insecurity during Pregnancy: Association with Adverse Birth and Infant Outcomes,NA,2020,Severe Housing Insecurity during Pregnancy: Association with Adverse Birth and Infant Outcomes,TRUE
ffcws_1064,Food Insecurity and Housing Instability Partially Mediate the Association Between Maternal Depression and Child Problem Behavior,NA,2020,Food Insecurity and Housing Instability Partially Mediate the Association Between Maternal Depression and Child Problem Behavior,TRUE
ffcws_1185,The American welfare state in the economic lives of children,NA,2020,The American welfare state in the economic lives of children,TRUE
ffcws_582,Genetic Differential Sensitivity to Social Environments: Implications for Research,NA,2013,Genetic Differential Sensitivity to Social Environments: Implications for Research,TRUE
ffcws_672,"Family Structure Instability, Genetic Sensitivity, and Child Well-Being",NA,2015,"Family Structure Instability, Genetic Sensitivity, and Child Well-Being",TRUE
ffcws_813,Father Loss and Child Telomere Length,NA,2017,Father Loss and Child Telomere Length,TRUE
ffcws_1128,Early childhood psychosocial family risks and cumulative dopaminergic sensitizing score: Links to behavior problems in U.S. 9-year-olds,NA,2021,Early childhood psychosocial family risks and cumulative dopaminergic sensitizing score: Links to behavior problems in U.S. 9-year-olds,TRUE
ffcws_2351,The Impact of Early Life Adversity on Peripubertal Accelerated Epigenetic Aging and Psychopathology,NA,2024,The Impact of Early Life Adversity on Peripubertal Accelerated Epigenetic Aging and Psychopathology,TRUE
ffcws_1876,Greater sleep regularity among adolescents predicts less daytime video game playing,NA,2023,Greater sleep regularity among adolescents predicts less daytime video game playing,TRUE
ffcws_3681,Sex and race/ethnicity differences in the 24-hour movement behaviors among adolescents in the Future of Families and Child Wellbeing Study (FFCWS),NA,2025,Sex and race/ethnicity differences in the 24-hour movement behaviors among adolescents in the Future of Families and Child Wellbeing Study (FFCWS),TRUE
ffcws_2141,Interactive Screen-Based Activities Predict Worse Actigraphic Sleep Health That Night Among Adolescents,NA,2023,Interactive Screen-Based Activities Predict Worse Actigraphic Sleep Health That Night Among Adolescents,TRUE
ffcws_1142,The Earned Income Tax Credit and Intimate Partner Violence,NA,2021,The Earned Income Tax Credit and Intimate Partner Violence,TRUE
ffcws_120,The Effects of Welfare and Child Support Policies on Maternal Health and Wellbeing,NA,2008,The Effects of Welfare and Child Support Policies on Maternal Health and Wellbeing,TRUE
ffcws_155,"Fragile Families, Welfare Reform, and Marriage",NA,2001,"Fragile Families, Welfare Reform, and Marriage",TRUE
ffcws_1001,Shared Reading at Age 1 Year and Later Vocabulary: A Gene–Environment Study,NA,2020,Shared Reading at Age 1 Year and Later Vocabulary: A Gene–Environment Study,TRUE
ffcws_1086,Early Puberty and Telomere Length in Preadolescent Girls and Mothers,NA,2020,Early Puberty and Telomere Length in Preadolescent Girls and Mothers,TRUE
ffcws_3781,Adjusting for Underreporting of Child Protective Services Involvement in the Future of Families and Child Wellbeing Study and Assessing Its Empirical Implications Through Illustrative Analyses of Young Adult Disconnection,NA,2026,Adjusting for Underreporting of Child Protective Services Involvement in the Future of Families and Child Wellbeing Study and Assessing Its Empirical Implications Through Illustrative Analyses of Young Adult Disconnection,TRUE
ffcws_1114,Psychosocial deprivation and receptive language ability: a two-sample study,NA,2020,Psychosocial deprivation and receptive language ability: a two-sample study,TRUE
ffcws_1119,Prospective Longitudinal Associations between Harsh Parenting and Corticolimbic Function during Adolescence,NA,2020,Prospective Longitudinal Associations between Harsh Parenting and Corticolimbic Function during Adolescence,TRUE
ffcws_1260,Association of State Minimum Wage Increases with Child Maltreatment,NA,2021,Association of State Minimum Wage Increases with Child Maltreatment,TRUE
ffcws_146,Resident Father Involvement and Social Fathering,NA,2006,Resident Father Involvement and Social Fathering,TRUE
ffcws_2051,"Exploring the complex links between childhood exposure to intimate partner violence, maltreatment, and self-regulation: A three-wave cross-lagged study",NA,2023,"Exploring the complex links between childhood exposure to intimate partner violence, maltreatment, and self-regulation: A three-wave cross-lagged study",TRUE
ffcws_2431,Early Childhood Routines and Adolescent Health & Well-Being: Associations From a US Urban Cohort of Children With Socioeconomic Disadvantage,NA,2024,Early Childhood Routines and Adolescent Health & Well-Being: Associations From a US Urban Cohort of Children With Socioeconomic Disadvantage,TRUE
ffcws_819,Geography of intergenerational mobility and child development,NA,2017,Geography of intergenerational mobility and child development,TRUE
ffcws_1146,The Association Between Adverse Childhood Experiences and Child Telomere Length: Examining Self-Regulation as a Behavioral Mediator,NA,2021,The Association Between Adverse Childhood Experiences and Child Telomere Length: Examining Self-Regulation as a Behavioral Mediator,TRUE
ffcws_1881,"The Impact of Temporary Assistance for Needy Families Benefit Requirements and Sanctions on Maternal Material Hardship, Mental Health, and Parental Aggravation",NA,2023,"The Impact of Temporary Assistance for Needy Families Benefit Requirements and Sanctions on Maternal Material Hardship, Mental Health, and Parental Aggravation",TRUE
ffcws_2096,Relationship between COVID-related stressors and internalizing symptoms: Gendered neuroendocrine risk profiles,NA,2024,Relationship between COVID-related stressors and internalizing symptoms: Gendered neuroendocrine risk profiles,TRUE
ffcws_435,Risk And Protective Factors For Child Neglect During Early Childhood: A Cross-Study Comparison,NA,2011,Risk And Protective Factors For Child Neglect During Early Childhood: A Cross-Study Comparison,TRUE
ffcws_153,Bridging Research and Policy: Including Fathers of Young Children in National Studies,NA,2002,Bridging Research and Policy: Including Fathers of Young Children in National Studies,TRUE
ffcws_2566,"Peer bullying victimization, psychological distress, and the protective role of school connectedness among adolescents",NA,2025,"Peer bullying victimization, psychological distress, and the protective role of school connectedness among adolescents",TRUE
ffcws_375,Subsequent Fertility Among Urban Fathers: The Influence Of Relationship Context,NA,2010,Subsequent Fertility Among Urban Fathers: The Influence Of Relationship Context,TRUE
ffcws_699,Using the Fragile Families and Child Wellbeing Study (FFCWS) in Life Course Health Development Research,NA,2018,Using the Fragile Families and Child Wellbeing Study (FFCWS) in Life Course Health Development Research,TRUE
ffcws_1481,The Impact of Increased Minimum Wage on Child Neglect Varies by Developmental Age of Child,NA,2023,The Impact of Increased Minimum Wage on Child Neglect Varies by Developmental Age of Child,TRUE
ffcws_1696,The Mediating Effect of Maternal Wellbeing on the Association between Neighborhood Perception and Child Wellbeing: A Longitudinal Investigation,NA,2022,The Mediating Effect of Maternal Wellbeing on the Association between Neighborhood Perception and Child Wellbeing: A Longitudinal Investigation,TRUE
ffcws_794,Characteristics of women age 15-24 at risk for excess weight gain during pregnancy,NA,2017,Characteristics of women age 15-24 at risk for excess weight gain during pregnancy,TRUE
ffcws_1158,The Association Between Exposure to Maternal Depression During Year 2 of a Child's Life and Future Child Problem Behavior,NA,2021,The Association Between Exposure to Maternal Depression During Year 2 of a Child's Life and Future Child Problem Behavior,TRUE
ffcws_1661,Sensitive periods for the effect of child maltreatment on psychopathology symptoms in adolescence,NA,2023,Sensitive periods for the effect of child maltreatment on psychopathology symptoms in adolescence,TRUE
ffcws_188,The Effects of Welfare and Child Support Policies on the Incidence of Marriage Following a Nonmarital Birth,NA,2009,The Effects of Welfare and Child Support Policies on the Incidence of Marriage Following a Nonmarital Birth,TRUE
ffcws_2511,"Associations among Childhood Household Income, Latent Classes of Early Adverse Childhood Experiences, and Adolescent Mental Health",NA,2025,"Associations among Childhood Household Income, Latent Classes of Early Adverse Childhood Experiences, and Adolescent Mental Health",TRUE
ffcws_152,Four New National Longitudinal Surveys on Children,NA,2003,Four New National Longitudinal Surveys on Children,TRUE
ffcws_196,New Estimates on the Effect of Parental Separation on Child Health,NA,2009,New Estimates on the Effect of Parental Separation on Child Health,TRUE
ffcws_1038,"A Bayesian Analysis of Associations Between Neighborhoods, Spanking and Child Externalizing Behavior",NA,2020,"A Bayesian Analysis of Associations Between Neighborhoods, Spanking and Child Externalizing Behavior",TRUE
ffcws_1251,Too Jittery to Sleep? Temporal Associations of Actigraphic Sleep and Caffeine in Adolescents,NA,2022,Too Jittery to Sleep? Temporal Associations of Actigraphic Sleep and Caffeine in Adolescents,TRUE
ffcws_1279,Worse sleep health predicts less frequent breakfast consumption among adolescents in a micro-longitudinal analysis,NA,2022,Worse sleep health predicts less frequent breakfast consumption among adolescents in a micro-longitudinal analysis,TRUE
ffcws_1916,Ethnic/Racial Disparities in DNA Methylation Age Profiles across the Lifespan,NA,2023,Ethnic/Racial Disparities in DNA Methylation Age Profiles across the Lifespan,FALSE
ffcws_1946,Actigraphic Sleep Variability is Associated With Lower Positive Mood in Adolescents,NA,2023,Actigraphic Sleep Variability is Associated With Lower Positive Mood in Adolescents,TRUE
ffcws_372,Association Between Maternal Intimate Partner Violence and Incident Obesity in Preschool-Aged Children,NA,2010,Association Between Maternal Intimate Partner Violence and Incident Obesity in Preschool-Aged Children,TRUE
ffcws_1048,Providing After Prison: Nonresident Fathers' Formal and Informal Contributions to Children,NA,2020,Providing After Prison: Nonresident Fathers' Formal and Informal Contributions to Children,TRUE
ffcws_1085,Government Assistance Protects Low-Income Families from Eviction,NA,2020,Government Assistance Protects Low-Income Families from Eviction,TRUE
ffcws_1202,"Bullying, family cohesion, and school connectedness: A moderated-mediation multigroup analysis of adolescents",NA,2021,"Bullying, family cohesion, and school connectedness: A moderated-mediation multigroup analysis of adolescents",TRUE
ffcws_1331,Implications of Mass Imprisonment for Inequality among American Children,NA,2013,Implications of Mass Imprisonment for Inequality among American Children,FALSE
ffcws_3401,Measurement bias in adolescent sleep duration: Comparison of self-reported and actigraphy-assessed sleep duration among adolescents in the Future of Families and Child-Wellbeing Study,NA,2025,Measurement bias in adolescent sleep duration: Comparison of self-reported and actigraphy-assessed sleep duration among adolescents in the Future of Families and Child-Wellbeing Study,TRUE
ffcws_3676,Paternal Depression in the Child's First Year of Life and Subsequent Father-Child Co-Residence,NA,2025,Paternal Depression in the Child's First Year of Life and Subsequent Father-Child Co-Residence,TRUE
ffcws_473,Becoming a Parent: The Social Contexts of Fertility During Young Adulthood,NA,2012,Becoming a Parent: The Social Contexts of Fertility During Young Adulthood,TRUE
ffcws_844,Participation in the Supplemental Nutrition Assistance Program and maternal depressive symptoms: Moderation by program perception,NA,2018,Participation in the Supplemental Nutrition Assistance Program and maternal depressive symptoms: Moderation by program perception,TRUE
ffcws_1067,Prediction of Cognitive Ability with Social Determinants in Children of Low Birthweight,NA,2020,Prediction of Cognitive Ability with Social Determinants in Children of Low Birthweight,TRUE
ffcws_1851,Associations Between Early Life Adversity and Youth Psychobiological Outcomes: Dimensional and Person-Centered Approaches,NA,2023,Associations Between Early Life Adversity and Youth Psychobiological Outcomes: Dimensional and Person-Centered Approaches,TRUE
ffcws_19,Unwed Parents or Fragile Families? Implications for Welfare and Child Support Policy,NA,2001,Unwed Parents or Fragile Families? Implications for Welfare and Child Support Policy,TRUE
ffcws_2301,"Deadly Gun Violence, Neighborhood Collective Efficacy, and Adolescent Neurobehavioral Outcomes",NA,2022,"Deadly Gun Violence, Neighborhood Collective Efficacy, and Adolescent Neurobehavioral Outcomes",FALSE
ffcws_3706,Paternal Depression at Kindergarten Entry and Teacher-Reported Behavior at Age 9 Years,NA,2025,Paternal Depression at Kindergarten Entry and Teacher-Reported Behavior at Age 9 Years,TRUE
ffcws_846,Neighborhood Air Pollution and Children's Cognitive Development,NA,2017,Neighborhood Air Pollution and Children's Cognitive Development,TRUE
ffcws_896,Longitudinal Associations of Childhood Bedtime Routines with Adolescent Sleep Duration,NA,2018,Longitudinal Associations of Childhood Bedtime Routines with Adolescent Sleep Duration,TRUE
ffcws_943,Longitudinal associations of childhood bedtime and sleep routines with adolescent body mass index,NA,2019,Longitudinal associations of childhood bedtime and sleep routines with adolescent body mass index,TRUE
ffcws_1147,Neighborhood Poverty and Adverse Childhood Experiences over the First 15 Years of Life,NA,2021,Neighborhood Poverty and Adverse Childhood Experiences over the First 15 Years of Life,TRUE
ffcws_1234,School connectedness as a protective factor against childhood exposure to violence and social deprivation: A longitudinal study of adaptive and maladaptive outcomes,NA,2021,School connectedness as a protective factor against childhood exposure to violence and social deprivation: A longitudinal study of adaptive and maladaptive outcomes,TRUE
ffcws_1235,The effect of increased minimum wage on child externalizing behaviors,NA,2021,The effect of increased minimum wage on child externalizing behaviors,TRUE
ffcws_1248,"Bidirectional, Daily Temporal Associations between Sleep and Physical Activity in Adolescents",NA,2019,"Bidirectional, Daily Temporal Associations between Sleep and Physical Activity in Adolescents",TRUE
ffcws_2226,Lower Perceived Neighborhood Collective Efficacy Indirectly Influences the Association Between Perceived Maternal Exposure to Community Violence and Household Food Insecurity,NA,2024,Lower Perceived Neighborhood Collective Efficacy Indirectly Influences the Association Between Perceived Maternal Exposure to Community Violence and Household Food Insecurity,TRUE
ffcws_345,Beyond Absenteeism: Father Incarceration and Child Development,NA,2011,Beyond Absenteeism: Father Incarceration and Child Development,TRUE
ffcws_646,Validity of an Ecometric Neighborhood Physical Disorder Measure Constructed by Virtual Street Audit,NA,2014,Validity of an Ecometric Neighborhood Physical Disorder Measure Constructed by Virtual Street Audit,TRUE
ffcws_1162,Food insecurity and housing instability during early childhood as predictors of adolescent mental health,NA,2020,Food insecurity and housing instability during early childhood as predictors of adolescent mental health,TRUE
ffcws_1208,Parental Debt and Child Well-Being: What Type of Debt Matters for Child Outcomes?,NA,2021,Parental Debt and Child Well-Being: What Type of Debt Matters for Child Outcomes?,TRUE
ffcws_3701,Introducing the Future of Families Third Generation (FFG3) Study,NA,2026,Introducing the Future of Families Third Generation (FFG3) Study,TRUE
ffcws_578,"The Great Recession, Genetic Sensitivity, and Maternal Harsh Parenting",NA,2013,"The Great Recession, Genetic Sensitivity, and Maternal Harsh Parenting",TRUE
ffcws_940,Subsidized Housing and Low-Income Mother's School-Based Parent Involvement: Findings from the Fragile Families and Child Wellbeing Study Wave Five,NA,2019,Subsidized Housing and Low-Income Mother's School-Based Parent Involvement: Findings from the Fragile Families and Child Wellbeing Study Wave Five,TRUE
ffcws_944,First-Generation Immigrant Mothers Report Less Spanking of 1-Year-Old Children Compared with Mothers of Other Immigrant Generations,NA,2019,First-Generation Immigrant Mothers Report Less Spanking of 1-Year-Old Children Compared with Mothers of Other Immigrant Generations,TRUE
ffcws_949,Preventive Benefits of U.S. Childcare Subsidies in Supervisory Child Neglect,NA,2019,Preventive Benefits of U.S. Childcare Subsidies in Supervisory Child Neglect,TRUE
ffcws_1192,Adolescent Exposure To Deadly Gun Violence Within 500 Meters Of Home Or School: Ethnoracial And Income Disparities,NA,2021,Adolescent Exposure To Deadly Gun Violence Within 500 Meters Of Home Or School: Ethnoracial And Income Disparities,TRUE
ffcws_177,Intrapartum Fever and Newborn Complications,NA,2005,Intrapartum Fever and Newborn Complications,TRUE
ffcws_178,The Effects of Intrapartum Fever on Early Childhood Behavior,NA,2005,The Effects of Intrapartum Fever on Early Childhood Behavior,TRUE
ffcws_470,"Childbearing among Cohabiting Women: Race, Pregnancy, and Union Transitions",NA,2012,"Childbearing among Cohabiting Women: Race, Pregnancy, and Union Transitions",TRUE
ffcws_804,Family- and community-related determinants of intimate partner violence among Mexican and Puerto Rican origin mothers in fragile families,NA,2017,Family- and community-related determinants of intimate partner violence among Mexican and Puerto Rican origin mothers in fragile families,TRUE
ffcws_1411,Growing up poor but doing well: Contextual factors that predict academic success,NA,2022,Growing up poor but doing well: Contextual factors that predict academic success,TRUE
ffcws_2126,Neighborhood disadvantage and adolescent behavior problems: how do inferences differ across definitions of disadvantage?,NA,2023,Neighborhood disadvantage and adolescent behavior problems: how do inferences differ across definitions of disadvantage?,TRUE
ffcws_2396,Small for gestational age and age at menarche in a contemporary population-based U.S. sample,NA,2024,Small for gestational age and age at menarche in a contemporary population-based U.S. sample,TRUE
ffcws_709,Effect of Father Engagement on Child Behaviors,NA,2015,Effect of Father Engagement on Child Behaviors,TRUE
ffcws_934,Early Exposure to Cumulative Social Risk and Trajectories of Body Mass Index in Childhood,NA,2019,Early Exposure to Cumulative Social Risk and Trajectories of Body Mass Index in Childhood,TRUE
ffcws_1896,Why so slangry (sleepy and angry)? Shorter sleep duration and lower sleep efficiency predict worse next-day mood in adolescents,NA,2023,Why so slangry (sleepy and angry)? Shorter sleep duration and lower sleep efficiency predict worse next-day mood in adolescents,TRUE
ffcws_313,Higher-Order Fertility Among Urban Fathers: An Overlooked Issue for a Neglected Population,NA,2009,Higher-Order Fertility Among Urban Fathers: An Overlooked Issue for a Neglected Population,TRUE
ffcws_657,An Epidemiological Study of Children's Exposure to Violence in the Fragile Families Study,NA,2014,An Epidemiological Study of Children's Exposure to Violence in the Fragile Families Study,FALSE
ffcws_877,Adverse Childhood Experiences and ADHD Diagnosis at Age 9 Years in a National Urban Sample,NA,2017,Adverse Childhood Experiences and ADHD Diagnosis at Age 9 Years in a National Urban Sample,TRUE
ffcws_1141,Health Selection Into Eviction: Adverse Birth Outcomes and Children's Risk of Eviction Through Age 5 Years,NA,2021,Health Selection Into Eviction: Adverse Birth Outcomes and Children's Risk of Eviction Through Age 5 Years,TRUE
ffcws_1229,Childhood eviction and cognitive development: Developmental timing-specific associations in an urban birth cohort,NA,2022,Childhood eviction and cognitive development: Developmental timing-specific associations in an urban birth cohort,TRUE
ffcws_2321,Trajectories of Housing Insecurity From Infancy to Adolescence and Adolescent Health Outcomes,NA,2024,Trajectories of Housing Insecurity From Infancy to Adolescence and Adolescent Health Outcomes,TRUE
ffcws_2406,Small-for-Gestational-Age and Vocabulary and Achievement Test Scores at Age 9 Among Children Born at Term in a Contemporary U.S. Sample,NA,2023,Small-for-Gestational-Age and Vocabulary and Achievement Test Scores at Age 9 Among Children Born at Term in a Contemporary U.S. Sample,TRUE
ffcws_3866,Rethinking Parental Risk Factors of Harsh Parenting: The Perspective of Psychometric Networks,NA,2026,Rethinking Parental Risk Factors of Harsh Parenting: The Perspective of Psychometric Networks,TRUE
ffcws_755,Characteristics of Adolescents at Risk for Excess Weight Gain During Pregnancy,NA,2016,Characteristics of Adolescents at Risk for Excess Weight Gain During Pregnancy,TRUE
ffcws_1139,The mediating effect of parenting stress and couple relationship quality on the association between material hardship trajectories and maternal mental health status,NA,2021,The mediating effect of parenting stress and couple relationship quality on the association between material hardship trajectories and maternal mental health status,TRUE
ffcws_2116,Early Childcare Precarity and Subsequent Maternal Health,NA,2023,Early Childcare Precarity and Subsequent Maternal Health,TRUE
ffcws_2536,Other Adults in the United States: Improving Survey Measures of Youths' Non-Parental Adult Relationships,NA,2024,Other Adults in the United States: Improving Survey Measures of Youths' Non-Parental Adult Relationships,TRUE
ffcws_56,The Effects of Welfare and Child Support Policies on Union Formation,NA,2004,The Effects of Welfare and Child Support Policies on Union Formation,TRUE
ffcws_916,Does health affect social capital,NA,2018,Does health affect social capital,FALSE
ffcws_991,Early Shared Reading Is Associated with Less Harsh Parenting,NA,2019,Early Shared Reading Is Associated with Less Harsh Parenting,TRUE
ffcws_1546,Contextual factors of child behavioral health across developmental stages,NA,2023,Contextual factors of child behavioral health across developmental stages,TRUE
ffcws_642,Parent and Child Reporting of Corporal Punishment: New Evidence from the Fragile Families and Child Wellbeing Study,NA,2015,Parent and Child Reporting of Corporal Punishment: New Evidence from the Fragile Families and Child Wellbeing Study,TRUE
