pmid,title,pub_year,author_raw,author_id,author_position,affiliation,author_raw_original
ffcws_1222,Impact of Paternal Education on Epigenetic Aging in Adolescence and Mid-Adulthood: A Multi-Cohort Study in the US and Mexico,2021,Hivert MF,Hivert MF,20,NA,Hivert MF
ffcws_1222,Impact of Paternal Education on Epigenetic Aging in Adolescence and Mid-Adulthood: A Multi-Cohort Study in the US and Mexico,2021,Wright R,Wright R,21,NA,Wright R
ffcws_1222,Impact of Paternal Education on Epigenetic Aging in Adolescence and Mid-Adulthood: A Multi-Cohort Study in the US and Mexico,2021,Baccarelli A,Baccarelli A,22,NA,Baccarelli A
ffcws_1222,Impact of Paternal Education on Epigenetic Aging in Adolescence and Mid-Adulthood: A Multi-Cohort Study in the US and Mexico,2021,Lloyd-Jones D,Lloyd-Jones D,23,NA,Lloyd-Jones D
ffcws_1222,Impact of Paternal Education on Epigenetic Aging in Adolescence and Mid-Adulthood: A Multi-Cohort Study in the US and Mexico,2021,Hou L,Hou L,24,NA,Hou L
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Lussier A,Lussier A,1,NA,Lussier A
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Zhu Y,Zhu Y,2,NA,Zhu Y
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Smith B,Smith B,3,NA,Smith B
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Cerutti J,Cerutti J,4,NA,Cerutti J
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Fisher J,Fisher J,5,NA,Fisher J
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Melton P,Melton P,6,NA,Melton P
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Wood N,Wood N,7,NA,Wood N
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Cohen-Woods S,Cohen-Woods S,8,NA,Cohen-Woods S
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Huang RC,Huang RC,9,NA,Huang RC
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Mitchell C,Mitchell C,10,NA,Mitchell C
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Schneper L,Schneper L,11,NA,Schneper L
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Notterman D,Notterman D,12,NA,Notterman D
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Simpkin A,Simpkin A,13,NA,Simpkin A
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Smith A,Smith A,14,NA,Smith A
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Suderman M,Suderman M,15,NA,Suderman M
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Walton E,Walton E,16,NA,Walton E
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Relton C,Relton C,17,NA,Relton C
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Ressler K,Ressler K,18,NA,Ressler K
ffcws_1971,Association between the timing of childhood adversity and epigenetic patterns across childhood and adolescence: findings from the Avon Longitudinal Study of Parents and Children (ALSPAC) prospective cohort,2023,Dunn E,Dunn E,19,NA,Dunn E
ffcws_145,The DADS Initiative: Measuring Father Involvement in Large Scale Surveys,2004,Cabrera N,Cabrera N,1,NA,Cabrera N
ffcws_145,The DADS Initiative: Measuring Father Involvement in Large Scale Surveys,2004,Moore K,Moore K,2,NA,Moore K
ffcws_145,The DADS Initiative: Measuring Father Involvement in Large Scale Surveys,2004,Bronte-Tinkew J,Bronte-Tinkew J,3,NA,Bronte-Tinkew J
ffcws_145,The DADS Initiative: Measuring Father Involvement in Large Scale Surveys,2004,Halle T,Halle T,4,NA,Halle T
ffcws_145,The DADS Initiative: Measuring Father Involvement in Large Scale Surveys,2004,West J,West J,5,NA,West J
ffcws_145,The DADS Initiative: Measuring Father Involvement in Large Scale Surveys,2004,Brooks-Gunn J,Brooks-Gunn J,6,NA,Brooks-Gunn J
ffcws_145,The DADS Initiative: Measuring Father Involvement in Large Scale Surveys,2004,Reichman N,Reichman N,7,NA,Reichman N
ffcws_145,The DADS Initiative: Measuring Father Involvement in Large Scale Surveys,2004,Teitler J,Teitler J,8,NA,Teitler J
ffcws_145,The DADS Initiative: Measuring Father Involvement in Large Scale Surveys,2004,Ellingsen K,Ellingsen K,9,NA,Ellingsen K
ffcws_145,The DADS Initiative: Measuring Father Involvement in Large Scale Surveys,2004,Nord C,Nord C,10,NA,Nord C
ffcws_145,The DADS Initiative: Measuring Father Involvement in Large Scale Surveys,2004,Boller K,Boller K,11,NA,Boller K
ffcws_145,The DADS Initiative: Measuring Father Involvement in Large Scale Surveys,2004,Day R,Day R,12,NA,Day R
ffcws_145,The DADS Initiative: Measuring Father Involvement in Large Scale Surveys,2004,Lamb M,Lamb M,13,NA,Lamb M
ffcws_3731,"Community threat, positive parenting, and accelerated epigenetic aging: Longitudinal links from childhood to adolescence",2026,Metrailer G,Metrailer G,1,NA,Metrailer G
ffcws_3731,"Community threat, positive parenting, and accelerated epigenetic aging: Longitudinal links from childhood to adolescence",2026,Tavares K,Tavares K,2,NA,Tavares K
ffcws_3731,"Community threat, positive parenting, and accelerated epigenetic aging: Longitudinal links from childhood to adolescence",2026,Pault M,Pault M,3,NA,Pault M
ffcws_3731,"Community threat, positive parenting, and accelerated epigenetic aging: Longitudinal links from childhood to adolescence",2026,Lopez A,Lopez A,4,NA,Lopez A
ffcws_3731,"Community threat, positive parenting, and accelerated epigenetic aging: Longitudinal links from childhood to adolescence",2026,Denherder S,Denherder S,5,NA,Denherder S
ffcws_3731,"Community threat, positive parenting, and accelerated epigenetic aging: Longitudinal links from childhood to adolescence",2026,Valencia E,Valencia E,6,NA,Valencia E
ffcws_3731,"Community threat, positive parenting, and accelerated epigenetic aging: Longitudinal links from childhood to adolescence",2026,DiMarzio K,DiMarzio K,7,NA,DiMarzio K
ffcws_3731,"Community threat, positive parenting, and accelerated epigenetic aging: Longitudinal links from childhood to adolescence",2026,Highlander A,Highlander A,8,NA,Highlander A
ffcws_3731,"Community threat, positive parenting, and accelerated epigenetic aging: Longitudinal links from childhood to adolescence",2026,Merrill S,Merrill S,9,NA,Merrill S
ffcws_3731,"Community threat, positive parenting, and accelerated epigenetic aging: Longitudinal links from childhood to adolescence",2026,Rojo-Wissar D,Rojo-Wissar D,10,NA,Rojo-Wissar D
ffcws_3731,"Community threat, positive parenting, and accelerated epigenetic aging: Longitudinal links from childhood to adolescence",2026,Parent J,Parent J,11,NA,Parent J
ffcws_1181,Differential associations of parental harshness and parental disengagement with overall cortisol output at 15 years: Implications for adolescent mental health,2022,Doom JR,Doom JR,1,NA,Doom JR
ffcws_1181,Differential associations of parental harshness and parental disengagement with overall cortisol output at 15 years: Implications for adolescent mental health,2022,Peckins MK,Peckins MK,2,NA,Peckins MK
ffcws_1181,Differential associations of parental harshness and parental disengagement with overall cortisol output at 15 years: Implications for adolescent mental health,2022,Hein TC,Hein TC,3,NA,Hein TC
ffcws_1181,Differential associations of parental harshness and parental disengagement with overall cortisol output at 15 years: Implications for adolescent mental health,2022,Dotterer HL,Dotterer HL,4,NA,Dotterer HL
ffcws_1181,Differential associations of parental harshness and parental disengagement with overall cortisol output at 15 years: Implications for adolescent mental health,2022,Mitchell C,Mitchell C,5,NA,Mitchell C
ffcws_1181,Differential associations of parental harshness and parental disengagement with overall cortisol output at 15 years: Implications for adolescent mental health,2022,Lopez-Duran N,Lopez-Duran N,6,NA,Lopez-Duran N
ffcws_1181,Differential associations of parental harshness and parental disengagement with overall cortisol output at 15 years: Implications for adolescent mental health,2022,Brooks-Gunn J,Brooks-Gunn J,7,NA,Brooks-Gunn J
ffcws_1181,Differential associations of parental harshness and parental disengagement with overall cortisol output at 15 years: Implications for adolescent mental health,2022,McLanahan S,McLanahan S,8,NA,McLanahan S
ffcws_1181,Differential associations of parental harshness and parental disengagement with overall cortisol output at 15 years: Implications for adolescent mental health,2022,Hyde L,Hyde L,9,NA,Hyde L
ffcws_1181,Differential associations of parental harshness and parental disengagement with overall cortisol output at 15 years: Implications for adolescent mental health,2022,Abelson JL,Abelson JL,10,NA,Abelson JL
ffcws_1181,Differential associations of parental harshness and parental disengagement with overall cortisol output at 15 years: Implications for adolescent mental health,2022,Monk C,Monk C,11,NA,Monk C
ffcws_1456,Measuring the long arm of childhood in real-time: Epigenetic predictors of BMI and social determinants of health across childhood and adolescence,2023,Raffington L,Raffington L,1,NA,Raffington L
ffcws_1456,Measuring the long arm of childhood in real-time: Epigenetic predictors of BMI and social determinants of health across childhood and adolescence,2023,Schneper L,Schneper L,2,NA,Schneper L
ffcws_1456,Measuring the long arm of childhood in real-time: Epigenetic predictors of BMI and social determinants of health across childhood and adolescence,2023,Mallard T,Mallard T,3,NA,Mallard T
ffcws_1456,Measuring the long arm of childhood in real-time: Epigenetic predictors of BMI and social determinants of health across childhood and adolescence,2023,Fisher J,Fisher J,4,NA,Fisher J
ffcws_1456,Measuring the long arm of childhood in real-time: Epigenetic predictors of BMI and social determinants of health across childhood and adolescence,2023,Vinnik L,Vinnik L,5,NA,Vinnik L
ffcws_1456,Measuring the long arm of childhood in real-time: Epigenetic predictors of BMI and social determinants of health across childhood and adolescence,2023,Hollis-Hansen K,Hollis-Hansen K,6,NA,Hollis-Hansen K
ffcws_1456,Measuring the long arm of childhood in real-time: Epigenetic predictors of BMI and social determinants of health across childhood and adolescence,2023,Notterman D,Notterman D,7,NA,Notterman D
ffcws_1456,Measuring the long arm of childhood in real-time: Epigenetic predictors of BMI and social determinants of health across childhood and adolescence,2023,Tucker-Drob E,Tucker-Drob E,8,NA,Tucker-Drob E
ffcws_1456,Measuring the long arm of childhood in real-time: Epigenetic predictors of BMI and social determinants of health across childhood and adolescence,2023,Mitchell C,Mitchell C,9,NA,Mitchell C
ffcws_1456,Measuring the long arm of childhood in real-time: Epigenetic predictors of BMI and social determinants of health across childhood and adolescence,2023,Harden K,Harden K,10,NA,Harden K
ffcws_925,Improving Metadata Infrastructure for Complex Surveys: Insights from the Fragile Families Challenge,2019,Kindel A,Kindel A,1,NA,Kindel A
ffcws_925,Improving Metadata Infrastructure for Complex Surveys: Insights from the Fragile Families Challenge,2019,Bansal V,Bansal V,2,NA,Bansal V
ffcws_925,Improving Metadata Infrastructure for Complex Surveys: Insights from the Fragile Families Challenge,2019,Catena K,Catena K,3,NA,Catena K
ffcws_925,Improving Metadata Infrastructure for Complex Surveys: Insights from the Fragile Families Challenge,2019,Hartshorne T,Hartshorne T,4,NA,Hartshorne T
ffcws_925,Improving Metadata Infrastructure for Complex Surveys: Insights from the Fragile Families Challenge,2019,Jaeger K,Jaeger K,5,NA,Jaeger K
ffcws_925,Improving Metadata Infrastructure for Complex Surveys: Insights from the Fragile Families Challenge,2019,Koffman D,Koffman D,6,NA,Koffman D
ffcws_925,Improving Metadata Infrastructure for Complex Surveys: Insights from the Fragile Families Challenge,2019,McLanahan S,McLanahan S,7,NA,McLanahan S
ffcws_925,Improving Metadata Infrastructure for Complex Surveys: Insights from the Fragile Families Challenge,2019,Phillips M,Phillips M,8,NA,Phillips M
ffcws_925,Improving Metadata Infrastructure for Complex Surveys: Insights from the Fragile Families Challenge,2019,Rouhani S,Rouhani S,9,NA,Rouhani S
ffcws_925,Improving Metadata Infrastructure for Complex Surveys: Insights from the Fragile Families Challenge,2019,Vinh R,Vinh R,10,NA,Vinh R
ffcws_925,Improving Metadata Infrastructure for Complex Surveys: Insights from the Fragile Families Challenge,2019,Salganik M,Salganik M,11,NA,Salganik M
ffcws_1247,Differential Developmental Associations of Material Hardship Exposure and Adolescent Amygdala–Prefrontal Cortex White Matter Connectivity,2021,Hardi FA,Hardi FA,1,NA,Hardi FA
ffcws_1247,Differential Developmental Associations of Material Hardship Exposure and Adolescent Amygdala–Prefrontal Cortex White Matter Connectivity,2021,Goetschius LG,Goetschius LG,2,NA,Goetschius LG
ffcws_1247,Differential Developmental Associations of Material Hardship Exposure and Adolescent Amygdala–Prefrontal Cortex White Matter Connectivity,2021,Peckins MK,Peckins MK,3,NA,Peckins MK
ffcws_1247,Differential Developmental Associations of Material Hardship Exposure and Adolescent Amygdala–Prefrontal Cortex White Matter Connectivity,2021,Brooks-Gunn J,Brooks-Gunn J,4,NA,Brooks-Gunn J
ffcws_1247,Differential Developmental Associations of Material Hardship Exposure and Adolescent Amygdala–Prefrontal Cortex White Matter Connectivity,2021,McLanahan S,McLanahan S,5,NA,McLanahan S
ffcws_1247,Differential Developmental Associations of Material Hardship Exposure and Adolescent Amygdala–Prefrontal Cortex White Matter Connectivity,2021,McLoyd VC,McLoyd VC,6,NA,McLoyd VC
ffcws_1247,Differential Developmental Associations of Material Hardship Exposure and Adolescent Amygdala–Prefrontal Cortex White Matter Connectivity,2021,Lopez-Duran N,Lopez-Duran N,7,NA,Lopez-Duran N
ffcws_1247,Differential Developmental Associations of Material Hardship Exposure and Adolescent Amygdala–Prefrontal Cortex White Matter Connectivity,2021,Mitchell C,Mitchell C,8,NA,Mitchell C
ffcws_1247,Differential Developmental Associations of Material Hardship Exposure and Adolescent Amygdala–Prefrontal Cortex White Matter Connectivity,2021,Hyde L,Hyde L,9,NA,Hyde L
ffcws_1247,Differential Developmental Associations of Material Hardship Exposure and Adolescent Amygdala–Prefrontal Cortex White Matter Connectivity,2021,Monk C,Monk C,10,NA,Monk C
ffcws_1836,"Early childhood household instability, adolescent structural neural network architecture, and young adulthood depression: A 21-year longitudinal study",2023,Hardi FA,Hardi FA,1,NA,Hardi FA
ffcws_1836,"Early childhood household instability, adolescent structural neural network architecture, and young adulthood depression: A 21-year longitudinal study",2023,Goetschius LG,Goetschius LG,2,NA,Goetschius LG
ffcws_1836,"Early childhood household instability, adolescent structural neural network architecture, and young adulthood depression: A 21-year longitudinal study",2023,Tillem S,Tillem S,3,NA,Tillem S
ffcws_1836,"Early childhood household instability, adolescent structural neural network architecture, and young adulthood depression: A 21-year longitudinal study",2023,McLoyd VC,McLoyd VC,4,NA,McLoyd VC
ffcws_1836,"Early childhood household instability, adolescent structural neural network architecture, and young adulthood depression: A 21-year longitudinal study",2023,Brooks-Gunn J,Brooks-Gunn J,5,NA,Brooks-Gunn J
ffcws_1836,"Early childhood household instability, adolescent structural neural network architecture, and young adulthood depression: A 21-year longitudinal study",2023,Boone M,Boone M,6,NA,Boone M
ffcws_1836,"Early childhood household instability, adolescent structural neural network architecture, and young adulthood depression: A 21-year longitudinal study",2023,Lopez-Duran N,Lopez-Duran N,7,NA,Lopez-Duran N
ffcws_1836,"Early childhood household instability, adolescent structural neural network architecture, and young adulthood depression: A 21-year longitudinal study",2023,Mitchell C,Mitchell C,8,NA,Mitchell C
ffcws_1836,"Early childhood household instability, adolescent structural neural network architecture, and young adulthood depression: A 21-year longitudinal study",2023,Hyde L,Hyde L,9,NA,Hyde L
ffcws_1836,"Early childhood household instability, adolescent structural neural network architecture, and young adulthood depression: A 21-year longitudinal study",2023,Monk C,Monk C,10,NA,Monk C
ffcws_2251,SLC6A4 gene variants moderate associations between childhood food insecurity and adolescent mental health,2024,Pilkay S,Pilkay S,1,NA,Pilkay S
ffcws_2251,SLC6A4 gene variants moderate associations between childhood food insecurity and adolescent mental health,2024,Nolasco M,Nolasco M,2,NA,Nolasco M
ffcws_2251,SLC6A4 gene variants moderate associations between childhood food insecurity and adolescent mental health,2024,Nunes S,Nunes S,3,NA,Nunes S
ffcws_2251,SLC6A4 gene variants moderate associations between childhood food insecurity and adolescent mental health,2024,Riffer A,Riffer A,4,NA,Riffer A
ffcws_2251,SLC6A4 gene variants moderate associations between childhood food insecurity and adolescent mental health,2024,Femia D,Femia D,5,NA,Femia D
ffcws_2251,SLC6A4 gene variants moderate associations between childhood food insecurity and adolescent mental health,2024,Halevy D,Halevy D,6,NA,Halevy D
ffcws_2251,SLC6A4 gene variants moderate associations between childhood food insecurity and adolescent mental health,2024,Veerman T,Veerman T,7,NA,Veerman T
ffcws_2251,SLC6A4 gene variants moderate associations between childhood food insecurity and adolescent mental health,2024,Heiland S,Heiland S,8,NA,Heiland S
ffcws_2251,SLC6A4 gene variants moderate associations between childhood food insecurity and adolescent mental health,2024,Suwannimit N,Suwannimit N,9,NA,Suwannimit N
ffcws_2251,SLC6A4 gene variants moderate associations between childhood food insecurity and adolescent mental health,2024,Trexler N,Trexler N,10,NA,Trexler N
ffcws_2251,SLC6A4 gene variants moderate associations between childhood food insecurity and adolescent mental health,2024,Gump B,Gump B,11,NA,Gump B
ffcws_1131,Psychometric Properties of a Semistructured Interview to Assess Limited Prosocial Emotions,2021,Walker TM,Walker TM,1,NA,Walker TM
ffcws_1131,Psychometric Properties of a Semistructured Interview to Assess Limited Prosocial Emotions,2021,Frick PJ,Frick PJ,2,NA,Frick PJ
ffcws_1131,Psychometric Properties of a Semistructured Interview to Assess Limited Prosocial Emotions,2021,Matlasz TM,Matlasz TM,3,NA,Matlasz TM
ffcws_1131,Psychometric Properties of a Semistructured Interview to Assess Limited Prosocial Emotions,2021,Robertson EL,Robertson EL,4,NA,Robertson EL
ffcws_1131,Psychometric Properties of a Semistructured Interview to Assess Limited Prosocial Emotions,2021,Mikolajewski AJ,Mikolajewski AJ,5,NA,Mikolajewski AJ
ffcws_1131,Psychometric Properties of a Semistructured Interview to Assess Limited Prosocial Emotions,2021,Mitchell C,Mitchell C,6,NA,Mitchell C
ffcws_1131,Psychometric Properties of a Semistructured Interview to Assess Limited Prosocial Emotions,2021,Lopez-Duran N,Lopez-Duran N,7,NA,Lopez-Duran N
ffcws_1131,Psychometric Properties of a Semistructured Interview to Assess Limited Prosocial Emotions,2021,Monk C,Monk C,8,NA,Monk C
ffcws_1131,Psychometric Properties of a Semistructured Interview to Assess Limited Prosocial Emotions,2021,Hyde L,Hyde L,9,NA,Hyde L
ffcws_1089,Childhood violence exposure and social deprivation predict adolescent amygdala-orbitofrontal cortex white matter connectivity,2020,Goetschius LG,Goetschius LG,1,NA,Goetschius LG
ffcws_1089,Childhood violence exposure and social deprivation predict adolescent amygdala-orbitofrontal cortex white matter connectivity,2020,Hein TC,Hein TC,2,NA,Hein TC
ffcws_1089,Childhood violence exposure and social deprivation predict adolescent amygdala-orbitofrontal cortex white matter connectivity,2020,Mitchell C,Mitchell C,3,NA,Mitchell C
ffcws_1089,Childhood violence exposure and social deprivation predict adolescent amygdala-orbitofrontal cortex white matter connectivity,2020,Lopez-Duran N,Lopez-Duran N,4,NA,Lopez-Duran N
ffcws_1089,Childhood violence exposure and social deprivation predict adolescent amygdala-orbitofrontal cortex white matter connectivity,2020,McLoyd VC,McLoyd VC,5,NA,McLoyd VC
ffcws_1089,Childhood violence exposure and social deprivation predict adolescent amygdala-orbitofrontal cortex white matter connectivity,2020,Brooks-Gunn J,Brooks-Gunn J,6,NA,Brooks-Gunn J
ffcws_1089,Childhood violence exposure and social deprivation predict adolescent amygdala-orbitofrontal cortex white matter connectivity,2020,McLanahan S,McLanahan S,7,NA,McLanahan S
ffcws_1089,Childhood violence exposure and social deprivation predict adolescent amygdala-orbitofrontal cortex white matter connectivity,2020,Hyde L,Hyde L,8,NA,Hyde L
ffcws_1089,Childhood violence exposure and social deprivation predict adolescent amygdala-orbitofrontal cortex white matter connectivity,2020,Monk C,Monk C,9,NA,Monk C
ffcws_1129,Childhood violence exposure and social deprivation are linked to adolescent threat and reward neural function,2020,Hein TC,Hein TC,1,NA,Hein TC
ffcws_1129,Childhood violence exposure and social deprivation are linked to adolescent threat and reward neural function,2020,Goetschius LG,Goetschius LG,2,NA,Goetschius LG
ffcws_1129,Childhood violence exposure and social deprivation are linked to adolescent threat and reward neural function,2020,McLoyd VC,McLoyd VC,3,NA,McLoyd VC
ffcws_1129,Childhood violence exposure and social deprivation are linked to adolescent threat and reward neural function,2020,Brooks-Gunn J,Brooks-Gunn J,4,NA,Brooks-Gunn J
ffcws_1129,Childhood violence exposure and social deprivation are linked to adolescent threat and reward neural function,2020,McLanahan S,McLanahan S,5,NA,McLanahan S
ffcws_1129,Childhood violence exposure and social deprivation are linked to adolescent threat and reward neural function,2020,Mitchell C,Mitchell C,6,NA,Mitchell C
ffcws_1129,Childhood violence exposure and social deprivation are linked to adolescent threat and reward neural function,2020,Lopez-Duran N,Lopez-Duran N,7,NA,Lopez-Duran N
ffcws_1129,Childhood violence exposure and social deprivation are linked to adolescent threat and reward neural function,2020,Hyde L,Hyde L,8,NA,Hyde L
ffcws_1129,Childhood violence exposure and social deprivation are linked to adolescent threat and reward neural function,2020,Monk C,Monk C,9,NA,Monk C
ffcws_1009,Violence exposure and social deprivation is associated with cortisol reactivity in urban adolescents,2020,Peckins MK,Peckins MK,1,NA,Peckins MK
ffcws_1009,Violence exposure and social deprivation is associated with cortisol reactivity in urban adolescents,2020,Roberts AG,Roberts AG,2,NA,Roberts AG
ffcws_1009,Violence exposure and social deprivation is associated with cortisol reactivity in urban adolescents,2020,Hein TC,Hein TC,3,NA,Hein TC
ffcws_1009,Violence exposure and social deprivation is associated with cortisol reactivity in urban adolescents,2020,Hyde L,Hyde L,4,NA,Hyde L
ffcws_1009,Violence exposure and social deprivation is associated with cortisol reactivity in urban adolescents,2020,Mitchell C,Mitchell C,5,NA,Mitchell C
ffcws_1009,Violence exposure and social deprivation is associated with cortisol reactivity in urban adolescents,2020,Brooks-Gunn J,Brooks-Gunn J,6,NA,Brooks-Gunn J
ffcws_1009,Violence exposure and social deprivation is associated with cortisol reactivity in urban adolescents,2020,McLanahan S,McLanahan S,7,NA,McLanahan S
ffcws_1009,Violence exposure and social deprivation is associated with cortisol reactivity in urban adolescents,2020,Monk C,Monk C,8,NA,Monk C
ffcws_1009,Violence exposure and social deprivation is associated with cortisol reactivity in urban adolescents,2020,Lopez-Duran N,Lopez-Duran N,9,NA,Lopez-Duran N
ffcws_2101,The origins of unpredictability in life trajectory prediction tasks,2023,Lundberg I,Lundberg I,1,NA,Lundberg I
ffcws_2101,The origins of unpredictability in life trajectory prediction tasks,2023,Brown-Weinstock R,Brown-Weinstock R,2,NA,Brown-Weinstock R
ffcws_2101,The origins of unpredictability in life trajectory prediction tasks,2023,Clampet-Lundquist S,Clampet-Lundquist S,3,NA,Clampet-Lundquist S
ffcws_2101,The origins of unpredictability in life trajectory prediction tasks,2023,Pachman SG,Pachman SG,4,NA,Pachman SG
ffcws_2101,The origins of unpredictability in life trajectory prediction tasks,2023,Nelson TJ,Nelson TJ,5,NA,Nelson TJ
