period,period_start,period_end,metric,value,top_x,period_type
1980,1980,1980,top_x_share,0.4117647058823529,1,annual
1980,1980,1980,top_x_share,0.8235294117647058,3,annual
1980,1980,1980,top_x_share,0.8235294117647058,5,annual
1980,1980,1980,top_x_share,0.8823529411764706,10,annual
1981,1981,1981,n_papers,16,NA,annual
1981,1981,1981,n_authors,28,NA,annual
1981,1981,1981,hhi,0.9453125,NA,annual
1981,1981,1981,top_x_share,0.625,1,annual
1981,1981,1981,top_x_share,0.6875,3,annual
1981,1981,1981,top_x_share,0.6875,5,annual
1981,1981,1981,top_x_share,1,10,annual
1982,1982,1982,n_papers,20,NA,annual
1982,1982,1982,n_authors,35,NA,annual
1982,1982,1982,hhi,0.48750000000000016,NA,annual
1982,1982,1982,top_x_share,0.45,1,annual
1982,1982,1982,top_x_share,0.7,3,annual
1982,1982,1982,top_x_share,0.9,5,annual
1982,1982,1982,top_x_share,0.9,10,annual
1983,1983,1983,n_papers,30,NA,annual
1983,1983,1983,n_authors,36,NA,annual
1983,1983,1983,hhi,1.2944444444444438,NA,annual
1983,1983,1983,top_x_share,0.5666666666666667,1,annual
1983,1983,1983,top_x_share,0.9333333333333333,3,annual
1983,1983,1983,top_x_share,0.9333333333333333,5,annual
1983,1983,1983,top_x_share,0.9333333333333333,10,annual
1984,1984,1984,n_papers,20,NA,annual
1984,1984,1984,n_authors,46,NA,annual
1984,1984,1984,hhi,0.51,NA,annual
1984,1984,1984,top_x_share,0.5,1,annual
1984,1984,1984,top_x_share,0.65,3,annual
1984,1984,1984,top_x_share,0.8,5,annual
1984,1984,1984,top_x_share,0.8,10,annual
1985,1985,1985,n_papers,24,NA,annual
1985,1985,1985,n_authors,48,NA,annual
1985,1985,1985,hhi,0.6527777777777792,NA,annual
1985,1985,1985,top_x_share,0.625,1,annual
1985,1985,1985,top_x_share,0.875,3,annual
1985,1985,1985,top_x_share,0.875,5,annual
1985,1985,1985,top_x_share,0.9583333333333334,10,annual
1986,1986,1986,n_papers,21,NA,annual
1986,1986,1986,n_authors,36,NA,annual
1986,1986,1986,hhi,0.4739229024943306,NA,annual
1986,1986,1986,top_x_share,0.5714285714285714,1,annual
1986,1986,1986,top_x_share,0.7619047619047619,3,annual
1986,1986,1986,top_x_share,0.8095238095238095,5,annual
1986,1986,1986,top_x_share,1,10,annual
1987,1987,1987,n_papers,53,NA,annual
1987,1987,1987,n_authors,78,NA,annual
1987,1987,1987,hhi,0.6393734425062273,NA,annual
1987,1987,1987,top_x_share,0.5849056603773585,1,annual
1987,1987,1987,top_x_share,0.8301886792452831,3,annual
1987,1987,1987,top_x_share,0.9622641509433962,5,annual
1987,1987,1987,top_x_share,1,10,annual
1988,1988,1988,n_papers,37,NA,annual
1988,1988,1988,n_authors,63,NA,annual
1988,1988,1988,hhi,0.6347699050401745,NA,annual
1988,1988,1988,top_x_share,0.6216216216216216,1,annual
1988,1988,1988,top_x_share,0.8918918918918919,3,annual
1988,1988,1988,top_x_share,0.8918918918918919,5,annual
1988,1988,1988,top_x_share,1,10,annual
1989,1989,1989,n_papers,40,NA,annual
1989,1989,1989,n_authors,86,NA,annual
1989,1989,1989,hhi,0.6049999999999985,NA,annual
1989,1989,1989,top_x_share,0.55,1,annual
1989,1989,1989,top_x_share,0.85,3,annual
1989,1989,1989,top_x_share,0.9,5,annual
1989,1989,1989,top_x_share,1,10,annual
1990,1990,1990,n_papers,47,NA,annual
1990,1990,1990,n_authors,93,NA,annual
1990,1990,1990,hhi,0.5808057944771404,NA,annual
1990,1990,1990,top_x_share,0.574468085106383,1,annual
1990,1990,1990,top_x_share,0.7659574468085106,3,annual
1990,1990,1990,top_x_share,0.8723404255319149,5,annual
1990,1990,1990,top_x_share,0.9148936170212766,10,annual
1991,1991,1991,n_papers,43,NA,annual
1991,1991,1991,n_authors,89,NA,annual
1991,1991,1991,hhi,0.48620876149269987,NA,annual
1991,1991,1991,top_x_share,0.3953488372093023,1,annual
1991,1991,1991,top_x_share,0.6744186046511628,3,annual
1991,1991,1991,top_x_share,0.7906976744186046,5,annual
1991,1991,1991,top_x_share,0.8372093023255814,10,annual
1992,1992,1992,n_papers,52,NA,annual
1992,1992,1992,n_authors,91,NA,annual
1992,1992,1992,hhi,0.5022189349112434,NA,annual
1992,1992,1992,top_x_share,0.2692307692307692,1,annual
1992,1992,1992,top_x_share,0.7115384615384616,3,annual
1992,1992,1992,top_x_share,0.8076923076923077,5,annual
1992,1992,1992,top_x_share,0.8653846153846154,10,annual
1993,1993,1993,n_papers,51,NA,annual
1993,1993,1993,n_authors,87,NA,annual
1993,1993,1993,hhi,0.46328335255671016,NA,annual
1993,1993,1993,top_x_share,0.47058823529411764,1,annual
1993,1993,1993,top_x_share,0.6666666666666666,3,annual
1993,1993,1993,top_x_share,0.8431372549019608,5,annual
1993,1993,1993,top_x_share,0.9607843137254902,10,annual
1994,1994,1994,n_papers,36,NA,annual
1994,1994,1994,n_authors,83,NA,annual
1994,1994,1994,hhi,0.7669753086419724,NA,annual
1994,1994,1994,top_x_share,0.3888888888888889,1,annual
1994,1994,1994,top_x_share,0.8888888888888888,3,annual
1994,1994,1994,top_x_share,0.9444444444444444,5,annual
1994,1994,1994,top_x_share,0.9444444444444444,10,annual
1995,1995,1995,n_papers,45,NA,annual
1995,1995,1995,n_authors,99,NA,annual
1995,1995,1995,hhi,0.480000000000001,NA,annual
1995,1995,1995,top_x_share,0.3333333333333333,1,annual
1995,1995,1995,top_x_share,0.6,3,annual
1995,1995,1995,top_x_share,0.8222222222222222,5,annual
1995,1995,1995,top_x_share,0.9555555555555556,10,annual
1996,1996,1996,n_papers,59,NA,annual
1996,1996,1996,n_authors,112,NA,annual
1996,1996,1996,hhi,0.4762999138178691,NA,annual
1996,1996,1996,top_x_share,0.3220338983050847,1,annual
1996,1996,1996,top_x_share,0.7627118644067796,3,annual
1996,1996,1996,top_x_share,0.8135593220338984,5,annual
1996,1996,1996,top_x_share,0.864406779661017,10,annual
1997,1997,1997,n_papers,52,NA,annual
1997,1997,1997,n_authors,147,NA,annual
1997,1997,1997,hhi,0.4567307692307709,NA,annual
1997,1997,1997,top_x_share,0.3076923076923077,1,annual
1997,1997,1997,top_x_share,0.6538461538461539,3,annual
1997,1997,1997,top_x_share,0.7692307692307693,5,annual
1997,1997,1997,top_x_share,0.8461538461538461,10,annual
1998,1998,1998,n_papers,43,NA,annual
1998,1998,1998,n_authors,111,NA,annual
1998,1998,1998,hhi,0.590589507842078,NA,annual
1998,1998,1998,top_x_share,0.4186046511627907,1,annual
1998,1998,1998,top_x_share,0.7906976744186046,3,annual
1998,1998,1998,top_x_share,0.9069767441860465,5,annual
1998,1998,1998,top_x_share,0.9069767441860465,10,annual
1999,1999,1999,n_papers,61,NA,annual
1999,1999,1999,n_authors,174,NA,annual
1999,1999,1999,hhi,0.5864015049717878,NA,annual
1999,1999,1999,top_x_share,0.3770491803278688,1,annual
1999,1999,1999,top_x_share,0.639344262295082,3,annual
1999,1999,1999,top_x_share,0.6721311475409836,5,annual
1999,1999,1999,top_x_share,0.8360655737704918,10,annual
2000,2000,2000,n_papers,58,NA,annual
2000,2000,2000,n_authors,171,NA,annual
2000,2000,2000,hhi,0.5240784780023786,NA,annual
2000,2000,2000,top_x_share,0.3448275862068966,1,annual
2000,2000,2000,top_x_share,0.5862068965517241,3,annual
2000,2000,2000,top_x_share,0.7586206896551724,5,annual
2000,2000,2000,top_x_share,0.8793103448275862,10,annual
2001,2001,2001,n_papers,49,NA,annual
2001,2001,2001,n_authors,193,NA,annual
2001,2001,2001,hhi,0.7896709704289885,NA,annual
2001,2001,2001,top_x_share,0.5510204081632653,1,annual
2001,2001,2001,top_x_share,0.7959183673469388,3,annual
2001,2001,2001,top_x_share,0.7959183673469388,5,annual
2001,2001,2001,top_x_share,0.7959183673469388,10,annual
2002,2002,2002,n_papers,69,NA,annual
2002,2002,2002,n_authors,172,NA,annual
2002,2002,2002,hhi,0.8748162150808617,NA,annual
2002,2002,2002,top_x_share,0.4927536231884058,1,annual
2002,2002,2002,top_x_share,0.7101449275362319,3,annual
2002,2002,2002,top_x_share,0.8985507246376812,5,annual
2002,2002,2002,top_x_share,0.9565217391304348,10,annual
2003,2003,2003,n_papers,98,NA,annual
2003,2003,2003,n_authors,298,NA,annual
2003,2003,2003,hhi,0.4601207830070815,NA,annual
2003,2003,2003,top_x_share,0.30612244897959184,1,annual
2003,2003,2003,top_x_share,0.6020408163265306,3,annual
2003,2003,2003,top_x_share,0.6224489795918368,5,annual
2003,2003,2003,top_x_share,0.7040816326530612,10,annual
2004,2004,2004,n_papers,97,NA,annual
2004,2004,2004,n_authors,232,NA,annual
2004,2004,2004,hhi,0.8201721755765704,NA,annual
2004,2004,2004,top_x_share,0.3711340206185567,1,annual
2004,2004,2004,top_x_share,0.6701030927835051,3,annual
2004,2004,2004,top_x_share,0.7010309278350515,5,annual
2004,2004,2004,top_x_share,0.8762886597938144,10,annual
2005,2005,2005,n_papers,87,NA,annual
2005,2005,2005,n_authors,350,NA,annual
2005,2005,2005,hhi,0.7109261461223305,NA,annual
2005,2005,2005,top_x_share,0.3563218390804598,1,annual
2005,2005,2005,top_x_share,0.7586206896551724,3,annual
2005,2005,2005,top_x_share,0.7816091954022989,5,annual
2005,2005,2005,top_x_share,0.8275862068965517,10,annual
2006,2006,2006,n_papers,80,NA,annual
2006,2006,2006,n_authors,288,NA,annual
2006,2006,2006,hhi,0.7049999999999937,NA,annual
2006,2006,2006,top_x_share,0.4625,1,annual
2006,2006,2006,top_x_share,0.5375,3,annual
2006,2006,2006,top_x_share,0.6625,5,annual
2006,2006,2006,top_x_share,0.825,10,annual
2008,2008,2008,n_papers,101,NA,annual
2008,2008,2008,n_authors,389,NA,annual
2008,2008,2008,hhi,0.8282521321438947,NA,annual
2008,2008,2008,top_x_share,0.3564356435643564,1,annual
2008,2008,2008,top_x_share,0.5841584158415841,3,annual
2008,2008,2008,top_x_share,0.693069306930693,5,annual
2008,2008,2008,top_x_share,0.8613861386138614,10,annual
2009,2009,2009,n_papers,117,NA,annual
2009,2009,2009,n_authors,659,NA,annual
2009,2009,2009,hhi,0.9934253780407488,NA,annual
2009,2009,2009,top_x_share,0.48717948717948717,1,annual
2009,2009,2009,top_x_share,0.5897435897435898,3,annual
2009,2009,2009,top_x_share,0.6923076923076923,5,annual
2009,2009,2009,top_x_share,0.8376068376068376,10,annual
2010,2010,2010,n_papers,160,NA,annual
2010,2010,2010,n_authors,1582,NA,annual
2010,2010,2010,hhi,1.2342187499999846,NA,annual
2010,2010,2010,top_x_share,0.31875,1,annual
2010,2010,2010,top_x_share,0.55,3,annual
2010,2010,2010,top_x_share,0.64375,5,annual
2010,2010,2010,top_x_share,0.64375,10,annual
2011,2011,2011,n_papers,140,NA,annual
2011,2011,2011,n_authors,1817,NA,annual
2011,2011,2011,hhi,0.9789795918367756,NA,annual
2011,2011,2011,top_x_share,0.29285714285714287,1,annual
2011,2011,2011,top_x_share,0.55,3,annual
2011,2011,2011,top_x_share,0.6928571428571428,5,annual
2011,2011,2011,top_x_share,0.7428571428571429,10,annual
2012,2012,2012,n_papers,178,NA,annual
2012,2012,2012,n_authors,2848,NA,annual
2012,2012,2012,hhi,1.015907082439002,NA,annual
2012,2012,2012,top_x_share,0.1797752808988764,1,annual
2012,2012,2012,top_x_share,0.4157303370786517,3,annual
2012,2012,2012,top_x_share,0.5280898876404494,5,annual
2012,2012,2012,top_x_share,0.6460674157303371,10,annual
2013,2013,2013,n_papers,144,NA,annual
2013,2013,2013,n_authors,2089,NA,annual
2013,2013,2013,hhi,1.029513888888948,NA,annual
2013,2013,2013,top_x_share,0.3888888888888889,1,annual
2013,2013,2013,top_x_share,0.4791666666666667,3,annual
2013,2013,2013,top_x_share,0.5763888888888888,5,annual
2013,2013,2013,top_x_share,0.7222222222222222,10,annual
2014,2014,2014,n_papers,189,NA,annual
2014,2014,2014,n_authors,2581,NA,annual
2014,2014,2014,hhi,0.7901514515271049,NA,annual
2014,2014,2014,top_x_share,0.20105820105820105,1,annual
2014,2014,2014,top_x_share,0.43386243386243384,3,annual
2014,2014,2014,top_x_share,0.6137566137566137,5,annual
2014,2014,2014,top_x_share,0.6613756613756614,10,annual
2015,2015,2015,n_papers,177,NA,annual
2015,2015,2015,n_authors,2694,NA,annual
2015,2015,2015,hhi,0.9083277474544399,NA,annual
2015,2015,2015,top_x_share,0.21468926553672316,1,annual
2015,2015,2015,top_x_share,0.4915254237288136,3,annual
2015,2015,2015,top_x_share,0.5480225988700564,5,annual
2015,2015,2015,top_x_share,0.7005649717514124,10,annual
2016,2016,2016,n_papers,216,NA,annual
2016,2016,2016,n_authors,2933,NA,annual
2016,2016,2016,hhi,1.0150034293552581,NA,annual
2016,2016,2016,top_x_share,0.25925925925925924,1,annual
2016,2016,2016,top_x_share,0.5509259259259259,3,annual
2016,2016,2016,top_x_share,0.5509259259259259,5,annual
2016,2016,2016,top_x_share,0.7037037037037037,10,annual
2017,2017,2017,n_papers,193,NA,annual
2017,2017,2017,n_authors,3438,NA,annual
2017,2017,2017,hhi,1.2154957180059223,NA,annual
2017,2017,2017,top_x_share,0.21243523316062177,1,annual
2017,2017,2017,top_x_share,0.43005181347150256,3,annual
2017,2017,2017,top_x_share,0.5699481865284974,5,annual
2017,2017,2017,top_x_share,0.6269430051813472,10,annual
2018,2018,2018,n_papers,173,NA,annual
2018,2018,2018,n_authors,2771,NA,annual
2018,2018,2018,hhi,0.9790170069163276,NA,annual
2018,2018,2018,top_x_share,0.30057803468208094,1,annual
2018,2018,2018,top_x_share,0.5491329479768786,3,annual
2018,2018,2018,top_x_share,0.5491329479768786,5,annual
2018,2018,2018,top_x_share,0.6473988439306358,10,annual
2019,2019,2019,n_papers,180,NA,annual
2019,2019,2019,n_authors,3251,NA,annual
2019,2019,2019,hhi,1.2416975308641107,NA,annual
2019,2019,2019,top_x_share,0.22777777777777777,1,annual
2019,2019,2019,top_x_share,0.5055555555555555,3,annual
2019,2019,2019,top_x_share,0.6166666666666667,5,annual
2019,2019,2019,top_x_share,0.6555555555555556,10,annual
2020,2020,2020,n_papers,163,NA,annual
2020,2020,2020,n_authors,2082,NA,annual
2020,2020,2020,hhi,0.6304716022431733,NA,annual
2020,2020,2020,top_x_share,0.2883435582822086,1,annual
2020,2020,2020,top_x_share,0.5398773006134969,3,annual
2020,2020,2020,top_x_share,0.5398773006134969,5,annual
2020,2020,2020,top_x_share,0.6073619631901841,10,annual
2021,2021,2021,n_papers,204,NA,annual
2021,2021,2021,n_authors,2950,NA,annual
2021,2021,2021,hhi,0.7157583621683846,NA,annual
2021,2021,2021,top_x_share,0.2647058823529412,1,annual
2021,2021,2021,top_x_share,0.4117647058823529,3,annual
2021,2021,2021,top_x_share,0.4411764705882353,5,annual
2021,2021,2021,top_x_share,0.5931372549019608,10,annual
2022,2022,2022,n_papers,203,NA,annual
2022,2022,2022,n_authors,3273,NA,annual
2022,2022,2022,hhi,0.9643524472810661,NA,annual
2022,2022,2022,top_x_share,0.3054187192118227,1,annual
2022,2022,2022,top_x_share,0.4630541871921182,3,annual
2022,2022,2022,top_x_share,0.6157635467980296,5,annual
2022,2022,2022,top_x_share,0.6305418719211823,10,annual
2023,2023,2023,n_papers,178,NA,annual
2023,2023,2023,n_authors,2079,NA,annual
2023,2023,2023,hhi,0.6334427471278218,NA,annual
2023,2023,2023,top_x_share,0.24719101123595505,1,annual
2023,2023,2023,top_x_share,0.4606741573033708,3,annual
2023,2023,2023,top_x_share,0.5842696629213483,5,annual
2023,2023,2023,top_x_share,0.5842696629213483,10,annual
2024,2024,2024,n_papers,172,NA,annual
2024,2024,2024,n_authors,1935,NA,annual
2024,2024,2024,hhi,0.44571389940508865,NA,annual
2024,2024,2024,top_x_share,0.18023255813953487,1,annual
2024,2024,2024,top_x_share,0.3081395348837209,3,annual
2024,2024,2024,top_x_share,0.5755813953488372,5,annual
2024,2024,2024,top_x_share,0.6395348837209303,10,annual
2025,2025,2025,n_papers,176,NA,annual
2025,2025,2025,n_authors,2312,NA,annual
2025,2025,2025,hhi,0.5615315082643918,NA,annual
2025,2025,2025,top_x_share,0.19886363636363635,1,annual
2025,2025,2025,top_x_share,0.3522727272727273,3,annual
2025,2025,2025,top_x_share,0.4715909090909091,5,annual
2025,2025,2025,top_x_share,0.6363636363636364,10,annual
2026,2026,2026,n_papers,16,NA,annual
2026,2026,2026,n_authors,216,NA,annual
2026,2026,2026,hhi,1.1953125,NA,annual
2026,2026,2026,top_x_share,0.25,1,annual
2026,2026,2026,top_x_share,0.3125,3,annual
2026,2026,2026,top_x_share,0.75,5,annual
2026,2026,2026,top_x_share,0.75,10,annual
1955-1959,1955,1959,n_papers,6,NA,five_year
1955-1959,1955,1959,n_authors,9,NA,five_year
1955-1959,1955,1959,hhi,1.666666666666666,NA,five_year
1955-1959,1955,1959,top_x_share,1,1,five_year
1955-1959,1955,1959,top_x_share,1,3,five_year
1955-1959,1955,1959,top_x_share,1,5,five_year
1955-1959,1955,1959,top_x_share,1,10,five_year
1970-1974,1970,1974,n_papers,44,NA,five_year
1970-1974,1970,1974,n_authors,44,NA,five_year
1970-1974,1970,1974,hhi,1.0692148760330606,NA,five_year
1970-1974,1970,1974,top_x_share,0.8636363636363636,1,five_year
1970-1974,1970,1974,top_x_share,0.9090909090909091,3,five_year
1970-1974,1970,1974,top_x_share,0.9090909090909091,5,five_year
1970-1974,1970,1974,top_x_share,0.9318181818181818,10,five_year
1975-1979,1975,1979,n_papers,82,NA,five_year
1975-1979,1975,1979,n_authors,73,NA,five_year
1975-1979,1975,1979,hhi,0.9186496133254006,NA,five_year
1975-1979,1975,1979,top_x_share,0.7682926829268293,1,five_year
1975-1979,1975,1979,top_x_share,0.8414634146341463,3,five_year
1975-1979,1975,1979,top_x_share,0.9146341463414634,5,five_year
1975-1979,1975,1979,top_x_share,0.9390243902439024,10,five_year
1980-1984,1980,1984,n_papers,103,NA,five_year
1980-1984,1980,1984,n_authors,103,NA,five_year
1980-1984,1980,1984,hhi,0.6265435008012066,NA,five_year
1980-1984,1980,1984,top_x_share,0.5145631067961165,1,five_year
1980-1984,1980,1984,top_x_share,0.7572815533980582,3,five_year
1980-1984,1980,1984,top_x_share,0.7864077669902912,5,five_year
1980-1984,1980,1984,top_x_share,0.7961165048543689,10,five_year
1985-1989,1985,1989,n_papers,175,NA,five_year
1985-1989,1985,1989,n_authors,189,NA,five_year
1985-1989,1985,1989,hhi,0.544653061224487,NA,five_year
1985-1989,1985,1989,top_x_share,0.5885714285714285,1,five_year
1985-1989,1985,1989,top_x_share,0.8228571428571428,3,five_year
1985-1989,1985,1989,top_x_share,0.8571428571428571,5,five_year
1985-1989,1985,1989,top_x_share,0.9371428571428572,10,five_year
1990-1994,1990,1994,n_papers,229,NA,five_year
1990-1994,1990,1994,n_authors,251,NA,five_year
1990-1994,1990,1994,hhi,0.44394653038653314,NA,five_year
1990-1994,1990,1994,top_x_share,0.36681222707423583,1,five_year
1990-1994,1990,1994,top_x_share,0.7379912663755459,3,five_year
1990-1994,1990,1994,top_x_share,0.8296943231441049,5,five_year
1990-1994,1990,1994,top_x_share,0.9039301310043668,10,five_year
1995-1999,1995,1999,n_papers,260,NA,five_year
1995-1999,1995,1999,n_authors,393,NA,five_year
1995-1999,1995,1999,hhi,0.4174704142011909,NA,five_year
1995-1999,1995,1999,top_x_share,0.31153846153846154,1,five_year
1995-1999,1995,1999,top_x_share,0.6884615384615385,3,five_year
1995-1999,1995,1999,top_x_share,0.7769230769230769,5,five_year
1995-1999,1995,1999,top_x_share,0.8576923076923076,10,five_year
2000-2004,2000,2004,n_papers,371,NA,five_year
2000-2004,2000,2004,n_authors,676,NA,five_year
2000-2004,2000,2004,hhi,0.5745381100108127,NA,five_year
2000-2004,2000,2004,top_x_share,0.38274932614555257,1,five_year
2000-2004,2000,2004,top_x_share,0.6549865229110512,3,five_year
2000-2004,2000,2004,top_x_share,0.7412398921832885,5,five_year
2000-2004,2000,2004,top_x_share,0.8274932614555256,10,five_year
2005-2009,2005,2009,n_papers,385,NA,five_year
2005-2009,2005,2009,n_authors,1235,NA,five_year
2005-2009,2005,2009,hhi,0.6970281666385809,NA,five_year
2005-2009,2005,2009,top_x_share,0.36363636363636365,1,five_year
2005-2009,2005,2009,top_x_share,0.5948051948051948,3,five_year
2005-2009,2005,2009,top_x_share,0.6155844155844156,5,five_year
2005-2009,2005,2009,top_x_share,0.8467532467532467,10,five_year
2010-2014,2010,2014,n_papers,811,NA,five_year
2010-2014,2010,2014,n_authors,5945,NA,five_year
2010-2014,2010,2014,hhi,0.823016142102703,NA,five_year
2010-2014,2010,2014,top_x_share,0.2318125770653514,1,five_year
2010-2014,2010,2014,top_x_share,0.4808877928483354,3,five_year
2010-2014,2010,2014,top_x_share,0.6103575832305795,5,five_year
2010-2014,2010,2014,top_x_share,0.686806411837238,10,five_year
2015-2019,2015,2019,n_papers,939,NA,five_year
2015-2019,2015,2019,n_authors,7573,NA,five_year
2015-2019,2015,2019,hhi,0.8983056998756881,NA,five_year
2015-2019,2015,2019,top_x_share,0.24281150159744408,1,five_year
2015-2019,2015,2019,top_x_share,0.4643237486687966,3,five_year
2015-2019,2015,2019,top_x_share,0.582534611288605,5,five_year
2015-2019,2015,2019,top_x_share,0.6389776357827476,10,five_year
2020-2024,2020,2024,n_papers,920,NA,five_year
2020-2024,2020,2024,n_authors,7213,NA,five_year
2020-2024,2020,2024,hhi,0.545099243856237,NA,five_year
2020-2024,2020,2024,top_x_share,0.2510869565217391,1,five_year
2020-2024,2020,2024,top_x_share,0.4673913043478261,3,five_year
2020-2024,2020,2024,top_x_share,0.5130434782608696,5,five_year
2020-2024,2020,2024,top_x_share,0.6043478260869565,10,five_year
2025-2029,2025,2029,n_papers,192,NA,five_year
2025-2029,2025,2029,n_authors,2393,NA,five_year
2025-2029,2025,2029,hhi,0.5412868923611764,NA,five_year
2025-2029,2025,2029,top_x_share,0.19270833333333334,1,five_year
2025-2029,2025,2029,top_x_share,0.34375,3,five_year
2025-2029,2025,2029,top_x_share,0.4635416666666667,5,five_year
2025-2029,2025,2029,top_x_share,0.5677083333333334,10,five_year
