pmid,title,abstract,pub_year,text,has_abstract
aric_pmid_21909115,Genetic variants in novel pathways influence blood pressure and cardiovascular disease risk.,NA,2011,Genetic variants in novel pathways influence blood pressure and cardiovascular disease risk.,FALSE
aric_pmid_27694991,Novel genetic loci underlying human intracranial volume identified through genome-wide association.,NA,2016,Novel genetic loci underlying human intracranial volume identified through genome-wide association.,FALSE
aric_pmid_24509480,Genome-wide trans-ancestry meta-analysis provides insight into the genetic architecture of type 2 diabetes susceptibility.,NA,2014,Genome-wide trans-ancestry meta-analysis provides insight into the genetic architecture of type 2 diabetes susceptibility.,FALSE
aric_pmid_28098162,Novel genetic loci associated with hippocampal volume.,NA,2017,Novel genetic loci associated with hippocampal volume.,FALSE
aric_pmid_31152163,A catalog of genetic loci associated with kidney function from analyses of a million individuals.,NA,2019,A catalog of genetic loci associated with kidney function from analyses of a million individuals.,FALSE
aric_pmid_23563607,Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.,NA,2013,Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.,FALSE
aric_pmid_28443625,"Genome-wide meta-analysis of 241,258 adults accounting for smoking behaviour identifies novel loci for obesity traits.",NA,2017,"Genome-wide meta-analysis of 241,258 adults accounting for smoking behaviour identifies novel loci for obesity traits.",FALSE
aric_pmid_27618452,"The genetics of blood pressure regulation and its target organs from association studies in 342,415 individuals.",NA,2016,"The genetics of blood pressure regulation and its target organs from association studies in 342,415 individuals.",FALSE
aric_pmid_35697829,Differential and shared genetic effects on kidney function between diabetic and non-diabetic individuals.,NA,2022,Differential and shared genetic effects on kidney function between diabetic and non-diabetic individuals.,FALSE
aric_pmid_20935629,Meta-analysis identifies 13 new loci associated with waist-hip ratio and reveals sexual dimorphism in the genetic basis of fat distribution.,NA,2010,Meta-analysis identifies 13 new loci associated with waist-hip ratio and reveals sexual dimorphism in the genetic basis of fat distribution.,FALSE
aric_pmid_30926973,"Multi-ancestry genome-wide gene-smoking interaction study of 387,272 individuals identifies new loci associated with serum lipids.",NA,2019,"Multi-ancestry genome-wide gene-smoking interaction study of 387,272 individuals identifies new loci associated with serum lipids.",FALSE
aric_pmid_29455858,A Large-Scale Multi-ancestry Genome-wide Study Accounting for Smoking Behavior Identifies Multiple Significant Loci for Blood Pressure.,NA,2018,A Large-Scale Multi-ancestry Genome-wide Study Accounting for Smoking Behavior Identifies Multiple Significant Loci for Blood Pressure.,FALSE
aric_pmid_20881960,Hundreds of variants clustered in genomic loci and biological pathways affect human height.,NA,2010,Hundreds of variants clustered in genomic loci and biological pathways affect human height.,FALSE
aric_pmid_31636452,"Genetic architecture of subcortical brain structures in 38,851 individuals.",NA,2019,"Genetic architecture of subcortical brain structures in 38,851 individuals.",FALSE
aric_pmid_30388399,"Genome Analyses of >200,000 Individuals Identify 58 Loci for Chronic Inflammation and Highlight Pathways that Link Inflammation and Complex Disorders.",NA,2018,"Genome Analyses of >200,000 Individuals Identify 58 Loci for Chronic Inflammation and Highlight Pathways that Link Inflammation and Complex Disorders.",FALSE
aric_pmid_28448500,"Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.",NA,2017,"Genome-wide physical activity interactions in adiposity - A meta-analysis of 200,452 adults.",FALSE
aric_pmid_30224653,Genetic analysis of over 1 million people identifies 535 new loci associated with blood pressure traits.,NA,2018,Genetic analysis of over 1 million people identifies 535 new loci associated with blood pressure traits.,FALSE
aric_pmid_33230300,Discovery of rare variants associated with blood pressure regulation through meta-analysis of 1.3 million individuals.,NA,2020,Discovery of rare variants associated with blood pressure regulation through meta-analysis of 1.3 million individuals.,FALSE
aric_pmid_30778226,Protein-coding variants implicate novel genes related to lipid homeostasis contributing to body-fat distribution.,NA,2019,Protein-coding variants implicate novel genes related to lipid homeostasis contributing to body-fat distribution.,FALSE
aric_pmid_31127295,A multi-ancestry genome-wide study incorporating gene-smoking interactions identifies multiple new loci for pulse pressure and mean arterial pressure.,NA,2019,A multi-ancestry genome-wide study incorporating gene-smoking interactions identifies multiple new loci for pulse pressure and mean arterial pressure.,FALSE
aric_pmid_27876822,A principal component meta-analysis on multiple anthropometric traits identifies novel loci for body shape.,NA,2016,A principal component meta-analysis on multiple anthropometric traits identifies novel loci for body shape.,FALSE
aric_pmid_29912962,Novel genetic associations for blood pressure identified via gene-alcohol interaction in up to 570K individuals across multiple ancestries.,NA,2018,Novel genetic associations for blood pressure identified via gene-alcohol interaction in up to 570K individuals across multiple ancestries.,FALSE
aric_pmid_23583979,Identification of heart rate-associated loci and their effects on cardiac conduction and rhythm disorders.,NA,2013,Identification of heart rate-associated loci and their effects on cardiac conduction and rhythm disorders.,FALSE
aric_pmid_34349265,Genetic insights into biological mechanisms governing human ovarian ageing.,NA,2021,Genetic insights into biological mechanisms governing human ovarian ageing.,FALSE
aric_pmid_30698716,Multiancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.,NA,2019,Multiancestry Genome-Wide Association Study of Lipid Levels Incorporating Gene-Alcohol Interactions.,FALSE
aric_pmid_24097064,Common variants associated with plasma triglycerides and risk for coronary artery disease.,NA,2013,Common variants associated with plasma triglycerides and risk for coronary artery disease.,FALSE
aric_pmid_26833246,New loci for body fat percentage reveal link between adiposity and cardiometabolic disease risk.,NA,2016,New loci for body fat percentage reveal link between adiposity and cardiometabolic disease risk.,FALSE
aric_pmid_26831199,Genetic associations at 53 loci highlight cell types and biological pathways relevant for kidney function.,NA,2016,Genetic associations at 53 loci highlight cell types and biological pathways relevant for kidney function.,FALSE
aric_pmid_26414677,"Large-scale genomic analyses link reproductive aging to hypothalamic signaling, breast cancer susceptibility and BRCA1-mediated DNA repair.",NA,2015,"Large-scale genomic analyses link reproductive aging to hypothalamic signaling, breast cancer susceptibility and BRCA1-mediated DNA repair.",FALSE
aric_pmid_29632382,Refining the accuracy of validated target identification through coding variant fine-mapping in type 2 diabetes.,NA,2018,Refining the accuracy of validated target identification through coding variant fine-mapping in type 2 diabetes.,FALSE
aric_pmid_24952745,Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.,NA,2014,Genetic association study of QT interval highlights role for calcium signaling pathways in myocardial repolarization.,FALSE
aric_pmid_30670697,Multi-ancestry study of blood lipid levels identifies four loci interacting with physical activity.,NA,2019,Multi-ancestry study of blood lipid levels identifies four loci interacting with physical activity.,FALSE
aric_pmid_29083408,"Exome-wide association study of plasma lipids in >300,000 individuals.",NA,2017,"Exome-wide association study of plasma lipids in >300,000 individuals.",FALSE
aric_pmid_31578528,"Target genes, variants, tissues and transcriptional pathways influencing human serum urate levels.",NA,2019,"Target genes, variants, tissues and transcriptional pathways influencing human serum urate levels.",FALSE
aric_pmid_21909110,Genome-wide association study identifies six new loci influencing pulse pressure and mean arterial pressure.,NA,2011,Genome-wide association study identifies six new loci influencing pulse pressure and mean arterial pressure.,FALSE
aric_pmid_23263486,Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.,NA,2013,Genome-wide association analyses identify 18 new loci associated with serum urate concentrations.,FALSE
aric_pmid_33713608,Discovery and fine-mapping of height loci via high-density imputation of GWASs in individuals of African ancestry.,NA,2021,Discovery and fine-mapping of height loci via high-density imputation of GWASs in individuals of African ancestry.,FALSE
aric_pmid_29844566,"Study of 300,486 individuals identifies 148 independent genetic loci influencing general cognitive function.",NA,2018,"Study of 300,486 individuals identifies 148 independent genetic loci influencing general cognitive function.",FALSE
aric_pmid_32372009,Gene-educational attainment interactions in a multi-ancestry genome-wide meta-analysis identify novel blood pressure loci.,NA,2021,Gene-educational attainment interactions in a multi-ancestry genome-wide meta-analysis identify novel blood pressure loci.,FALSE
aric_pmid_38951643,Understanding the genetic complexity of puberty timing across the allele frequency spectrum.,NA,2024,Understanding the genetic complexity of puberty timing across the allele frequency spectrum.,FALSE
aric_pmid_26551672,Genetic fine mapping and genomic annotation defines causal mechanisms at type 2 diabetes susceptibility loci.,NA,2015,Genetic fine mapping and genomic annotation defines causal mechanisms at type 2 diabetes susceptibility loci.,FALSE
aric_pmid_29892015,Multi-ethnic genome-wide association study for atrial fibrillation.,NA,2018,Multi-ethnic genome-wide association study for atrial fibrillation.,FALSE
aric_pmid_36477530,Genetic diversity fuels gene discovery for tobacco and alcohol use.,NA,2022,Genetic diversity fuels gene discovery for tobacco and alcohol use.,FALSE
aric_pmid_22581228,A genome-wide approach accounting for body mass index identifies genetic variants influencing fasting glycemic traits and insulin resistance.,NA,2012,A genome-wide approach accounting for body mass index identifies genetic variants influencing fasting glycemic traits and insulin resistance.,FALSE
aric_pmid_28436984,Genomic analyses identify hundreds of variants associated with age at menarche and support a role for puberty timing in cancer risk.,NA,2017,Genomic analyses identify hundreds of variants associated with age at menarche and support a role for puberty timing in cancer risk.,FALSE
aric_pmid_28898252,Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.,NA,2017,Impact of common genetic determinants of Hemoglobin A1c on type 2 diabetes risk and diagnosis in ancestrally diverse populations: A transethnic genome-wide meta-analysis.,FALSE
aric_pmid_22885924,Large-scale association analyses identify new loci influencing glycemic traits and provide insight into the underlying biological pathways.,NA,2012,Large-scale association analyses identify new loci influencing glycemic traits and provide insight into the underlying biological pathways.,FALSE
aric_pmid_20686565,"Biological, clinical and population relevance of 95 loci for blood lipids.",NA,2010,"Biological, clinical and population relevance of 95 loci for blood lipids.",FALSE
aric_pmid_23583978,A meta-analysis identifies new loci associated with body mass index in individuals of African ancestry.,NA,2013,A meta-analysis identifies new loci associated with body mass index in individuals of African ancestry.,FALSE
aric_pmid_22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,NA,2012,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,FALSE
aric_pmid_25631608,Low-frequency and rare exome chip variants associate with fasting glucose and type 2 diabetes susceptibility.,NA,2015,Low-frequency and rare exome chip variants associate with fasting glucose and type 2 diabetes susceptibility.,FALSE
aric_pmid_33402679,Sex-dimorphic genetic effects and novel loci for fasting glucose and insulin variability.,NA,2021,Sex-dimorphic genetic effects and novel loci for fasting glucose and insulin variability.,FALSE
aric_pmid_25231870,Parent-of-origin-specific allelic associations among 106 genomic loci for age at menarche.,NA,2014,Parent-of-origin-specific allelic associations among 106 genomic loci for age at menarche.,FALSE
aric_pmid_28241208,Association Between Telomere Length and Risk of Cancer and Non-Neoplastic Diseases: A Mendelian Randomization Study.,NA,2017,Association Between Telomere Length and Risk of Cancer and Non-Neoplastic Diseases: A Mendelian Randomization Study.,FALSE
aric_pmid_33568819,"Sequencing of 53,831 diverse genomes from the NHLBI TOPMed Program.",NA,2021,"Sequencing of 53,831 diverse genomes from the NHLBI TOPMed Program.",FALSE
aric_pmid_24922517,Gene-wide analysis detects two new susceptibility genes for Alzheimer's disease.,NA,2014,Gene-wide analysis detects two new susceptibility genes for Alzheimer's disease.,FALSE
aric_pmid_32439900,Multi-ancestry GWAS of the electrocardiographic PR interval identifies 202 loci underlying cardiac conduction.,NA,2020,Multi-ancestry GWAS of the electrocardiographic PR interval identifies 202 loci underlying cardiac conduction.,FALSE
aric_pmid_31511532,Genome-wide association meta-analyses and fine-mapping elucidate pathways influencing albuminuria.,NA,2019,Genome-wide association meta-analyses and fine-mapping elucidate pathways influencing albuminuria.,FALSE
aric_pmid_34932938,"Rare coding variants in 35 genes associate with circulating lipid levels-A multi-ancestry analysis of 170,000 exomes.",NA,2022,"Rare coding variants in 35 genes associate with circulating lipid levels-A multi-ancestry analysis of 170,000 exomes.",FALSE
aric_pmid_22267201,Meta-analyses identify 13 loci associated with age at menopause and highlight DNA repair and immune pathways.,NA,2012,Meta-analyses identify 13 loci associated with age at menopause and highlight DNA repair and immune pathways.,FALSE
aric_pmid_20858683,Common variants at 10 genomic loci influence hemoglobin A₁(C) levels via glycemic and nonglycemic pathways.,NA,2010,Common variants at 10 genomic loci influence hemoglobin A₁(C) levels via glycemic and nonglycemic pathways.,FALSE
aric_pmid_28566273,An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.,NA,2017,An Expanded Genome-Wide Association Study of Type 2 Diabetes in Europeans.,FALSE
aric_pmid_35716955,Genetic loci and prioritization of genes for kidney function decline derived from a meta-analysis of 62 longitudinal genome-wide association studies.,NA,2022,Genetic loci and prioritization of genes for kidney function decline derived from a meta-analysis of 62 longitudinal genome-wide association studies.,FALSE
aric_pmid_34480422,The genomics of heart failure: design and rationale of the HERMES consortium.,NA,2021,The genomics of heart failure: design and rationale of the HERMES consortium.,FALSE
aric_pmid_22982992,FTO genotype is associated with phenotypic variability of body mass index.,NA,2012,FTO genotype is associated with phenotypic variability of body mass index.,FALSE
aric_pmid_29531354,"Multiancestry genome-wide association study of 520,000 subjects identifies 32 loci associated with stroke and stroke subtypes.",NA,2018,"Multiancestry genome-wide association study of 520,000 subjects identifies 32 loci associated with stroke and stroke subtypes.",FALSE
aric_pmid_23063622,Large-scale gene-centric meta-analysis across 32 studies identifies multiple lipid loci.,NA,2012,Large-scale gene-centric meta-analysis across 32 studies identifies multiple lipid loci.,FALSE
aric_pmid_21946350,Genome-wide association and large-scale follow up identifies 16 new loci influencing lung function.,NA,2011,Genome-wide association and large-scale follow up identifies 16 new loci influencing lung function.,FALSE
aric_pmid_30897348,Association of Chromosome 9p21 With Subsequent Coronary Heart Disease Events.,NA,2019,Association of Chromosome 9p21 With Subsequent Coronary Heart Disease Events.,FALSE
aric_pmid_22479191,Genome-wide association and functional follow-up reveals new loci for kidney function.,NA,2012,Genome-wide association and functional follow-up reveals new loci for kidney function.,FALSE
aric_pmid_22962313,Integration of genome-wide association studies with biological knowledge identifies six novel genes related to kidney function.,NA,2012,Integration of genome-wide association studies with biological knowledge identifies six novel genes related to kidney function.,FALSE
aric_pmid_31118516,"Exome sequencing of 20,791 cases of type 2 diabetes and 24,440 controls.",NA,2019,"Exome sequencing of 20,791 cases of type 2 diabetes and 24,440 controls.",FALSE
aric_pmid_28416818,Large-scale analyses of common and rare variants identify 12 new loci associated with atrial fibrillation.,NA,2017,Large-scale analyses of common and rare variants identify 12 new loci associated with atrial fibrillation.,FALSE
aric_pmid_24929828,Genome-wide association analysis identifies six new loci associated with forced vital capacity.,NA,2014,Genome-wide association analysis identifies six new loci associated with forced vital capacity.,FALSE
aric_pmid_27659466,52 Genetic Loci Influencing Myocardial Mass.,NA,2016,52 Genetic Loci Influencing Myocardial Mass.,FALSE
aric_pmid_24029420,Common variants in Mendelian kidney disease genes and their association with renal function.,NA,2013,Common variants in Mendelian kidney disease genes and their association with renal function.,FALSE
aric_pmid_20581827,Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.,NA,2010,Twelve type 2 diabetes susceptibility loci identified through large-scale association analysis.,FALSE
aric_pmid_30510157,GWAS and colocalization analyses implicate carotid intima-media thickness and carotid plaque loci in cardiovascular outcomes.,NA,2018,GWAS and colocalization analyses implicate carotid intima-media thickness and carotid plaque loci in cardiovascular outcomes.,FALSE
aric_pmid_27920155,SOS2 and ACP1 Loci Identified through Large-Scale Exome Chip Analysis Regulate Kidney Development and Function,NA,2017,SOS2 and ACP1 Loci Identified through Large-Scale Exome Chip Analysis Regulate Kidney Development and Function,FALSE
aric_pmid_25011450,Association between alcohol and cardiovascular disease: Mendelian randomisation analysis based on individual participant data.,NA,2014,Association between alcohol and cardiovascular disease: Mendelian randomisation analysis based on individual participant data.,FALSE
aric_pmid_22868939,Increased genetic vulnerability to smoking at CHRNA5 in early-onset smokers.,NA,2012,Increased genetic vulnerability to smoking at CHRNA5 in early-onset smokers.,FALSE
aric_pmid_30595373,Associations of Mitochondrial and Nuclear Mitochondrial Variants and Genes with Seven Metabolic Traits.,NA,2019,Associations of Mitochondrial and Nuclear Mitochondrial Variants and Genes with Seven Metabolic Traits.,FALSE
aric_pmid_26343387,"A comprehensive 1,000 Genomes-based genome-wide association meta-analysis of coronary artery disease.",NA,2015,"A comprehensive 1,000 Genomes-based genome-wide association meta-analysis of coronary artery disease.",FALSE
aric_pmid_30651383,Genetic and lifestyle risk factors for MRI-defined brain infarcts in a population-based setting.,NA,2019,Genetic and lifestyle risk factors for MRI-defined brain infarcts in a population-based setting.,FALSE
aric_pmid_31719535,"Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.",NA,2019,"Multi-ancestry sleep-by-SNP interaction analysis in 126,926 individuals reveals lipid loci stratified by sleep duration.",FALSE
aric_pmid_35530816,"Genetic determinants of telomere length from 109,122 ancestrally diverse whole-genome sequences in TOPMed.",NA,2022,"Genetic determinants of telomere length from 109,122 ancestrally diverse whole-genome sequences in TOPMed.",FALSE
aric_pmid_23969696,Multiethnic meta-analysis of genome-wide association studies in >100 000 subjects identifies 23 fibrinogen-associated Loci but no strong evidence of a causal association between circulating fibrinogen and cardiovascular disease.,NA,2013,Multiethnic meta-analysis of genome-wide association studies in >100 000 subjects identifies 23 fibrinogen-associated Loci but no strong evidence of a causal association between circulating fibrinogen and cardiovascular disease.,FALSE
aric_pmid_31919418,Genome-wide association and Mendelian randomisation analysis provide insights into the pathogenesis of heart failure.,NA,2020,Genome-wide association and Mendelian randomisation analysis provide insights into the pathogenesis of heart failure.,FALSE
aric_pmid_29030403,New Blood Pressure-Associated Loci Identified in Meta-Analyses of 475 000 Individuals.,NA,2017,New Blood Pressure-Associated Loci Identified in Meta-Analyses of 475 000 Individuals.,FALSE
aric_pmid_27252175,A genomic approach to therapeutic target validation identifies a glucose-lowering GLP1R variant protective for coronary heart disease.,NA,2016,A genomic approach to therapeutic target validation identifies a glucose-lowering GLP1R variant protective for coronary heart disease.,FALSE
aric_pmid_23303523,Loci influencing blood pressure identified using a cardiovascular gene-centric array.,NA,2013,Loci influencing blood pressure identified using a cardiovascular gene-centric array.,FALSE
aric_pmid_24560520,"Gene-centric meta-analysis in 87,736 individuals of European ancestry identifies multiple blood-pressure-related loci.",NA,2014,"Gene-centric meta-analysis in 87,736 individuals of European ancestry identifies multiple blood-pressure-related loci.",FALSE
aric_pmid_31539074,Association of Birth Weight With Type 2 Diabetes and Glycemic Traits: A Mendelian Randomization Study.,NA,2019,Association of Birth Weight With Type 2 Diabetes and Glycemic Traits: A Mendelian Randomization Study.,FALSE
aric_pmid_33057201,"Inherited causes of clonal haematopoiesis in 97,691 whole genomes.",NA,2020,"Inherited causes of clonal haematopoiesis in 97,691 whole genomes.",FALSE
aric_pmid_34734193,Multi-Ancestry Genome-wide Association Study Accounting for Gene-Psychosocial Factor Interactions Identifies Novel Loci for Blood Pressure Traits.,NA,2021,Multi-Ancestry Genome-wide Association Study Accounting for Gene-Psychosocial Factor Interactions Identifies Novel Loci for Blood Pressure Traits.,FALSE
aric_pmid_25262344,"HMG-coenzyme A reductase inhibition, type 2 diabetes, and bodyweight: evidence from genetic analysis and randomised trials.",NA,2015,"HMG-coenzyme A reductase inhibition, type 2 diabetes, and bodyweight: evidence from genetic analysis and randomised trials.",FALSE
aric_pmid_20383146,New loci associated with kidney function and chronic kidney disease.,NA,2010,New loci associated with kidney function and chronic kidney disease.,FALSE
aric_pmid_26561523,A meta-analysis of 120 246 individuals identifies 18 new loci for fibrinogen concentration.,NA,2016,A meta-analysis of 120 246 individuals identifies 18 new loci for fibrinogen concentration.,FALSE
aric_pmid_33137338,Meta-analysis uncovers genome-wide significant variants for rapid kidney function decline.,NA,2021,Meta-analysis uncovers genome-wide significant variants for rapid kidney function decline.,FALSE
aric_pmid_34108472,"Determinants of penetrance and variable expressivity in monogenic metabolic conditions across 77,184 exomes.",NA,2021,"Determinants of penetrance and variable expressivity in monogenic metabolic conditions across 77,184 exomes.",FALSE
aric_pmid_22199011,Association between chromosome 9p21 variants and the ankle-brachial index identified by a meta-analysis of 21 genome-wide association studies.,NA,2012,Association between chromosome 9p21 variants and the ankle-brachial index identified by a meta-analysis of 21 genome-wide association studies.,FALSE
aric_pmid_25644384,Genetic contributions to variation in general cognitive function: a meta-analysis of genome-wide association studies in the CHARGE consortium (N=53949).,NA,2015,Genetic contributions to variation in general cognitive function: a meta-analysis of genome-wide association studies in the CHARGE consortium (N=53949).,FALSE
aric_pmid_30367059,Genome-wide analyses identify a role for SLC17A4 and AADAT in thyroid hormone regulation.,NA,2018,Genome-wide analyses identify a role for SLC17A4 and AADAT in thyroid hormone regulation.,FALSE
aric_pmid_22843499,Genome-wide meta-analysis of common variant differences between men and women.,NA,2012,Genome-wide meta-analysis of common variant differences between men and women.,FALSE
aric_pmid_22607825,Plasma HDL cholesterol and risk of myocardial infarction: a mendelian randomisation study.,NA,2012,Plasma HDL cholesterol and risk of myocardial infarction: a mendelian randomisation study.,FALSE
aric_pmid_26631737,Genome-wide Association Studies Identify Genetic Loci Associated With Albuminuria in Diabetes.,NA,2016,Genome-wide Association Studies Identify Genetic Loci Associated With Albuminuria in Diabetes.,FALSE
aric_pmid_28452372,1000 Genomes-based meta-analysis identifies 10 novel loci for kidney function.,NA,2017,1000 Genomes-based meta-analysis identifies 10 novel loci for kidney function.,FALSE
aric_pmid_30046033,PR interval genome-wide association meta-analysis identifies 50 loci associated with atrial and atrioventricular electrical activity.,NA,2018,PR interval genome-wide association meta-analysis identifies 50 loci associated with atrial and atrioventricular electrical activity.,FALSE
aric_pmid_33517400,Genome-wide association study of circulating interleukin 6 levels identifies novel loci.,NA,2021,Genome-wide association study of circulating interleukin 6 levels identifies novel loci.,FALSE
aric_pmid_25648963,Genome-wide studies of verbal declarative memory in nondemented older people: the Cohorts for Heart and Aging Research in Genomic Epidemiology consortium.,NA,2015,Genome-wide studies of verbal declarative memory in nondemented older people: the Cohorts for Heart and Aging Research in Genomic Epidemiology consortium.,FALSE
aric_pmid_33859359,Multi-ancestry genome-wide gene-sleep interactions identify novel loci for blood pressure.,NA,2021,Multi-ancestry genome-wide gene-sleep interactions identify novel loci for blood pressure.,FALSE
aric_pmid_28394258,Large-scale genome-wide analysis identifies genetic variants associated with cardiac structure and function.,NA,2017,Large-scale genome-wide analysis identifies genetic variants associated with cardiac structure and function.,FALSE
aric_pmid_35974141,Genome-wide meta-analyses reveal novel loci for verbal short-term memory and learning.,NA,2022,Genome-wide meta-analyses reveal novel loci for verbal short-term memory and learning.,FALSE
aric_pmid_40216759,Whole genome sequencing analysis of body mass index identifies novel African ancestry-specific risk allele.,NA,2025,Whole genome sequencing analysis of body mass index identifies novel African ancestry-specific risk allele.,FALSE
aric_pmid_28379579,Discovery of novel heart rate-associated loci using the Exome Chip.,NA,2017,Discovery of novel heart rate-associated loci using the Exome Chip.,FALSE
aric_pmid_25811787,Modulation of genetic associations with serum urate levels by body-mass-index in humans.,NA,2015,Modulation of genetic associations with serum urate levels by body-mass-index in humans.,FALSE
aric_pmid_35385311,Mendelian randomization supports bidirectional causality between telomere length and clonal hematopoiesis of indeterminate potential.,NA,2022,Mendelian randomization supports bidirectional causality between telomere length and clonal hematopoiesis of indeterminate potential.,FALSE
aric_pmid_25778476,A novel Alzheimer disease locus located near the gene encoding tau protein.,NA,2016,A novel Alzheimer disease locus located near the gene encoding tau protein.,FALSE
aric_pmid_33293549,Cerebral small vessel disease genomics and its implications across the lifespan.,NA,2020,Cerebral small vessel disease genomics and its implications across the lifespan.,FALSE
aric_pmid_21355061,CUBN is a gene locus for albuminuria.,NA,2011,CUBN is a gene locus for albuminuria.,FALSE
aric_pmid_27321945,Trans-ethnic Meta-analysis and Functional Annotation Illuminates the Genetic Architecture of Fasting Glucose and Insulin.,NA,2016,Trans-ethnic Meta-analysis and Functional Annotation Illuminates the Genetic Architecture of Fasting Glucose and Insulin.,FALSE
aric_pmid_21300955,Meta-analysis of genome-wide association studies in >80 000 subjects identifies multiple loci for C-reactive protein levels.,NA,2011,Meta-analysis of genome-wide association studies in >80 000 subjects identifies multiple loci for C-reactive protein levels.,FALSE
aric_pmid_27346685,Exome Genotyping Identifies Pleiotropic Variants Associated with Red Blood Cell Traits.,NA,2016,Exome Genotyping Identifies Pleiotropic Variants Associated with Red Blood Cell Traits.,FALSE
aric_pmid_27346686,"Platelet-Related Variants Identified by Exomechip Meta-analysis in 157,293 Individuals.",NA,2016,"Platelet-Related Variants Identified by Exomechip Meta-analysis in 157,293 Individuals.",FALSE
