pmid,title,pub_year,author_raw,author_id,author_position,affiliation,author_raw_original
mesa_2002_multi_ethnic_study_of_atherosclerosis_ob,Multi-ethnic study of atherosclerosis: objectives and design,2002,Szklo M,Szklo M,15,NA,Szklo M
mesa_2002_multi_ethnic_study_of_atherosclerosis_ob,Multi-ethnic study of atherosclerosis: objectives and design,2002,Tracy RP,Tracy RP,16,NA,Tracy RP
mesa_2003_sources_of_variability_in_blood_pressure,Sources of variability in blood pressure measurement using the Dinamap PRO 100 automated oscillometric device,2003,Chang JJ,Chang JJ,1,NA,Chang JJ
mesa_2003_sources_of_variability_in_blood_pressure,Sources of variability in blood pressure measurement using the Dinamap PRO 100 automated oscillometric device,2003,Rabinowitz D,Rabinowitz D,2,NA,Rabinowitz D
mesa_2003_sources_of_variability_in_blood_pressure,Sources of variability in blood pressure measurement using the Dinamap PRO 100 automated oscillometric device,2003,Shea S,Shea S,3,NA,Shea S
mesa_2004_using_mri_to_assess_aortic_wall_thicknes,"Using MRI to assess aortic wall thickness in the multiethnic study of atherosclerosis: distribution by race, sex, and age",2004,Li AE,Li A,1,NA,Li AE
mesa_2004_using_mri_to_assess_aortic_wall_thicknes,"Using MRI to assess aortic wall thickness in the multiethnic study of atherosclerosis: distribution by race, sex, and age",2004,Kamel I,Kamel I,2,NA,Kamel I
mesa_2004_using_mri_to_assess_aortic_wall_thicknes,"Using MRI to assess aortic wall thickness in the multiethnic study of atherosclerosis: distribution by race, sex, and age",2004,Rando F,Rando F,3,NA,Rando F
mesa_2004_using_mri_to_assess_aortic_wall_thicknes,"Using MRI to assess aortic wall thickness in the multiethnic study of atherosclerosis: distribution by race, sex, and age",2004,Anderson M,Anderson MR,4,NA,Anderson M
mesa_2004_using_mri_to_assess_aortic_wall_thicknes,"Using MRI to assess aortic wall thickness in the multiethnic study of atherosclerosis: distribution by race, sex, and age",2004,Kumbasar B,Kumbasar B,5,NA,Kumbasar B
mesa_2004_using_mri_to_assess_aortic_wall_thicknes,"Using MRI to assess aortic wall thickness in the multiethnic study of atherosclerosis: distribution by race, sex, and age",2004,Lima JA,Lima JA,6,NA,Lima JA
mesa_2004_using_mri_to_assess_aortic_wall_thicknes,"Using MRI to assess aortic wall thickness in the multiethnic study of atherosclerosis: distribution by race, sex, and age",2004,Bluemke DA,Bluemke DA,7,NA,Bluemke DA
mesa_2004_racial_ethnic_differences_in_hypertensio,Racial/ethnic differences in hypertension and hypertension treatment and control in the multi-ethnic study of atherosclerosis (MESA),2004,Kramer H,Kramer H,1,NA,Kramer H
mesa_2004_racial_ethnic_differences_in_hypertensio,Racial/ethnic differences in hypertension and hypertension treatment and control in the multi-ethnic study of atherosclerosis (MESA),2004,Han C,Han C,2,NA,Han C
mesa_2004_racial_ethnic_differences_in_hypertensio,Racial/ethnic differences in hypertension and hypertension treatment and control in the multi-ethnic study of atherosclerosis (MESA),2004,Post W,Post WS,3,NA,Post W
mesa_2004_racial_ethnic_differences_in_hypertensio,Racial/ethnic differences in hypertension and hypertension treatment and control in the multi-ethnic study of atherosclerosis (MESA),2004,Goff D,Goff DC,4,NA,Goff D
mesa_2004_racial_ethnic_differences_in_hypertensio,Racial/ethnic differences in hypertension and hypertension treatment and control in the multi-ethnic study of atherosclerosis (MESA),2004,Diez Roux A,Diez Roux AV,5,NA,Diez Roux A
mesa_2004_racial_ethnic_differences_in_hypertensio,Racial/ethnic differences in hypertension and hypertension treatment and control in the multi-ethnic study of atherosclerosis (MESA),2004,Cooper R,Cooper RS,6,NA,Cooper R
mesa_2004_racial_ethnic_differences_in_hypertensio,Racial/ethnic differences in hypertension and hypertension treatment and control in the multi-ethnic study of atherosclerosis (MESA),2004,Jinagouda S,Jinagouda S,7,NA,Jinagouda S
mesa_2004_racial_ethnic_differences_in_hypertensio,Racial/ethnic differences in hypertension and hypertension treatment and control in the multi-ethnic study of atherosclerosis (MESA),2004,Shea S,Shea S,8,NA,Shea S
mesa_2004_box_cox_transformation_of_left_censored_,Box-Cox transformation of left-censored data with application to the analysis of coronary artery and pharmacokinetic data,2004,Han C,Han C,1,NA,Han C
mesa_2004_box_cox_transformation_of_left_censored_,Box-Cox transformation of left-censored data with application to the analysis of coronary artery and pharmacokinetic data,2004,Kronmal R,Kronmal RA,2,NA,Kronmal R
mesa_2005_calcified_coronary_artery_plaque_measure,Calcified coronary artery plaque measurement with cardiac CT in population-based studies: standardized protocol of Multi-Ethnic Study of Atherosclerosis (MESA) and Coronary Artery Risk Development in Young Adults (CARDIA) study,2005,Carr JJ,Carr JJ,1,NA,Carr JJ
mesa_2005_calcified_coronary_artery_plaque_measure,Calcified coronary artery plaque measurement with cardiac CT in population-based studies: standardized protocol of Multi-Ethnic Study of Atherosclerosis (MESA) and Coronary Artery Risk Development in Young Adults (CARDIA) study,2005,Nelson JC,Nelson JC,2,NA,Nelson JC
mesa_2005_calcified_coronary_artery_plaque_measure,Calcified coronary artery plaque measurement with cardiac CT in population-based studies: standardized protocol of Multi-Ethnic Study of Atherosclerosis (MESA) and Coronary Artery Risk Development in Young Adults (CARDIA) study,2005,Wong ND,Wong ND,3,NA,Wong ND
mesa_2005_calcified_coronary_artery_plaque_measure,Calcified coronary artery plaque measurement with cardiac CT in population-based studies: standardized protocol of Multi-Ethnic Study of Atherosclerosis (MESA) and Coronary Artery Risk Development in Young Adults (CARDIA) study,2005,Nitt-Gray M,Nitt-Gray MF,4,NA,Nitt-Gray M
mesa_2005_calcified_coronary_artery_plaque_measure,Calcified coronary artery plaque measurement with cardiac CT in population-based studies: standardized protocol of Multi-Ethnic Study of Atherosclerosis (MESA) and Coronary Artery Risk Development in Young Adults (CARDIA) study,2005,Arad Y,Arad Y,5,NA,Arad Y
mesa_2005_calcified_coronary_artery_plaque_measure,Calcified coronary artery plaque measurement with cardiac CT in population-based studies: standardized protocol of Multi-Ethnic Study of Atherosclerosis (MESA) and Coronary Artery Risk Development in Young Adults (CARDIA) study,2005,Jacobs DR Jr.,Jacobs DR,6,NA,Jacobs DR Jr.
mesa_2005_calcified_coronary_artery_plaque_measure,Calcified coronary artery plaque measurement with cardiac CT in population-based studies: standardized protocol of Multi-Ethnic Study of Atherosclerosis (MESA) and Coronary Artery Risk Development in Young Adults (CARDIA) study,2005,Sidney S,Sidney S,7,NA,Sidney S
mesa_2005_calcified_coronary_artery_plaque_measure,Calcified coronary artery plaque measurement with cardiac CT in population-based studies: standardized protocol of Multi-Ethnic Study of Atherosclerosis (MESA) and Coronary Artery Risk Development in Young Adults (CARDIA) study,2005,Bild DE,Bild DE,8,NA,Bild DE
mesa_2005_calcified_coronary_artery_plaque_measure,Calcified coronary artery plaque measurement with cardiac CT in population-based studies: standardized protocol of Multi-Ethnic Study of Atherosclerosis (MESA) and Coronary Artery Risk Development in Young Adults (CARDIA) study,2005,Williams OD,Williams OD,9,NA,Williams OD
mesa_2005_calcified_coronary_artery_plaque_measure,Calcified coronary artery plaque measurement with cardiac CT in population-based studies: standardized protocol of Multi-Ethnic Study of Atherosclerosis (MESA) and Coronary Artery Risk Development in Young Adults (CARDIA) study,2005,Detrano RC,Detrano R,10,NA,Detrano RC
mesa_2005_ethnic_differences_in_coronary_calcifica,Ethnic differences in coronary calcification: the Multi-Ethnic Study of Atherosclerosis (MESA),2005,Bild DE,Bild DE,1,NA,Bild DE
mesa_2005_ethnic_differences_in_coronary_calcifica,Ethnic differences in coronary calcification: the Multi-Ethnic Study of Atherosclerosis (MESA),2005,Detrano R,Detrano R,2,NA,Detrano R
mesa_2005_ethnic_differences_in_coronary_calcifica,Ethnic differences in coronary calcification: the Multi-Ethnic Study of Atherosclerosis (MESA),2005,Peterson D,Peterson D,3,NA,Peterson D
mesa_2005_ethnic_differences_in_coronary_calcifica,Ethnic differences in coronary calcification: the Multi-Ethnic Study of Atherosclerosis (MESA),2005,Guerci A,Guerci AD,4,NA,Guerci A
mesa_2005_ethnic_differences_in_coronary_calcifica,Ethnic differences in coronary calcification: the Multi-Ethnic Study of Atherosclerosis (MESA),2005,Liu K,Liu K,5,NA,Liu K
mesa_2005_ethnic_differences_in_coronary_calcifica,Ethnic differences in coronary calcification: the Multi-Ethnic Study of Atherosclerosis (MESA),2005,Shahar E,Shahar E,6,NA,Shahar E
mesa_2005_ethnic_differences_in_coronary_calcifica,Ethnic differences in coronary calcification: the Multi-Ethnic Study of Atherosclerosis (MESA),2005,Ouyang P,Ouyang P,7,NA,Ouyang P
mesa_2005_ethnic_differences_in_coronary_calcifica,Ethnic differences in coronary calcification: the Multi-Ethnic Study of Atherosclerosis (MESA),2005,Jackson S,Jackson SA,8,NA,Jackson S
mesa_2005_ethnic_differences_in_coronary_calcifica,Ethnic differences in coronary calcification: the Multi-Ethnic Study of Atherosclerosis (MESA),2005,Saad MF,Saad MF,9,NA,Saad MF
mesa_2005_measuring_coronary_calcium_on_ct_images_,Measuring coronary calcium on CT images adjusted for attenuation differences,2005,Nelson JC,Nelson JC,1,NA,Nelson JC
mesa_2005_measuring_coronary_calcium_on_ct_images_,Measuring coronary calcium on CT images adjusted for attenuation differences,2005,Kronmal RA,Kronmal RA,2,NA,Kronmal RA
mesa_2005_measuring_coronary_calcium_on_ct_images_,Measuring coronary calcium on CT images adjusted for attenuation differences,2005,Carr JJ,Carr JJ,3,NA,Carr JJ
mesa_2005_measuring_coronary_calcium_on_ct_images_,Measuring coronary calcium on CT images adjusted for attenuation differences,2005,Nitt-Gray MF,Nitt-Gray MF,4,NA,Nitt-Gray MF
mesa_2005_measuring_coronary_calcium_on_ct_images_,Measuring coronary calcium on CT images adjusted for attenuation differences,2005,Wong ND,Wong ND,5,NA,Wong ND
mesa_2005_measuring_coronary_calcium_on_ct_images_,Measuring coronary calcium on CT images adjusted for attenuation differences,2005,Loria CM,Loria CM,6,NA,Loria CM
mesa_2005_measuring_coronary_calcium_on_ct_images_,Measuring coronary calcium on CT images adjusted for attenuation differences,2005,Goldin JG,Goldin JG,7,NA,Goldin JG
mesa_2005_measuring_coronary_calcium_on_ct_images_,Measuring coronary calcium on CT images adjusted for attenuation differences,2005,Williams OD,Williams OD,8,NA,Williams OD
mesa_2005_measuring_coronary_calcium_on_ct_images_,Measuring coronary calcium on CT images adjusted for attenuation differences,2005,Detrano R,Detrano R,9,NA,Detrano R
mesa_2005_quantitative_assessment_of_regional_myoc,Quantitative assessment of regional myocardial function with MR-tagging in a multi-center study: interobserver and intraobserver agreement of fast strain analysis with Harmonic Phase (HARP) MRI,2005,Castillo E,Castillo E,1,NA,Castillo E
mesa_2005_quantitative_assessment_of_regional_myoc,Quantitative assessment of regional myocardial function with MR-tagging in a multi-center study: interobserver and intraobserver agreement of fast strain analysis with Harmonic Phase (HARP) MRI,2005,Osman NF,Osman NF,2,NA,Osman NF
mesa_2005_quantitative_assessment_of_regional_myoc,Quantitative assessment of regional myocardial function with MR-tagging in a multi-center study: interobserver and intraobserver agreement of fast strain analysis with Harmonic Phase (HARP) MRI,2005,Rosen BD,Rosen BD,3,NA,Rosen BD
mesa_2005_quantitative_assessment_of_regional_myoc,Quantitative assessment of regional myocardial function with MR-tagging in a multi-center study: interobserver and intraobserver agreement of fast strain analysis with Harmonic Phase (HARP) MRI,2005,El-Shehaby I,El-Shehaby I,4,NA,El-Shehaby I
mesa_2005_quantitative_assessment_of_regional_myoc,Quantitative assessment of regional myocardial function with MR-tagging in a multi-center study: interobserver and intraobserver agreement of fast strain analysis with Harmonic Phase (HARP) MRI,2005,Pan L,Pan L,5,NA,Pan L
mesa_2005_quantitative_assessment_of_regional_myoc,Quantitative assessment of regional myocardial function with MR-tagging in a multi-center study: interobserver and intraobserver agreement of fast strain analysis with Harmonic Phase (HARP) MRI,2005,Jerosch-Herold M,Jerosch-Herold M,6,NA,Jerosch-Herold M
mesa_2005_quantitative_assessment_of_regional_myoc,Quantitative assessment of regional myocardial function with MR-tagging in a multi-center study: interobserver and intraobserver agreement of fast strain analysis with Harmonic Phase (HARP) MRI,2005,Lai S,Lai S,7,NA,Lai S
mesa_2005_quantitative_assessment_of_regional_myoc,Quantitative assessment of regional myocardial function with MR-tagging in a multi-center study: interobserver and intraobserver agreement of fast strain analysis with Harmonic Phase (HARP) MRI,2005,Bluemke DA,Bluemke DA,8,NA,Bluemke DA
mesa_2005_quantitative_assessment_of_regional_myoc,Quantitative assessment of regional myocardial function with MR-tagging in a multi-center study: interobserver and intraobserver agreement of fast strain analysis with Harmonic Phase (HARP) MRI,2005,Lima JA,Lima JA,9,NA,Lima JA
mesa_2005_skin_tissue_cholesterol_assay_correlates,Skin tissue cholesterol assay correlates with presence of coronary calcium,2005,Vaidya D,Vaidya D,1,NA,Vaidya D
mesa_2005_skin_tissue_cholesterol_assay_correlates,Skin tissue cholesterol assay correlates with presence of coronary calcium,2005,Ding J,Ding J,2,NA,Ding J
mesa_2005_skin_tissue_cholesterol_assay_correlates,Skin tissue cholesterol assay correlates with presence of coronary calcium,2005,Hill JG,Hill JG,3,NA,Hill JG
mesa_2005_skin_tissue_cholesterol_assay_correlates,Skin tissue cholesterol assay correlates with presence of coronary calcium,2005,Lima JA,Lima JA,4,NA,Lima JA
mesa_2005_skin_tissue_cholesterol_assay_correlates,Skin tissue cholesterol assay correlates with presence of coronary calcium,2005,Crouse JR III,Crouse JR III,5,NA,Crouse JR III
mesa_2005_skin_tissue_cholesterol_assay_correlates,Skin tissue cholesterol assay correlates with presence of coronary calcium,2005,Kronmal RA,Kronmal RA,6,NA,Kronmal RA
mesa_2005_skin_tissue_cholesterol_assay_correlates,Skin tissue cholesterol assay correlates with presence of coronary calcium,2005,Szklo M,Szklo M,7,NA,Szklo M
mesa_2005_skin_tissue_cholesterol_assay_correlates,Skin tissue cholesterol assay correlates with presence of coronary calcium,2005,Ouyang P,Ouyang P,8,NA,Ouyang P
mesa_2005_ankle_brachial_index_and_subclinical_car,Ankle-brachial index and subclinical cardiac and carotid disease: the multi-ethnic study of atherosclerosis,2005,McDermott MM,McDermott MM,1,NA,McDermott MM
mesa_2005_ankle_brachial_index_and_subclinical_car,Ankle-brachial index and subclinical cardiac and carotid disease: the multi-ethnic study of atherosclerosis,2005,Liu K,Liu K,2,NA,Liu K
mesa_2005_ankle_brachial_index_and_subclinical_car,Ankle-brachial index and subclinical cardiac and carotid disease: the multi-ethnic study of atherosclerosis,2005,Criqui MH,Criqui MH,3,NA,Criqui MH
mesa_2005_ankle_brachial_index_and_subclinical_car,Ankle-brachial index and subclinical cardiac and carotid disease: the multi-ethnic study of atherosclerosis,2005,Ruth K,Ruth KS,4,NA,Ruth K
mesa_2005_ankle_brachial_index_and_subclinical_car,Ankle-brachial index and subclinical cardiac and carotid disease: the multi-ethnic study of atherosclerosis,2005,Goff D,Goff DC,5,NA,Goff D
mesa_2005_ankle_brachial_index_and_subclinical_car,Ankle-brachial index and subclinical cardiac and carotid disease: the multi-ethnic study of atherosclerosis,2005,Saad MF,Saad MF,6,NA,Saad MF
mesa_2005_ankle_brachial_index_and_subclinical_car,Ankle-brachial index and subclinical cardiac and carotid disease: the multi-ethnic study of atherosclerosis,2005,Wu C,Wu CO,7,NA,Wu C
mesa_2005_ankle_brachial_index_and_subclinical_car,Ankle-brachial index and subclinical cardiac and carotid disease: the multi-ethnic study of atherosclerosis,2005,Homma S,Homma S,8,NA,Homma S
mesa_2005_ankle_brachial_index_and_subclinical_car,Ankle-brachial index and subclinical cardiac and carotid disease: the multi-ethnic study of atherosclerosis,2005,Sharrett AR,Sharrett AR,9,NA,Sharrett AR
mesa_2005_urine_albumin_excretion_and_subclinical_,Urine albumin excretion and subclinical cardiovascular disease. The Multi-Ethnic Study of Atherosclerosis,2005,Kramer H,Kramer H,1,NA,Kramer H
mesa_2005_urine_albumin_excretion_and_subclinical_,Urine albumin excretion and subclinical cardiovascular disease. The Multi-Ethnic Study of Atherosclerosis,2005,Jacobs DR Jr.,Jacobs DR,2,NA,Jacobs DR Jr.
mesa_2005_urine_albumin_excretion_and_subclinical_,Urine albumin excretion and subclinical cardiovascular disease. The Multi-Ethnic Study of Atherosclerosis,2005,Bild D,Bild DE,3,NA,Bild D
mesa_2005_urine_albumin_excretion_and_subclinical_,Urine albumin excretion and subclinical cardiovascular disease. The Multi-Ethnic Study of Atherosclerosis,2005,Post W,Post WS,4,NA,Post W
mesa_2005_urine_albumin_excretion_and_subclinical_,Urine albumin excretion and subclinical cardiovascular disease. The Multi-Ethnic Study of Atherosclerosis,2005,Saad MF,Saad MF,5,NA,Saad MF
mesa_2005_urine_albumin_excretion_and_subclinical_,Urine albumin excretion and subclinical cardiovascular disease. The Multi-Ethnic Study of Atherosclerosis,2005,Detrano R,Detrano R,6,NA,Detrano R
mesa_2005_urine_albumin_excretion_and_subclinical_,Urine albumin excretion and subclinical cardiovascular disease. The Multi-Ethnic Study of Atherosclerosis,2005,Tracy R,Tracy RP,7,NA,Tracy R
mesa_2005_urine_albumin_excretion_and_subclinical_,Urine albumin excretion and subclinical cardiovascular disease. The Multi-Ethnic Study of Atherosclerosis,2005,Cooper R,Cooper RS,8,NA,Cooper R
mesa_2005_urine_albumin_excretion_and_subclinical_,Urine albumin excretion and subclinical cardiovascular disease. The Multi-Ethnic Study of Atherosclerosis,2005,Liu K,Liu K,9,NA,Liu K
mesa_2005_coronary_calcium_measurements_effect_of_,Coronary calcium measurements: effect of CT scanner type and calcium measure on rescan reproducibility--MESA study,2005,Detrano RC,Detrano R,1,NA,Detrano RC
mesa_2005_coronary_calcium_measurements_effect_of_,Coronary calcium measurements: effect of CT scanner type and calcium measure on rescan reproducibility--MESA study,2005,Anderson M,Anderson MR,2,NA,Anderson M
mesa_2005_coronary_calcium_measurements_effect_of_,Coronary calcium measurements: effect of CT scanner type and calcium measure on rescan reproducibility--MESA study,2005,Nelson J,Nelson JC,3,NA,Nelson J
mesa_2005_coronary_calcium_measurements_effect_of_,Coronary calcium measurements: effect of CT scanner type and calcium measure on rescan reproducibility--MESA study,2005,Wong ND,Wong ND,4,NA,Wong ND
mesa_2005_coronary_calcium_measurements_effect_of_,Coronary calcium measurements: effect of CT scanner type and calcium measure on rescan reproducibility--MESA study,2005,Carr JJ,Carr JJ,5,NA,Carr JJ
mesa_2005_coronary_calcium_measurements_effect_of_,Coronary calcium measurements: effect of CT scanner type and calcium measure on rescan reproducibility--MESA study,2005,McNitt-Gray M,McNitt-Gray M,6,NA,McNitt-Gray M
mesa_2005_coronary_calcium_measurements_effect_of_,Coronary calcium measurements: effect of CT scanner type and calcium measure on rescan reproducibility--MESA study,2005,Bild DE,Bild DE,7,NA,Bild DE
mesa_2005_left_ventricular_concentric_remodeling_i,Left ventricular concentric remodeling is associated with decreased global and regional systolic function: the Multi-Ethnic Study of Atherosclerosis,2005,Rosen BD,Rosen BD,1,NA,Rosen BD
mesa_2005_left_ventricular_concentric_remodeling_i,Left ventricular concentric remodeling is associated with decreased global and regional systolic function: the Multi-Ethnic Study of Atherosclerosis,2005,Edvardsen T,Edvardsen T,2,NA,Edvardsen T
mesa_2005_left_ventricular_concentric_remodeling_i,Left ventricular concentric remodeling is associated with decreased global and regional systolic function: the Multi-Ethnic Study of Atherosclerosis,2005,Lai S,Lai S,3,NA,Lai S
mesa_2005_left_ventricular_concentric_remodeling_i,Left ventricular concentric remodeling is associated with decreased global and regional systolic function: the Multi-Ethnic Study of Atherosclerosis,2005,Castillo E,Castillo E,4,NA,Castillo E
mesa_2005_left_ventricular_concentric_remodeling_i,Left ventricular concentric remodeling is associated with decreased global and regional systolic function: the Multi-Ethnic Study of Atherosclerosis,2005,Pan L,Pan L,5,NA,Pan L
mesa_2005_left_ventricular_concentric_remodeling_i,Left ventricular concentric remodeling is associated with decreased global and regional systolic function: the Multi-Ethnic Study of Atherosclerosis,2005,Jerosch-Herold M,Jerosch-Herold M,6,NA,Jerosch-Herold M
mesa_2005_left_ventricular_concentric_remodeling_i,Left ventricular concentric remodeling is associated with decreased global and regional systolic function: the Multi-Ethnic Study of Atherosclerosis,2005,Sinha S,Sinha S,7,NA,Sinha S
mesa_2005_left_ventricular_concentric_remodeling_i,Left ventricular concentric remodeling is associated with decreased global and regional systolic function: the Multi-Ethnic Study of Atherosclerosis,2005,Kronmal R,Kronmal RA,8,NA,Kronmal R
mesa_2005_left_ventricular_concentric_remodeling_i,Left ventricular concentric remodeling is associated with decreased global and regional systolic function: the Multi-Ethnic Study of Atherosclerosis,2005,Arnett D,Arnett DK,9,NA,Arnett D
mesa_2005_left_ventricular_concentric_remodeling_i,Left ventricular concentric remodeling is associated with decreased global and regional systolic function: the Multi-Ethnic Study of Atherosclerosis,2005,Crouse JR III,Crouse JR III,10,NA,Crouse JR III
mesa_2005_left_ventricular_concentric_remodeling_i,Left ventricular concentric remodeling is associated with decreased global and regional systolic function: the Multi-Ethnic Study of Atherosclerosis,2005,Heckbert SR,Heckbert SR,11,NA,Heckbert SR
mesa_2005_left_ventricular_concentric_remodeling_i,Left ventricular concentric remodeling is associated with decreased global and regional systolic function: the Multi-Ethnic Study of Atherosclerosis,2005,Bluemke DA,Bluemke DA,12,NA,Bluemke DA
mesa_2005_left_ventricular_concentric_remodeling_i,Left ventricular concentric remodeling is associated with decreased global and regional systolic function: the Multi-Ethnic Study of Atherosclerosis,2005,Lima JA,Lima JA,13,NA,Lima JA
mesa_2005_acculturation_and_socioeconomic_position,Acculturation and socioeconomic position as predictors of coronary calcification in a multiethnic sample,2005,Diez Roux AV,Diez Roux AV,1,NA,Diez Roux AV
mesa_2005_acculturation_and_socioeconomic_position,Acculturation and socioeconomic position as predictors of coronary calcification in a multiethnic sample,2005,Detrano R,Detrano R,2,NA,Detrano R
mesa_2005_acculturation_and_socioeconomic_position,Acculturation and socioeconomic position as predictors of coronary calcification in a multiethnic sample,2005,Jackson S,Jackson SA,3,NA,Jackson S
mesa_2005_acculturation_and_socioeconomic_position,Acculturation and socioeconomic position as predictors of coronary calcification in a multiethnic sample,2005,Jacobs DR Jr.,Jacobs DR,4,NA,Jacobs DR Jr.
mesa_2005_acculturation_and_socioeconomic_position,Acculturation and socioeconomic position as predictors of coronary calcification in a multiethnic sample,2005,Schreiner PJ,Schreiner PJ,5,NA,Schreiner PJ
mesa_2005_acculturation_and_socioeconomic_position,Acculturation and socioeconomic position as predictors of coronary calcification in a multiethnic sample,2005,Shea S,Shea S,6,NA,Shea S
mesa_2005_acculturation_and_socioeconomic_position,Acculturation and socioeconomic position as predictors of coronary calcification in a multiethnic sample,2005,Szklo M,Szklo M,7,NA,Szklo M
mesa_2005_corin_gene_minor_allele_defined_by_2_mis,Corin gene minor allele defined by 2 missense mutations is common in blacks and associated with high blood pressure and hypertension,2005,Dries DL,Dries DL,1,NA,Dries DL
mesa_2005_corin_gene_minor_allele_defined_by_2_mis,Corin gene minor allele defined by 2 missense mutations is common in blacks and associated with high blood pressure and hypertension,2005,Victor RG,Victor RG,2,NA,Victor RG
mesa_2005_corin_gene_minor_allele_defined_by_2_mis,Corin gene minor allele defined by 2 missense mutations is common in blacks and associated with high blood pressure and hypertension,2005,Rame JE,Rame JE,3,NA,Rame JE
mesa_2005_corin_gene_minor_allele_defined_by_2_mis,Corin gene minor allele defined by 2 missense mutations is common in blacks and associated with high blood pressure and hypertension,2005,Cooper RS,Cooper RS,4,NA,Cooper RS
mesa_2005_corin_gene_minor_allele_defined_by_2_mis,Corin gene minor allele defined by 2 missense mutations is common in blacks and associated with high blood pressure and hypertension,2005,Wu X,Wu X,5,NA,Wu X
mesa_2005_corin_gene_minor_allele_defined_by_2_mis,Corin gene minor allele defined by 2 missense mutations is common in blacks and associated with high blood pressure and hypertension,2005,Zhu X,Zhu X,6,NA,Zhu X
mesa_2005_corin_gene_minor_allele_defined_by_2_mis,Corin gene minor allele defined by 2 missense mutations is common in blacks and associated with high blood pressure and hypertension,2005,Leonard D,Leonard D,7,NA,Leonard D
mesa_2005_corin_gene_minor_allele_defined_by_2_mis,Corin gene minor allele defined by 2 missense mutations is common in blacks and associated with high blood pressure and hypertension,2005,Ho SI,Ho SI,8,NA,Ho SI
mesa_2005_corin_gene_minor_allele_defined_by_2_mis,Corin gene minor allele defined by 2 missense mutations is common in blacks and associated with high blood pressure and hypertension,2005,Wu Q,Wu Q,9,NA,Wu Q
mesa_2005_corin_gene_minor_allele_defined_by_2_mis,Corin gene minor allele defined by 2 missense mutations is common in blacks and associated with high blood pressure and hypertension,2005,Post W,Post WS,10,NA,Post W
mesa_2005_corin_gene_minor_allele_defined_by_2_mis,Corin gene minor allele defined by 2 missense mutations is common in blacks and associated with high blood pressure and hypertension,2005,Drazner MH,Drazner MH,11,NA,Drazner MH
mesa_2005_racial_ethnic_differences_in_subclinical,Racial/Ethnic differences in subclinical atherosclerosis among adults with diabetes: the multiethnic study of atherosclerosis,2005,Carnethon MR,Carnethon MR,1,NA,Carnethon MR
mesa_2005_racial_ethnic_differences_in_subclinical,Racial/Ethnic differences in subclinical atherosclerosis among adults with diabetes: the multiethnic study of atherosclerosis,2005,Bertoni AG,Bertoni AG,2,NA,Bertoni AG
mesa_2005_racial_ethnic_differences_in_subclinical,Racial/Ethnic differences in subclinical atherosclerosis among adults with diabetes: the multiethnic study of atherosclerosis,2005,Shea S,Shea S,3,NA,Shea S
mesa_2005_racial_ethnic_differences_in_subclinical,Racial/Ethnic differences in subclinical atherosclerosis among adults with diabetes: the multiethnic study of atherosclerosis,2005,Greenland P,Greenland P,4,NA,Greenland P
