author_raw,author_id,notes,merged_by,merged_date
Atwood L,Atwood LD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Auchincloss A,Auchincloss AH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Auer P,Auer PL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Austin JHM,Austin JH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Austin T,Austin TR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Averill M,Averill MM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Avery C,Avery CL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Avol EL,Avol E,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ayers CA,Ayers C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ayers CR,Ayers C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Baier L,Baier LJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Baker J,Baker JV,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bakker SJ,Bakker SJL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ballantyne C,Ballantyne CM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ballantyne CC,Ballantyne CM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Balte P,Balte PP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bang LB,Bang LE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Barnes K,Barnes KC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Barr G,Barr GR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bartels M,Bartels MN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bathon J,Bathon JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bazzano L,Bazzano LA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Becker D,Becker DM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bell GA,Bell GI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bell G,Bell GI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Berkowitz S,Berkowitz SA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bertisch S,Bertisch SM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bertoni A,Bertoni AG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Besser L,Besser LM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bhambhani VM,Bhambhani V,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bick A,Bick AG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bielinski S,Bielinski SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bien S,Bien SA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bild D,Bild DE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Billings M,Billings ME,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Billups K,Billups KL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bilo H,Bilo HJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bittencourt M,Bittencourt MS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bjonnes AC Chun S,Bjonnes A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bjonnes AC,Bjonnes A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Blackwell T,Blackwell TW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Blackwell TS,Blackwell TW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Blaha M,Blaha MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bleecker E,Bleecker ER,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Block RC,Block R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bluemke D,Bluemke DA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Blumenthal R,Blumenthal RS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bonventre J,Bonventre JV,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Boomsma D,Boomsma DI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Boorgula M,Boorgula MP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Borecki IM,Borecki IB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Borecki IR,Borecki IB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Borecki I,Borecki IB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Borker P,Borker PV,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bottinger E,Bottinger EP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bottinger EB,Bottinger EP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Boutin TS,Boutin T,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bowden D,Bowden DW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bowler R,Bowler RP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Bradley RD,Bradley R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Brines S,Brines SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Britton A,Britton AR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Britton AF,Britton AR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Broome J,Broome JG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Brown E,Brown ER,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Brown JB,Brown JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Brown J,Brown JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Brown KM,Brown KK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Brown M,Brown MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Brown MJ,Brown MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Brumback L,Brumback LC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Brundel BJ,Brundel BJJM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Budoff M,Budoff MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Burchfiel C,Burchfiel CM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Burkart KJM,Burkart KM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Burke G,Burke GL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Burt AA,Burt A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Buth E,Buth EJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cade B,Cade BE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cannon MV,Cannon ME,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Carlson C,Carlson CS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Carnethon M,Carnethon MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Carr J,Carr JJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Carr JC,Carr JJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Casillas A,Casillas AM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Castaldi P,Castaldi PJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chaffin MD,Chaffin M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chai JC,Chai JF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chamera EH,Chamera E,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chang Liu YC,Chang LC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chang YP,Chang YC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chang YS,Chang YC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chang YPC,Chang YC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chasman D,Chasman DI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chaudhary N,Chaudhary NS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chaves P,Chaves PH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cheng YJ,Cheng YC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen CC,Chen CH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen CJ,Chen CH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen C,Chen CH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen CY,Chen CH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen CS,Chen CH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen GK,Chen G,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen I,Chen IY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen IYD,Chen IY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen JT,Chen J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen LS,Chen LY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen L,Chen LY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen SJ,Chen S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen TH,Chen TA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen W,Chen WM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen YC,Chen YI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen YD,Chen YI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen Y,Chen YI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen YT,Chen YI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen YE,Chen YI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen YDI,Chen YI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen Z,Chen ZZ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chevli P,Chevli PA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Choi B,Choi BY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Choi SW,Choi SH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chonchol MB,Chonchol M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cho MC,Cho MH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Christenson R,Christenson RH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Christophersen I,Christophersen IE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chugh A,Chugh AR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chung M,Chung MK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chung RT,Chung RH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Clarke P,Clarke PJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cochran BJ,Cochran B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cohen MA,Cohen M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Colangelo L,Colangelo LA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cole SW,Cole SA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Collins FS Jukema JW,Collins FS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Collins JM,Collins JF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Collins J,Collins JF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Conneely K,Conneely KN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Connell J,Connell JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cooper R,Cooper RS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cooper RC,Cooper RS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Copper R,Copper RS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cornelis M,Cornelis MC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cotch ME,Cotch MF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Couper DJ,Couper D,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cox A,Cox AJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cox CF,Cox C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Criqui M,Criqui MH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Crosslin DS,Crosslin DR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Curhan GC,Curhan G,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Curl C,Curl CL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Custer B,Custer BS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Daniels M,Daniels MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dardari Z,Dardari ZA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dashnaw S,Dashnaw SM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Daviglus M,Daviglus ML,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Davis B,Davis BR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Davis M,Davis MD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dawood F,Dawood FZ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Day F,Day FR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
DeFilippi C,DeFilippi CR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
DeMeo D,DeMeo DL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dedoussis GV,Dedoussis G,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Delaney JC,Delaney JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Delaney J,Delaney JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Delaney JAC,Delaney JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Delgado GE,Delgado G,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Del Gobbo LC,Del Greco M F,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Demerath E,Demerath EW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Denenberg J,Denenberg JO,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dennis J,Dennis JG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Desiderio L,Desiderio LM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Detrano RC,Detrano R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Detrano RL,Detrano R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
De Boer I,De Boer IH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
De Craen AJ,De Chavez PJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
De Cesare A,De Chavez PJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
De Vivo I,De Vasconcellos HD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Diez-Roux A,Diez-Roux AV,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Diez Roux A,Diez Roux AV,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Diez Roux AVD,Diez Roux AV,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dimitrov LM,Dimitrov L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dobs A,Dobs AS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dominiczak A,Dominiczak AF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Doney A,Doney ASF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Doney BC,Doney B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Doyle ME,Doyle MF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Draisma HH,Draisma HHM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dubin RF,Dubin R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dueker N,Dueker ND,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Duprez D,Duprez DA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Duprez DAQ,Duprez DA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
D’Agostino R,D’Agostino RB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
D’Souza JC,D’Souza J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ebbels TMD,Ebbels T,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Echeverria S,Echeverria SE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Egede L,Egede LD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ehret G,Ehret GB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ellinor P,Ellinor PT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Elliot PM,Elliot P,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Emeny R,Emeny RT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Enquobahrie D,Enquobahrie DA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Enright P,Enright PL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Eriksson J,Eriksson JG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Evans A,Evans AM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Evans DM,Evans DS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Evans DA,Evans DS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Evans M,Evans MK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Evans MA,Evans MK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Farrell L,Farrell LA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fashanu O,Fashanu OE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fava JL Loucks EB,Fava JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fayad Z,Fayad ZA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Feinstein M,Feinstein MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Feofanova E,Feofanova EV,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fernandes V,Fernandes VR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fernandes VRS,Fernandes VR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fernandez A,Fernandez AB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ferrario M,Ferrario MM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fingerlin T,Fingerlin TE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fisher VA,Fisher V,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fitzpatrick A,Fitzpatrick AL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Flannick J,Flannick JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fleck B,Fleck BW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Floyd J,Floyd JS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fohner A,Fohner AE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Folsom A,Folsom AR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Forbang N,Forbang NI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fox C,Fox CS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fox E,Fox ER,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Foy C,Foy CG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Francesconi K,Francesconi KA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Franke LL,Franke L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fretts A,Fretts AM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Furniss A,Furniss AL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Furtado JD,Furtado J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gadgil M,Gadgil MD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Galecki A,Galecki AT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ganesh S,Ganesh SK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gansevoort R,Gansevoort RT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gao YT,Gao Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gao Y Huang T,Gao Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gapstur S,Gapstur SM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Garcia ME,Garcia M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Garg P,Garg PK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gasparini PP,Gasparini P,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gassett A,Gassett AJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gell L,Gell LK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gepner A,Gepner AD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
German C,German CA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
