pmid,title,abstract,pub_year,text,has_abstract
mesa_2006_prevalence_of_age_related_macular_degene,Prevalence of age-related macular degeneration in 4 racial/ethnic groups in the multi-ethnic study of atherosclerosis,NA,2006,Prevalence of age-related macular degeneration in 4 racial/ethnic groups in the multi-ethnic study of atherosclerosis,FALSE
mesa_2006_diabetic_cardiomyopathy_and_subclinical_,Diabetic Cardiomyopathy and Subclinical Cardiovascular Disease: The Multi-Ethnic Study of Atherosclerosis (MESA),NA,2006,Diabetic Cardiomyopathy and Subclinical Cardiovascular Disease: The Multi-Ethnic Study of Atherosclerosis (MESA),FALSE
mesa_2006_hypertension_and_smoking_are_associated_,Hypertension and Smoking Are Associated With Reduced Regional Left Ventricular Function in Asymptomatic Individuals: The Multi-Ethnic Study of Atherosclerosis,NA,2006,Hypertension and Smoking Are Associated With Reduced Regional Left Ventricular Function in Asymptomatic Individuals: The Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2006_comparison_of_dinamap_pro_100_and_mercur,Comparison of Dinamap PRO-100 and mercury sphygmomanometer blood pressure measurements in a population-based study,NA,2006,Comparison of Dinamap PRO-100 and mercury sphygmomanometer blood pressure measurements in a population-based study,FALSE
mesa_2006_features_of_the_metabolic_syndrome_and_d,Features of the metabolic syndrome and diabetes mellitus as predictors of aortic valve calcification in the Multi-Ethnic Study of Atherosclerosis,NA,2006,Features of the metabolic syndrome and diabetes mellitus as predictors of aortic valve calcification in the Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2006_plasma_sphingomyelin_and_subclinical_ath,Plasma sphingomyelin and subclinical atherosclerosis: findings from the multi-ethnic study of atherosclerosis,NA,2006,Plasma sphingomyelin and subclinical atherosclerosis: findings from the multi-ethnic study of atherosclerosis,FALSE
mesa_2006_left_ventricular_papillary_muscle_mass_r,Left ventricular papillary muscle mass: relationship to left ventricular mass and volumes by magnetic resonance imaging,NA,2006,Left ventricular papillary muscle mass: relationship to left ventricular mass and volumes by magnetic resonance imaging,FALSE
mesa_2006_retinal_vascular_caliber_cardiovascular_,"Retinal Vascular Caliber, Cardiovascular Risk Factors, and Inflammation: The Multi-Ethnic Study of Atherosclerosis (MESA)",NA,2006,"Retinal Vascular Caliber, Cardiovascular Risk Factors, and Inflammation: The Multi-Ethnic Study of Atherosclerosis (MESA)",FALSE
mesa_2006_cardiovascular_function_in_multi_ethnic_,"Cardiovascular function in multi-ethnic study of atherosclerosis: normal values by age, sex, and ethnicity",NA,2006,"Cardiovascular function in multi-ethnic study of atherosclerosis: normal values by age, sex, and ethnicity",FALSE
mesa_2006_smoking_diabetes_and_blood_cholesterol_d,"Smoking, diabetes, and blood cholesterol differ in their associations with subclinical atherosclerosis: The Multiethnic Study of Atherosclerosis (MESA)",NA,2006,"Smoking, diabetes, and blood cholesterol differ in their associations with subclinical atherosclerosis: The Multiethnic Study of Atherosclerosis (MESA)",FALSE
mesa_2006_subclinical_atherosclerosis_and_incipien,Subclinical Atherosclerosis and Incipient Regional Myocardial Dysfunction in Asymptomatic Individuals: The Multi-Ethnic Study of Atherosclerosis (MESA),NA,2006,Subclinical Atherosclerosis and Incipient Regional Myocardial Dysfunction in Asymptomatic Individuals: The Multi-Ethnic Study of Atherosclerosis (MESA),FALSE
mesa_2006_dietary_patterns_are_associated_with_bio,Dietary patterns are associated with biochemical markers of inflammation and endothelial activation in the Multi-Ethnic Study of Atherosclerosis (MESA),NA,2006,Dietary patterns are associated with biochemical markers of inflammation and endothelial activation in the Multi-Ethnic Study of Atherosclerosis (MESA),FALSE
mesa_2006_psychosocial_factors_and_coronary_calciu,Psychosocial Factors and Coronary Calcium in Adults without Clinical Cardiovascular Disease,NA,2006,Psychosocial Factors and Coronary Calcium in Adults without Clinical Cardiovascular Disease,FALSE
mesa_2006_lower_myocardial_perfusion_reserve_is_as,Lower Myocardial Perfusion Reserve Is Associated With Decreased Regional Left Ventricular Function in Asymptomatic Participants of the Multi-Ethnic Study of Atherosclerosis,NA,2006,Lower Myocardial Perfusion Reserve Is Associated With Decreased Regional Left Ventricular Function in Asymptomatic Participants of the Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2006_gender_and_c_reactive_protein_data_from_,Gender and C-reactive protein: Data from the Multiethnic Study of Atherosclerosis (MESA) cohort,NA,2006,Gender and C-reactive protein: Data from the Multiethnic Study of Atherosclerosis (MESA) cohort,FALSE
mesa_2006_recent_exposure_to_particulate_matter_an,Recent Exposure to Particulate Matter and C-reactive Protein Concentration in the Multi-Ethnic Study of Atherosclerosis,NA,2006,Recent Exposure to Particulate Matter and C-reactive Protein Concentration in the Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2006_automatic_vessel_wall_contour_detection_,Automatic Vessel Wall Contour Detection and Quantification of Wall Thickness in In-Vivo MR Images of the Human Aorta,NA,2006,Automatic Vessel Wall Contour Detection and Quantification of Wall Thickness in In-Vivo MR Images of the Human Aorta,FALSE
mesa_2006_coronary_artery_calcification_and_myocar,Coronary Artery Calcification and Myocardial Perfusion in Asymptomatic Adults. The MESA (Multi-Ethnic Study of Atherosclerosis),NA,2006,Coronary Artery Calcification and Myocardial Perfusion in Asymptomatic Adults. The MESA (Multi-Ethnic Study of Atherosclerosis),FALSE
mesa_2006_the_effect_of_novel_cardiovascular_risk_,The Effect of Novel Cardiovascular Risk Factors on the Ethnic-Specific Odds for Peripheral Arterial Disease in the Multi-Ethnic Study of Atherosclerosis (MESA),NA,2006,The Effect of Novel Cardiovascular Risk Factors on the Ethnic-Specific Odds for Peripheral Arterial Disease in the Multi-Ethnic Study of Atherosclerosis (MESA),FALSE
mesa_2006_obtaining_informed_consent_for_genetic_s,Obtaining Informed Consent for Genetic Studies: The Multiethnic Study of Atherosclerosis,NA,2006,Obtaining Informed Consent for Genetic Studies: The Multiethnic Study of Atherosclerosis,FALSE
mesa_2006_association_between_levels_of_blood_pres,Association Between Levels of Blood Pressure and Measures of Subclinical Disease Multi-Ethnic Study of Atherosclerosis,NA,2006,Association Between Levels of Blood Pressure and Measures of Subclinical Disease Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2006_plasma_hemostatic_factors_and_endothelia,Plasma hemostatic factors and endothelial markers in four racial/ethnic groups: the MESA study,NA,2006,Plasma hemostatic factors and endothelial markers in four racial/ethnic groups: the MESA study,FALSE
mesa_2006_traditional_cardiovascular_risk_factors_,"Traditional Cardiovascular Risk Factors in Relation to Left Ventricular Mass, Volume, and Systolic Function by Cardiac Magnetic Resonance Imaging: The Multiethnic Study of Atherosclerosis",NA,2006,"Traditional Cardiovascular Risk Factors in Relation to Left Ventricular Mass, Volume, and Systolic Function by Cardiac Magnetic Resonance Imaging: The Multiethnic Study of Atherosclerosis",FALSE
mesa_2006_normal_reference_values_for_the_adult_ri,Normal Reference Values for the Adult Right Ventricle by Magnetic Resonance Imaging,NA,2006,Normal Reference Values for the Adult Right Ventricle by Magnetic Resonance Imaging,FALSE
mesa_2007_elevated_homocysteine_is_associated_with,Elevated Homocysteine Is Associated With Reduced Regional Left Ventricular Function. The Multi-Ethnic Study of Atherosclerosis,NA,2007,Elevated Homocysteine Is Associated With Reduced Regional Left Ventricular Function. The Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2007_psychosocial_factors_and_inflammation_in,Psychosocial Factors and Inflammation in the Multi-Ethnic Study of Atherosclerosis,NA,2007,Psychosocial Factors and Inflammation in the Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2007_intrinsic_contribution_of_gender_and_eth,Intrinsic contribution of gender and ethnicity to normal ankle-brachial index values: The Multi-Ethnic Study of Atherosclerosis (MESA),NA,2007,Intrinsic contribution of gender and ethnicity to normal ankle-brachial index values: The Multi-Ethnic Study of Atherosclerosis (MESA),FALSE
mesa_2007_relationship_between_c_reactive_protein_,Relationship between C-reactive protein levels and regional left ventricular function in asymptomatic individuals: the Multi-Ethnic Study of Atherosclerosis,NA,2007,Relationship between C-reactive protein levels and regional left ventricular function in asymptomatic individuals: the Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2007_association_of_insulin_resistance_with_d,Association of insulin resistance with distance to wealthy areas: the multi-ethnic study of atherosclerosis,NA,2007,Association of insulin resistance with distance to wealthy areas: the multi-ethnic study of atherosclerosis,FALSE
mesa_2007_antihypertensive_medications_and_c_react,Antihypertensive medications and C-reactive protein in the multi-ethnic study of atherosclerosis,NA,2007,Antihypertensive medications and C-reactive protein in the multi-ethnic study of atherosclerosis,FALSE
mesa_2007_availability_of_recreational_resources_a,Availability of recreational resources and physical activity in adults,NA,2007,Availability of recreational resources and physical activity in adults,FALSE
mesa_2007_subclinical_cardiovascular_disease_marke,Subclinical cardiovascular disease markers applicable to studies of oral health: multiethnic study of atherosclerosis,NA,2007,Subclinical cardiovascular disease markers applicable to studies of oral health: multiethnic study of atherosclerosis,FALSE
mesa_2007_regional_left_ventricular_function_in_in,Regional left ventricular function in individuals with mild to moderate renal insufficiency: the Multi-Ethnic Study of Atherosclerosis,NA,2007,Regional left ventricular function in individuals with mild to moderate renal insufficiency: the Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2007_corin_i555_p568_allele_is_associated_wit,Corin I555(P568) allele is associated with enhanced cardiac hypertrophic response to increased systemic afterload,NA,2007,Corin I555(P568) allele is associated with enhanced cardiac hypertrophic response to increased systemic afterload,FALSE
mesa_2007_acculturation_is_associated_with_hyperte,Acculturation is associated with hypertension in a multiethnic sample,NA,2007,Acculturation is associated with hypertension in a multiethnic sample,FALSE
mesa_2007_endogenous_sex_hormones_and_glucose_tole,Endogenous Sex Hormones and Glucose Tolerance Status in Postmenopausal Women,NA,2007,Endogenous Sex Hormones and Glucose Tolerance Status in Postmenopausal Women,FALSE
mesa_2007_subclinical_atherosclerotic_cardiovascul,Subclinical Atherosclerotic Cardiovascular Disease and Early Age-Related Macular Degeneration in a Multiracial Cohort: The Multiethnic Study of Atherosclerosis,NA,2007,Subclinical Atherosclerotic Cardiovascular Disease and Early Age-Related Macular Degeneration in a Multiracial Cohort: The Multiethnic Study of Atherosclerosis,FALSE
mesa_2007_ldl_particle_subclasses_ldl_particle_siz,"LDL particle subclasses, LDL particle size, and carotid atherosclerosis in the Multi-Ethnic Study of Atherosclerosis (MESA)",NA,2007,"LDL particle subclasses, LDL particle size, and carotid atherosclerosis in the Multi-Ethnic Study of Atherosclerosis (MESA)",FALSE
mesa_2007_risk_factors_for_the_progression_of_coro,Risk Factors for the Progression of Coronary Artery Calcification in Asymptomatic Subjects--Results from the Multi-Ethnic Study of Atherosclerosis (MESA),NA,2007,Risk Factors for the Progression of Coronary Artery Calcification in Asymptomatic Subjects--Results from the Multi-Ethnic Study of Atherosclerosis (MESA),FALSE
mesa_2007_associations_between_markers_of_subclini,Associations between markers of subclinical atherosclerosis and dietary patterns derived by principal components analysis and reduced regression in the Multi-Ethnic Study of Atherosclerosis (MESA),NA,2007,Associations between markers of subclinical atherosclerosis and dietary patterns derived by principal components analysis and reduced regression in the Multi-Ethnic Study of Atherosclerosis (MESA),FALSE
mesa_2007_retinal_arteriolar_narrowing_and_left_ve,Retinal arteriolar narrowing and left ventricular remodeling: the multi-ethnic study of atherosclerosis,NA,2007,Retinal arteriolar narrowing and left ventricular remodeling: the multi-ethnic study of atherosclerosis,FALSE
mesa_2007_depression_and_type_2_diabetes_mellitus_,Depression and type 2 Diabetes Mellitus: The Multiethnic Study of Atherosclerosis,NA,2007,Depression and type 2 Diabetes Mellitus: The Multiethnic Study of Atherosclerosis,FALSE
mesa_2007_whole_grain_intake_and_its_cross_section,"Whole grain intake and its cross-sectional association with obesity, insulin resistance, inflammation, diabetes and subclinical CVD: The MESA Study",NA,2007,"Whole grain intake and its cross-sectional association with obesity, insulin resistance, inflammation, diabetes and subclinical CVD: The MESA Study",FALSE
mesa_2007_associations_between_two_common_polymorp,Associations between two common polymorphisms in the ABCA1 gene and subclinical atherosclerosis: Multi-Ethnic Study of Atherosclerosis (MESA),NA,2007,Associations between two common polymorphisms in the ABCA1 gene and subclinical atherosclerosis: Multi-Ethnic Study of Atherosclerosis (MESA),FALSE
mesa_2007_implications_of_c_reactive_protein_or_co,Implications of C-reactive protein or coronary artery calcium score as an adjunct to global risk assessment for primary prevention of CHD,NA,2007,Implications of C-reactive protein or coronary artery calcium score as an adjunct to global risk assessment for primary prevention of CHD,FALSE
mesa_2007_family_history_of_premature_coronary_hea,Family history of premature coronary heart disease and coronary artery calcification. Multi-Ethnic Study of Atherosclerosis (MESA),NA,2007,Family history of premature coronary heart disease and coronary artery calcification. Multi-Ethnic Study of Atherosclerosis (MESA),FALSE
mesa_2007_defining_the_metabolic_syndrome_construc,Defining the metabolic syndrome construct: Multi-Ethnic Study of Atherosclerosis (MESA) cross-sectional analysis,NA,2007,Defining the metabolic syndrome construct: Multi-Ethnic Study of Atherosclerosis (MESA) cross-sectional analysis,FALSE
mesa_2007_effect_of_scanner_type_on_the_reproducib,Effect of Scanner Type on the Reproducibility of Extracoronary Measures of Calcification: The Multi-Ethnic Study of Atherosclerosis,NA,2007,Effect of Scanner Type on the Reproducibility of Extracoronary Measures of Calcification: The Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2007_kidney_function_and_aortic_valve_and_mit,Kidney Function and Aortic Valve and Mitral Annular Calcification in the Multi-Ethnic Study of Atherosclerosis (MESA),NA,2007,Kidney Function and Aortic Valve and Mitral Annular Calcification in the Multi-Ethnic Study of Atherosclerosis (MESA),FALSE
mesa_2007_the_relationship_between_oxidized_ldl_an,The relationship between oxidized LDL and other cardiovascular risk factors and subclinical CVD in different ethnic groups: The Multi-Ethnic Study of Atherosclerosis (MESA),NA,2007,The relationship between oxidized LDL and other cardiovascular risk factors and subclinical CVD in different ethnic groups: The Multi-Ethnic Study of Atherosclerosis (MESA),FALSE
mesa_2007_aortic_distensibility_and_retinal_arteri,Aortic distensibility and retinal arteriolar narrowing. The Multi-Ethnic Study of Atherosclerosis,NA,2007,Aortic distensibility and retinal arteriolar narrowing. The Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2007_insulin_resistance_metabolic_syndrome_an,"Insulin resistance, metabolic syndrome and subclinical atherosclerosis: the Multi-Ethnic Study of Atherosclerosis (MESA)",NA,2007,"Insulin resistance, metabolic syndrome and subclinical atherosclerosis: the Multi-Ethnic Study of Atherosclerosis (MESA)",FALSE
mesa_2007_socioeconomic_position_race_ethnicity_an,"Socioeconomic Position, Race/Ethnicity and Inflammation in the Multi-Ethnic Study of Atherosclerosis",NA,2007,"Socioeconomic Position, Race/Ethnicity and Inflammation in the Multi-Ethnic Study of Atherosclerosis",FALSE
mesa_2007_the_influence_of_left_ventricular_size_a,The influence of left ventricular size and global function on regional myocardial contraction and relaxation in an adult population free of cardiovascular disease: a tagged CMR study of the MESA cohort,NA,2007,The influence of left ventricular size and global function on regional myocardial contraction and relaxation in an adult population free of cardiovascular disease: a tagged CMR study of the MESA cohort,FALSE
mesa_2007_coronary_artery_calcium_scores_and_risk_,Coronary Artery Calcium Scores and Risk for Cardiovascular Events in Women Classified as “Low Risk” Based on Framingham Risk Score: The Multi-Ethnic Study of Atherosclerosis (MESA),NA,2007,Coronary Artery Calcium Scores and Risk for Cardiovascular Events in Women Classified as “Low Risk” Based on Framingham Risk Score: The Multi-Ethnic Study of Atherosclerosis (MESA),FALSE
mesa_2007_arterial_compliance_and_retinal_vascular,Arterial Compliance and Retinal Vascular Caliber in Cerebrovascular Disease,NA,2007,Arterial Compliance and Retinal Vascular Caliber in Cerebrovascular Disease,FALSE
mesa_2007_agreement_of_two_metabolic_syndrome_defi,Agreement of two metabolic syndrome definitions and their association with subclinical atherosclerosis: multi-ethnic study of atherosclerosis cross sectional study,NA,2007,Agreement of two metabolic syndrome definitions and their association with subclinical atherosclerosis: multi-ethnic study of atherosclerosis cross sectional study,FALSE
mesa_2008_neighborhood_resources_for_physical_acti,Neighborhood Resources for Physical Activity and Healthy Foods and Their Association With Insulin Resistance,NA,2008,Neighborhood Resources for Physical Activity and Healthy Foods and Their Association With Insulin Resistance,FALSE
mesa_2008_plasma_sphingomyelin_is_not_associated_w,Plasma sphingomyelin is not associated with microvascular changes in the retina,NA,2008,Plasma sphingomyelin is not associated with microvascular changes in the retina,FALSE
mesa_2008_relation_of_retinopathy_to_coronary_arte,Relation of Retinopathy to Coronary Artery Calcification: The Multi-Ethnic Study of Atherosclerosis,NA,2008,Relation of Retinopathy to Coronary Artery Calcification: The Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2008_arterial_stiffness_is_associated_with_re,Arterial Stiffness Is Associated With Regional Ventricular Systolic and Diastolic Dysfunction. The Multi-Ethnic Study of Atherosclerosis,NA,2008,Arterial Stiffness Is Associated With Regional Ventricular Systolic and Diastolic Dysfunction. The Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2008_relationship_between_retinal_arteriolar_,Relationship Between Retinal Arteriolar Narrowing and Myocardial Perfusion: Multi-Ethnic Study of Atherosclerosis,NA,2008,Relationship Between Retinal Arteriolar Narrowing and Myocardial Perfusion: Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2008_lipoprotein_abnormalities_associated_wit,Lipoprotein Abnormalities Associated with Mild Impairment of Kidney Function in the Multi-Ethnic Study of Atherosclerosis,NA,2008,Lipoprotein Abnormalities Associated with Mild Impairment of Kidney Function in the Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2008_repeatability_limits_for_measurement_of_,Repeatability limits for measurement of coronary artery calcified plaque with cardiac CT in the Multi-Ethnic Study of Atherosclerosis,NA,2008,Repeatability limits for measurement of coronary artery calcified plaque with cardiac CT in the Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2008_risk_factor_associations_with_the_presen,Risk Factor Associations with the Presence of a Lipid Core in Carotid Plaque of Asymptomatic Individuals Using High-Resolution MRI. The Multi-Ethnic Study of Atherosclerosis (MESA),NA,2008,Risk Factor Associations with the Presence of a Lipid Core in Carotid Plaque of Asymptomatic Individuals Using High-Resolution MRI. The Multi-Ethnic Study of Atherosclerosis (MESA),FALSE
mesa_2008_associations_of_psychosocial_factors_wit,Associations of Psychosocial Factors With Heart Rate and Its Short-Term Variability; Multi-Ethnic Study of Atherosclerosis,NA,2008,Associations of Psychosocial Factors With Heart Rate and Its Short-Term Variability; Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2008_ethnic_differences_in_the_relationship_o,Ethnic differences in the relationship of carotid atherosclerosis to coronary calcification: The Multi-Ethnic Study of Atherosclerosis,NA,2008,Ethnic differences in the relationship of carotid atherosclerosis to coronary calcification: The Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2008_relation_between_fasting_glucose_and_ret,Relation between fasting glucose and retinopathy for diagnosis of diabetes: three population-based cross-sectional studies,NA,2008,Relation between fasting glucose and retinopathy for diagnosis of diabetes: three population-based cross-sectional studies,FALSE
mesa_2008_association_of_mild_to_moderate_kidney_d,Association of Mild to Moderate Kidney Dysfunction and Coronary Calcification,NA,2008,Association of Mild to Moderate Kidney Dysfunction and Coronary Calcification,FALSE
mesa_2008_mild_elevations_of_urine_albumin_excreti,Mild elevations of urine albumin excretion are associated with atherogenic lipoprotein abnormalities in the Multi-Ethnic Study of Atherosclerosis (MESA),NA,2008,Mild elevations of urine albumin excretion are associated with atherogenic lipoprotein abnormalities in the Multi-Ethnic Study of Atherosclerosis (MESA),FALSE
mesa_2008_coronary_artery_calcification_in_patient,Coronary artery calcification in patients with primary hyperparathyroidism in comparison with control subjects from the multi-ethnic study of atherosclerosis,NA,2008,Coronary artery calcification in patients with primary hyperparathyroidism in comparison with control subjects from the multi-ethnic study of atherosclerosis,FALSE
mesa_2008_variability_of_myocardial_blood_flow_mea,Variability of Myocardial Blood Flow Measurements by Magnetic Resonance Imaging in the Multi-Ethnic Study of Atherosclerosis,NA,2008,Variability of Myocardial Blood Flow Measurements by Magnetic Resonance Imaging in the Multi-Ethnic Study of Atherosclerosis,FALSE
mesa_2008_relationship_of_retinal_vascular_caliber,Relationship of retinal vascular caliber with diabetes and retinopathy: the Multi-Ethnic Study of Atherosclerosis (MESA),NA,2008,Relationship of retinal vascular caliber with diabetes and retinopathy: the Multi-Ethnic Study of Atherosclerosis (MESA),FALSE
mesa_2008_long_term_exposure_to_ambient_particulat,Long-term Exposure to Ambient Particulate Matter and Prevalence of Subclinical Atherosclerosis in the Multi-Ethnic Study of Atherosclerosis,NA,2008,Long-term Exposure to Ambient Particulate Matter and Prevalence of Subclinical Atherosclerosis in the Multi-Ethnic Study of Atherosclerosis,FALSE
