pmid,title,abstract,pub_year,text,has_abstract
show_pmid_37377642,The effect of low-abundance OTU filtering methods on the reliability and variability of microbial composition assessed by 16S rRNA amplicon sequencing,NA,2023,The effect of low-abundance OTU filtering methods on the reliability and variability of microbial composition assessed by 16S rRNA amplicon sequencing,FALSE
show_pmid_26546508,"Developing and Implementing ""Waupaca Eating Smart"": A Restaurant and Supermarket Intervention to Promote Healthy Eating Through Changes in the Food Environment",NA,2016,"Developing and Implementing ""Waupaca Eating Smart"": A Restaurant and Supermarket Intervention to Promote Healthy Eating Through Changes in the Food Environment",FALSE
show_pmid_24780842,"Association between informal caregiving and cellular aging in the survey of the health of wisconsin: the role of caregiving characteristics, stress, and strain",NA,2014,"Association between informal caregiving and cellular aging in the survey of the health of wisconsin: the role of caregiving characteristics, stress, and strain",FALSE
show_pmid_33226072,A Comparison of Self- and Proxy-Reported Subjective Sleep Durations With Objective Actigraphy Measurements in a Survey of Wisconsin Children 6-17 Years of Age,NA,2021,A Comparison of Self- and Proxy-Reported Subjective Sleep Durations With Objective Actigraphy Measurements in a Survey of Wisconsin Children 6-17 Years of Age,FALSE
show_pmid_36639063,Psychological distress and well-being among sensory impaired individuals during COVID-19 lockdown measures,NA,2023,Psychological distress and well-being among sensory impaired individuals during COVID-19 lockdown measures,FALSE
show_idx_83,The Wisconsin Infection Prevention Center: The Value of a Statewide Infection Prevention Center,NA,2021,The Wisconsin Infection Prevention Center: The Value of a Statewide Infection Prevention Center,FALSE
show_pmid_23000660,Aspirin for primary prevention of CVD: Are the right people using it?,NA,2012,Aspirin for primary prevention of CVD: Are the right people using it?,FALSE
show_pmid_29681429,Predictors of discordance in self-report versus device-measured physical activity measurement,NA,2018,Predictors of discordance in self-report versus device-measured physical activity measurement,FALSE
show_pmid_34647224,A Cautionary Note Regarding Obesity and Young Adult Rectal Cancer,NA,2022,A Cautionary Note Regarding Obesity and Young Adult Rectal Cancer,FALSE
show_doi_10_1093_geroni_igab046_1580,Mental Health and Well-Being Among Individuals With a Sensory Loss During COVID-19 Lockdown Measures,NA,2021,Mental Health and Well-Being Among Individuals With a Sensory Loss During COVID-19 Lockdown Measures,FALSE
show_idx_69,Prescribed Opioid Use in Wisconsin 2008-2016: Findings From the Survey of the Health of Wisconsin,NA,2020,Prescribed Opioid Use in Wisconsin 2008-2016: Findings From the Survey of the Health of Wisconsin,FALSE
show_pmid_37284918,Carbon Monoxide Awareness and Detector Use in the State of Wisconsin,NA,2024,Carbon Monoxide Awareness and Detector Use in the State of Wisconsin,FALSE
show_pmid_36014913,Individual Nutrition Is Associated with Altered Gut Microbiome Composition for Adults with Food Insecurity,NA,2022,Individual Nutrition Is Associated with Altered Gut Microbiome Composition for Adults with Food Insecurity,FALSE
show_pmid_27612573,Food insecurity and cardiovascular health: Findings from a statewide population health survey in Wisconsin,NA,2016,Food insecurity and cardiovascular health: Findings from a statewide population health survey in Wisconsin,FALSE
show_pmid_33447745,"The relationship between chronic stress, hair cortisol and hypertension",NA,2019,"The relationship between chronic stress, hair cortisol and hypertension",FALSE
show_pmid_37047917,Changes in Alcohol Consumption during the COVID-19 Pandemic: Evidence from Wisconsin,NA,2023,Changes in Alcohol Consumption during the COVID-19 Pandemic: Evidence from Wisconsin,FALSE
show_pmid_25745697,Overall Prescription Medication Use Among Wisconsin Adults: Findings from the Survey of the Health of Wisconsin,NA,2014,Overall Prescription Medication Use Among Wisconsin Adults: Findings from the Survey of the Health of Wisconsin,FALSE
show_doi_10_1016_j_landurbplan_2019_103619,"Street-level neighborhood greenery linked to active transportation: A case study in Milwaukee and Green Bay, WI, USA",NA,2019,"Street-level neighborhood greenery linked to active transportation: A case study in Milwaukee and Green Bay, WI, USA",FALSE
show_pmid_26296180,Levels of nutrients in relation to fish consumption among older male anglers in Wisconsin,NA,2015,Levels of nutrients in relation to fish consumption among older male anglers in Wisconsin,FALSE
show_pmid_26614251,Levels of persistent contaminants in relation to fish consumption among older male anglers in Wisconsin,NA,2016,Levels of persistent contaminants in relation to fish consumption among older male anglers in Wisconsin,FALSE
show_pmid_32659060,Bicycling Rates and the Prevalence of Bicycle Helmet Usage in Wisconsin,NA,2020,Bicycling Rates and the Prevalence of Bicycle Helmet Usage in Wisconsin,FALSE
show_pmid_28605871,Private-well stewardship among a general population based sample of private well-owners,NA,2017,Private-well stewardship among a general population based sample of private well-owners,FALSE
show_pmid_26853993,"Perceived stress and telomere length: A systematic review, meta-analysis, and methodologic considerations for advancing the field",NA,2016,"Perceived stress and telomere length: A systematic review, meta-analysis, and methodologic considerations for advancing the field",FALSE
show_pmid_31297308,The relationship between occupational physical activity and self-reported vs measured total physical activity,NA,2019,The relationship between occupational physical activity and self-reported vs measured total physical activity,FALSE
show_pmid_35857694,Alcohol Use During Chemotherapy: A Pilot Study,NA,2022,Alcohol Use During Chemotherapy: A Pilot Study,FALSE
show_doi_10_1016_j_clnu_2013_06_005,Epidemiologic Study of the C-3 Epimer of 25-hydroxyvitamin D3 in a Population-Based Sample,NA,2014,Epidemiologic Study of the C-3 Epimer of 25-hydroxyvitamin D3 in a Population-Based Sample,FALSE
show_pmid_24322907,Role of Global Stress in the Health- Related Quality of Life of Caregivers: Evidence from the Survey of the Health of Wisconsin,NA,2014,Role of Global Stress in the Health- Related Quality of Life of Caregivers: Evidence from the Survey of the Health of Wisconsin,FALSE
show_pmid_25427430,"The relationship among caregiving characteristics, caregiver strain, and health-related quality of life: evidence from the Survey of the Health of Wisconsin",NA,2015,"The relationship among caregiving characteristics, caregiver strain, and health-related quality of life: evidence from the Survey of the Health of Wisconsin",FALSE
show_pmid_39718062,Evaluating the effectiveness of community-informed resource dissemination at increasing knowledge and testing rates among private well water owners in a statewide population,NA,2025,Evaluating the effectiveness of community-informed resource dissemination at increasing knowledge and testing rates among private well water owners in a statewide population,FALSE
show_pmid_37715463,Constructing Residential Histories in a General Population-Based Representative Sample,NA,2024,Constructing Residential Histories in a General Population-Based Representative Sample,FALSE
show_pmid_38973742,The health implications of cumulative exposure to contextual (dis)advantage: methodological and substantive advances from a unique data linkage,NA,2025,The health implications of cumulative exposure to contextual (dis)advantage: methodological and substantive advances from a unique data linkage,FALSE
show_pmid_24662966,Exposure to Neighborhood Green Space and Mental Health: Evidence From the Survey of the Health of Wisconsin,NA,2014,Exposure to Neighborhood Green Space and Mental Health: Evidence From the Survey of the Health of Wisconsin,FALSE
show_pmid_29095585,"Obesity Prevalence and Health Consequences: Findings From the Survey of the Health of Wisconsin, 2008-2013",NA,2016,"Obesity Prevalence and Health Consequences: Findings From the Survey of the Health of Wisconsin, 2008-2013",FALSE
show_doi_10_1007_s11205_025_03625_7,Direct and Indirect Effects of Socioeconomic Status and Neighborhood Disadvantage on Mental Health: Psychological Sense of Community as Mediator,NA,2025,Direct and Indirect Effects of Socioeconomic Status and Neighborhood Disadvantage on Mental Health: Psychological Sense of Community as Mediator,FALSE
show_doi_10_2105_AJPH_2014_302338,Oral health equity and unmet dental care needs in a population-based sample: findings from the Survey of the Health of Wisconsin,NA,2015,Oral health equity and unmet dental care needs in a population-based sample: findings from the Survey of the Health of Wisconsin,FALSE
show_pmid_37263020,Associations of Dietary Intake With Self-Reported Hearing Loss: Findings From the Survey of the Health of Wisconsin,NA,2023,Associations of Dietary Intake With Self-Reported Hearing Loss: Findings From the Survey of the Health of Wisconsin,FALSE
show_pmid_35486882,Prevalence of Self-Reported Hearing Loss and Associated Risk Factors: Findings From the Survey of the Health of Wisconsin,NA,2022,Prevalence of Self-Reported Hearing Loss and Associated Risk Factors: Findings From the Survey of the Health of Wisconsin,FALSE
show_doi_10_1007_s10900_015_0078_1,Perceived Neighborhood Quality and Cancer Screening Behavior: Evidence from the Survey of the Health of Wisconsin.,NA,2015,Perceived Neighborhood Quality and Cancer Screening Behavior: Evidence from the Survey of the Health of Wisconsin.,FALSE
show_doi_10_1016_j_envint_2018_02_016,Transcriptional differences between smokers and non-smokers and variance by obesity as a risk factor for human sensitivity to environmental exposures,NA,2018,Transcriptional differences between smokers and non-smokers and variance by obesity as a risk factor for human sensitivity to environmental exposures,FALSE
show_doi_10_1016_S2214_109X_21_00127_3,"Respiratory diseases, racial disparities, and residential proximity to coal power plants in Wisconsin, USA: a cross-sectional study",NA,2021,"Respiratory diseases, racial disparities, and residential proximity to coal power plants in Wisconsin, USA: a cross-sectional study",FALSE
show_doi_10_1016_j_jbi_2015_07_007,Virtualizing living and working spaces: Proof of concept for a biomedical space-replication methodology,NA,2015,Virtualizing living and working spaces: Proof of concept for a biomedical space-replication methodology,FALSE
show_pmid_40584435,Cumulative neighborhood disadvantage and racial and geographic disparities in epigenetic aging,NA,2025,Cumulative neighborhood disadvantage and racial and geographic disparities in epigenetic aging,FALSE
show_pmid_41124018,How does life course exposure to contextual disadvantage accelerate biological aging? The role of psychological symptoms,NA,2025,How does life course exposure to contextual disadvantage accelerate biological aging? The role of psychological symptoms,FALSE
show_doi_10_1016_j_contraception_2022_07_014,Exploring financial stress and resource deprivation as barriers to preferred contraceptive use in Wisconsin in 2021,NA,2022,Exploring financial stress and resource deprivation as barriers to preferred contraceptive use in Wisconsin in 2021,FALSE
show_doi_10_1044_2023_AJA_22_00223,"Self-Reported Hearing Loss Is Associated With Poorer Health Care Access, Delays, and Communication With Providers During the COVID-19 Pandemic: Findings From the Survey of the Health of Wisconsin COVID-19 Community Impact Survey",NA,2023,"Self-Reported Hearing Loss Is Associated With Poorer Health Care Access, Delays, and Communication With Providers During the COVID-19 Pandemic: Findings From the Survey of the Health of Wisconsin COVID-19 Community Impact Survey",FALSE
show_pmid_31197537,"Understanding the physical activity needs and interests of inactive and active rural women: a cross-sectional study of barriers, opportunities, and intervention preferences",NA,2020,"Understanding the physical activity needs and interests of inactive and active rural women: a cross-sectional study of barriers, opportunities, and intervention preferences",FALSE
show_pmid_38680935,"Sense of neighborhood belonging and health: geographic, racial, and socioeconomic variation in Wisconsin",NA,2024,"Sense of neighborhood belonging and health: geographic, racial, and socioeconomic variation in Wisconsin",FALSE
show_pmid_27253229,Associations Between Fish Consumption and Contaminant Biomarkers With Cardiovascular Conditions Among Older Male Anglers in Wisconsin,NA,2016,Associations Between Fish Consumption and Contaminant Biomarkers With Cardiovascular Conditions Among Older Male Anglers in Wisconsin,FALSE
show_pmid_27253230,"Fish Consumption, Levels of Nutrients and Contaminants, and Endocrine-Related Health Outcomes Among Older Male Anglers in Wisconsin",NA,2016,"Fish Consumption, Levels of Nutrients and Contaminants, and Endocrine-Related Health Outcomes Among Older Male Anglers in Wisconsin",FALSE
show_pmid_33722524,"Fish consumption and awareness of fish advisories among Burmese refugees: A respondent-driven sampling study in Milwaukee, Wisconsin",NA,2021,"Fish consumption and awareness of fish advisories among Burmese refugees: A respondent-driven sampling study in Milwaukee, Wisconsin",FALSE
show_doi_10_1016_j_ypmed_2015_05_009,Food insecurity and dyslipidemia in a representative population-based sample in the US,NA,2015,Food insecurity and dyslipidemia in a representative population-based sample in the US,FALSE
show_pmid_27003842,Perfluoroalkyl substances in older male anglers in Wisconsin,NA,2016,Perfluoroalkyl substances in older male anglers in Wisconsin,FALSE
show_doi_10_1177_0163278720958186,"Effects of Sequential Prepaid Incentives on Response Rates, Data Quality, Sample Representativeness, and Costs in a Mail Survey of Physicians",NA,2021,"Effects of Sequential Prepaid Incentives on Response Rates, Data Quality, Sample Representativeness, and Costs in a Mail Survey of Physicians",FALSE
show_idx_2,Evaluating Effects of Statewide Smoking Regulations on Smoking Behaviors Among Participants in the Survey of the Health of Wisconsin,NA,2012,Evaluating Effects of Statewide Smoking Regulations on Smoking Behaviors Among Participants in the Survey of the Health of Wisconsin,FALSE
show_pmid_39266396,Self-reported hearing loss and health during a pandemic: Findings from a cross-sectional analysis using a 2021 household survey,NA,2025,Self-reported hearing loss and health during a pandemic: Findings from a cross-sectional analysis using a 2021 household survey,FALSE
show_pmid_40990727,Factors Associated With Self-Reported Hearing Difficulty on the Revised Hearing Handicap Inventory and Its Relationship With Hearing Aid Use: Findings From the Population-Based Survey of the Health of Wisconsin,NA,2025,Factors Associated With Self-Reported Hearing Difficulty on the Revised Hearing Handicap Inventory and Its Relationship With Hearing Aid Use: Findings From the Population-Based Survey of the Health of Wisconsin,FALSE
show_doi_10_1016_j_dhjo_2022_101394,"Self-reported hearing loss is associated with poorer perceived health care access, timeliness, satisfaction, and quality: Findings from the Survey of the Health of Wisconsin",NA,2023,"Self-reported hearing loss is associated with poorer perceived health care access, timeliness, satisfaction, and quality: Findings from the Survey of the Health of Wisconsin",FALSE
show_doi_10_1186_s12889_015_1576_x,"The association between neighborhood economic hardship, the retail food environment, fast food intake, and obesity: findings from the Survey of the Health of Wisconsin",NA,2015,"The association between neighborhood economic hardship, the retail food environment, fast food intake, and obesity: findings from the Survey of the Health of Wisconsin",FALSE
show_pmid_27332185,Health@Home Moves All About the House!,NA,2016,Health@Home Moves All About the House!,FALSE
show_pmid_27574335,Frequency of Eating Out at Both Fast-Food and Sit-Down Restaurants Was Associated With High Body Mass Index in Non-Large Metropolitan Communities in Midwest,NA,2018,Frequency of Eating Out at Both Fast-Food and Sit-Down Restaurants Was Associated With High Body Mass Index in Non-Large Metropolitan Communities in Midwest,FALSE
show_pmid_31011518,"Inequalities in lesbian, gay, bisexual, and transgender (LGBT) health and health care access and utilization in Wisconsin",NA,2019,"Inequalities in lesbian, gay, bisexual, and transgender (LGBT) health and health care access and utilization in Wisconsin",FALSE
show_pmid_31238264,Residential proximity to concentrated animal feeding operations and allergic and respiratory disease,NA,2019,Residential proximity to concentrated animal feeding operations and allergic and respiratory disease,FALSE
show_idx_25,vizHOME--A context-based home assessment: Preliminary implications for informatics,NA,2015,vizHOME--A context-based home assessment: Preliminary implications for informatics,FALSE
show_pmid_23106415,Oral Hygiene and Cardiometabolic Disease Risk in the Survey of the Health of Wisconsin,NA,2013,Oral Hygiene and Cardiometabolic Disease Risk in the Survey of the Health of Wisconsin,FALSE
show_pmid_38833849,"Linking sequences of exposure to residential (dis)advantage, individual socioeconomic status, and health.",NA,2024,"Linking sequences of exposure to residential (dis)advantage, individual socioeconomic status, and health.",FALSE
show_pmid_30241655,Exposure to neighborhood green space and sleep: evidence from the Survey of the Health of Wisconsin,NA,2018,Exposure to neighborhood green space and sleep: evidence from the Survey of the Health of Wisconsin,FALSE
show_pmid_35877032,Respiratory Function and Racial Health Disparities With Residential Proximity to Coal Power Plants in Wisconsin,NA,2022,Respiratory Function and Racial Health Disparities With Residential Proximity to Coal Power Plants in Wisconsin,FALSE
show_pmid_31677489,Cross-sectional associations of food insecurity with smoking cigarettes and heavy alcohol use in a population-based sample of adults,NA,2019,Cross-sectional associations of food insecurity with smoking cigarettes and heavy alcohol use in a population-based sample of adults,FALSE
show_pmid_32564803,Awareness of Physical Activity Guidelines Among Rural Women,NA,2020,Awareness of Physical Activity Guidelines Among Rural Women,FALSE
show_idx_12,Urban-Rural and Regional Variability in the Prevalence of Food Insecurity: The Survey of the Health of Wisconsin,NA,2014,Urban-Rural and Regional Variability in the Prevalence of Food Insecurity: The Survey of the Health of Wisconsin,FALSE
show_pmid_37399294,Sense of community and mental health: a cross-sectional analysis from a household survey in Wisconsin,NA,2023,Sense of community and mental health: a cross-sectional analysis from a household survey in Wisconsin,FALSE
show_pmid_39841520,Urinary Incontinence and Care Seeking Among Wisconsin Women.,NA,2025,Urinary Incontinence and Care Seeking Among Wisconsin Women.,FALSE
show_pmid_40532381,Is neighborhood sense of community good for mental health in a pandemic? Paradoxical findings from longitudinal analyses of Wisconsin health survey,NA,2025,Is neighborhood sense of community good for mental health in a pandemic? Paradoxical findings from longitudinal analyses of Wisconsin health survey,FALSE
show_pmid_25190819,The Art of Drawing Numbers and Stories in the Air: Epidemiology Information Emotion and Action,NA,2014,The Art of Drawing Numbers and Stories in the Air: Epidemiology Information Emotion and Action,FALSE
show_pmid_36280595,"Genetic Variation, Stress, and Physiological Stress Response in Adults With Food Allergy or Celiac Disease",NA,2023,"Genetic Variation, Stress, and Physiological Stress Response in Adults With Food Allergy or Celiac Disease",FALSE
show_doi_10_1016_j_jth_2022_101528,Active transportation and self-reported change in physical activity,NA,2022,Active transportation and self-reported change in physical activity,FALSE
show_pmid_29316641,Neighborhood Perceptions and Cumulative Impacts of Low Level Chronic Exposure to Fine Particular Matter (PM2.5) on Cardiopulmonary Health,NA,2018,Neighborhood Perceptions and Cumulative Impacts of Low Level Chronic Exposure to Fine Particular Matter (PM2.5) on Cardiopulmonary Health,FALSE
show_doi_10_1093_geroni_igae098_1811,"Navigating the Pandemic: The Role of Resilience and Neighborhood Support in Stress, Anxiety, and Adaptation",NA,2024,"Navigating the Pandemic: The Role of Resilience and Neighborhood Support in Stress, Anxiety, and Adaptation",FALSE
show_pmid_28193558,Allergic disease associations with regional and localized estimates of air pollution,NA,2017,Allergic disease associations with regional and localized estimates of air pollution,FALSE
show_pmid_34555747,"Clinical Measures of Allostatic Load in Children and Adolescents with Food Allergy, Depression, or Anxiety",NA,2021,"Clinical Measures of Allostatic Load in Children and Adolescents with Food Allergy, Depression, or Anxiety",FALSE
show_pmid_22542201,Perfluoroalkyl chemicals in vacuum cleaner dust from Wisconsin homes,NA,2012,Perfluoroalkyl chemicals in vacuum cleaner dust from Wisconsin homes,FALSE
show_doi_10_1177_01939459211019042,"Association Between Food Allergy, Psychological Stress, and Allostatic Load",NA,2022,"Association Between Food Allergy, Psychological Stress, and Allostatic Load",FALSE
show_pmid_42258648,Visual Impairment and Living in Poverty Are Associated in Wisconsin,NA,2026,Visual Impairment and Living in Poverty Are Associated in Wisconsin,FALSE
show_pmid_37737937,Experienced Racism and Discrimination and Psychological Distress amid Different Phases of the COVID-19 Pandemic: Evidence from Wisconsin,NA,2024,Experienced Racism and Discrimination and Psychological Distress amid Different Phases of the COVID-19 Pandemic: Evidence from Wisconsin,FALSE
show_idx_67,Supporting Child well-being through Healthy Use of Screen Time,NA,2020,Supporting Child well-being through Healthy Use of Screen Time,FALSE
show_idx_51,"Unfairly Treated? Housing Discrimination, Residential Disadvantages and Poor Mental Health in Wisconsin, 2009 to 2011",NA,2018,"Unfairly Treated? Housing Discrimination, Residential Disadvantages and Poor Mental Health in Wisconsin, 2009 to 2011",FALSE
show_idx_16,Wisconsin partners create retail toolkits for healthier eating,NA,2015,Wisconsin partners create retail toolkits for healthier eating,FALSE
show_pmid_34087322,Active transportation and social capital: The association between walking or biking for transportation and community participation,NA,2021,Active transportation and social capital: The association between walking or biking for transportation and community participation,FALSE
show_idx_84,Social Capital and Food Insecurity in Two Counties in Wisconsin,NA,2022,Social Capital and Food Insecurity in Two Counties in Wisconsin,FALSE
show_idx_113,Wisconsin Sand Mining Operation Sites and Individuals Diagnosed With Asthma and COPD,NA,2024,Wisconsin Sand Mining Operation Sites and Individuals Diagnosed With Asthma and COPD,FALSE
