dataset,metric,value,top_x,year,computed_date
ARIC,top_x_share,0.7747747747747747,10,2012,2026-06-24
ARIC,top_x_share,0.9099099099099099,20,2012,2026-06-24
ARIC,hhi,1.07684444444444,NA,2013,2026-06-24
ARIC,top_x_share,0.23333333333333334,1,2013,2026-06-24
ARIC,top_x_share,0.49333333333333335,3,2013,2026-06-24
ARIC,top_x_share,0.6333333333333333,5,2013,2026-06-24
ARIC,top_x_share,0.74,10,2013,2026-06-24
ARIC,top_x_share,0.8,20,2013,2026-06-24
ARIC,hhi,1.1925175956942515,NA,2014,2026-06-24
ARIC,top_x_share,0.26380368098159507,1,2014,2026-06-24
ARIC,top_x_share,0.5398773006134969,3,2014,2026-06-24
ARIC,top_x_share,0.7116564417177914,5,2014,2026-06-24
ARIC,top_x_share,0.8466257668711656,10,2014,2026-06-24
ARIC,top_x_share,0.9202453987730062,20,2014,2026-06-24
ARIC,hhi,1.0267696346265536,NA,2015,2026-06-24
ARIC,top_x_share,0.27624309392265195,1,2015,2026-06-24
ARIC,top_x_share,0.5414364640883977,3,2015,2026-06-24
ARIC,top_x_share,0.7016574585635359,5,2015,2026-06-24
ARIC,top_x_share,0.8066298342541437,10,2015,2026-06-24
ARIC,top_x_share,0.856353591160221,20,2015,2026-06-24
ARIC,hhi,0.9542187915890059,NA,2016,2026-06-24
ARIC,top_x_share,0.248868778280543,1,2016,2026-06-24
ARIC,top_x_share,0.49321266968325794,3,2016,2026-06-24
ARIC,top_x_share,0.7013574660633484,5,2016,2026-06-24
ARIC,top_x_share,0.8009049773755657,10,2016,2026-06-24
ARIC,top_x_share,0.8552036199095022,20,2016,2026-06-24
ARIC,hhi,1.0535500000000382,NA,2017,2026-06-24
ARIC,top_x_share,0.235,1,2017,2026-06-24
ARIC,top_x_share,0.495,3,2017,2026-06-24
ARIC,top_x_share,0.63,5,2017,2026-06-24
ARIC,top_x_share,0.795,10,2017,2026-06-24
ARIC,top_x_share,0.865,20,2017,2026-06-24
ARIC,hhi,1.1664280496712496,NA,2018,2026-06-24
ARIC,top_x_share,0.2,1,2018,2026-06-24
ARIC,top_x_share,0.42702702702702705,3,2018,2026-06-24
ARIC,top_x_share,0.5243243243243243,5,2018,2026-06-24
ARIC,top_x_share,0.772972972972973,10,2018,2026-06-24
ARIC,top_x_share,0.8540540540540541,20,2018,2026-06-24
ARIC,hhi,1.4188034188034644,NA,2019,2026-06-24
ARIC,top_x_share,0.24102564102564103,1,2019,2026-06-24
ARIC,top_x_share,0.49230769230769234,3,2019,2026-06-24
ARIC,top_x_share,0.6666666666666666,5,2019,2026-06-24
ARIC,top_x_share,0.8358974358974359,10,2019,2026-06-24
ARIC,top_x_share,0.8871794871794871,20,2019,2026-06-24
ARIC,hhi,0.6727253401360472,NA,2020,2026-06-24
ARIC,top_x_share,0.19642857142857142,1,2020,2026-06-24
ARIC,top_x_share,0.4583333333333333,3,2020,2026-06-24
ARIC,top_x_share,0.5952380952380952,5,2020,2026-06-24
ARIC,top_x_share,0.7916666666666666,10,2020,2026-06-24
ARIC,top_x_share,0.8928571428571429,20,2020,2026-06-24
ARIC,hhi,0.9165451895043791,NA,2021,2026-06-24
ARIC,top_x_share,0.22959183673469388,1,2021,2026-06-24
ARIC,top_x_share,0.49489795918367346,3,2021,2026-06-24
ARIC,top_x_share,0.6683673469387755,5,2021,2026-06-24
ARIC,top_x_share,0.8418367346938775,10,2021,2026-06-24
ARIC,top_x_share,0.8622448979591837,20,2021,2026-06-24
ARIC,hhi,0.9075349454137469,NA,2022,2026-06-24
ARIC,top_x_share,0.23737373737373738,1,2022,2026-06-24
ARIC,top_x_share,0.48484848484848486,3,2022,2026-06-24
ARIC,top_x_share,0.5454545454545454,5,2022,2026-06-24
ARIC,top_x_share,0.6818181818181818,10,2022,2026-06-24
ARIC,top_x_share,0.7929292929292929,20,2022,2026-06-24
ARIC,hhi,0.768761794164627,NA,2023,2026-06-24
ARIC,top_x_share,0.28313253012048195,1,2023,2026-06-24
ARIC,top_x_share,0.4879518072289157,3,2023,2026-06-24
ARIC,top_x_share,0.5903614457831325,5,2023,2026-06-24
ARIC,top_x_share,0.7831325301204819,10,2023,2026-06-24
ARIC,top_x_share,0.8554216867469879,20,2023,2026-06-24
ARIC,hhi,0.45110097202935046,NA,2024,2026-06-24
ARIC,top_x_share,0.2535211267605634,1,2024,2026-06-24
ARIC,top_x_share,0.460093896713615,3,2024,2026-06-24
ARIC,top_x_share,0.5305164319248826,5,2024,2026-06-24
ARIC,top_x_share,0.6525821596244131,10,2024,2026-06-24
ARIC,top_x_share,0.7183098591549296,20,2024,2026-06-24
ARIC,hhi,0.5216140696909897,NA,2025,2026-06-24
ARIC,top_x_share,0.1987179487179487,1,2025,2026-06-24
ARIC,top_x_share,0.391025641025641,3,2025,2026-06-24
ARIC,top_x_share,0.4551282051282051,5,2025,2026-06-24
ARIC,top_x_share,0.6025641025641025,10,2025,2026-06-24
ARIC,top_x_share,0.6538461538461539,20,2025,2026-06-24
