author_raw,author_id,notes,merged_by,merged_date
Mekki Y,Mekki YN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Meland S,Meland SA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Miech R,Miech RA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Mitchell BL,Mitchell BD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Moorman S,Moorman SM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Moynihan D,Moynihan DP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Nora C. Schaeffer,Nora Cate Schaeffer,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Park SM,Park SL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Paulson D,Paulson DL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Rathouz P,Rathouz PJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Raymo J,Raymo JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Rehkopf D,Rehkopf DH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Reither E,Reither EN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Rey F,Rey FE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Rice JP,Rice JK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Roan CL,Roan C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ryff C,Ryff CD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Sara M. Moorman,Sara Moorman,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Scartozzi A,Scartozzi AC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Schaeffer NCaDWM,Schaeffer NC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Scott R,Scott RG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Seeman TE,Seeman T,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Sesto M,Sesto ME,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Sheehy LS,Sheehy LL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Sheridan J,Sheridan JT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Sherman-Wilkins K,Sherman-Wilkins KJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Shinberg D,Shinberg DS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Shipley M,Shipley MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Singer BH,Singer B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Smith DT,Smith DM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Smith J,Smith JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Smith MJ,Smith MA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Smith M,Smith MA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Spiro AI,Spiro A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Strait B,Strait BJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Su Yt,Su YT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Sweeney M,Sweeney MM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Symonette H,Symonette HL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Tabak A,Tabak AG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Tevaarwerk A,Tevaarwerk AJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Thaut M,Thaut MH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Theorell T,Theorell Tr,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Tio E,Tio ES,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Vasunilashorn SM,Vasunilashorn S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Vogelsang E,Vogelsang EM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Walters RK,Walters RG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Wang CSY,Wang C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Weir DR,Weir D,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Westerholm P,Westerholm PJM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Weston S,Weston SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Wiegmann D,Wiegmann DA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Williams RM,Williams R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Williams V,Williams VJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Willis SL,Willis S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Wing E,Wing EH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Woosley A,Woosley AL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Wu H,Wu HJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Wu HS,Wu HJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Yoneda T,Yoneda TB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Yonker J,Yonker JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Young KL,Young KA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
