pmid,title,abstract,pub_year,text,has_abstract
wls_zotero_BBIL8AH3,Trajectories of Sense of Purpose Later in Life: A Coordinated Analysis of Six Longitudinal Studies,NA,2025,Trajectories of Sense of Purpose Later in Life: A Coordinated Analysis of Six Longitudinal Studies,FALSE
wls_zotero_279K67Y7,Public Health,NA,2025,Public Health,FALSE
wls_zotero_NVY88FFU,Developing Topics,NA,2025,Developing Topics,FALSE
wls_zotero_CWX4DQ3P,Dementia prevalence in the Wisconsin Longitudinal Study,NA,2025,Dementia prevalence in the Wisconsin Longitudinal Study,FALSE
wls_zotero_5PLMQ4YH,Loneliness and performance-based measures of physical function: coordinated meta-analytic findings from six cohorts,NA,NA,Loneliness and performance-based measures of physical function: coordinated meta-analytic findings from six cohorts,FALSE
wls_zotero_J4UVV3AW,Religion as a Predictor of Mental Health in a Christian Older Adult Population: Linear and Curvilinear Approaches,NA,2025,Religion as a Predictor of Mental Health in a Christian Older Adult Population: Linear and Curvilinear Approaches,FALSE
wls_zotero_LWDB3EJ9,Genotypic and socioeconomic risks for depressive symptoms in two U.S. cohorts spanning early to older adulthood,NA,2025,Genotypic and socioeconomic risks for depressive symptoms in two U.S. cohorts spanning early to older adulthood,FALSE
wls_zotero_7WDKI8BI,Adolescent IQ and Performance-Based Measures of Physical Function in Old Age: A 54-year Longitudinal Study,NA,2025,Adolescent IQ and Performance-Based Measures of Physical Function in Old Age: A 54-year Longitudinal Study,FALSE
wls_zotero_XA6WRECJ,Perceived Spousal Similarity in Outlook on Life: Implications for Later-Life Well-Being,NA,2025,Perceived Spousal Similarity in Outlook on Life: Implications for Later-Life Well-Being,FALSE
wls_zotero_W3F5RGPP,Purpose and meaning in life and the trajectory of episodic memory in eight longitudinal samples,NA,2025,Purpose and meaning in life and the trajectory of episodic memory in eight longitudinal samples,FALSE
wls_zotero_GXVLLBHQ,Do Social Security Benefits Rules Perpetuate Marital Status and Gender Inequalities?,NA,2025,Do Social Security Benefits Rules Perpetuate Marital Status and Gender Inequalities?,FALSE
wls_zotero_F8TZ2A44,Midlife and late-life environmental exposures on dementia risk in the Wisconsin Longitudinal Study: The modifying effects of ApoE,NA,2024,Midlife and late-life environmental exposures on dementia risk in the Wisconsin Longitudinal Study: The modifying effects of ApoE,FALSE
wls_zotero_KXTPK8R9,Impact of High School Background on Old Age Cognition: Evidence From a Wisconsin Cohort,NA,2024,Impact of High School Background on Old Age Cognition: Evidence From a Wisconsin Cohort,FALSE
wls_zotero_ZD4FTMHC,The association between mid‐life personality traits and late‐life dementia risk in the Wisconsin Longitudinal Study,NA,2024,The association between mid‐life personality traits and late‐life dementia risk in the Wisconsin Longitudinal Study,FALSE
wls_zotero_JVVJIFBC,Siblings’ Educational Differentials and Later-Life Cognitive Health,NA,2024,Siblings’ Educational Differentials and Later-Life Cognitive Health,FALSE
wls_zotero_F2HYKUM8,Sibling Relationships and Cognitive Trajectories in the Wisconsin Longitudinal Study,NA,2024,Sibling Relationships and Cognitive Trajectories in the Wisconsin Longitudinal Study,FALSE
wls_zotero_D4A2YDG6,Deep Learning Models for Predicting the Risk of Cardivascular Incidents Based on the Wisconsin Longitudinal Study,NA,2024,Deep Learning Models for Predicting the Risk of Cardivascular Incidents Based on the Wisconsin Longitudinal Study,FALSE
wls_zotero_K7HU6W6M,Early Life Influences on Later Life ADRD Risk: The Roles of Adolescent Cognitive Function and Education,NA,2024,Early Life Influences on Later Life ADRD Risk: The Roles of Adolescent Cognitive Function and Education,FALSE
wls_zotero_FGJ8RMYM,"Linking the 1940 U.S. Census to the National Social Life, Health, and Aging Project: Novel Opportunity to Understand the Effects of Early-Life Residential Environment on Cognitive Aging",NA,2025,"Linking the 1940 U.S. Census to the National Social Life, Health, and Aging Project: Novel Opportunity to Understand the Effects of Early-Life Residential Environment on Cognitive Aging",FALSE
wls_zotero_BIVBNNAK,Receiving Social Support Motivates Long-Term Prosocial Behavior,NA,2025,Receiving Social Support Motivates Long-Term Prosocial Behavior,FALSE
wls_zotero_DUDQEYF9,Contribution of rare chromosome 22q11.2 copy number variants to non-syndromic bicuspid aortic valve,NA,2025,Contribution of rare chromosome 22q11.2 copy number variants to non-syndromic bicuspid aortic valve,FALSE
wls_zotero_MWNIAQB8,Changes in the College Mobility Pipeline Since 1900,NA,2025,Changes in the College Mobility Pipeline Since 1900,FALSE
wls_zotero_R4Y5Z6X5,Building Survey Data Infrastructure on Aging: The Legacy of NIA,NA,2025,Building Survey Data Infrastructure on Aging: The Legacy of NIA,FALSE
wls_zotero_N42FCF6H,Using internet-assisted geocoding of 1940 census addresses to reconstruct enumeration districts for use with redlining and longitudinal health datasets,NA,2025,Using internet-assisted geocoding of 1940 census addresses to reconstruct enumeration districts for use with redlining and longitudinal health datasets,FALSE
wls_zotero_IAYXU748,Compensating or boosting genetic propensities? Gene-family socioeconomic status interactions by educational outcome selectivity,NA,2025,Compensating or boosting genetic propensities? Gene-family socioeconomic status interactions by educational outcome selectivity,FALSE
wls_zotero_RX4QA883,Is Healthy Neuroticism Associated with Longevity? A Coordinated Integrative Data Analysis,NA,2020,Is Healthy Neuroticism Associated with Longevity? A Coordinated Integrative Data Analysis,FALSE
wls_zotero_3I7GZMS3,Sibling Relationships in Adulthood: Research Findings and New Frontiers,NA,2020,Sibling Relationships in Adulthood: Research Findings and New Frontiers,FALSE
wls_zotero_JPPSPGMF,Families in Later Life: A Decade in Review,NA,2020,Families in Later Life: A Decade in Review,FALSE
wls_zotero_CB4Y2B8R,Is Healthy Neuroticism Associated with Health Behaviors? A Coordinated Integrative Data Analysis,NA,2020,Is Healthy Neuroticism Associated with Health Behaviors? A Coordinated Integrative Data Analysis,FALSE
wls_zotero_WRAD8W5J,Is Healthy Neuroticism Associated with Chronic Conditions? A Coordinated Integrative Data Analysis,NA,2020,Is Healthy Neuroticism Associated with Chronic Conditions? A Coordinated Integrative Data Analysis,FALSE
wls_zotero_8CQNZGVR,"The relationship among different types of arts engagement, empathy, and prosocial behavior.",NA,2020,"The relationship among different types of arts engagement, empathy, and prosocial behavior.",FALSE
wls_zotero_L7ZZCB2Y,Self-Acceptance and Interdependence Promote Longevity: Evidence From a 20-year Prospective Cohort Study,NA,2020,Self-Acceptance and Interdependence Promote Longevity: Evidence From a 20-year Prospective Cohort Study,FALSE
wls_zotero_IM6KJ9CT,Trajectories of Big Five Personality Traits: A Coordinated Analysis of 16 Longitudinal Samples,NA,2020,Trajectories of Big Five Personality Traits: A Coordinated Analysis of 16 Longitudinal Samples,FALSE
wls_zotero_7BLHEQFS,A mega-analysis of personality prediction: Robustness and boundary conditions.,NA,2022,A mega-analysis of personality prediction: Robustness and boundary conditions.,FALSE
wls_zotero_L9PKZSD5,Host-Microbiome Interactions Impacting Pathogen and Mutualist Colonization Within Defensive Symbioses,NA,2020,Host-Microbiome Interactions Impacting Pathogen and Mutualist Colonization Within Defensive Symbioses,FALSE
wls_zotero_M5KNDIQR,"Long-Term Effects of Child Sexual Abuse on Physical Health: A Mixed-Gender, Population-Based Analysis of Older Adults",NA,2025,"Long-Term Effects of Child Sexual Abuse on Physical Health: A Mixed-Gender, Population-Based Analysis of Older Adults",FALSE
wls_zotero_IF8WIPAF,Educational disparities in 20-year trajectories of psychological well-being in a national sample,NA,2025,Educational disparities in 20-year trajectories of psychological well-being in a national sample,FALSE
wls_zotero_FQ6IHPPB,Do Perceptions of Own and Spouse Survival Affect Advance Care Planning?,NA,2020,Do Perceptions of Own and Spouse Survival Affect Advance Care Planning?,FALSE
wls_zotero_EAW867BM,Social Relationships and Alcohol Abuse in Older Ages,NA,2020,Social Relationships and Alcohol Abuse in Older Ages,FALSE
wls_zotero_G66V3WNS,Depressive Symptom Profile Transitions From Midlife to Late Life in the Wisconsin Longitudinal Study,NA,2020,Depressive Symptom Profile Transitions From Midlife to Late Life in the Wisconsin Longitudinal Study,FALSE
wls_zotero_CUJ4HKDU,Childhood abuse and adult relationships with perpetrating parents: impacts on depressive symptoms of caregivers of aging parents,NA,2021,Childhood abuse and adult relationships with perpetrating parents: impacts on depressive symptoms of caregivers of aging parents,FALSE
wls_zotero_LPVKBP6G,The role of polygenic indices in inequality of opportunity,NA,2025,The role of polygenic indices in inequality of opportunity,FALSE
wls_zotero_ZLVQLXSB,Purpose in life and lung function: an individual-participant meta-analysis of six cohort studies,NA,2025,Purpose in life and lung function: an individual-participant meta-analysis of six cohort studies,FALSE
wls_zotero_2Y4LCFMK,How to Access and Use Data from the Wisconsin Longitudinal Study,NA,2021,How to Access and Use Data from the Wisconsin Longitudinal Study,FALSE
wls_zotero_6MWXAZM8,Biological Measures in the WLS: Genetic and Microbiome Data,NA,2021,Biological Measures in the WLS: Genetic and Microbiome Data,FALSE
wls_zotero_38XZU4EF,WLS-ILIAD: New Longitudinal Resources for Cognitive and Dementia Data,NA,2021,WLS-ILIAD: New Longitudinal Resources for Cognitive and Dementia Data,FALSE
wls_zotero_Z7QEXNWF,WLS-ILIAD: Initial Lifetime's Impact on ADRD,NA,2021,WLS-ILIAD: Initial Lifetime's Impact on ADRD,FALSE
wls_zotero_DE6RK9JT,"The Wisconsin Longitudinal Study: Overview, Data Linkages, and Future Plans",NA,2021,"The Wisconsin Longitudinal Study: Overview, Data Linkages, and Future Plans",FALSE
wls_zotero_UHXWES76,Where the Choice of Model Leads Us: An Empirical Comparison of Dyadic Data Analysis Frameworks,NA,2021,Where the Choice of Model Leads Us: An Empirical Comparison of Dyadic Data Analysis Frameworks,FALSE
wls_zotero_LNHB4QSG,Family impact and adjustment across the lifespan: Parents of children with intellectual and developmental disabilities,NA,2020,Family impact and adjustment across the lifespan: Parents of children with intellectual and developmental disabilities,FALSE
wls_zotero_6GYG8KNN,ASSESSMENT OF THE CONTRIBUTIONS OF PSYCHOLOGICAL WELL-BEING THEORIES ON RETIREMENT,NA,2025,ASSESSMENT OF THE CONTRIBUTIONS OF PSYCHOLOGICAL WELL-BEING THEORIES ON RETIREMENT,FALSE
wls_zotero_EWE7DTJU,Wealth and depression: A scoping review,NA,2022,Wealth and depression: A scoping review,FALSE
wls_zotero_PPVYQDZ2,Optimal survival trees,NA,2022,Optimal survival trees,FALSE
wls_zotero_IAF53HC8,Mixed-Methods Approaches,NA,2022,Mixed-Methods Approaches,FALSE
wls_zotero_EQAKUHMC,Challenges and opportunities in preregistration of coordinated data analysis: A tutorial and template,NA,2022,Challenges and opportunities in preregistration of coordinated data analysis: A tutorial and template,FALSE
wls_zotero_LS5QDZX2,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals,NA,2022,Polygenic prediction of educational attainment within and between families from genome-wide association analyses in 3 million individuals,FALSE
wls_zotero_LMZQINC2,The Association Between Five Factor Model Personality Traits and Verbal and Numeric Reasoning,NA,2022,The Association Between Five Factor Model Personality Traits and Verbal and Numeric Reasoning,FALSE
wls_zotero_S6KWALZ7,The Power of Birth Cohorts to Study Risk Factors for Cognitive Impairment,NA,2022,The Power of Birth Cohorts to Study Risk Factors for Cognitive Impairment,FALSE
wls_zotero_M6G4Y3X8,"Religiosity, Psychological Distress, and Well-Being: Evaluating Familial Confounding With Multicohort Sibling Data",NA,2022,"Religiosity, Psychological Distress, and Well-Being: Evaluating Familial Confounding With Multicohort Sibling Data",FALSE
wls_zotero_NB5X7ICW,How Work Orientation Impacts Objective Career Outcomes via Managerial (Mis)perceptions,NA,2022,How Work Orientation Impacts Objective Career Outcomes via Managerial (Mis)perceptions,FALSE
wls_zotero_7Y23YXZ8,"The association between purpose/meaning in life and verbal fluency and episodic memory: a meta-analysis of >140,000 participants from up to 32 countries",NA,2022,"The association between purpose/meaning in life and verbal fluency and episodic memory: a meta-analysis of >140,000 participants from up to 32 countries",FALSE
wls_zotero_DVXY33NV,"Health, Wealth, and Voting Trajectories in Later Life",NA,2022,"Health, Wealth, and Voting Trajectories in Later Life",FALSE
wls_zotero_B4YTE5K6,Life course linkages between enriching early-life activities and later life cognition: Evidence from the Wisconsin Longitudinal Study,NA,2022,Life course linkages between enriching early-life activities and later life cognition: Evidence from the Wisconsin Longitudinal Study,FALSE
wls_zotero_NMYAD8N9,"Early Incarceration, Marriage, and the Risk of Poverty Across the Life Course: Evidence from the Wisconsin Longitudinal Study",NA,2022,"Early Incarceration, Marriage, and the Risk of Poverty Across the Life Course: Evidence from the Wisconsin Longitudinal Study",FALSE
wls_zotero_7PMJNXR7,Contemporary Selection Pressures in Modern Societies? Which Factors Best Explain Variance in Human Reproduction and Mating?,NA,2022,Contemporary Selection Pressures in Modern Societies? Which Factors Best Explain Variance in Human Reproduction and Mating?,FALSE
wls_zotero_C8PB3UD7,The effects of weight change from childhood to adulthood on depression and anxiety risk in adulthood: A systematic review,NA,2023,The effects of weight change from childhood to adulthood on depression and anxiety risk in adulthood: A systematic review,FALSE
wls_zotero_22YDFVYN,Urban but not rural patterns of ambient air pollution exposure is associated with an accelerated rate of late life memory decline in the Wisconsin Longitudinal Study,NA,2023,Urban but not rural patterns of ambient air pollution exposure is associated with an accelerated rate of late life memory decline in the Wisconsin Longitudinal Study,FALSE
wls_zotero_E9TQTZN5,"Wisconsin Longitudinal Study (WLS), the Initial Lifetime’s Impact on Alzheimer’s Disease (WLS-ILIAD): A Novel Opportunity to Study the Influence of Education on ADRD",NA,2023,"Wisconsin Longitudinal Study (WLS), the Initial Lifetime’s Impact on Alzheimer’s Disease (WLS-ILIAD): A Novel Opportunity to Study the Influence of Education on ADRD",FALSE
wls_zotero_C4W7KYW5,Insights about personality traits and cognitive performance and decline in adults 51–59 Years old from the Wisconsin longitudinal study,NA,2023,Insights about personality traits and cognitive performance and decline in adults 51–59 Years old from the Wisconsin longitudinal study,FALSE
wls_zotero_QCPK3R8L,Sociodemographic risk factors for the persistence of harmful alcohol use: a pooled analysis of prospective cohort studies,NA,2025,Sociodemographic risk factors for the persistence of harmful alcohol use: a pooled analysis of prospective cohort studies,FALSE
wls_zotero_LV5G2PS9,Midlife Women’s Misaligned Educational Expectations and Serious Mental Illness,NA,2025,Midlife Women’s Misaligned Educational Expectations and Serious Mental Illness,FALSE
wls_zotero_SPJ4TZDM,The Genetics of Political Participation: Leveraging Polygenic Indices to Advance Political Behavior Research,NA,2025,The Genetics of Political Participation: Leveraging Polygenic Indices to Advance Political Behavior Research,FALSE
wls_zotero_MF8PXPJT,A glass half full of money: Dispositional optimism and wealth accumulation across the income spectrum,NA,2025,A glass half full of money: Dispositional optimism and wealth accumulation across the income spectrum,FALSE
wls_zotero_7DFUY4LF,"19: Genetics and politics: trait foundations, technological advances, health, and privacy",NA,2025,"19: Genetics and politics: trait foundations, technological advances, health, and privacy",FALSE
wls_zotero_HDCHG3M3,"Exploration, Confirmation, and Replication in the Same Observational Study: A Two Team Cross-Screening Approach to Studying the Effect of Unwanted Pregnancy on Mothers' Later Life Outcomes",NA,2025,"Exploration, Confirmation, and Replication in the Same Observational Study: A Two Team Cross-Screening Approach to Studying the Effect of Unwanted Pregnancy on Mothers' Later Life Outcomes",FALSE
wls_zotero_E4C9RC9K,Associations of personality trait level and change with mortality risk in 11 longitudinal studies,NA,2025,Associations of personality trait level and change with mortality risk in 11 longitudinal studies,FALSE
wls_zotero_3QZ7IFTW,Personality and cardiovascular mortality risk: a multi-cohort analysis in individuals with and without pre-existing cardiovascular disease,NA,2025,Personality and cardiovascular mortality risk: a multi-cohort analysis in individuals with and without pre-existing cardiovascular disease,FALSE
wls_zotero_W8XT39J2,Body Mass Index and Memory Across 18 Years in the Wisconsin Longitudinal Study,NA,2023,Body Mass Index and Memory Across 18 Years in the Wisconsin Longitudinal Study,FALSE
wls_zotero_MN58UMSP,Lifetime Revictimization: Evidence From the Wisconsin Longitudinal Study,NA,2024,Lifetime Revictimization: Evidence From the Wisconsin Longitudinal Study,FALSE
wls_zotero_QRAJ3WKJ,Challenges in studying the interplay of genes and environment. A study of childhood financial distress moderating genetic predisposition for peak smoking,NA,2023,Challenges in studying the interplay of genes and environment. A study of childhood financial distress moderating genetic predisposition for peak smoking,FALSE
wls_zotero_S2BCZ93R,Long-term Effects of Local Area New Deal Work Relief in Childhood on Late Life Depression,NA,2024,Long-term Effects of Local Area New Deal Work Relief in Childhood on Late Life Depression,FALSE
wls_zotero_YEVD4PVS,"Social Determinants and Biosocial Consequences of Depressive Symptoms: Analyzing Social Capital, Depression, and Cognition in Later Life",NA,2024,"Social Determinants and Biosocial Consequences of Depressive Symptoms: Analyzing Social Capital, Depression, and Cognition in Later Life",FALSE
wls_zotero_IUCPGIQG,Using the phenotype differences model to identify genetic effects in samples of partially genotyped sibling pairs,NA,2024,Using the phenotype differences model to identify genetic effects in samples of partially genotyped sibling pairs,FALSE
wls_zotero_949HA6JI,Life Course Associations of Sibling Relationships and Cognitive Functioning in Late Adulthood,NA,2024,Life Course Associations of Sibling Relationships and Cognitive Functioning in Late Adulthood,FALSE
wls_zotero_WNAVXBUG,Association and causal mediation between marital status and depression in seven countries,NA,2024,Association and causal mediation between marital status and depression in seven countries,FALSE
wls_zotero_KY2WKBCN,High School Curricular Rigor and Cognitive Function among White Older Adults,NA,2024,High School Curricular Rigor and Cognitive Function among White Older Adults,FALSE
wls_zotero_CTBG7FLF,IQ in high school as a predictor of midlife alcohol drinking patterns,NA,2024,IQ in high school as a predictor of midlife alcohol drinking patterns,FALSE
wls_zotero_5SS2AVGS,"Examining the Longitudinal Bi-Directional Associations of Friend Engagement, Social Functioning, and Depression",NA,2024,"Examining the Longitudinal Bi-Directional Associations of Friend Engagement, Social Functioning, and Depression",FALSE
wls_zotero_TUUIXBI5,Reporting heterogeneity in the associations between personality and health problems: Anchoring self-reports with health vignettes,NA,2024,Reporting heterogeneity in the associations between personality and health problems: Anchoring self-reports with health vignettes,FALSE
wls_zotero_7PH97JX4,Genetic Predisposition of Different Social Status Indicators in Men and Women,NA,2024,Genetic Predisposition of Different Social Status Indicators in Men and Women,FALSE
wls_zotero_K6HBSFVT,A genome-wide association study of occupational creativity and its relations with well-being and career success,NA,2024,A genome-wide association study of occupational creativity and its relations with well-being and career success,FALSE
wls_zotero_W2D5B94L,Participatory and Receptive Arts Engagement in Older Adults: Associations with Cognition Over a Seven-Year Period,NA,2024,Participatory and Receptive Arts Engagement in Older Adults: Associations with Cognition Over a Seven-Year Period,FALSE
wls_zotero_R24X8PNX,"Adolescent Facial Attractiveness and Later Life Morbidity, Cognition, and Mortality",NA,2024,"Adolescent Facial Attractiveness and Later Life Morbidity, Cognition, and Mortality",FALSE
wls_zotero_M5TADR5V,Looks and Longevity: Do Prettier People Live Longer?,NA,2024,Looks and Longevity: Do Prettier People Live Longer?,FALSE
wls_zotero_BK6EBCSQ,Gender differences in the economic consequences of life-long singlehood among older white U.S. adults,NA,2024,Gender differences in the economic consequences of life-long singlehood among older white U.S. adults,FALSE
wls_zotero_4KTQ57G6,Personality traits and polypharmacy: meta-analysis of five samples,NA,2024,Personality traits and polypharmacy: meta-analysis of five samples,FALSE
wls_zotero_RRPUPEHP,The unsettled effect of physical height on political preferences,NA,2024,The unsettled effect of physical height on political preferences,FALSE
wls_zotero_7LLNG7K2,Exploring the Fetal Origins Hypothesis Using Genetic Data,NA,2024,Exploring the Fetal Origins Hypothesis Using Genetic Data,FALSE
wls_zotero_93CE9EV8,Personality and Risk of Arthritis in Six Longitudinal Samples,NA,2024,Personality and Risk of Arthritis in Six Longitudinal Samples,FALSE
wls_zotero_UIYZ6CQV,A curvilinear effect of height on reproductive success in human males,NA,2012,A curvilinear effect of height on reproductive success in human males,FALSE
wls_zotero_35QGIEDE,Purpose in life and cognitive health: a 28-year prospective study,NA,2024,Purpose in life and cognitive health: a 28-year prospective study,FALSE
wls_zotero_T6NMCPN9,DDI and Enhanced Data Citation,NA,2015,DDI and Enhanced Data Citation,FALSE
wls_zotero_MFWEYAD8,Home to Work Spillover and Psychological Distress in Middle-Aged Women,NA,2011,Home to Work Spillover and Psychological Distress in Middle-Aged Women,FALSE
wls_zotero_ED3KKR4J,The Class of 1957 in their Mid-60s: A First Look,NA,1964,The Class of 1957 in their Mid-60s: A First Look,FALSE
wls_zotero_FFPIEX3U,Dimension Reduction in Statistical Modeling,NA,2022,Dimension Reduction in Statistical Modeling,FALSE
wls_zotero_CANUTD5D,Does Growing Childhood Socioeconomic Inequality Mean Future Inequality in Adult Health?,NA,2015,Does Growing Childhood Socioeconomic Inequality Mean Future Inequality in Adult Health?,FALSE
wls_zotero_D2DNIRM9,Identification And Estimation Of Causal Effects With Time-Varying Treatments And Time-Varying Outcomes,NA,2007,Identification And Estimation Of Causal Effects With Time-Varying Treatments And Time-Varying Outcomes,FALSE
wls_zotero_M6K4IREY,Propensity score matching and longitudinal research designs: counterfactual analysis using longitudinal data,NA,2013,Propensity score matching and longitudinal research designs: counterfactual analysis using longitudinal data,FALSE
wls_zotero_PBKJSZ77,Sex Differentials in Biological Risk Factors for Chronic Disease: Estimates from Population-based Surveys,NA,2003,Sex Differentials in Biological Risk Factors for Chronic Disease: Estimates from Population-based Surveys,FALSE
wls_zotero_44QHYIUI,Sibling Models of the Role of Job Characteristics in Mediating SES-Health Relationships,NA,2005,Sibling Models of the Role of Job Characteristics in Mediating SES-Health Relationships,FALSE
wls_zotero_HEWIZA7H,The relationship between parents' end-of-life planning and adult children's end-of-life planning,NA,2014,The relationship between parents' end-of-life planning and adult children's end-of-life planning,FALSE
wls_zotero_X7ZIYRNT,Unified Tensor Network for Multimodal Dementia Detection,NA,2023,Unified Tensor Network for Multimodal Dementia Detection,FALSE
wls_zotero_ACABPU72,Who Benefits Most from College?: Evidence for Negative Selection in Heterogeneous Economic Returns to Higher Education,NA,2007,Who Benefits Most from College?: Evidence for Negative Selection in Heterogeneous Economic Returns to Higher Education,FALSE
wls_zotero_4TT2DABL,Social participation and depression in parents of children with developmental disability : a mediational model,NA,2014,Social participation and depression in parents of children with developmental disability : a mediational model,FALSE
wls_zotero_JM6L5ABW,Work-Family Conflict and Retirement Preferences,NA,2005,Work-Family Conflict and Retirement Preferences,FALSE
wls_zotero_LQ2WN5W3,Work and Family Trajectories and Health in Later Adulthood,NA,2013,Work and Family Trajectories and Health in Later Adulthood,FALSE
wls_zotero_7XZICN5L,Workers' Earnings and Corporate Economic Structure,NA,1983,Workers' Earnings and Corporate Economic Structure,FALSE
wls_zotero_FQFNV5RU,Your Face is Your Fortune: Does Adolescent Attractiveness Predict Intimate Relationships Later in Life?,NA,2017,Your Face is Your Fortune: Does Adolescent Attractiveness Predict Intimate Relationships Later in Life?,FALSE
wls_zotero_YVZBQ8SZ,Workers Comparisons and Job-Satisfaction,NA,1985,Workers Comparisons and Job-Satisfaction,FALSE
wls_zotero_XZYIGMZQ,"Worker Displacement and Health Outcomes: The Impact of Economic Condtions, Education, Age and Time",NA,2010,"Worker Displacement and Health Outcomes: The Impact of Economic Condtions, Education, Age and Time",FALSE
wls_zotero_9MLJRPVH,Worked to Death: The Relationships of Job Demands and Job Control with Mortality,NA,2017,Worked to Death: The Relationships of Job Demands and Job Control with Mortality,FALSE
wls_zotero_2I26UU9U,Work complexity and cognitive functioning at midlife: Cross-validating the Kohn–Schooler hypothesis in an American cohort,NA,2017,Work complexity and cognitive functioning at midlife: Cross-validating the Kohn–Schooler hypothesis in an American cohort,FALSE
wls_zotero_GFE92I6N,Work and Health of Parents of Adult Children with Serious Mental Illness,NA,2014,Work and Health of Parents of Adult Children with Serious Mental Illness,FALSE
wls_zotero_MLYEJDW2,Work-family conflict and retirement preferences,NA,2006,Work-family conflict and retirement preferences,FALSE
wls_zotero_QRYJPJA7,Work-Family Conflict and Mental Well-Being Among Employed Mature Adults,NA,2010,Work-Family Conflict and Mental Well-Being Among Employed Mature Adults,FALSE
wls_zotero_YV9YZFJ9,Work Complexity and Cognitive Functioning at Midlife: Cross-Validating the Kohn-Schooler Hypothesis in an American Cohort,NA,2007,Work Complexity and Cognitive Functioning at Midlife: Cross-Validating the Kohn-Schooler Hypothesis in an American Cohort,FALSE
wls_zotero_IDFYU8CX,Work and Family Characteristics as Predictors of Early Retirement in Married Men and Women,NA,2010,Work and Family Characteristics as Predictors of Early Retirement in Married Men and Women,FALSE
wls_zotero_6EPJMH8I,Women's Employment Patterns After Marriage,NA,1983,Women's Employment Patterns After Marriage,FALSE
wls_zotero_YJXPRKJK,Wisconsin's Class of 1957 and Their Families in the 1990's,NA,1996,Wisconsin's Class of 1957 and Their Families in the 1990's,FALSE
wls_zotero_MTYTVF9F,"Who Gets Prestige, Power, Property, and Privileged Industry Location? Allocation to a Multidimensional Structure of Inequality",NA,1983,"Who Gets Prestige, Power, Property, and Privileged Industry Location? Allocation to a Multidimensional Structure of Inequality",FALSE
