author_raw,author_id,notes,merged_by,merged_date
Mucci L,Mucci LA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ngo L,Ngo LH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Nowak J,Nowak JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Nuttall EJ,Nuttall E,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
O'Reilly E,O'Reilly EJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Park MC,Park MK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Peisch S,Peisch SF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Pollak M,Pollak MN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Pollak MR,Pollak MN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Qian Z,Qian ZR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Qureshi A,Qureshi AA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Rader D,Rader DJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Rajpathak SN,Rajpathak S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Rexrode K,Rexrode KM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Rich-Edwards J,Rich-Edwards JW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Richter J,Richter JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Rimm E,Rimm EB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Rodig S,Rodig SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Rosner BA,Rosner B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Rossato S,Rossato SL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sacks F,Sacks FM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sampson LA,Sampson L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sanda M,Sanda MG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sawicki C,Sawicki CM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Schernhammer E,Schernhammer ES,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Schwarzschild M,Schwarzschild MA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sesso HL,Sesso HD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Shi SS,Shi S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Shui I,Shui IM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sikavi D,Sikavi DR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Simon K,Simon KC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Simon T,Simon TG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sinnott J,Sinnott JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Siscovick D,Siscovick DS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Smith-Warner S,Smith-Warner SA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Smith JD,Smith JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Stack E,Stack EC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Stampfer M,Stampfer MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sweeney C,Sweeney CJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Tamimi R,Tamimi RM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Taylor E,Taylor EN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Thun M,Thun MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Tobias D,Tobias DK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Toledo ET,Toledo E,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Twombly T,Twombly TS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wang D,Wang DD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wang Q,Wang QL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wang SS,Wang S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wang YX,Wang Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wang YE,Wang Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wang YC,Wang Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Weinstock M,Weinstock MA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Weisskopf M,Weisskopf MG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wei EX,Wei EK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wei E,Wei EK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wiggs J,Wiggs JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wilkinson J,Wilkinson JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Willett W,Willett WC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Williams P,Williams PT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wilt G,Wilt GE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Winkelman J,Winkelman JW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wolpin B,Wolpin BM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wong JC,Wong JB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wong JY,Wong JB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wu CJ,Wu C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Yawn B,Yawn BP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Yeung E,Yeung EH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Yoon GS,Yoon G,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Yuan JM,Yuan J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Yu EW,Yu E,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zavras A,Zavras AI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zeleznik O,Zeleznik OA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zhang MF,Zhang M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zhang S,Zhang SM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zhang ZJ,Zhang ZF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zhang Z,Zhang ZF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zhou CD,Zhou CK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zoltick E,Zoltick ES,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
de Koning HJ,de Koning L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
