pmid,title,pub_year,cluster,domain,has_abstract
41416861,"Western Dietary Pattern, Prudent Dietary Pattern, and Cancer-Specific Quality of Life in Prostate Cancer Survivors in the Health Professionals Follow-Up Study.",2026,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
41165700,Consistent Adherence to Physical Activity Guidelines and Digestive System Cancer Risk and Mortality.,2025,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
41079274,Risk of colorectal cancer after weight loss in the obese: a pooled cohort study.,2025,8,"Domain 8: weight, gain, change, bmi",TRUE
41050357,The Association of Bone-related Biomarkers With Incident Hip Fracture: A Nested Case-control Study.,2025,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
41031713,Pre-diagnostic body mass index trajectories and associations with lung cancer risk.,2026,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
41026687,Low-Carbohydrate Diets of Varying Macronutrient Quality and Risk of Type 2 Diabetes in Three U.S. Prospective Cohort Studies.,2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
41015192,Gut microbiota-derived proinflammatory biomarkers and risk of coronary heart disease: a prospective study among United States males and females.,2025,5,"Domain 5: chd, coronary, heart, disease",TRUE
41002966,Metabolomic Signatures and Predictive Utility of LOXL1-Associated Genetic Risk Scores for Exfoliation Syndrome/Glaucoma in US Cohorts.,2025,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
40837827,Correcting for bias due to mismeasured exposure in mediation analysis with a survival outcome.,2025,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
40799161,Plasma Metabolomics Profiles in Prodromal and Clinical Parkinson's Disease.,2025,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
40769531,Total and specific potato intake and risk of type 2 diabetes: results from three US cohort studies and a substitution meta-analysis of prospective cohorts.,2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
40762635,"Tumor Cholesterol Synthesis, Statin Use, and Lethal Prostate Cancer.",2025,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
40753283,Clinical utility of self-reported sleep duration and insomnia symptoms in type 2 diabetes prediction.,2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
40736699,Lifestyle Change After Initial Colonoscopy Screening and Incidence of Colorectal Cancer and Major Chronic Diseases.,2025,3,"Domain 3: crc, colorectal, mortality, screening",TRUE
40671038,"Amino acid intake, plasma metabolites, and incident type 2 diabetes risk: a systematic approach in prospective cohort studies.",2025,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
40621718,"Long-term lignan intake, whole grain foods, and the risk of gout: results from two prospective cohort studies.",2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
40617544,"Long-term intensity and volume of biking, swimming, and tennis: Associations with mortality risk in US older men.",2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
40602608,Empirical dietary index for lower urate concentrations and risk of gout: evidence from cohort studies.,2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
40592564,"Lifestyle factors, genetic susceptibility and risk of incident diverticulitis: an integrated analysis of four prospective cohort studies and electronic health records-linked biobank.",2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
40519220,Smoking habit and long-term colorectal cancer incidence by exome-wide mutational and neoantigen loads: evidence based on the prospective cohort incident-tumour biobank method.,2025,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
40462309,Guideline-based physical activity and health-related quality of life among prostate cancer survivors: a target trial emulation in the Health Professionals Follow-up Study.,2026,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
40459173,Estimating the Effects of Lifestyle Interventions on Mortality Among Cancer Survivors: A Methodologic Framework.,2025,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
40445187,Risk of atherosclerotic cardiovascular disease after cancer diagnosis: findings from 3 prospective cohort studies.,2025,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
40426002,Postdiagnosis physical activity and dietary inflammatory and insulinemic potential with overall survival in men with nonmetastatic prostate cancer.,2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
40334142,Long-Term Consumption of Ultraprocessed Foods and Prodromal Features of Parkinson Disease.,2025,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
40316730,Duration and type of statin use and long-term risk of type 2 diabetes among men and women with hypercholesterolaemia: findings from three prospective cohorts.,2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
40180122,Decaffeinated coffee consumption and risk of total and site-specific cancer.,2025,1,"Domain 1: coffee, caffeine, consumption, tea",TRUE
40163801,"Seasonal Average Temperature Differences and CVD Incidence: Results from the US-Based Nurses' Health Study, Nurses' Health Study II, and the Health Professional Follow-Up Study.",2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
40161462,Machine Learning on Prediagnostic Metabolite Data Identifies Etiologic Endotypes of Exfoliation Glaucoma in United States Health Professionals.,2025,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
40128348,Optimal dietary patterns for healthy aging.,2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
40127732,Dietary Amino Acids and Risk of Stroke Subtypes: Results from 3 Large Prospective Cohort Studies.,2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
40105779,Prevalence of Mismatch Repair Deficiency in Primary Prostate Cancer in a Large Prospective Cohort.,2025,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
40048719,Butter and Plant-Based Oils Intake and Mortality.,2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
40037780,Dietary Nut and Legume Intake and Risk of Crohn's Disease and Ulcerative Colitis.,2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
40036183,Pre- and post-diagnostic use of antihypertensive medications and stage I-III colorectal cancer survival: prospective cohort study.,2025,3,"Domain 3: crc, colorectal, mortality, screening",TRUE
39978469,Changes in olive oil consumption and long-term body weight changes in 3 United States prospective cohort studies.,2025,8,"Domain 8: weight, gain, change, bmi",TRUE
39965054,"Alcohol Intake, Drinking Pattern, and Risk of Type 2 Diabetes in Three Prospective Cohorts of U.S. Women and Men.",2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
39961579,Associations between flavonoid-rich food and flavonoid intakes and incident unhealthy aging outcomes in older United States males and females.,2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
39866115,Proinflammatory Dietary Pattern and the Risk of Female Gout: Sex-Specific Findings From Three Prospective Cohort Studies.,2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
39828230,"Coffee Consumption, Additive Use, and Risk of Type 2 Diabetes-Results from 3 Large Prospective United States Cohort Studies.",2025,1,"Domain 1: coffee, caffeine, consumption, tea",TRUE
39813632,Long-Term Intake of Red Meat in Relation to Dementia Risk and Cognitive Function in US Adults.,2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
39808307,Monounsaturated fatty acids from plant or animal sources and risk of type 2 diabetes in three large prospective cohorts of men and women.,2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
39798669,Lignan Intake and Mortality Among Adults with Incident Type 2 Diabetes-Prospective Cohort Studies.,2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
39774686,"Sugar-sweetened or artificially sweetened beverage consumption, physical activity and risk of type 2 diabetes in US adults.",2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
39705030,"Socioeconomic Status, Diet, and Behavioral Factors and Cardiometabolic Diseases and Mortality.",2024,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
39703897,A diet-wide association study for liver cancer risk: findings from a prospective cohort study in Chinese women.,2024,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
39631999,Dietary plant-to-animal protein ratio and risk of cardiovascular disease in 3 prospective cohorts.,2024,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
39631943,Chocolate intake and risk of type 2 diabetes: prospective cohort studies.,2024,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
39627728,"Per- and polyfluoroalkyl substances, apolipoproteins and the risk of coronary heart disease in US men and women.",2024,5,"Domain 5: chd, coronary, heart, disease",TRUE
39602147,Colorectal Cancer Incidence and Mortality After Negative Colonoscopy Screening Results.,2025,3,"Domain 3: crc, colorectal, mortality, screening",TRUE
39551355,Changes in fatty acid intake and subsequent risk of all-cause and cause-specific mortality in males and females: a prospective cohort study.,2025,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
39517154,Longitudinal Analysis of Sweet Taste Preference Through Genetic and Phenotypic Data Integration.,2024,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
39505681,Modifiable lifestyle factors in the primordial prevention of hypertension in three US cohorts.,2025,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
39468739,Novel metabolomic predictors of incident colorectal cancer in men and women.,2025,3,"Domain 3: crc, colorectal, mortality, screening",TRUE
39286398,Ultra-processed foods and cardiovascular disease: analysis of three large US prospective cohorts and a systematic review and meta-analysis of prospective cohort studies.,2024,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
39275286,Identification of Sweetness Preference-Related Single-Nucleotide Polymorphisms for Polygenic Risk Scores Associated with Obesity.,2024,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
39243782,Planetary health diet and cardiovascular disease: results from three large prospective cohort studies in the USA.,2024,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
39209332,Metabolomic profiles of incident gallstone disease.,2024,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
39201996,"PyCaret for Predicting Type 2 Diabetes: A Phenotype- and Gender-Based Approach with the ""Nurses' Health Study"" and the ""Health Professionals' Follow-Up Study"" Datasets.",2024,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
39187150,Neighborhood greenness and long-term physical and psychosocial quality of life among prostate cancer survivors in the Health Professionals Follow-up Study.,2024,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
39138535,Herpes zoster and long-term risk of subjective cognitive decline.,2024,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
39128550,The Clinical Usefulness of a Glaucoma Polygenic Risk Score in 4 Population-Based European Ancestry Cohorts.,2025,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
39120256,Intratumoral vitamin D signaling and lethal prostate cancer.,2024,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
39117122,An Empirical Dietary Pattern Associated With the Gut Microbial Features in Relation to Colorectal Cancer Risk.,2024,3,"Domain 3: crc, colorectal, mortality, screening",TRUE
39110458,Lignan Intake and Type 2 Diabetes Incidence Among US Men and Women.,2024,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
39088221,Aspirin Use and Incidence of Colorectal Cancer According to Lifestyle Risk.,2024,3,"Domain 3: crc, colorectal, mortality, screening",TRUE
39066935,Risk of colorectal cancer and adenoma after an appendectomy: results from three large prospective cohort studies and meta-analysis.,2024,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
39021307,All-cause and cause-specific mortality risk and loss in life expectancy associated with incident type 2 diabetes onset age and duration.,2024,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
39012708,Chronic Fructose and Sucrose Intake and 24-Hour Urine Composition.,2024,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
38973750,Evaluating recommendation-based dietary and physical activity strategies for prostate cancer prevention: a target trial emulation in the Health Professionals Follow-up Study.,2025,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
38971469,Ultraprocessed food consumption and risk of gallstone disease: analysis of 3 prospective cohorts.,2024,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
38971221,"Coffee, Phosphoinositide 3-Kinase Signaling Pathway, and Prostate Cancer: A Prospective Study in the Health Professionals Follow-Up Study.",2025,1,"Domain 1: coffee, caffeine, consumption, tea",TRUE
38960579,Planetary Health Diet Index and risk of total and cause-specific mortality in three prospective cohorts.,2024,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
38958976,Early Prostate Cancer Deaths Among Men With Higher vs Lower Genetic Risk.,2024,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
38951371,Social integration and long-term physical and psychosocial quality of life among prostate cancer survivors in the Health Professionals Follow-up Study.,2026,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
38865256,The Plasma Metabolome and Risk of Incident Kidney Stones.,2024,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
38861327,Pre-diagnostic plasma inflammatory proteins and risk of hepatocellular carcinoma in three population-based cohort studies from the United States and the United Kingdom.,2024,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
38802063,High-quality fruit and vegetable characterized by cardiometabolic biomarkers and its relation to major chronic disease risk: results from 3 prospective United States cohort studies.,2024,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
38771576,Adherence to Healthy and Unhealthy Plant-Based Diets and the Risk of Gout.,2024,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
38726910,Prediction of 24-Hour Urinary Sodium Excretion Using Machine-Learning Algorithms.,2024,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
38719536,Association of ultra-processed food consumption with all cause and cause specific mortality: population based cohort study.,2024,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
38710189,Use of melatonin supplements and risk of type 2 diabetes and cardiovascular diseases in the USA: insights from three prospective cohort studies.,2024,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
38709531,Consumption of Olive Oil and Diet Quality and Risk of Dementia-Related Death.,2024,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
38708875,"Appendectomy and Long-term Colorectal Cancer Incidence, Overall and by Tumor Fusobacterium nucleatum Status.",2025,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
38688524,Prediagnostic plasma proteomics profile for hepatocellular carcinoma.,2024,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
38652500,Appendectomy and Risk of Prostate Cancer in the Health Professionals Follow-up Study.,2024,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
38626362,Erratum: Alcohol Intake and Risk of Lethal Prostate Cancer in the Health Professionals Follow-Up Study.,2024,6,"Domain 6: prostate, lethal, cancer, expression",FALSE
38598641,Impact of Family History and Germline Genetic Risk Single Nucleotide Polymorphisms on Long-Term Outcomes of Favorable-Risk Prostate Cancer.,2024,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
38583757,24-Hour Urinary Chemistries and Kidney Stone Risk.,2024,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
38574386,"Alcohol and colorectal cancer risk, subclassified by mutational signatures of DNA mismatch repair deficiency.",2024,3,"Domain 3: crc, colorectal, mortality, screening",TRUE
38572081,Ultra-processed food consumption and mortality among patients with stages I-III colorectal cancer: a prospective cohort study.,2024,3,"Domain 3: crc, colorectal, mortality, screening",TRUE
38491175,Multivitamin use after diagnosis and prostate cancer survival among men with nonmetastatic prostate cancer.,2024,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
38454152,Protein intake and its association with sleep quality: results from 3 prospective cohort studies.,2024,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
38430005,Metabolomic signatures of inflammation and metabolic dysregulation in relation to colorectal cancer risk.,2024,3,"Domain 3: crc, colorectal, mortality, screening",TRUE
38429859,Healthy dietary patterns and risk of prostate cancer in men at high genetic risk.,2024,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
38388857,A prospective study of birth weight and prostate cancer risk and mortality in the Health Professionals Follow-up Study.,2024,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
38348508,Plant-based diet associated with better quality of life in prostate cancer survivors.,2024,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
38319287,Post-diagnostic multivitamin supplement use and colorectal cancer survival: A prospective cohort study.,2024,3,"Domain 3: crc, colorectal, mortality, screening",TRUE
38266708,Enrichment of Bacteroides fragilis and enterotoxigenic Bacteroides fragilis in CpG island methylator phenotype-high colorectal carcinoma.,2024,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
38261044,Cancer Diagnoses After Recent Weight Loss.,2024,8,"Domain 8: weight, gain, change, bmi",TRUE
38150249,Low-Carbohydrate Diet Macronutrient Quality and Weight Change.,2023,8,"Domain 8: weight, gain, change, bmi",TRUE
38114529,Association between weight cycling and risk of colorectal cancer: a prospective cohort study.,2024,8,"Domain 8: weight, gain, change, bmi",TRUE
38082229,Association between plasma L-carnitine levels and mitochondrial DNA copy number.,2023,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
38044023,Red meat intake and risk of type 2 diabetes in a prospective cohort study of United States females and males.,2023,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
38042410,Phytosterol intake and risk of coronary artery disease: Results from 3 prospective cohort studies.,2024,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
37898724,Modifiable risk factors for subsequent lethal prostate cancer among men with an initially negative prostate biopsy.,2023,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
37877288,Portfolio Diet Score and Risk of Cardiovascular Disease: Findings From 3 Prospective Cohort Studies.,2023,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
37856781,"SLCO1B3 and SLCO2B1 genotypes, androgen deprivation therapy, and prostate cancer outcomes: a prospective cohort study and meta-analysis.",2024,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
37839528,"Associations between air pollution, residential greenness, and glycated hemoglobin (HbA1c) in three prospective cohorts of U.S. adults.",2023,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
37816982,The metabolic potential of inflammatory and insulinaemic dietary patterns and risk of type 2 diabetes.,2024,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
37793724,Probable Parasomnias and Mortality: A Prospective Study in US Men.,2023,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
37790335,Pre-Diagnosis Dietary Patterns and Risk of Multiple Myeloma in the NIH-AARP Diet and Health Study.,2023,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
37781885,Periodontal disease is not associated with risk of inflammatory bowel disease: Results from two prospective cohort studies in the US.,2023,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
37775523,Vitamin C intake and colorectal cancer survival according to KRAS and BRAF mutation: a prospective study in two US cohorts.,2023,3,"Domain 3: crc, colorectal, mortality, screening",TRUE
37775319,Association Between Bowel Movement Pattern and Cognitive Function: Prospective Cohort Study and a Metagenomic Analysis of the Gut Microbiome.,2023,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
37758268,Association between changes in carbohydrate intake and long term weight changes: prospective cohort study.,2023,8,"Domain 8: weight, gain, change, bmi",TRUE
37747628,"Moderate alcohol consumption, types of beverages and drinking pattern with cardiometabolic biomarkers in three cohorts of US men and women.",2023,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
37739776,"Interplay between diet, circulating indolepropionate concentrations and cardiometabolic health in US populations.",2023,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
37688423,Association between acetaminophen use and vitiligo in US women and men.,2023,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
37660951,Dietary Glutamine and Glutamate in Relation to Cardiovascular Disease Incidence and Mortality in the United States Men and Women with Diabetes Mellitus.,2023,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
37659725,Associations of dietary sugar types with coronary heart disease risk: a prospective cohort study.,2023,5,"Domain 5: chd, coronary, heart, disease",TRUE
37643330,Methyl Donor Nutrient Intake and Incidence of Type 2 Diabetes: Results From Three Large U.S. Cohorts.,2023,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
37599907,Development and validation of a risk prediction model for post-polypectomy colorectal cancer in the USA: a prospective cohort study.,2023,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
37564908,Estimation of life's essential 8 score with incomplete data of individual metrics.,2023,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
37555839,Germline Genetic Variants Associated with Somatic TMPRSS2:ERG Fusion Status in Prostate Cancer: A Genome-Wide Association Study.,2023,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
37543749,A Comparative Study of Healthy Dietary Patterns for Incident and Fatal Digestive System Cancer.,2023,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
37482537,Evaluation of statin use and renal cell carcinoma risk identifies sex-specific associations with RCC subtypes.,2023,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
37462694,Association between Outdoor Light at Night and Prostate Cancer in the Health Professionals Follow-up Study.,2023,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
37367904,"Dietary Inflammatory and Insulinemic Potentials, Plasma Metabolome and Risk of Colorectal Cancer.",2023,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
37348500,Integrating genetics and metabolomics from multi-ethnic and multi-fluid data reveals putative mechanisms for age-related macular degeneration.,2023,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
37314861,Metagenomics of the Gut Microbiome in Parkinson's Disease: Prodromal Changes.,2023,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
37306155,Plasma total cholesterol concentration and risk of higher-grade prostate cancer: A nested case-control study and a dose-response meta-analysis.,2023,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
37254152,The gut microbiome modifies the associations of short- and long-term physical activity with body weight changes.,2023,8,"Domain 8: weight, gain, change, bmi",TRUE
37249585,Associations between Etiologic or Prognostic Tumor Tissue Markers and Neighborhood Contextual Factors in Male Health Professionals Diagnosed with Prostate Cancer.,2023,6,"Domain 6: prostate, lethal, cancer, expression",TRUE
37208353,Plasma metabolite profile for primary open-angle glaucoma in three US cohorts and the UK Biobank.,2023,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
37173745,Change in habitual intakes of flavonoid-rich foods and mortality in US males and females.,2023,7,"Domain 7: diabetes, cvd, mortality, type",TRUE
37165447,Sex differences in the polygenic architecture of hearing problems in adults.,2023,2,"Domain 2: colorectal, cancer, use, vitamin",TRUE
