author_raw,author_id,notes,merged_by,merged_date
Karlamangla A,Karlamangla AS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Karvonen-Gutierrez C,Karvonen-Gutierrez CA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Karvonen-Guttierez C,Karvonen-Guttierez CA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kelsey J,Kelsey JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Korenman S,Korenman SG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Krafty R,Krafty RT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lasley BL,Lasley B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lasser N,Lasser NL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee J,Lee JS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee M,Lee ML,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Levine BJ,Levine B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lian YJ,Lian Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lin J,Lin JJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Little RJ,Little R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lo J,Lo JC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Luborsky J,Luborsky JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Mackey R,Mackey RH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Malig BJ,Malig B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Martin DE,Martin D,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Matthews K,Matthews KA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
McClure C,McClure CK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
McConnell DS,McConnell D,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Mehta VG,Mehta V,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Meyer P,Meyer PM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Moore K,Moore KE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Moroi S,Moroi SE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Mukwege AA,Mukwege A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Musch D,Musch DC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Nackers L,Nackers LM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Neal-Perry GS,Neal-Perry G,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Neer R,Neer RM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Orchard T,Orchard TJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Owens J,Owens JF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Park SJ,Park SK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Pasternak R,Pasternak RC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Pavlovic JM,Pavlovic J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Polotsky A,Polotsky AJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Pope S,Pope SK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Powell L,Powell LH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Quesenberry C,Quesenberry CP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Randolph J,Randolph JF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Rasor M,Rasor MO,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Rasor N,Rasor NO,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Reeves A,Reeves AN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ruiz-Narvaez E,Ruiz-Narvaez EA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ruppert KM,Ruppert K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sammel M,Sammel MD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Santacroce LM,Santacroce L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Santoro NF,Santoro N,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Schiff M,Schiff MD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Schott L,Schott LL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Seeman TE,Seeman T,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Shields K,Shields KJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Shipp-Johnson K,Shipp-Johnson KJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Skurnick JH,Skurnick J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sluss P,Sluss PM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sowers MR,Sowers M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sowers MF,Sowers M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Stellato RK,Stellato R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Stewart AL,Stewart A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Strotmeyer E,Strotmeyer ES,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sutton-Tyrrell KC,Sutton-Tyrrell K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Symons J,Symons JP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Talbott E,Talbott EO,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Tepper P,Tepper PG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Thurston R,Thurston RC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Tomey KM,Tomey K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Torrens J,Torrens JI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Upchurch D,Upchurch DM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wang N,Wang NC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wang XQ,Wang X,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Weiss GE,Weiss G,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Welch G,Welch GW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wente K,Wente KR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wesley DE,Wesley D,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wight R,Wight RG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wong JYY,Wong JY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wu X,Wu XM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ylitalo K,Ylitalo KR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Youk AO,Youk A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
