pmid,title,pub_year,author_raw,author_id,author_position,affiliation,author_raw_original
41837362,Metabolic syndrome duration and risk of frailty among midlife women: the Study of Women's Health Across the Nation.,2026,Derby CA,Derby CA,8,"Department of Neurology and Department of Epidemiology & Population Health, Albert Einstein College of Medicine, Bronx, New York, United States.",Derby CA
41779076,Grip strength but not stair climb power is associated with injurious falls in middle-aged and older women: The Study of Women's Health Across the Nation (SWAN).,2026,Heilmann NZ,Heilmann NZ,1,"Department of Epidemiology, School of Public Health, University of Pittsburgh, Pittsburgh, PA, USA.",Heilmann NZ
41779076,Grip strength but not stair climb power is associated with injurious falls in middle-aged and older women: The Study of Women's Health Across the Nation (SWAN).,2026,Ruppert KM,Ruppert K,2,"Department of Epidemiology, School of Public Health, University of Pittsburgh, Pittsburgh, PA, USA.",Ruppert KM
41779076,Grip strength but not stair climb power is associated with injurious falls in middle-aged and older women: The Study of Women's Health Across the Nation (SWAN).,2026,Roberts JE,Roberts JE,3,"Hinda and Arthur Marcus Institute for Aging Research, Hebrew SeniorLife, Boston, MA, USA.",Roberts JE
41779076,Grip strength but not stair climb power is associated with injurious falls in middle-aged and older women: The Study of Women's Health Across the Nation (SWAN).,2026,Karvonen-Gutierrez CA,Karvonen-Gutierrez CA,4,"Department of Epidemiology, School of Public Health, University of Michigan, Ann Arbor, MI, USA.",Karvonen-Gutierrez CA
41779076,Grip strength but not stair climb power is associated with injurious falls in middle-aged and older women: The Study of Women's Health Across the Nation (SWAN).,2026,Pettee Gabriel K,Pettee Gabriel K,5,"Department of Epidemiology, School of Public Health, University of Alabama at Birmingham, Birmingham, AL, USA.",Pettee Gabriel K
41779076,Grip strength but not stair climb power is associated with injurious falls in middle-aged and older women: The Study of Women's Health Across the Nation (SWAN).,2026,Ylitalo KR,Ylitalo KR,6,"Department of Public Health, Robbins College of Health and Human Sciences, Baylor University, Waco, TX, USA.",Ylitalo KR
41779076,Grip strength but not stair climb power is associated with injurious falls in middle-aged and older women: The Study of Women's Health Across the Nation (SWAN).,2026,Nindl BC,Nindl BC,7,"Neuromuscular Research Laboratory/Warrior Human Performance Research Center, Department of Sports Medicine and Nutrition, University of Pittsburgh, Pittsburgh, PA, USA.",Nindl BC
41779076,Grip strength but not stair climb power is associated with injurious falls in middle-aged and older women: The Study of Women's Health Across the Nation (SWAN).,2026,Cauley JA,Cauley JA,8,"Department of Epidemiology, School of Public Health, University of Pittsburgh, Pittsburgh, PA, USA.",Cauley JA
41779076,Grip strength but not stair climb power is associated with injurious falls in middle-aged and older women: The Study of Women's Health Across the Nation (SWAN).,2026,Strotmeyer ES,Strotmeyer ES,9,"Department of Epidemiology, School of Public Health, University of Pittsburgh, Pittsburgh, PA, USA. strotmeyere@edc.pitt.edu.",Strotmeyer ES
41763333,Per- and polyfluoroalkyl substances (PFAS) and menstrual cycle characteristics in midlife women: The Study of Women's Health Across the Nation.,2026,Harlow SD,Harlow SD,1,"Department of Epidemiology, School of Public Health, University of Michigan, Ann Arbor, MI, United States.",Harlow SD
41763333,Per- and polyfluoroalkyl substances (PFAS) and menstrual cycle characteristics in midlife women: The Study of Women's Health Across the Nation.,2026,Hood MM,Hood MM,2,"Department of Epidemiology, School of Public Health, University of Michigan, Ann Arbor, MI, United States.",Hood MM
41763333,Per- and polyfluoroalkyl substances (PFAS) and menstrual cycle characteristics in midlife women: The Study of Women's Health Across the Nation.,2026,Brooks R,Brooks R,3,"Department of Epidemiology, School of Public Health, University of Michigan, Ann Arbor, MI, United States.",Brooks R
41763333,Per- and polyfluoroalkyl substances (PFAS) and menstrual cycle characteristics in midlife women: The Study of Women's Health Across the Nation.,2026,Calafat AM,Calafat AM,4,"Division of Laboratory Sciences, National Center for Environmental Health, Centers for Disease Control and Prevention, Atlanta, GA, United States.",Calafat AM
41763333,Per- and polyfluoroalkyl substances (PFAS) and menstrual cycle characteristics in midlife women: The Study of Women's Health Across the Nation.,2026,Randolph JF,Randolph JF,5,"Department of Obstetrics and Gynecology, School of Medicine, University of Michigan, Ann Arbor, MI, United States.",Randolph JF
41763333,Per- and polyfluoroalkyl substances (PFAS) and menstrual cycle characteristics in midlife women: The Study of Women's Health Across the Nation.,2026,Gold EB,Gold EB,6,"Department of Public Health Sciences, University of California, School of Medicine, Davis, CA, United States.",Gold EB
41763333,Per- and polyfluoroalkyl substances (PFAS) and menstrual cycle characteristics in midlife women: The Study of Women's Health Across the Nation.,2026,Park SK,Park SK,7,"Department of Epidemiology, School of Public Health, University of Michigan, Ann Arbor, MI, United States; Department of Environmental Health Sciences, School of Public Health, University of Michigan, Ann Arbor, MI, United States. Electronic address: sungkyun@umich.edu.",Park SK
41735798,The Incidence of Cardiovascular Disease Events in Women with Hypothyroidism: The Study of Women's Health Across the Nation.,2026,Ettleson MD,Ettleson MD,1,"Section of Endocrinology, Diabetes, and Metabolism, University of Chicago, Chicago, Illinois, USA.",Ettleson MD
41735798,The Incidence of Cardiovascular Disease Events in Women with Hypothyroidism: The Study of Women's Health Across the Nation.,2026,Karavolos K,Karavolos K,2,"Department of Family & Preventive Medicine, Rush University Medical Centers, Chicago, Illinois, USA.",Karavolos K
41735798,The Incidence of Cardiovascular Disease Events in Women with Hypothyroidism: The Study of Women's Health Across the Nation.,2026,Burnett-Bowie SM,Burnett-Bowie SM,3,"Endocrine Division, Department of Medicine, Mass General Brigham, Harvard Medical School, Boston, Massachusetts, USA.",Burnett-Bowie SM
41735798,The Incidence of Cardiovascular Disease Events in Women with Hypothyroidism: The Study of Women's Health Across the Nation.,2026,Jackson EA,Jackson EA,4,"Division of Cardiovascular Disease, Department of Medicine, University of Alabama at Birmingham, Birmingham, Alabama, USA.",Jackson EA
41735798,The Incidence of Cardiovascular Disease Events in Women with Hypothyroidism: The Study of Women's Health Across the Nation.,2026,Thurston RC,Thurston RC,5,"Department of Psychiatry, University of Pittsburgh, Pittsburgh, Pennsylvania, USA.",Thurston RC
41735798,The Incidence of Cardiovascular Disease Events in Women with Hypothyroidism: The Study of Women's Health Across the Nation.,2026,El Khoudary SR,El Khoudary SR,6,"Department of Epidemiology, Virginia Commonwealth University, Richmond, Virginia, USA.",El Khoudary SR
41735798,The Incidence of Cardiovascular Disease Events in Women with Hypothyroidism: The Study of Women's Health Across the Nation.,2026,Karvonen-Gutierrez C,Karvonen-Gutierrez CA,7,"Department of Epidemiology, University of Michigan, Ann Arbor, Michigan, USA.",Karvonen-Gutierrez C
41735798,The Incidence of Cardiovascular Disease Events in Women with Hypothyroidism: The Study of Women's Health Across the Nation.,2026,Powell LH,Powell LH,8,"Department of Family & Preventive Medicine, Rush University Medical Centers, Chicago, Illinois, USA.",Powell LH
41735798,The Incidence of Cardiovascular Disease Events in Women with Hypothyroidism: The Study of Women's Health Across the Nation.,2026,Janssen I,Janssen I,9,"Department of Family & Preventive Medicine, Rush University Medical Centers, Chicago, Illinois, USA.",Janssen I
41709438,Over 50% of women affected by menopausal sleep disorders: urgent need to integrate sleep management into menopause guidelines.,2026,Huang R,Huang R,1,"School of Traditional Chinese Medicine, Hunan University of Chinese Medicine (HUTCM), No. 300 Xueshi Road, Yuelu District, Changsha, Hunan Province 410208, China.",Huang R
41709438,Over 50% of women affected by menopausal sleep disorders: urgent need to integrate sleep management into menopause guidelines.,2026,Liu W,Liu W,2,"School of Integrated Chinese and Western Medicine, Hunan University of Chinese Medicine (HUTCM), No. 300 Xueshi Road, Yuelu District, Changsha, Hunan Province 410208, China.",Liu W
41709438,Over 50% of women affected by menopausal sleep disorders: urgent need to integrate sleep management into menopause guidelines.,2026,Yi Y,Yi Y,3,"The First Clinical Medical College of Traditional Chinese Medicine, Hunan University of Chinese Medicine (HUTCM), No. 300 Xueshi Road, Yuelu District, Changsha, Hunan Province 410208, China.",Yi Y
41709438,Over 50% of women affected by menopausal sleep disorders: urgent need to integrate sleep management into menopause guidelines.,2026,Li D,Li D,4,"School of Traditional Chinese Medicine, Hunan University of Chinese Medicine (HUTCM), No. 300 Xueshi Road, Yuelu District, Changsha, Hunan Province 410208, China.",Li D
41709438,Over 50% of women affected by menopausal sleep disorders: urgent need to integrate sleep management into menopause guidelines.,2026,Deng Y,Deng Y,5,"School of Traditional Chinese Medicine, Hunan University of Chinese Medicine (HUTCM), No. 300 Xueshi Road, Yuelu District, Changsha, Hunan Province 410208, China.",Deng Y
41569823,Sociodemographic and Health-Related Disparities in 24-Hr Movement Cycles Among Older Adult Women: The Study of Women's Health Across the Nation.,2026,Dooley EE,Dooley EE,1,"Department of Epidemiology, University of Alabama at Birmingham, Birmingham, AL, USA.",Dooley EE
41569823,Sociodemographic and Health-Related Disparities in 24-Hr Movement Cycles Among Older Adult Women: The Study of Women's Health Across the Nation.,2026,Winkles JF,Winkles JF,2,"Epidemiology Data Center, University of Pittsburgh, Pittsburgh, PA, USA.",Winkles JF
41569823,Sociodemographic and Health-Related Disparities in 24-Hr Movement Cycles Among Older Adult Women: The Study of Women's Health Across the Nation.,2026,Badon SE,Badon SE,3,"Division of Research, Kaiser Permanente Northern California, Pleasanton, CA, USA.",Badon SE
41569823,Sociodemographic and Health-Related Disparities in 24-Hr Movement Cycles Among Older Adult Women: The Study of Women's Health Across the Nation.,2026,Colvin A,Colvin A,4,"Department of Epidemiology, University of Pittsburgh, Pittsburgh, PA, USA.",Colvin A
41569823,Sociodemographic and Health-Related Disparities in 24-Hr Movement Cycles Among Older Adult Women: The Study of Women's Health Across the Nation.,2026,Derby CA,Derby CA,5,"Department of Neurology and Department of Epidemiology and Population Health, Albert Einstein College of Medicine, Bronx, NY, USA.",Derby CA
41569823,Sociodemographic and Health-Related Disparities in 24-Hr Movement Cycles Among Older Adult Women: The Study of Women's Health Across the Nation.,2026,Karvonen-Gutierrez CA,Karvonen-Gutierrez CA,6,"Department of Epidemiology, University of Michigan, Ann Arbor, MI, USA.",Karvonen-Gutierrez CA
41569823,Sociodemographic and Health-Related Disparities in 24-Hr Movement Cycles Among Older Adult Women: The Study of Women's Health Across the Nation.,2026,Kline CE,Kline CE,7,"Department of Health and Human Development, University of Pittsburgh, Pittsburgh, PA, USA.",Kline CE
41569823,Sociodemographic and Health-Related Disparities in 24-Hr Movement Cycles Among Older Adult Women: The Study of Women's Health Across the Nation.,2026,Lange-Maia BS,Lange-Maia BS,8,"Rush Alzheimer's Disease Center and Department of Family and Preventive Medicine, Rush University Medical Center, Chicago, IL, USA.",Lange-Maia BS
41569823,Sociodemographic and Health-Related Disparities in 24-Hr Movement Cycles Among Older Adult Women: The Study of Women's Health Across the Nation.,2026,Swanson LM,Swanson LM,9,"Department of Psychiatry, University of Michigan, Ann Arbor, MI, USA.",Swanson LM
41569823,Sociodemographic and Health-Related Disparities in 24-Hr Movement Cycles Among Older Adult Women: The Study of Women's Health Across the Nation.,2026,Ylitalo KR,Ylitalo KR,10,"Department of Public Health, Baylor University, Waco, TX, USA.",Ylitalo KR
