pmid,title,pub_year,cluster,domain,has_abstract
41687116,Elimination of the Black Box Warning on Menopausal Hormone Therapy.,2026,7,"Domain 7: estrogen, therapy, hormone, menopause",TRUE
41678876,Randomization to hormone therapy and changes in plasma biomarkers of Alzheimer's pathology: The women's health initiative memory study.,2026,7,"Domain 7: estrogen, therapy, hormone, menopause",TRUE
41674645,Insomnia-Related Metabolomic Profiles Reflect Antioxidant Deficits and Relate to Cognitive Decline Through a Metabolic Risk Score in HCHS/SOL.,2026,6,"Domain 6: sleep, insomnia, duration, quality",TRUE
41667867,Patient Preferences Regarding Menopausal Symptoms and Treatments: A Systematic Review of Quantitative Stated-Preference Studies.,2026,7,"Domain 7: estrogen, therapy, hormone, menopause",TRUE
41660151,The impact of hormone replacement therapy on cardiovascular health in postmenopausal women: a narrative review.,2026,8,"Domain 8: hrt, replacement, therapy, hormone",TRUE
41649804,"Menopausal Hormone Labels Should Rely on Evidence, Not Opinion.",2026,7,"Domain 7: estrogen, therapy, hormone, menopause",FALSE
41641624,Assessing the Benefits and Burdens of Preventive Interventions.,2026,1,"Domain 1: cancer, breast, colorectal, lung",TRUE
41603726,Metformin Does Not Significantly Alter Longitudinal Dynamics of Clonal Hematopoiesis.,2026,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41592519,"Risk of memory impairment in gynecologic cancer survivors in the Women's Health Initiative: Untangling effects of age, comorbidities, and cancer.",2026,1,"Domain 1: cancer, breast, colorectal, lung",TRUE
41589860,Psychological symptoms predict long coronavirus disease 2019: a prospective analysis from the Women's Health Initiative.,2026,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41579732,Triglyceride-glucose index and cardiovascular disease by cardiovascular-kidney-metabolic syndrome and socioeconomic status among postmenopausal women.,2026,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41544713,Biomarkers for dietary fatty acid densities among postmenopausal United States females derived using a habitual-diet human feeding study.,2026,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41528117,Whole Blood Transcriptomic Analysis of Sickle Cell Trait.,2026,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41514045,Estimating the effect of hypothetical dietary protein interventions on changes in body composition of postmenopausal women over 3 years using data from the Women's Health Initiative (WHI) Study: an emulated target trial.,2026,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41499366,"Pregnancy and breastfeeding are associated with less later-life cognitive decline in a longitudinal, prospective cohort.",2026,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41494991,"Independent, but not synergistic, associations of APOEε4 and systemic inflammation on cognitive decline: findings from the Women's Health Initiative.",2026,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41482168,Association between late-life air pollution exposure and medial temporal lobe atrophy in older women.,2026,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41477444,Bidirectional Associations Between Obesity and Depressive Symptoms: Results From the Multiethnic Postmenopausal Cohort of the Women's Health Initiative Study.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41458318,Tobacco Exposure and Risk of Developing Fuchs Endothelial Corneal Dystrophy in the Women's Health Initiative Studies.,2026,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41428435,"Follicle stimulating hormone, luteinizing hormone and adiposity trajectories in postmenopausal women.",2026,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41408582,Racial differences in breast cancer-specific mortality and CVD-specific mortality after breast cancer in post-menopausal women.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41399190,Epigenetic clocks and longitudinal plasma biomarkers of Alzheimer's disease.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41387075,Anthropometric indices of obesity and their relationships with diabetes risk by race and ethnicity among postmenopausal women.,2026,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41379766,Then and Now: What We Have Learned From the WHI.,2026,7,"Domain 7: estrogen, therapy, hormone, menopause",TRUE
41363715,Low Diastolic Blood Pressure and Risk of Ischemic Colitis in the Women's Health Initiative Cohort.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41360798,Plasma metabolomic signature of breastfeeding and risk of cardiometabolic diseases.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41358287,Dissecting Genetic and Environmental Determinants of Plasma Molecular Signatures and Their Link to Type 2 Diabetes Risk.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41328526,Calibrated Dietary Patterns and Cancer Risk in the Women's Health Initiative Cohorts.,2025,1,"Domain 1: cancer, breast, colorectal, lung",TRUE
41307293,Long-term hormone therapy for perimenopausal and postmenopausal women.,2025,7,"Domain 7: estrogen, therapy, hormone, menopause",TRUE
41288775,Dueling diagnosis of cancer and cognitive impairment: exploring the association of cognitive impairment with survival using the Women's Health Initiative (WHI) Life and Longevity After Cancer (LILAC) study.,2025,1,"Domain 1: cancer, breast, colorectal, lung",TRUE
41282951,Plasma p-tau217 and incident mild cognitive impairment and dementia in older women: 25-year prospective study in The Women's Health Initiative Memory Study.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41274869,Integrating whole genome and transcriptome sequencing to characterize the genetic architecture of isoform variation.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41271511,"Insomnia in pregnancy: Possible associations with birth spacing, family functioning, and spousal age difference in a Nigerian population.",2026,6,"Domain 6: sleep, insomnia, duration, quality",TRUE
41256164,Epigenetic clocks of biological aging and risk of incident mild cognitive impairment and dementia: the Women's Health Initiative Memory Study.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41245951,Associations of Sleep-Disordered Breathing and Insomnia with Incident Metabolic Syndrome - The Hispanic Community Health Study/Study of Latinos.,2025,6,"Domain 6: sleep, insomnia, duration, quality",TRUE
41222070,Adherence to healthful eating patterns and the risk of insomnia in postmenopausal women: insights from the Women's Health Initiative study.,2026,6,"Domain 6: sleep, insomnia, duration, quality",FALSE
41217670,Longitudinal transitions in sedentary behavior and physical activity in relation to all-cause and cause-specific mortality among postmenopausal women.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41205698,"Exploring biomarkers of neurodegenerative risk: associations of oxysterols, sex hormones, and reproductive characteristics in older women.",2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41182009,Admixture Mapping of Lipid Traits in Hispanic Americans.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41165774,Uncovering racial and genetic disparities in FRAX performance for fracture risk assessment in postmenopausal women.,2026,5,"Domain 5: fracture, bmd, hip, fractures",TRUE
41117635,Baseline use of aspirin or statins with oral estrogen and progestogens to prevent incident arterial or venous thrombotic events: a secondary analysis of the Women's Health Initiative trial.,2026,3,"Domain 3: cee, mpa, placebo, alone",TRUE
41071097,Metabolomic biomarkers of rest-activity rhythms in older women: results from the Women's Health Initiative study.,2026,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41065709,Greater adherence to healthful dietary patterns is associated with lower insomnia risk in the Women's Health Initiative Observational Study.,2026,6,"Domain 6: sleep, insomnia, duration, quality",TRUE
41048432,Chapter 3. Impact of estrogens on hemostasis.,2025,7,"Domain 7: estrogen, therapy, hormone, menopause",TRUE
41047130,The carbon isotope ratio of alanine is a biomarker of added sugar and sugar-sweetened beverage intakes: a pooled analysis of 4 studies.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41025350,Clonal hematopoiesis of indeterminate potential and the risk of cognitive impairment in the Women's Health Initiative Memory Study.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
41000565,"Parity, Age at Childbirth, and Later-Life Maternal Cardiovascular Disease in Postmenopausal Women in the Women's Health Initiative Study.",2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40998424,Air Pollutants and Breast Cancer Risk: A Parallel Analysis of Five Large US Prospective Cohorts.,2025,1,"Domain 1: cancer, breast, colorectal, lung",TRUE
40991796,Purpose in life and mortality among breast cancer survivors.,2026,1,"Domain 1: cancer, breast, colorectal, lung",TRUE
40971177,"New Analysis of Women's Health Initiative Data Aims to ""Clear the Air"" Over Menopausal Hormone Therapy.",2025,7,"Domain 7: estrogen, therapy, hormone, menopause",FALSE
40966182,Physical Activity and Stroke Incidence among Postmenopausal Women: Insights from the Women's Health Initiative.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40952729,Menopausal Hormone Therapy and Cardiovascular Diseases in Women With Vasomotor Symptoms: A Secondary Analysis of the Women's Health Initiative Randomized Clinical Trials.,2025,3,"Domain 3: cee, mpa, placebo, alone",TRUE
40928988,"Parity, Age at Childbirth, and Later-Life Health-Related Quality of Life in Postmenopausal Women.",2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40908426,Metabolomic profiles of an atherogenic TMAO-dietary pattern among postmenopausal women.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40904946,Causal effect estimation for competing risk data in randomized trial: adjusting covariates to gain efficiency.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40891652,Gonadotropin trajectories among postmenopausal women not using hormone therapy.,2026,7,"Domain 7: estrogen, therapy, hormone, menopause",TRUE
40880581,Instrumental Variables Methods Reveal Larger Effects of Menopausal Hormone Therapy in the Landmark Women's Health Initiative Clinical Trial.,2025,7,"Domain 7: estrogen, therapy, hormone, menopause",TRUE
40864016,Clonal Hematopoiesis and Cardiovascular Outcomes in Older Women.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40861793,Mortality from vertebral fractures in White women aged 65+ with osteoporosis: a CDC database trend analysis from 1999 to 2020.,2025,5,"Domain 5: fracture, bmd, hip, fractures",TRUE
40853256,Risk Factors for Pancreatic Cancer among Nonsmokers and Nondrinkers of Alcohol in the Women's Health Initiative.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40833820,"SARS-CoV-2 Positivity, Indicators of COVID-19 Severity, COVID-19 Hospitalization, and Diabetes Risk in the Women's Health Initiative.",2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40832399,Epigenetic clocks and longitudinal plasma biomarkers of Alzheimer's disease.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40831512,"Fall risk in relation to strength training, walking, and sitting among women aged 75-105 years: a cross-sectional study within the Women's Health Initiative Strong and Healthy (WHISH) Intervention Cohort.",2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40812163,From discovery to debate: The history of menopausal hormone therapy and its impact on cardiovascular health.,2025,7,"Domain 7: estrogen, therapy, hormone, menopause",TRUE
40796174,Compartment-specific Metabolic Alterations to Insulin Reflect Adiposity-driven Variation and Predict Type 2 Diabetes.,2026,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40791710,Genetic Ancestry and Risk of Atrial Fibrillation in Individuals of Black Ethnicity in the UK Biobank.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40789098,Dietary Inflammatory Potential and the Risk of Incident Kidney Failure in the Women's Health Initiative.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40782919,Psychiatric disorders among older U.S. women by socioeconomic and veteran status.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40758858,Methylation profile of individuals with sickle cell trait.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40748320,Dual-energy X-ray Absorptiometry-Derived Adiposity and Colorectal Cancer Incidence and Mortality in Postmenopausal Women.,2025,1,"Domain 1: cancer, breast, colorectal, lung",TRUE
40719521,Latent Class Analysis of Well-Being in Older Women.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40718583,Risk of heart failure and subtypes with biomarker-calibrated protein intake: Women's health initiative cohort study.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40674461,"Genetic interleukin-6 receptor blockade, chronic disease risk, and longevity: results from the women's health initiative.",2026,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40665589,Cognitive Resilience in Apolipoprotein ε4 Carrier Women Predicted by Neuron-Derived Extracellular Vesicles.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40640959,Protein quantitative trait locus analysis in African American and non-Hispanic White individuals.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40623313,Development and Validation of Body Mass Index-Specific Waist Circumference Thresholds in Postmenopausal Women : A Prospective Cohort Study.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40601110,Sitting time and risk of cancer incidence and cancer mortality in postmenopausal women: the Women's Health Accelerometry Collaboration.,2025,1,"Domain 1: cancer, breast, colorectal, lung",TRUE
40576032,Proton Pump Inhibitor Use and Incident Hypertension in Menopausal Women.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40519778,Lumbar spinal fusion in postmenopausal women with a history of hormone replacement therapy.,2025,8,"Domain 8: hrt, replacement, therapy, hormone",TRUE
40505798,"Associations between parity, age at childbirth, and later-life mortality in postmenopausal women mediated by premature menopause.",2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40502616,Bayesian Genome-wide Polygenic Score Integration with FRAX for Enhanced Fracture Risk Prediction in Postmenopausal Women.,2025,5,"Domain 5: fracture, bmd, hip, fractures",TRUE
40499654,Dietary Supplement Use Is Associated with Select Serum Nutrient Biomarkers among Postmenopausal Women: Results from a Controlled Feeding Study.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40499013,Correlates and consequences of clonal hematopoiesis expansion rate: a 16-year longitudinal study of 6976 women.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40455801,Biomarker-assisted reporting in nutritional epidemiology: addressing measurement error in exposure-disease associations.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40397323,Social determinants of cardiovascular disease in women with and without breast cancer.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40392206,Association of Cancer History with COVID-19 Risk and Outcomes among Older Postmenopausal Women: Results from the Women's Health Initiative.,2025,1,"Domain 1: cancer, breast, colorectal, lung",TRUE
40388602,Comparative Effectiveness of Metformin Versus Sulfonylureas on Exceptional Longevity in Women With Type 2 Diabetes: Target Trial Emulation.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40340733,Cardiovascular outcomes of menopause hormone therapy initiated in women aged ≥60 years or ≥10 years post-menopause: A systematic review of the literature.,2025,7,"Domain 7: estrogen, therapy, hormone, menopause",TRUE
40297687,Epidemiological Analysis of Obesity-related co-morbidities and mortality among post- menopausal women diagnosed with endometrial cancer: A Randomized Controlled Trial.,2025,1,"Domain 1: cancer, breast, colorectal, lung",TRUE
40274741,"Race, Ethnicity, and Mortality Following Major Osteoporotic Fracture: Results from the Women's Health Initiative Study.",2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40273665,"Trends in the use of menopausal hormone therapy in France, 2001-2023.",2025,7,"Domain 7: estrogen, therapy, hormone, menopause",TRUE
40272393,Metabolomic evaluation of air pollution-related bone damage and potential mediation in Women's Health Initiative participants.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40234341,Prospective association of depression symptoms with exceptional longevity among older women.,2026,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40225940,Constitutional BRCA1 Epimutations: A Key for Understanding Basal-Like Breast and High-Grade Serous Ovarian Cancer.,2024,1,"Domain 1: cancer, breast, colorectal, lung",TRUE
40202941,Using machine learning and single nucleotide polymorphisms for improving rheumatoid arthritis risk Prediction in postmenopausal women.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40179014,Mediterranean Diet and Change in Physical Function Over Time In Older Women.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40176948,"How neighborhood socioeconomic status, green space, and walkability are associated with risk for fracture among postmenopausal women.",2025,5,"Domain 5: fracture, bmd, hip, fractures",TRUE
40173438,"Psychological status of pregnant women during the COVID-19 pandemic in Nairobi County, Kenya: a cross-sectional study.",2025,6,"Domain 6: sleep, insomnia, duration, quality",TRUE
40152978,"Plasma Insulin-like Growth Factor-Binding Protein-7 Is Positively Associated with Age, Obesity, Mortality, and Cancer in Postmenopausal Women.",2025,1,"Domain 1: cancer, breast, colorectal, lung",TRUE
40128438,Population attributable risk of a competing-risk model for breast cancer and non-breast cancer death among women ≥ 65 years.,2025,1,"Domain 1: cancer, breast, colorectal, lung",TRUE
40106531,Clonal Hematopoiesis of Indeterminate Potential and Incident Hypertension: Results From the Women's Health Initiative.,2025,2,"Domain 2: diabetes, dietary, physical, intake",FALSE
40105250,"Migraine and sleep apnea, insomnia, and sleep patterns in the Hispanic Community Health Study/Study of Latinos (HCHS/SOL).",2025,6,"Domain 6: sleep, insomnia, duration, quality",TRUE
40100219,Identifying Younger Postmenopausal Women With Osteoporosis Using USPSTF-Recommended Osteoporosis Risk Assessment Tools.,2025,5,"Domain 5: fracture, bmd, hip, fractures",TRUE
40088973,Energy intake is associated with dietary macronutrient densities: inversely with protein and monounsaturated fat and positively with polyunsaturated fat and carbohydrate among postmenopausal females.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40072913,The relationship between cardiometabolic abnormalities and mortality in the Women's Health Initiative: A comparison of associations among women with cancer to women without cancer.,2025,1,"Domain 1: cancer, breast, colorectal, lung",TRUE
40071883,The Effect of Sleep Coaching on Quality of Sleep and Life in Postmenopausal Women with Sleep Problems.,2025,6,"Domain 6: sleep, insomnia, duration, quality",TRUE
40062652,"The Association of Long COVID-19 Symptoms, Physical Function, and Activities of Daily Living Among Older Women.",2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40061325,"Epigenetic entropy, social disparity, and health and lifespan in the Women's Health Initiative.",2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40057740,Holistic horizons: understanding the landscape of traditional and complementary medicines among menopausal women in Kuala Lumpur.,2025,7,"Domain 7: estrogen, therapy, hormone, menopause",TRUE
40048162,"Intentional Weight Loss, Waist Circumference Reduction, and Mortality Risk Among Postmenopausal Women.",2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
40025644,Association Between Depression and Lung Cancer Risk Among Postmenopausal Women.,2025,1,"Domain 1: cancer, breast, colorectal, lung",TRUE
40014954,Expert opinion by the Italian Society of Gynecology of the Third Age (SIGiTE) and the Italian Society of Menopause (SIM) on hormone therapy with bioidentical hormones.,2025,7,"Domain 7: estrogen, therapy, hormone, menopause",TRUE
40014858,Long-Term Changes to Cardiovascular Biomarkers After Hormone Therapy in the Women's Health Initiative Hormone Therapy Clinical Trials.,2025,3,"Domain 3: cee, mpa, placebo, alone",TRUE
39999642,Systematic analysis of relationships between serum lipids with all-cause and cause-specific mortality: Evidence from prospective cohort studies of UK Biobank and Women's Health Initiative.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
39996449,Association of Kidney Function With Incident Heart Failure: An Analysis of the Women's Health Initiative.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
39986610,Sedentary behaviors and venous thromboembolism risk among older women: the Objective Physical Activity and Cardiovascular Health study.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
39980037,"MGMT epimutations and risk of incident cancer of the colon, glioblastoma multiforme, and diffuse large B cell lymphomas.",2025,1,"Domain 1: cancer, breast, colorectal, lung",TRUE
39975081,Estimation of total mediation effect for a binary trait in a case-control study for high-dimensional omics mediators†.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
39928313,Anthropometric Measures and Fuchs' Endothelial Corneal Dystrophy: The Women's Health Initiative Observational Study.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
39923503,"Informal caregiver quality of life: Psychosocial and behavioral correlates of quality of life among lesbian, gay, bisexual, and heterosexual caregivers in the Women's Health Initiative.",2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
39911229,Premorbid predictors of death at initial presentation of coronary heart disease in the Women's Health Initiative study.,2025,2,"Domain 2: diabetes, dietary, physical, intake",TRUE
39909978,Relationship between incident cardiovascular disease and quality of life after a breast cancer diagnosis.,2025,1,"Domain 1: cancer, breast, colorectal, lung",TRUE
39875753,"Cardiovascular disease, bone fracture, and all-cause mortality risks among postmenopausal women by arthritis and veteran status: A multistate Markov transition analysis.",2025,5,"Domain 5: fracture, bmd, hip, fractures",TRUE
39875703,Infertility and Risk of Ovarian Cancer in the Women's Health Initiative.,2025,1,"Domain 1: cancer, breast, colorectal, lung",TRUE
