period,period_start,period_end,metric,value,top_x,period_type
2020,2020,2020,n_papers,112,NA,annual
2020,2020,2020,n_authors,239,NA,annual
2020,2020,2020,hhi,0.07932079081632573,NA,annual
2020,2020,2020,top_x_share,0.09821428571428571,1,annual
2020,2020,2020,top_x_share,0.125,3,annual
2020,2020,2020,top_x_share,0.17857142857142858,5,annual
2020,2020,2020,top_x_share,0.24107142857142858,10,annual
2020,2020,2020,top_x_share,0.38392857142857145,20,annual
2021,2021,2021,n_papers,100,NA,annual
2021,2021,2021,n_authors,263,NA,annual
2021,2021,2021,hhi,0.0601000000000006,NA,annual
2021,2021,2021,top_x_share,0.09,1,annual
2021,2021,2021,top_x_share,0.1,3,annual
2021,2021,2021,top_x_share,0.18,5,annual
2021,2021,2021,top_x_share,0.34,10,annual
2021,2021,2021,top_x_share,0.55,20,annual
2022,2022,2022,n_papers,102,NA,annual
2022,2022,2022,n_authors,213,NA,annual
2022,2022,2022,hhi,0.05728565936178347,NA,annual
2022,2022,2022,top_x_share,0.11764705882352941,1,annual
2022,2022,2022,top_x_share,0.16666666666666666,3,annual
2022,2022,2022,top_x_share,0.35294117647058826,5,annual
2022,2022,2022,top_x_share,0.35294117647058826,10,annual
2022,2022,2022,top_x_share,0.4803921568627451,20,annual
2023,2023,2023,n_papers,106,NA,annual
2023,2023,2023,n_authors,291,NA,annual
2023,2023,2023,hhi,0.05989676041295765,NA,annual
2023,2023,2023,top_x_share,0.18867924528301888,1,annual
2023,2023,2023,top_x_share,0.18867924528301888,3,annual
2023,2023,2023,top_x_share,0.25471698113207547,5,annual
2023,2023,2023,top_x_share,0.25471698113207547,10,annual
2023,2023,2023,top_x_share,0.4056603773584906,20,annual
2024,2024,2024,n_papers,71,NA,annual
2024,2024,2024,n_authors,174,NA,annual
2024,2024,2024,hhi,0.08966474905772596,NA,annual
2024,2024,2024,top_x_share,0.1267605633802817,1,annual
2024,2024,2024,top_x_share,0.2112676056338028,3,annual
2024,2024,2024,top_x_share,0.29577464788732394,5,annual
2024,2024,2024,top_x_share,0.3380281690140845,10,annual
2024,2024,2024,top_x_share,0.5633802816901409,20,annual
2025,2025,2025,n_papers,45,NA,annual
2025,2025,2025,n_authors,104,NA,annual
2025,2025,2025,hhi,0.09975308641975321,NA,annual
2025,2025,2025,top_x_share,0.08888888888888889,1,annual
2025,2025,2025,top_x_share,0.08888888888888889,3,annual
2025,2025,2025,top_x_share,0.4666666666666667,5,annual
2025,2025,2025,top_x_share,0.4666666666666667,10,annual
2025,2025,2025,top_x_share,0.4666666666666667,20,annual
2026,2026,2026,n_papers,44,NA,annual
2026,2026,2026,n_authors,149,NA,annual
2026,2026,2026,hhi,0.11570247933884274,NA,annual
2026,2026,2026,top_x_share,0.09090909090909091,1,annual
2026,2026,2026,top_x_share,0.18181818181818182,3,annual
2026,2026,2026,top_x_share,0.18181818181818182,5,annual
2026,2026,2026,top_x_share,0.4090909090909091,10,annual
2026,2026,2026,top_x_share,1,20,annual
1995-1999,1995,1999,n_papers,5,NA,five_year
1995-1999,1995,1999,n_authors,11,NA,five_year
1995-1999,1995,1999,hhi,1.1200000000000003,NA,five_year
1995-1999,1995,1999,top_x_share,0.6,1,five_year
1995-1999,1995,1999,top_x_share,1,3,five_year
1995-1999,1995,1999,top_x_share,1,5,five_year
1995-1999,1995,1999,top_x_share,1,10,five_year
1995-1999,1995,1999,top_x_share,1,20,five_year
2000-2004,2000,2004,n_papers,101,NA,five_year
2000-2004,2000,2004,n_authors,75,NA,five_year
2000-2004,2000,2004,hhi,0.22733065385746457,NA,five_year
2000-2004,2000,2004,top_x_share,0.31683168316831684,1,five_year
2000-2004,2000,2004,top_x_share,0.5841584158415841,3,five_year
2000-2004,2000,2004,top_x_share,0.6534653465346535,5,five_year
2000-2004,2000,2004,top_x_share,0.8811881188118812,10,five_year
2000-2004,2000,2004,top_x_share,0.9108910891089109,20,five_year
2005-2009,2005,2009,n_papers,236,NA,five_year
2005-2009,2005,2009,n_authors,226,NA,five_year
2005-2009,2005,2009,hhi,0.060578856650387924,NA,five_year
2005-2009,2005,2009,top_x_share,0.1059322033898305,1,five_year
2005-2009,2005,2009,top_x_share,0.2288135593220339,3,five_year
2005-2009,2005,2009,top_x_share,0.326271186440678,5,five_year
2005-2009,2005,2009,top_x_share,0.3940677966101695,10,five_year
2005-2009,2005,2009,top_x_share,0.5211864406779662,20,five_year
2010-2014,2010,2014,n_papers,334,NA,five_year
2010-2014,2010,2014,n_authors,385,NA,five_year
2010-2014,2010,2014,hhi,0.03937932518197196,NA,five_year
2010-2014,2010,2014,top_x_share,0.11976047904191617,1,five_year
2010-2014,2010,2014,top_x_share,0.17065868263473055,3,five_year
2010-2014,2010,2014,top_x_share,0.23053892215568864,5,five_year
2010-2014,2010,2014,top_x_share,0.32335329341317365,10,five_year
2010-2014,2010,2014,top_x_share,0.4491017964071856,20,five_year
2015-2019,2015,2019,n_papers,447,NA,five_year
2015-2019,2015,2019,n_authors,589,NA,five_year
2015-2019,2015,2019,hhi,0.024233142651232536,NA,five_year
2015-2019,2015,2019,top_x_share,0.053691275167785234,1,five_year
2015-2019,2015,2019,top_x_share,0.11409395973154363,3,five_year
2015-2019,2015,2019,top_x_share,0.17225950782997762,5,five_year
2015-2019,2015,2019,top_x_share,0.23042505592841164,10,five_year
2015-2019,2015,2019,top_x_share,0.3668903803131991,20,five_year
2020-2024,2020,2024,n_papers,491,NA,five_year
2020-2024,2020,2024,n_authors,814,NA,five_year
2020-2024,2020,2024,hhi,0.032997208407131495,NA,five_year
2020-2024,2020,2024,top_x_share,0.05702647657841141,1,five_year
2020-2024,2020,2024,top_x_share,0.07331975560081466,3,five_year
2020-2024,2020,2024,top_x_share,0.07535641547861507,5,five_year
2020-2024,2020,2024,top_x_share,0.1975560081466395,10,five_year
2020-2024,2020,2024,top_x_share,0.34012219959266804,20,five_year
2025-2029,2025,2029,n_papers,89,NA,five_year
2025-2029,2025,2029,n_authors,227,NA,five_year
2025-2029,2025,2029,hhi,0.07347557126625466,NA,five_year
2025-2029,2025,2029,top_x_share,0.0898876404494382,1,five_year
2025-2029,2025,2029,top_x_share,0.10112359550561797,3,five_year
2025-2029,2025,2029,top_x_share,0.23595505617977527,5,five_year
2025-2029,2025,2029,top_x_share,0.3595505617977528,10,five_year
2025-2029,2025,2029,top_x_share,0.5168539325842697,20,five_year
