pmid,title,pub_year,author_raw,author_id,author_position,affiliation,author_raw_original
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Sakaue S,Sakaue S,29,NA,Sakaue S
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Terao C,Terao C,30,NA,Terao C
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Kanai M,Kanai M,31,NA,Kanai M
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Zhou W,Zhou W,32,NA,Zhou W
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Brumpton BM,Brumpton BM,33,NA,Brumpton BM
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Rasheed H,Rasheed H,34,NA,Rasheed H
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Havulinna AS,Havulinna A,35,NA,Havulinna AS
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Veturi Y,Veturi Y,36,NA,Veturi Y
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Pacheco JA,Pacheco JA,37,NA,Pacheco JA
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Rosenthal EA,Rosenthal EA,38,NA,Rosenthal EA
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Lingren T,Lingren T,39,NA,Lingren T
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Feng Q,Feng Q,40,NA,Feng Q
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Kullo IJ,Kullo IJ,41,NA,Kullo IJ
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Narita A,Narita A,42,NA,Narita A
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Takayama J,Takayama J,43,NA,Takayama J
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Martin HC,Martin HC,44,NA,Martin HC
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Hunt KA,Hunt KA,45,NA,Hunt KA
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Trivedi B,Trivedi B,46,NA,Trivedi B
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Haessler J,Haessler J,47,NA,Haessler J
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Giulianini F,Giulianini F,48,NA,Giulianini F
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Bradford Y,Bradford Y,49,NA,Bradford Y
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Miller JE,Miller JE,50,NA,Miller JE
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Campbell A,Campbell A,51,NA,Campbell A
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Lin K,Lin K,52,NA,Lin K
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Millwood IY,Millwood I,53,NA,Millwood IY
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Rasheed A,Rasheed A,54,NA,Rasheed A
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Hindy G,Hindy G,55,NA,Hindy G
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Faul JD,Faul JD,56,NA,Faul JD
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Zhao W,Zhao W,57,NA,Zhao W
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Weir DR,Weir DR,58,NA,Weir DR
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Turman C,Turman C,59,NA,Turman C
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Huang H,Huang H,60,NA,Huang H
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Graff M,Graff M,61,NA,Graff M
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Choudhury A,Choudhury A,62,NA,Choudhury A
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Sengupta D,Sengupta D,63,NA,Sengupta D
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Mahajan A,Mahajan A,64,NA,Mahajan A
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Brown MR,Brown M,65,NA,Brown MR
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Zhang W,Zhang W,66,NA,Zhang W
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Yu K,Yu K,67,NA,Yu K
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Schmidt EM,Schmidt EM,68,NA,Schmidt EM
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Pandit A,Pandit A,69,NA,Pandit A
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Gustafsson S,Gustafsson S,70,NA,Gustafsson S
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Yin X,Yin X,71,NA,Yin X
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Luan J,Luan J,72,NA,Luan J
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Zhao JH,Zhao J,73,NA,Zhao JH
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Matsuda F,Matsuda F,74,NA,Matsuda F
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Jang HM,Jang HM,75,NA,Jang HM
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Yoon K,Yoon K,76,NA,Yoon K
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Medina-Gomez C,Medina-Gomez C,77,NA,Medina-Gomez C
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Pitsillides A,Pitsillides A,78,NA,Pitsillides A
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Hottenga JJ,Hottenga J,79,NA,Hottenga JJ
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Wood AR,Wood AR,80,NA,Wood AR
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Ji Y,Ji Y,81,NA,Ji Y
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Gao Z,Gao Z,82,NA,Gao Z
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Haworth S,Haworth S,83,NA,Haworth S
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Yousri NA,Yousri NA,84,NA,Yousri NA
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Mitchell RE,Mitchell R,85,NA,Mitchell RE
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Chai JF,Chai JF,86,NA,Chai JF
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Aadahl M,Aadahl M,87,NA,Aadahl M
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Bjerregaard AA,Bjerregaard AA,88,NA,Bjerregaard AA
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Yao J,Yao J,89,NA,Yao J
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Manichaikul A,Manichaikul A,90,NA,Manichaikul A
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Hwu CM,Hwu CM,91,NA,Hwu CM
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Hung YJ,Hung YJ,92,NA,Hung YJ
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Warren HR,Warren HR,93,NA,Warren HR
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Ramirez J,Ramirez J,94,NA,Ramirez J
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Bork-Jensen J,Bork-Jensen J,95,NA,Bork-Jensen J
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Kårhus LL,Kårhus LL,96,NA,Kårhus LL
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Goel A,Goel A,97,NA,Goel A
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Sabater-Lleal M,Sabater-Lleal M,98,NA,Sabater-Lleal M
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Noordam R,Noordam R,99,NA,Noordam R
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Mauro P,Mauro P,100,NA,Mauro P
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Matteo F,Matteo F,101,NA,Matteo F
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,McDaid AF,McDaid AF,102,NA,McDaid AF
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Marques-Vidal P,Marques-Vidal P,103,NA,Marques-Vidal P
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Wielscher M,Wielscher M,104,NA,Wielscher M
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Trompet S,Trompet S,105,NA,Trompet S
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Sattar N,Sattar N,106,NA,Sattar N
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Møllehave LT,Møllehave LT,107,NA,Møllehave LT
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Munz M,Munz M,108,NA,Munz M
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Zeng L,Zeng L,109,NA,Zeng L
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Huang J,Huang J,110,NA,Huang J
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Yang B,Yang B,111,NA,Yang B
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Poveda A,Poveda A,112,NA,Poveda A
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Kurbasic A,Kurbasic A,113,NA,Kurbasic A
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Lamina C,Lamina C,114,NA,Lamina C
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Forer L,Forer L,115,NA,Forer L
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Scholz M,Scholz M,116,NA,Scholz M
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Galesloot TE,Galesloot TE,117,NA,Galesloot TE
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Bradfield JP,Bradfield J,118,NA,Bradfield JP
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Ruotsalainen SE,Ruotsalainen SE,119,NA,Ruotsalainen SE
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Daw E,Daw EW,120,NA,Daw E
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Zmuda JM,Zmuda JM,121,NA,Zmuda JM
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Mitchell JS,Mitchell JS,122,NA,Mitchell JS
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Fuchsberger C,Fuchsberger C,123,NA,Fuchsberger C
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Christensen H,Christensen H,124,NA,Christensen H
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Brody JA,Brody J,125,NA,Brody JA
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Vazquez-Moreno M,Vazquez-Moreno M,126,NA,Vazquez-Moreno M
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Feitosa MF,Feitosa M,127,NA,Feitosa MF
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Wojczynski MK,Wojczynski MK,128,NA,Wojczynski MK
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Preuss MH,Preuss MH,129,NA,Preuss MH
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Mangino M,Mangino M,130,NA,Mangino M
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Christofidou P,Christofidou P,131,NA,Christofidou P
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Verweij N,Verweij N,132,NA,Verweij N
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Benjamins JW,Benjamins JW,133,NA,Benjamins JW
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Engmann J,Engmann J,134,NA,Engmann J
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Tsao NL,Tsao NL,135,NA,Tsao NL
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Verma A,Verma A,136,NA,Verma A
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Slieker RC,Slieker RC,137,NA,Slieker RC
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Lo KS,Lo KS,138,NA,Lo KS
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Zilhao NR,Zilhao NR,139,NA,Zilhao NR
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Le P,Le P,140,NA,Le P
alspac_doi_10_1186_s13059_022_02837_1,"Implicating genes, pleiotropy, and sexual dimorphism at blood lipid loci through multi-ancestry meta-analysis",2022,Kleber ME,Kleber ME,141,NA,Kleber ME
