pmid,title,abstract,pub_year,text,has_abstract
alspac_doi_10_1016_j_ajhg_2018_12_001,Associations of Mitochondrial and Nuclear Mitochondrial Variants and Genes with Seven Metabolic Traits,NA,2019,Associations of Mitochondrial and Nuclear Mitochondrial Variants and Genes with Seven Metabolic Traits,FALSE
alspac_doi_10_1038_ng_3424,"Multi-ancestry genome-wide association study of 21,000 cases and 95,000 controls identifies new risk loci for atopic dermatitis",NA,2015,"Multi-ancestry genome-wide association study of 21,000 cases and 95,000 controls identifies new risk loci for atopic dermatitis",FALSE
alspac_2011_new_gene_functions_in_megakaryopoiesis_and_platelet_formation,New gene functions in megakaryopoiesis and platelet formation,NA,2011,New gene functions in megakaryopoiesis and platelet formation,FALSE
alspac_2009_six_new_loci_associated_with_body_mass_index_highlight_a_neuronal_influence_on_b,Six new loci associated with body mass index highlight a neuronal influence on body weight regulation,NA,2009,Six new loci associated with body mass index highlight a neuronal influence on body weight regulation,FALSE
alspac_doi_10_1038_s41467_023_41180_2,European and multi-ancestry genome-wide association meta-analysis of atopic dermatitis highlights importance of systemic immune regulation,NA,2023,European and multi-ancestry genome-wide association meta-analysis of atopic dermatitis highlights importance of systemic immune regulation,FALSE
alspac_2012_new_loci_associated_with_birth_weight_identify_genetic_links_between_intrauterin,New loci associated with birth weight identify genetic links between intrauterine growth and adult height and metabolism,NA,2012,New loci associated with birth weight identify genetic links between intrauterine growth and adult height and metabolism,FALSE
alspac_doi_10_1038_srep25853,Childhood gene-environment interactions and age-dependent effects of genetic variants associated with refractive error and myopia: The CREAM Consortium,NA,2016,Childhood gene-environment interactions and age-dependent effects of genetic variants associated with refractive error and myopia: The CREAM Consortium,FALSE
alspac_doi_10_1007_s10519_015_9735_5,Meta-analysis of Genome-Wide Association Studies for Extraversion: Findings from the Genetics of Personality Consortium,NA,2016,Meta-analysis of Genome-Wide Association Studies for Extraversion: Findings from the Genetics of Personality Consortium,FALSE
alspac_2015-n-z_verweij_kj,Verweij KJ,NA,2015,Verweij KJ,FALSE
alspac_doi_10_1001_jamapsychiatry_2015_0554,Van den Berg S,NA,2015,Van den Berg S,FALSE
alspac_2015-a-m_de_moor_mh,De Moor MH,NA,2015,De Moor MH,FALSE
alspac_2015-a-m_van_der_valk_rj,van der Valk RJ,NA,2015,van der Valk RJ,FALSE
alspac_doi_10_1038_s41588_021_00913_z,Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression,NA,2021,Large-scale cis- and trans-eQTL analyses identify thousands of genetic loci and polygenic scores that regulate blood gene expression,FALSE
alspac_doi_10_1038_ng_3643,"A reference panel of 64,976 haplotypes for genotype imputation",NA,2016,"A reference panel of 64,976 haplotypes for genotype imputation",FALSE
alspac_doi_10_1038_ng_3598,"Meta-analysis of 375,000 individuals identifies 38 susceptibility loci for migraine",NA,2016,"Meta-analysis of 375,000 individuals identifies 38 susceptibility loci for migraine",FALSE
alspac_doi_10_1038_nature20784,"Epigenome-wide association study of body mass index, and the adverse outcomes of adiposity",NA,2016,"Epigenome-wide association study of body mass index, and the adverse outcomes of adiposity",FALSE
alspac_doi_10_1186_s13059_023_03136_z,Trans-ancestral genome-wide association study of longitudinal pubertal height growth and shared heritability with adult health outcomes,NA,2024,Trans-ancestral genome-wide association study of longitudinal pubertal height growth and shared heritability with adult health outcomes,FALSE
alspac_doi_10_1016_j_ajhg_2016_02_019,"DNA methylation in newborns and maternal smoking in pregnancy: genome-wide consortium meta-analysis American Journal of Human Genetics, Apr 2016",NA,2016,"DNA methylation in newborns and maternal smoking in pregnancy: genome-wide consortium meta-analysis American Journal of Human Genetics, Apr 2016",FALSE
alspac_doi_10_1016_j_ajhg_2017_04_014,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits,NA,2017,Whole-Genome Sequencing Coupled to Imputation Discovers Genetic Signals for Anthropometric Traits,FALSE
alspac_2011_physical_activity_attenuates_the_influence_of_fto_variants_on_obesity_risk_a_me,"Physical Activity Attenuates the Influence of FTO Variants on Obesity Risk: A Meta-Analysis of 218,166 Adults and 19,268 Children",NA,2011,"Physical Activity Attenuates the Influence of FTO Variants on Obesity Risk: A Meta-Analysis of 218,166 Adults and 19,268 Children",FALSE
alspac_doi_10_1073_pnas_1503252113,Neural basis of reward anticipation and its genetic determinants,NA,2016,Neural basis of reward anticipation and its genetic determinants,FALSE
alspac_doi_10_1038_s41588_018_0127_7,Genome-wide association meta-analysis highlights light-induced signaling as a driver for refractive error,NA,2018,Genome-wide association meta-analysis highlights light-induced signaling as a driver for refractive error,FALSE
alspac_2013-n-z_genome_wide_meta_analyses_of_multiancestry_cohorts_identify_multiple_new_suscept,Genome-wide meta-analyses of multiancestry cohorts identify multiple new susceptibility loci for refractive error and myopia,NA,2013,Genome-wide meta-analyses of multiancestry cohorts identify multiple new susceptibility loci for refractive error and myopia,FALSE
alspac_doi_10_1038_s41380_023_02331_5,Maternal educational attainment in pregnancy and epigenome-wide DNA methylation changes in the offspring from birth until adolescence,NA,2024,Maternal educational attainment in pregnancy and epigenome-wide DNA methylation changes in the offspring from birth until adolescence,FALSE
alspac_doi_10_1038_mp_2017_44,Collaborative meta-analysis finds no evidence of a strong interaction between stress and 5-HTTLPR genotype contributing to the development of depression Molecular Psychiatry,NA,2017,Collaborative meta-analysis finds no evidence of a strong interaction between stress and 5-HTTLPR genotype contributing to the development of depression Molecular Psychiatry,FALSE
alspac_doi_10_1038_ncomms12342,A protein-truncating R179X variant in RNF186 confers protection against ulcerative colitis,NA,2016,A protein-truncating R179X variant in RNF186 confers protection against ulcerative colitis,FALSE
alspac_doi_10_1007_s10519_014_9654_x,McGue M. Pattersson E,NA,2014,McGue M. Pattersson E,FALSE
alspac_doi_10_1038_s41586_024_07148_y,Genome-wide characterization of circulating metabolic biomarkers,NA,2024,Genome-wide characterization of circulating metabolic biomarkers,FALSE
alspac_doi_10_1038_ng_2676,Genome-wide meta-analysis identifies new susceptibility loci for migraine,NA,2013,Genome-wide meta-analysis identifies new susceptibility loci for migraine,FALSE
alspac_2012_large_scale_international_replication_and_meta_analysis_study_confirms_associati,Large scale international replication and meta-analysis study confirms association of the 15q14 locus with myopia,NA,2012,Large scale international replication and meta-analysis study confirms association of the 15q14 locus with myopia,FALSE
alspac_doi_10_1073_pnas_2202764119,"Genome-wide analyses of individual differences in quantitatively assessed reading- and language-related skills in up to 34,000 people",NA,2022,"Genome-wide analyses of individual differences in quantitatively assessed reading- and language-related skills in up to 34,000 people",FALSE
alspac_2010_variants_in_adcy5_and_near_ccnl1_are_associated_with_fetal_growth_and_birth_weig,Variants in ADCY5 and near CCNL1 are associated with fetal growth and birth weight,NA,2010,Variants in ADCY5 and near CCNL1 are associated with fetal growth and birth weight,FALSE
alspac_doi_10_1038_s41380_022_01793_3,Uncovering the genetic architecture of broad antisocial behavior through a genome-wide association study meta-analysis,NA,2022,Uncovering the genetic architecture of broad antisocial behavior through a genome-wide association study meta-analysis,FALSE
alspac_doi_10_2196_40035,A Hybrid Architecture (CO-CONNECT) to Facilitate Rapid Discovery and Access to Data Across the United Kingdom in Response to the COVID-19 Pandemic: Development Study,NA,2022,A Hybrid Architecture (CO-CONNECT) to Facilitate Rapid Discovery and Access to Data Across the United Kingdom in Response to the COVID-19 Pandemic: Development Study,FALSE
alspac_doi_10_1038_ncomms9804,Rüschendorf F Bauerfeind A,NA,2015,Rüschendorf F Bauerfeind A,FALSE
alspac_2012_a_genome_wide_association_meta_analysis_identifies_new_childhood_obesity_loci,A genome-wide association meta-analysis identifies new childhood obesity loci,NA,2012,A genome-wide association meta-analysis identifies new childhood obesity loci,FALSE
alspac_doi_10_1038_ng_3627,Distinct genetic architectures for syndromic and nonsyndromic congenital heart defects identified by exome sequencing,NA,2016,Distinct genetic architectures for syndromic and nonsyndromic congenital heart defects identified by exome sequencing,FALSE
alspac_2013-a-m_r_wjst_m_jarvis_d_ege_m_braun_fahrl_nder_c_genuneit_j_horak_e_bouzi,"R, Wjst, M, Jarvis, D, Ege, M, Braun-Fahrländer, C, Genuneit, J, Horak, E, Bouzigon, E, Demenais, F, Kauffmann, F, Siroux, V, Michel, S, von Berg, A, Heinzmann, A, Kabesch, M, Probst-Hensch, N",NA,2013,"R, Wjst, M, Jarvis, D, Ege, M, Braun-Fahrländer, C, Genuneit, J, Horak, E, Bouzigon, E, Demenais, F, Kauffmann, F, Siroux, V, Michel, S, von Berg, A, Heinzmann, A, Kabesch, M, Probst-Hensch, N",FALSE
alspac_2013-a-m_epilepsy_hippocampal_sclerosis_and_febrile_seizures_linked_by_common_genetic_va,"Epilepsy, hippocampal sclerosis and febrile seizures linked by common genetic variation around SCN1A",NA,2013,"Epilepsy, hippocampal sclerosis and febrile seizures linked by common genetic variation around SCN1A",FALSE
alspac_doi_10_1038_ng_3745,Genome-wide association study of primary sclerosing cholangitis identifies new risk loci and quantifies the genetic relationship with inflammatory bowel disease,NA,2016,Genome-wide association study of primary sclerosing cholangitis identifies new risk loci and quantifies the genetic relationship with inflammatory bowel disease,FALSE
alspac_doi_10_1038_ng_3740,Mutations in the histone methyltransferase gene KMT2B cause complex early-onset dystonia,NA,2016,Mutations in the histone methyltransferase gene KMT2B cause complex early-onset dystonia,FALSE
alspac_doi_10_1038_ng_3668,Discovery and refinement of genetic loci associated with cardiometabolic risk using dense imputation maps,NA,2016,Discovery and refinement of genetic loci associated with cardiometabolic risk using dense imputation maps,FALSE
alspac_doi_10_1038_ng_3985,"Shared genetic origin of asthma, hay fever and eczema elucidates allergic disease biology",NA,2017,"Shared genetic origin of asthma, hay fever and eczema elucidates allergic disease biology",FALSE
alspac_doi_10_1001_jama_2016_1975,Genetic evidence for causal relationships between maternal obesity-related traits and birth weight,NA,2016,Genetic evidence for causal relationships between maternal obesity-related traits and birth weight,FALSE
alspac_2009_a_genome_wide_association_study_reveals_variants_in_arl15_that_influence_adipone,A genome-wide association study reveals variants in ARL15 that influence adiponectin levels,NA,2009,A genome-wide association study reveals variants in ARL15 that influence adiponectin levels,FALSE
alspac_2013-a-m_meta_analysis_of_genome_wide_association_studies_identifies_ten_loci_influencing,Meta-analysis of genome-wide association studies identifies ten loci influencing allergic sensitization,NA,2013,Meta-analysis of genome-wide association studies identifies ten loci influencing allergic sensitization,FALSE
alspac_doi_10_1038_s41467_018_05714_3,Autosomal genetic variation is associated with DNA methylation in regions variably escaping X-chromosome inactivation,NA,2018,Autosomal genetic variation is associated with DNA methylation in regions variably escaping X-chromosome inactivation,FALSE
alspac_doi_10_1136_bmjopen_2015_008808,Elvestad Gabrielsen M,NA,2015,Elvestad Gabrielsen M,FALSE
alspac_doi_10_1097_ee9_0000000000000184,LongITools: Dynamic longitudinal exposome trajectories in cardiovascular and metabolic noncommunicable diseases,NA,2021,LongITools: Dynamic longitudinal exposome trajectories in cardiovascular and metabolic noncommunicable diseases,FALSE
alspac_2012_genome_wide_association_study_to_identify_common_variants_associated_with_brachi,Genome-wide association study to identify common variants associated with brachial circumference: A meta-analysis of 14 cohorts,NA,2012,Genome-wide association study to identify common variants associated with brachial circumference: A meta-analysis of 14 cohorts,FALSE
alspac_2013-a-m_genome_wide_association_and_longitudinal_analyses_reveal_genetic_loci_linking_pu,"Genome-wide association and longitudinal analyses reveal genetic loci linking pubertal height growth, pubertal timing and childhood adiposity",NA,2013,"Genome-wide association and longitudinal analyses reveal genetic loci linking pubertal height growth, pubertal timing and childhood adiposity",FALSE
alspac_doi_10_1038_ncomms12050,Genome-wide association study identifies multiple susceptibility loci for multiple myeloma,NA,2016,Genome-wide association study identifies multiple susceptibility loci for multiple myeloma,FALSE
alspac_doi_10_1016_j_jaci_2013_08_053,Duijts L,NA,2013,Duijts L,FALSE
alspac_doi_10_1111_acel_14194,Maternal age is related to offspring DNA methylation: A meta-analysis of results from the PACE consortium,NA,2024,Maternal age is related to offspring DNA methylation: A meta-analysis of results from the PACE consortium,FALSE
alspac_2011_a_comprehensive_evaluation_of_potential_lung_function_associated_genes_in_the_sp,A comprehensive evaluation of potential lung function associated genes in the SpiroMeta general population sample,NA,2011,A comprehensive evaluation of potential lung function associated genes in the SpiroMeta general population sample,FALSE
alspac_doi_10_1038_s41467_020_19742_5,The Genetic Architecture of Sporadic and Multiple Consecutive Miscarriage,NA,2020,The Genetic Architecture of Sporadic and Multiple Consecutive Miscarriage,FALSE
alspac_doi_10_1016_j_ajhg_2017_06_014,Low-Frequency Synonymous Coding Variation in CYP2R1 Has Large Effects on Vitamin D Levels and Risk of Multiple Sclerosis,NA,2017,Low-Frequency Synonymous Coding Variation in CYP2R1 Has Large Effects on Vitamin D Levels and Risk of Multiple Sclerosis,FALSE
alspac_doi_10_1038_s41398_018_0324_2,"Disentangling polygenic associations between attention-deficit/hyperactivity disorder, educational attainment, literacy and language",NA,2019,"Disentangling polygenic associations between attention-deficit/hyperactivity disorder, educational attainment, literacy and language",FALSE
alspac_doi_10_1111_pai_13802,Multi-ancestry genome-wide association study of asthma exacerbations,NA,2022,Multi-ancestry genome-wide association study of asthma exacerbations,FALSE
alspac_doi_10_1016_j_jaac_2016_05_025,A genome-wide association meta-analysis of attention-deficit/hyperactivity disorder symptoms in population-based paediatric cohorts,NA,2016,A genome-wide association meta-analysis of attention-deficit/hyperactivity disorder symptoms in population-based paediatric cohorts,FALSE
alspac_doi_10_1371_journal_pone_0273116,A genome-wide association study of total child psychiatric problems scores,NA,2022,A genome-wide association study of total child psychiatric problems scores,FALSE
alspac_2024-n-z_cesarean_delivery_and_blood_dna_methylation_at_birth_and_childhood_meta_analysi,Cesarean delivery and blood DNA methylation at birth and childhood: Meta-analysis in the Pregnancy and Childhood Epigenetics Consortium,NA,2024,Cesarean delivery and blood DNA methylation at birth and childhood: Meta-analysis in the Pregnancy and Childhood Epigenetics Consortium,FALSE
alspac_doi_10_1017_s0033291724000850,"The mediating role of health behaviors in the association between depression, anxiety and cancer incidence: an individual participant data meta-analysis",NA,2024,"The mediating role of health behaviors in the association between depression, anxiety and cancer incidence: an individual participant data meta-analysis",FALSE
alspac_doi_10_7554_elife_49898,Novel Genetic Loci Affecting Facial Shape Variation in Humans,NA,2019,Novel Genetic Loci Affecting Facial Shape Variation in Humans,FALSE
alspac_doi_10_1093_ije_dyu188,Marcon J,NA,2014,Marcon J,FALSE
alspac_2013-n-z_fraction_of_exhaled_nitric_oxide_values_in_childhood_are_associated_with_17q11_2,Fraction of exhaled nitric oxide values in childhood are associated with 17q11.2-q12 and 17q12-q21 variants,NA,2013,Fraction of exhaled nitric oxide values in childhood are associated with 17q11.2-q12 and 17q12-q21 variants,FALSE
alspac_2008_newly_identified_loci_that_influence_lipid_concentrations_and_risk_of_coronary_a,Newly identified loci that influence lipid concentrations and risk of coronary artery disease,NA,2008,Newly identified loci that influence lipid concentrations and risk of coronary artery disease,FALSE
alspac_doi_10_1007_s00439_021_02394_w,"Genome-wide analysis of mitochondrial DNA copy number reveals loci implicated in nucleotide metabolism, platelet activation, and megakaryocyte proliferation",NA,2021,"Genome-wide analysis of mitochondrial DNA copy number reveals loci implicated in nucleotide metabolism, platelet activation, and megakaryocyte proliferation",FALSE
alspac_2012_mapping_cis_and_trans_regulatory_effects_across_multiple_tissues_in_twins,Mapping cis- and trans-regulatory effects across multiple tissues in twins,NA,2012,Mapping cis- and trans-regulatory effects across multiple tissues in twins,FALSE
alspac_doi_10_1016_j_ajhg_2016_10_008,Mutations in REEP6 Cause Autosomal-Recessive Retinitis Pigmentosa,NA,2016,Mutations in REEP6 Cause Autosomal-Recessive Retinitis Pigmentosa,FALSE
alspac_doi_10_1016_j_jaci_2015_08_050,Sonnenschein-van der Voort AM,NA,2015,Sonnenschein-van der Voort AM,FALSE
alspac_2023-n-z_gestational_age_at_birth_and_body_size_from_infancy_through_adolescence_an_indi,"Gestational age at birth and body size from infancy through adolescence: An individual participant data meta-analysis on 253,810 singletons in 16 birth cohort studies",NA,2023,"Gestational age at birth and body size from infancy through adolescence: An individual participant data meta-analysis on 253,810 singletons in 16 birth cohort studies",FALSE
alspac_doi_10_1016_j_eclinm_2024_102731,Exploring the genetics of airflow limitation in lung function across the lifespan - a polygenic risk score study,NA,2024,Exploring the genetics of airflow limitation in lung function across the lifespan - a polygenic risk score study,FALSE
alspac_doi_10_1038_s41591_024_02944_5,High-resolution African HLA resource uncovers HLA-DRB1 expression effects underlying vaccine response,NA,2024,High-resolution African HLA resource uncovers HLA-DRB1 expression effects underlying vaccine response,FALSE
alspac_doi_10_3389_fimmu_2022_968317,Development and evaluation of low-volume tests to detect and characterize antibodies to SARS-CoV-2,NA,2022,Development and evaluation of low-volume tests to detect and characterize antibodies to SARS-CoV-2,FALSE
alspac_doi_10_5665_sleep_6170,Heritability and Genome-Wide Association Analyses of Sleep Duration in Children: The EAGLE Consortium,NA,2016,Heritability and Genome-Wide Association Analyses of Sleep Duration in Children: The EAGLE Consortium,FALSE
alspac_doi_10_1038_s41467_021_22752_6,Epigenome-wide association meta-analysis of DNA methylation with coffee and tea consumption,NA,2021,Epigenome-wide association meta-analysis of DNA methylation with coffee and tea consumption,FALSE
alspac_doi_10_1038_s41467_017_02380_9,Re-analysis of public genetic data reveals a rare X-chromosomal variant associated with type 2 diabetes,NA,2018,Re-analysis of public genetic data reveals a rare X-chromosomal variant associated with type 2 diabetes,FALSE
alspac_doi_10_1093_hmg_ddu150,Stergiakouli E,NA,2014,Stergiakouli E,FALSE
alspac_doi_10_1093_hmg_ddy237,Consortium-based genome-wide meta-analysis for childhood dental caries traits,NA,2018,Consortium-based genome-wide meta-analysis for childhood dental caries traits,FALSE
alspac_doi_10_1161_hypertensionaha_119_12634,Hypertensive Disorders of Pregnancy and DNA Methylation in Newborns,NA,2019,Hypertensive Disorders of Pregnancy and DNA Methylation in Newborns,FALSE
alspac_doi_10_2337_db14_1629,Kilpeläinen TO,NA,2015,Kilpeläinen TO,FALSE
alspac_doi_10_1002_cam4_695,Blood lipids and prostate cancer: a Mendelian randomization analysis,NA,2016,Blood lipids and prostate cancer: a Mendelian randomization analysis,FALSE
alspac_doi_10_1126_sciadv_abd1239,"Genome-wide association study in almost 195,000 individuals identifies 50 previously unidentified genetic loci for eye color",NA,2021,"Genome-wide association study in almost 195,000 individuals identifies 50 previously unidentified genetic loci for eye color",FALSE
alspac_doi_10_1002_ijc_30206,Assessing the role of insulin-like growth factors and binding proteins in prostate cancer using Mendelian randomization: Genetic variants as instruments for circulating levels,NA,2016,Assessing the role of insulin-like growth factors and binding proteins in prostate cancer using Mendelian randomization: Genetic variants as instruments for circulating levels,FALSE
alspac_doi_10_1016_j_jhep_2021_04_055,An international genome-wide meta-analysis of primary biliary cholangitis: Novel risk loci and candidate drugs,NA,2021,An international genome-wide meta-analysis of primary biliary cholangitis: Novel risk loci and candidate drugs,FALSE
alspac_2011_the_atxn1_and_trim31_genes_are_related_to_intelligence_in_an_adhd_background_ev,"The ATXN1 and TRIM31 genes are related to intelligence in an ADHD background: evidence from a large collaborative study totaling 4,963 subjects",NA,2011,"The ATXN1 and TRIM31 genes are related to intelligence in an ADHD background: evidence from a large collaborative study totaling 4,963 subjects",FALSE
alspac_doi_10_1186_s12916_023_03167_0,Integrating multiple lines of evidence to assess the effects of maternal BMI on pregnancy and perinatal outcomes,NA,2024,Integrating multiple lines of evidence to assess the effects of maternal BMI on pregnancy and perinatal outcomes,FALSE
alspac_2010_clear_detection_of_adipoq_locus_as_the_major_gene_for_plasma_adiponectin_result,Clear detection of ADIPOQ locus as the major gene for plasma adiponectin: results of genome-wide association analyses including 4659 European individuals,NA,2010,Clear detection of ADIPOQ locus as the major gene for plasma adiponectin: results of genome-wide association analyses including 4659 European individuals,FALSE
alspac_2007_a_common_variant_in_the_fto_gene_is_associated_with_body_mass_index_and_predispo,A common variant in the FTO gene is associated with body mass index and predisposes to childhood and adult obesity,NA,2007,A common variant in the FTO gene is associated with body mass index and predisposes to childhood and adult obesity,FALSE
alspac_2013-a-m_childhood_intelligence_is_heritable_highly_polygenic_and_associated_with_fnbp1l,"Childhood intelligence is heritable, highly polygenic and associated with FNBP1L.Mol Psychiatry",NA,2013,"Childhood intelligence is heritable, highly polygenic and associated with FNBP1L.Mol Psychiatry",FALSE
alspac_doi_10_1093_hmg_ddw264,A genome-wide association meta-analysis of diarrhoeal disease in young children identifies FUT2 locus and provides plausible biological pathways,NA,2016,A genome-wide association meta-analysis of diarrhoeal disease in young children identifies FUT2 locus and provides plausible biological pathways,FALSE
alspac_doi_10_1001_jamapsychiatry_2017_3069,Genome-Wide Association Studies of a Broad Spectrum of Antisocial Behavior JAMA Psychiatry,NA,2017,Genome-Wide Association Studies of a Broad Spectrum of Antisocial Behavior JAMA Psychiatry,FALSE
alspac_2012_genetic_variation_in_the_15q25_nicotinic_acetylcholine_receptor_gene_cluster_ch,Genetic variation in the 15q25 nicotinic acetylcholine receptor gene cluster (CHRNA5-CHRNA3-CHRNB4) interacts with maternal self-reported smoking status during pregnancy to influence birth weight,NA,2012,Genetic variation in the 15q25 nicotinic acetylcholine receptor gene cluster (CHRNA5-CHRNA3-CHRNB4) interacts with maternal self-reported smoking status during pregnancy to influence birth weight,FALSE
alspac_2008_common_variants_near_mc4r_are_associated_with_fat_mass_weight_and_risk_of_obesi,"Common variants near MC4R are associated with fat mass, weight and risk of obesity",NA,2008,"Common variants near MC4R are associated with fat mass, weight and risk of obesity",FALSE
alspac_2010_genome_wide_association_study_of_ankylosing_spondylitis_identifies_non_mhc_susce,Genome-wide association study of ankylosing spondylitis identifies non-MHC susceptibility loci,NA,2010,Genome-wide association study of ankylosing spondylitis identifies non-MHC susceptibility loci,FALSE
alspac_doi_10_1016_j_envint_2024_108853,"Green spaces and respiratory, cardiometabolic, and neurodevelopmental outcomes: An individual-participant data meta-analysis of >35.000 European children",NA,2024,"Green spaces and respiratory, cardiometabolic, and neurodevelopmental outcomes: An individual-participant data meta-analysis of >35.000 European children",FALSE
alspac_doi_10_1161_circgenetics_115_001190,International GWAS consortium identifies novel loci associated with blood pressure in children and adolescents,NA,2016,International GWAS consortium identifies novel loci associated with blood pressure in children and adolescents,FALSE
alspac_doi_10_1038_srep20092,Genome-Wide Meta-Analysis of Cotinine Levels in Cigarette Smokers Identifies Locus at 4q13.2,NA,2016,Genome-Wide Meta-Analysis of Cotinine Levels in Cigarette Smokers Identifies Locus at 4q13.2,FALSE
alspac_doi_10_1001_jamapsychiatry_2015_1131,"Early Cannabis Use, Polygenic Risk Score for Schizophrenia and Brain Maturation inAdolescence",NA,2015,"Early Cannabis Use, Polygenic Risk Score for Schizophrenia and Brain Maturation inAdolescence",FALSE
alspac_doi_10_1183_13993003_03388_2020,Genome-Wide Association Study of Asthma Exacerbations despite Inhaled Corticosteroids Use,NA,2020,Genome-Wide Association Study of Asthma Exacerbations despite Inhaled Corticosteroids Use,FALSE
alspac_doi_10_1002_ajmg_b_32333,A genome-wide approach to children’s aggressive behavior,NA,2015,A genome-wide approach to children’s aggressive behavior,FALSE
alspac_doi_10_1183_13993003_01016_2015,The independent role of prenatal and postnatal exposure to active and passive smoking on the development of early wheeze in children,NA,2016,The independent role of prenatal and postnatal exposure to active and passive smoking on the development of early wheeze in children,FALSE
alspac_2023-n-z_lowering_of_circulating_sclerostin_may_increase_risk_of_atherosclerosis_and_its,Lowering of Circulating Sclerostin May Increase Risk of Atherosclerosis and Its Risk Factors: Evidence From a Genome-Wide Association Meta-Analysis Followed by Mendelian Randomization,NA,2023,Lowering of Circulating Sclerostin May Increase Risk of Atherosclerosis and Its Risk Factors: Evidence From a Genome-Wide Association Meta-Analysis Followed by Mendelian Randomization,FALSE
alspac_doi_10_1007_s10654_021_00733_9,"The EU Child Cohort Network's core data: establishing a set of findable, accessible, interoperable and re-usable (FAIR) variables",NA,2021,"The EU Child Cohort Network's core data: establishing a set of findable, accessible, interoperable and re-usable (FAIR) variables",FALSE
