dataset,metric,value,top_x,year,computed_date
CARDIA,top_x_share,0.2903225806451613,1,2006,2026-06-24
CARDIA,top_x_share,0.6774193548387096,3,2006,2026-06-24
CARDIA,top_x_share,0.8387096774193549,5,2006,2026-06-24
CARDIA,top_x_share,0.9354838709677419,10,2006,2026-06-24
CARDIA,top_x_share,0.9354838709677419,20,2006,2026-06-24
CARDIA,hhi,0.4251606978879702,NA,2007,2026-06-24
CARDIA,top_x_share,0.6060606060606061,1,2007,2026-06-24
CARDIA,top_x_share,0.6060606060606061,3,2007,2026-06-24
CARDIA,top_x_share,0.696969696969697,5,2007,2026-06-24
CARDIA,top_x_share,0.7272727272727273,10,2007,2026-06-24
CARDIA,top_x_share,0.7878787878787878,20,2007,2026-06-24
CARDIA,hhi,0.8254437869822472,NA,2008,2026-06-24
CARDIA,top_x_share,0.5384615384615384,1,2008,2026-06-24
CARDIA,top_x_share,0.7692307692307693,3,2008,2026-06-24
CARDIA,top_x_share,0.7692307692307693,5,2008,2026-06-24
CARDIA,top_x_share,0.8461538461538461,10,2008,2026-06-24
CARDIA,top_x_share,0.8461538461538461,20,2008,2026-06-24
CARDIA,hhi,0.5102040816326522,NA,2009,2026-06-24
CARDIA,top_x_share,0.3333333333333333,1,2009,2026-06-24
CARDIA,top_x_share,0.6190476190476191,3,2009,2026-06-24
CARDIA,top_x_share,0.6190476190476191,5,2009,2026-06-24
CARDIA,top_x_share,0.7857142857142857,10,2009,2026-06-24
CARDIA,top_x_share,0.8809523809523809,20,2009,2026-06-24
CARDIA,hhi,0.7567999999999975,NA,2010,2026-06-24
CARDIA,top_x_share,0.5,1,2010,2026-06-24
CARDIA,top_x_share,0.84,3,2010,2026-06-24
CARDIA,top_x_share,0.84,5,2010,2026-06-24
CARDIA,top_x_share,0.9,10,2010,2026-06-24
CARDIA,top_x_share,0.9,20,2010,2026-06-24
CARDIA,hhi,0.6065306122448986,NA,2011,2026-06-24
CARDIA,top_x_share,0.42857142857142855,1,2011,2026-06-24
CARDIA,top_x_share,0.5714285714285714,3,2011,2026-06-24
CARDIA,top_x_share,0.6857142857142857,5,2011,2026-06-24
CARDIA,top_x_share,0.7428571428571429,10,2011,2026-06-24
CARDIA,top_x_share,0.8285714285714286,20,2011,2026-06-24
CARDIA,hhi,0.5131249999999987,NA,2012,2026-06-24
CARDIA,top_x_share,0.325,1,2012,2026-06-24
CARDIA,top_x_share,0.7,3,2012,2026-06-24
CARDIA,top_x_share,0.775,5,2012,2026-06-24
CARDIA,top_x_share,0.875,10,2012,2026-06-24
CARDIA,top_x_share,0.9,20,2012,2026-06-24
CARDIA,hhi,0.5661982248520716,NA,2013,2026-06-24
CARDIA,top_x_share,0.36538461538461536,1,2013,2026-06-24
CARDIA,top_x_share,0.6923076923076923,3,2013,2026-06-24
CARDIA,top_x_share,0.7692307692307693,5,2013,2026-06-24
CARDIA,top_x_share,0.8461538461538461,10,2013,2026-06-24
CARDIA,top_x_share,0.8461538461538461,20,2013,2026-06-24
CARDIA,hhi,0.7863999999999977,NA,2014,2026-06-24
CARDIA,top_x_share,0.36,1,2014,2026-06-24
CARDIA,top_x_share,0.66,3,2014,2026-06-24
CARDIA,top_x_share,0.7,5,2014,2026-06-24
CARDIA,top_x_share,0.74,10,2014,2026-06-24
CARDIA,top_x_share,0.82,20,2014,2026-06-24
CARDIA,hhi,0.9419454056132265,NA,2015,2026-06-24
CARDIA,top_x_share,0.45098039215686275,1,2015,2026-06-24
CARDIA,top_x_share,0.8431372549019608,3,2015,2026-06-24
CARDIA,top_x_share,0.8431372549019608,5,2015,2026-06-24
CARDIA,top_x_share,0.8627450980392157,10,2015,2026-06-24
CARDIA,top_x_share,0.8823529411764706,20,2015,2026-06-24
CARDIA,hhi,0.7269135802469145,NA,2016,2026-06-24
CARDIA,top_x_share,0.3111111111111111,1,2016,2026-06-24
CARDIA,top_x_share,0.6222222222222222,3,2016,2026-06-24
CARDIA,top_x_share,0.7111111111111111,5,2016,2026-06-24
CARDIA,top_x_share,0.8,10,2016,2026-06-24
CARDIA,top_x_share,0.8666666666666667,20,2016,2026-06-24
CARDIA,hhi,0.703125,NA,2017,2026-06-24
CARDIA,top_x_share,0.421875,1,2017,2026-06-24
CARDIA,top_x_share,0.484375,3,2017,2026-06-24
CARDIA,top_x_share,0.609375,5,2017,2026-06-24
CARDIA,top_x_share,0.75,10,2017,2026-06-24
CARDIA,top_x_share,0.828125,20,2017,2026-06-24
CARDIA,hhi,0.6753892733564028,NA,2018,2026-06-24
CARDIA,top_x_share,0.38235294117647056,1,2018,2026-06-24
CARDIA,top_x_share,0.5735294117647058,3,2018,2026-06-24
CARDIA,top_x_share,0.6764705882352942,5,2018,2026-06-24
CARDIA,top_x_share,0.7647058823529411,10,2018,2026-06-24
CARDIA,top_x_share,0.7794117647058824,20,2018,2026-06-24
CARDIA,hhi,0.6038775510204092,NA,2019,2026-06-24
CARDIA,top_x_share,0.38571428571428573,1,2019,2026-06-24
CARDIA,top_x_share,0.6714285714285714,3,2019,2026-06-24
CARDIA,top_x_share,0.7142857142857143,5,2019,2026-06-24
CARDIA,top_x_share,0.7285714285714285,10,2019,2026-06-24
CARDIA,top_x_share,0.7857142857142857,20,2019,2026-06-24
CARDIA,hhi,0.6487290427258005,NA,2020,2026-06-24
CARDIA,top_x_share,0.32558139534883723,1,2020,2026-06-24
CARDIA,top_x_share,0.5697674418604651,3,2020,2026-06-24
CARDIA,top_x_share,0.7209302325581395,5,2020,2026-06-24
CARDIA,top_x_share,0.7906976744186046,10,2020,2026-06-24
CARDIA,top_x_share,0.8488372093023255,20,2020,2026-06-24
CARDIA,hhi,0.6395825075967747,NA,2021,2026-06-24
CARDIA,top_x_share,0.3103448275862069,1,2021,2026-06-24
CARDIA,top_x_share,0.6206896551724138,3,2021,2026-06-24
CARDIA,top_x_share,0.6666666666666666,5,2021,2026-06-24
CARDIA,top_x_share,0.735632183908046,10,2021,2026-06-24
CARDIA,top_x_share,0.8505747126436781,20,2021,2026-06-24
CARDIA,hhi,0.5461154513888848,NA,2022,2026-06-24
CARDIA,top_x_share,0.2916666666666667,1,2022,2026-06-24
CARDIA,top_x_share,0.5208333333333334,3,2022,2026-06-24
CARDIA,top_x_share,0.6041666666666666,5,2022,2026-06-24
CARDIA,top_x_share,0.7395833333333334,10,2022,2026-06-24
CARDIA,top_x_share,0.84375,20,2022,2026-06-24
CARDIA,hhi,0.5346218802777292,NA,2023,2026-06-24
CARDIA,top_x_share,0.2602739726027397,1,2023,2026-06-24
CARDIA,top_x_share,0.4794520547945205,3,2023,2026-06-24
CARDIA,top_x_share,0.6027397260273972,5,2023,2026-06-24
CARDIA,top_x_share,0.726027397260274,10,2023,2026-06-24
CARDIA,top_x_share,0.821917808219178,20,2023,2026-06-24
CARDIA,hhi,0.3942396617783075,NA,2024,2026-06-24
CARDIA,top_x_share,0.19540229885057472,1,2024,2026-06-24
CARDIA,top_x_share,0.47126436781609193,3,2024,2026-06-24
CARDIA,top_x_share,0.5977011494252874,5,2024,2026-06-24
CARDIA,top_x_share,0.735632183908046,10,2024,2026-06-24
CARDIA,top_x_share,0.8390804597701149,20,2024,2026-06-24
CARDIA,hhi,0.5275465715418156,NA,2025,2026-06-24
CARDIA,top_x_share,0.28735632183908044,1,2025,2026-06-24
CARDIA,top_x_share,0.45977011494252873,3,2025,2026-06-24
CARDIA,top_x_share,0.5862068965517241,5,2025,2026-06-24
CARDIA,top_x_share,0.8275862068965517,10,2025,2026-06-24
CARDIA,top_x_share,0.8275862068965517,20,2025,2026-06-24
