pmid,source
23966580,pubmed_collection_62019178
23985810,pubmed_collection_62019178
23868221,pubmed_collection_62019178
23949329,pubmed_collection_62019178
23864539,pubmed_collection_62019178
23777266,pubmed_collection_62019178
23591281,pubmed_collection_62019178
23863757,pubmed_collection_62019178
23820255,pubmed_collection_62019178
23695021,pubmed_collection_62019178
23940620,pubmed_collection_62019178
23899816,pubmed_collection_62019178
23681472,pubmed_collection_62019178
23319449,pubmed_collection_62019178
23840473,pubmed_collection_62019178
23624999,pubmed_collection_62019178
23625904,pubmed_collection_62019178
23515007,pubmed_collection_62019178
23381719,pubmed_collection_62019178
23543160,pubmed_collection_62019178
23549401,pubmed_collection_62019178
23299536,pubmed_collection_62019178
23408548,pubmed_collection_62019178
23297041,pubmed_collection_62019178
23408570,pubmed_collection_62019178
23307531,pubmed_collection_62019178
23171881,pubmed_collection_62019178
23169285,pubmed_collection_62019178
23935463,pubmed_collection_62019178
23354983,pubmed_collection_62019178
23186750,pubmed_collection_62019178
23197492,pubmed_collection_62019178
22972000,pubmed_collection_62019178
22871075,pubmed_collection_62019178
22929888,pubmed_collection_62019178
22952311,pubmed_collection_62019178
22539073,pubmed_collection_62019178
22116732,pubmed_collection_62019178
22174193,pubmed_collection_62019178
22021096,pubmed_collection_62019178
21960414,pubmed_collection_62019178
22695871,pubmed_collection_62019178
22898918,pubmed_collection_62019178
22020403,pubmed_collection_62019178
22674292,pubmed_collection_62019178
22535761,pubmed_collection_62019178
22505763,pubmed_collection_62019178
22591295,pubmed_collection_62019178
22457475,pubmed_collection_62019178
22457000,pubmed_collection_62019178
21852636,pubmed_collection_62019178
21544808,pubmed_collection_62019178
22367699,pubmed_collection_62019178
22273536,pubmed_collection_62019178
22218159,pubmed_collection_62019178
22223086,pubmed_collection_62019178
23209650,pubmed_collection_62019178
22654961,pubmed_collection_62019178
21934624,pubmed_collection_62019178
21328345,pubmed_collection_62019178
22071715,pubmed_collection_62019178
21971817,pubmed_collection_62019178
21971816,pubmed_collection_62019178
21946940,pubmed_collection_62019178
21885814,pubmed_collection_62019178
21852218,pubmed_collection_62019178
21803982,pubmed_collection_62019178
21836166,pubmed_collection_62019178
21813806,pubmed_collection_62019178
21785948,pubmed_collection_62019178
21737302,pubmed_collection_62019178
21893622,pubmed_collection_62019178
21767143,pubmed_collection_62019178
21846855,pubmed_collection_62019178
21775570,pubmed_collection_62019178
21685410,pubmed_collection_62019178
21486523,pubmed_collection_62019178
21407185,pubmed_collection_62019178
20824705,pubmed_collection_62019178
21321288,pubmed_collection_62019178
20725997,pubmed_collection_62019178
21467241,pubmed_collection_62019178
21402730,pubmed_collection_62019178
21541313,pubmed_collection_62019178
21378214,pubmed_collection_62019178
21367875,pubmed_collection_62019178
21335424,pubmed_collection_62019178
21289300,pubmed_collection_62019178
21383363,pubmed_collection_62019178
20473903,pubmed_collection_62019178
21320987,pubmed_collection_62019178
21245859,pubmed_collection_62019178
22848190,pubmed_collection_62019178
20962158,pubmed_collection_62019178
21124858,pubmed_collection_62019178
20864719,pubmed_collection_62019178
20619761,pubmed_collection_62019178
20877336,pubmed_collection_62019178
20681011,pubmed_collection_62019178
20729477,pubmed_collection_62019178
20605442,pubmed_collection_62019178
20660864,pubmed_collection_62019178
20310050,pubmed_collection_62019178
20570910,pubmed_collection_62019178
20395127,pubmed_collection_62019178
20368565,pubmed_collection_62019178
20220126,pubmed_collection_62019178
20186831,pubmed_collection_62019178
20026579,pubmed_collection_62019178
20042434,pubmed_collection_62019178
19825823,pubmed_collection_62019178
19862001,pubmed_collection_62019178
19808953,pubmed_collection_62019178
19645029,pubmed_collection_62019178
19796379,pubmed_collection_62019178
19625685,pubmed_collection_62019178
19541857,pubmed_collection_62019178
19561318,pubmed_collection_62019178
19326432,pubmed_collection_62019178
19395696,pubmed_collection_62019178
19372216,pubmed_collection_62019178
19369370,pubmed_collection_62019178
19253366,pubmed_collection_62019178
18685556,pubmed_collection_62019178
19165862,pubmed_collection_62019178
19401534,pubmed_collection_62019178
19299403,pubmed_collection_62019178
19123463,pubmed_collection_62019178
19398688,pubmed_collection_62019178
19336550,pubmed_collection_62019178
19336549,pubmed_collection_62019178
19251755,pubmed_collection_62019178
19307518,pubmed_collection_62019178
19126591,pubmed_collection_62019178
19237724,pubmed_collection_62019178
19095757,pubmed_collection_62019178
19114700,pubmed_collection_62019178
25285028,pubmed_collection_62019178
19124511,pubmed_collection_62019178
19056579,pubmed_collection_62019178
19041253,pubmed_collection_62019178
19010900,pubmed_collection_62019178
19408968,pubmed_collection_62019178
18996854,pubmed_collection_62019178
18990757,pubmed_collection_62019178
18791192,pubmed_collection_62019178
18437512,pubmed_collection_62019178
18840816,pubmed_collection_62019178
18727930,pubmed_collection_62019178
18725512,pubmed_collection_62019178
18689380,pubmed_collection_62019178
18544571,pubmed_collection_62019178
18614739,pubmed_collection_62019178
18556244,pubmed_collection_62019178
18525082,pubmed_collection_62019178
18417494,pubmed_collection_62019178
18166992,pubmed_collection_62019178
18092323,pubmed_collection_62019178
18483344,pubmed_collection_62019178
18270373,pubmed_collection_62019178
17610761,pubmed_collection_62019178
18982064,pubmed_collection_62019178
18447943,pubmed_collection_62019178
17691111,pubmed_collection_62019178
18071168,pubmed_collection_62019178
18071167,pubmed_collection_62019178
18086772,pubmed_collection_62019178
18076279,pubmed_collection_62019178
18000020,pubmed_collection_62019178
17954804,pubmed_collection_62019178
17895477,pubmed_collection_62019178
17724671,pubmed_collection_62019178
17596266,pubmed_collection_62019178
17485731,pubmed_collection_62019178
17449892,pubmed_collection_62019178
17548709,pubmed_collection_62019178
17548674,pubmed_collection_62019178
17450441,pubmed_collection_62019178
17505071,pubmed_collection_62019178
17387340,pubmed_collection_62019178
17490973,pubmed_collection_62019178
17467371,pubmed_collection_62019178
17416763,pubmed_collection_62019178
17315161,pubmed_collection_62019178
17374835,pubmed_collection_62019178
17211863,pubmed_collection_62019178
17198485,pubmed_collection_62019178
17018786,pubmed_collection_62019178
17132976,pubmed_collection_62019178
16985027,pubmed_collection_62019178
16926275,pubmed_collection_62019178
16672309,pubmed_collection_62019178
16339051,pubmed_collection_62019178
16648651,pubmed_collection_62019178
15746822,pubmed_collection_62019178
15548349,pubmed_collection_62019178
15113717,pubmed_collection_62019178
12487538,pubmed_collection_62019178
11744517,pubmed_collection_62019178
11744511,pubmed_collection_62019178
10933275,pubmed_collection_62019178
10837291,pubmed_collection_62019178
9423259,pubmed_collection_62019178
