author_raw,author_id,notes,merged_by,merged_date
Bell T,Bell TR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bell TM,Bell TR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Belsky D,Belsky DW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bergmans R,Bergmans RS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Berg CJ,Berg CA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Berkman L,Berkman LF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bhatta T,Bhatta TR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Birmingham W,Birmingham WC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bishop N,Bishop NJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Blaikie K,Blaikie KJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Blair E,Blair EM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Blaum C,Blaum CS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Blumen H,Blumen HM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Boen C,Boen CE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bohnert AS,Bohnert ASB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bone J,Bone JK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Booker S,Booker SQ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Boscardin JW,Boscardin J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Boyd C,Boyd CM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Braun T,Braun TM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Briceño E,Briceño EM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Briesacher B,Briesacher BA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown C,Brown CK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown DR,Brown DC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown J,Brown JS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown L,Brown LL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown MT,Brown MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown RL,Brown RT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown SC,Brown SL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown T,Brown TH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bruce ML,Bruce MA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Buchwald DS,Buchwald D,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Buckley C,Buckley CJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Burch J,Burch JB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Burgard SA,Burgard S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Burke JF,Burke J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Burke S,Burke SL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Burns S,Burns SD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Busch S,Busch SH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Buto P,Buto PT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Butrica B,Butrica BA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cadet T,Cadet TJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cagle J,Cagle JG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cagney K,Cagney KA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cai XB,Cai X,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Calasanti T,Calasanti TM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Callaghan BC,Callaghan B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Campbell J,Campbell JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Canham S,Canham SL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cantu P,Cantu PA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cao B,Cao BF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cao Q,Cao QK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cao Y,Cao YJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Capistrant B,Capistrant BD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carr D,Carr DC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cenzer IS,Cenzer I,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chang CH,Chang CF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chang C,Chang CF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chang JW,Chang JH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chan A,Chan ACY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chan KS,Chan KC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chek CJ,Chek CJW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cheng G,Cheng GJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cheng K,Cheng KJG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cheng YJ,Cheng YP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen CC,Chen C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen CA,Chen C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen CL,Chen C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen DM,Chen D,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen E,Chen EE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen F,Chen FS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen GC,Chen G,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen HW,Chen H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen HJ,Chen H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen HQ,Chen H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen HL,Chen H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen JH,Chen J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen LY,Chen L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen LM,Chen L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen MS,Chen M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen MY,Chen M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen PL,Chen P,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen PC,Chen P,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen WC,Chen W,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen XS,Chen X,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen YX,Chen Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen YL,Chen Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen YC,Chen Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen YF,Chen Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen YM,Chen Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen ZJ,Chen Z,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chin JJY,Chin JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chin J,Chin JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chiu CJ,Chiu CT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Choi E,Choi EY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Choi HJ,Choi H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Choi JM,Choi J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Choi MS,Choi M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Choi N,Choi NG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Choi SE,Choi SL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Choi SW,Choi SL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Choi S,Choi SL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Choi Y,Choi YJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chopik W,Chopik WJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cho Y,Cho YI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chung SE,Chung S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Church TR,Church T,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cigolle C,Cigolle CT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Clarke P,Clarke PJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Clark A,Clark AL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Clark R,Clark RL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Clauw D,Clauw DJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Clouston SA,Clouston SAP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cobb R,Cobb RJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cohen A,Cohen AA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cohen AB,Cohen AA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cohen M,Cohen MA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cohen SA,Cohen S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cole S,Cole SW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Collins K,Collins KS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cook C,Cook CE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Corwin T,Corwin TR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Covinsky K,Covinsky KE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cox C,Cox CG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cox R,Cox RJA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Crane P,Crane PK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Crimmins E,Crimmins EM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cui GY,Cui GW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Dahl L,Dahl LJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Daly MC,Daly M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Darling J,Darling JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Davis C,Davis CS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Davis JD,Davis J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Davis L,Davis LK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Davitt J,Davitt JK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
De Rose A,De Roo AC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
De Vito AN,De Vlaming R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
De Vivo I,De Vlaming R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Diener E,Diener ED,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ding XW,Ding X,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Dixon D,Dixon DL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Doctor J,Doctor JN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Domingue B,Domingue BW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Dong H,Dong HJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Dong XS,Dong X,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Dong YY,Dong Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Dotson V,Dotson VM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Duarte YA,Duarte YAO,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Duchowny K,Duchowny KA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Dunlop D,Dunlop DD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Dupre M,Dupre ME,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Du YF,Du Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Dye CJ,Dye C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Eastman M,Eastman MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Edwards JK,Edwards JD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ekerdt D,Ekerdt DJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Elo I,Elo IT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Epel E,Epel ES,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ermer A,Ermer AE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Escarce JJ,Escarce J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Evans DM,Evans DA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Evans L,Evans LM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Evans M,Evans MK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ezeamama A,Ezeamama AE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Falba T,Falba TA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Falcone G,Falcone GJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Fan H,Fan HY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Farina M,Farina MP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Farmer H,Farmer HR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Faul J,Faul JD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Feinglass JM,Feinglass J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ferris R,Ferris RE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Filshtein T,Filshtein TJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Finch C,Finch CE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Fisher J,Fisher JD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Fishman E,Fishman EI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Fletcher J,Fletcher JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Fluharty M,Fluharty ME,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Friedman D,Friedman DB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Friedman E,Friedman EM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Fu MR,Fu M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Galecki A,Galecki AT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gallacher J,Gallacher JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gallo W,Gallo WT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Garcia ME,Garcia MA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Garcia Morales EE,Garcia MA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Garcia MC,Garcia MA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Garrido M,Garrido MM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Garrow R,Garrow RC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gassoumis Z,Gassoumis ZD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gaulton T,Gaulton TG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Germain C,Germain CM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gibbons L,Gibbons LE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gill T,Gill TM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Giordani BJ,Giordani B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Glymour M,Glymour MM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Goldman D,Goldman DP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gonzales X,Gonzales XF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gorbunova GA,Gorbunova G,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gorges RJ,Gorges R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gray T,Gray TF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Greenberg G,Greenberg GN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Greene M,Greene MT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gregg E,Gregg EW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gross A,Gross AL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Guralnik JM,Guralnik J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gurwitz J,Gurwitz JH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Guyer H,Guyer HM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Haas S,Haas SA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hackney J,Hackney JK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hackney K,Hackney KJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hall O,Hall OT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Halvorsen C,Halvorsen CJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hamler T,Hamler TC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hammer KD,Hammer KDP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hanes D,Hanes DW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Han B,Han BH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Han SD,Han SH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Han S,Han SH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Harawa NT,Harawa N,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hardy M,Hardy MA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Harris J,Harris JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Harris ML,Harris M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Harris S,Harris SE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hayward M,Hayward MD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ha JH,Ha J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hebert JL,Hebert J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Heeringa S,Heeringa SG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Heffernan K,Heffernan KS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Heisler MM,Heisler M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Heisler ME,Heisler M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Herrmann S,Herrmann SD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
He XZ,He X,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hicken M,Hicken MT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hickman RL,Hickman RC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hill-Jarrett T,Hill-Jarrett TG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hill N,Hill NL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hirth R,Hirth RA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hoffman G,Hoffman GJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Homan PA,Homan P,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hou X,Hou XD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Howrey B,Howrey BT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hsu J,Hsu JW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Huang GM,Huang G,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Huang HX,Huang H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Huang HJ,Huang H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Huang JQ,Huang J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Huang JL,Huang J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Huang LW,Huang L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Huang QH,Huang QM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Huang S,Huang SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Huang SY,Huang SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Huang WZ,Huang W,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Huang WJ,Huang W,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Huang YR,Huang Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Huang YN,Huang Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hua C,Hua CL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hubbard CC,Hubbard C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hunt L,Hunt LJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hurd M,Hurd MD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hu F,Hu FY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
