pmid,title,pub_year,author_raw,author_id,author_position,affiliation,author_raw_original
42399884,Associations between immunosenescence and domain-specific cognition in the Health and Retirement Study Harmonized Cognitive Assessment Protocol.,2026,Kobayashi L,Kobayashi LC,4,"Center for Social Epidemiology and Population Health, Department of Epidemiology, University of Michigan School of Public Health, 1415 Washington Heights, Ann Arbor, MI, 48109, USA.",Kobayashi L
42399884,Associations between immunosenescence and domain-specific cognition in the Health and Retirement Study Harmonized Cognitive Assessment Protocol.,2026,Langa KM,Langa KM,5,"Department of Internal Medicine, University of Michigan Medical School, 1500 E Medical Center Dr., Ann Arbor, MI, 48109, USA.",Langa KM
42399884,Associations between immunosenescence and domain-specific cognition in the Health and Retirement Study Harmonized Cognitive Assessment Protocol.,2026,Levin B,Levin B,6,"Department of Neurology, Miller School of Medicine, University of Miami, 1600 NW 10th Ave, Miami, FL, 33136, USA.",Levin B
42399884,Associations between immunosenescence and domain-specific cognition in the Health and Retirement Study Harmonized Cognitive Assessment Protocol.,2026,Li C,Li C,7,"Institute for Social Research, University of Michigan, 426 Thompson St., Ann Arbor, MI, 48104, USA.",Li C
42399884,Associations between immunosenescence and domain-specific cognition in the Health and Retirement Study Harmonized Cognitive Assessment Protocol.,2026,Aiello AE,Aiello AE,8,"Robert N Butler Columbia Aging Center & Department of Epidemiology, Mailman School of Public Health, Columbia University, 722 W. 168 St., New York, NY, 10032, USA.",Aiello AE
42398678,Long-term trajectories of basal metabolic rate and risk of depressive symptoms: evidence from three large population-based cohorts.,2026,Fu X,Fu X,1,"Qingdao University, Qingdao Mental Health Center, Qingdao, Shandong, China.",Fu X
42398678,Long-term trajectories of basal metabolic rate and risk of depressive symptoms: evidence from three large population-based cohorts.,2026,Gao X,Gao X,2,"Department of Sleep Medicine, Qingdao Mental Health Center, Qingdao, Shandong Province, China.",Gao X
42398678,Long-term trajectories of basal metabolic rate and risk of depressive symptoms: evidence from three large population-based cohorts.,2026,Kong L,Kong L,3,"Qingdao Mental Health Center, Qingdao, Shandong Province, China. Electronic address: qdmange@163.com.",Kong L
42398678,Long-term trajectories of basal metabolic rate and risk of depressive symptoms: evidence from three large population-based cohorts.,2026,Tang Y,Tang Y,4,"Department of Anesthesiology, Qingdao Municipal Hospital, Qingdao, Shandong, China. Electronic address: tangyuru@qdu.edu.cn.",Tang Y
42398315,Psychiatric or psychological treatment of depression in older adults and subsequent risk of dementia: Health and Retirement Study2012-2020.,2026,Wei J,Wei J,1,"Department of Family and Community Medicine, McGovern Medical School, University of Texas Health Science Center at Houston, Houston, TX, USA; Department of Epidemiology, School of Public Health, University of Texas Health Science Center at Houston, Houston, TX, USA. Electronic address: Jingkai.wei@uth.tmc.edu.",Wei J
42398315,Psychiatric or psychological treatment of depression in older adults and subsequent risk of dementia: Health and Retirement Study2012-2020.,2026,Kim Y,Kim Y,2,"Department of Management, Policy & Community Health, School of Public Health, University of Texas Health Science Center at Houston, Houston, TX, USA.",Kim Y
42398315,Psychiatric or psychological treatment of depression in older adults and subsequent risk of dementia: Health and Retirement Study2012-2020.,2026,Zhang Y,Zhang Y,3,"Department of Epidemiology and Biostatistics, Arnold School of Public Health, University of South Carolina, Columbia, SC, USA.",Zhang Y
42398315,Psychiatric or psychological treatment of depression in older adults and subsequent risk of dementia: Health and Retirement Study2012-2020.,2026,Tang VL,Tang VL,4,"Division of Geriatric and Palliative Medicine, Department of Internal Medicine, McGovern Medical School, University of Texas Health Science Center at Houston, Houston, TX, USA.",Tang VL
42398315,Psychiatric or psychological treatment of depression in older adults and subsequent risk of dementia: Health and Retirement Study2012-2020.,2026,Lohman MC,Lohman MC,5,"Department of Epidemiology and Biostatistics, Arnold School of Public Health, University of South Carolina, Columbia, SC, USA.",Lohman MC
42398315,Psychiatric or psychological treatment of depression in older adults and subsequent risk of dementia: Health and Retirement Study2012-2020.,2026,Merchant AT,Merchant AT,6,"Department of Epidemiology and Biostatistics, Arnold School of Public Health, University of South Carolina, Columbia, SC, USA.",Merchant AT
42398315,Psychiatric or psychological treatment of depression in older adults and subsequent risk of dementia: Health and Retirement Study2012-2020.,2026,Crump C,Crump C,7,"Department of Family and Community Medicine, McGovern Medical School, University of Texas Health Science Center at Houston, Houston, TX, USA; Department of Epidemiology, School of Public Health, University of Texas Health Science Center at Houston, Houston, TX, USA.",Crump C
42396323,"Early-life nutritional environment is associated with late-life cognition in the Health and Retirement Study, a pellagra epidemic natural experiment.",2026,Vasiljevic E,Vasiljevic E,1,NA,Vasiljevic E
42396323,"Early-life nutritional environment is associated with late-life cognition in the Health and Retirement Study, a pellagra epidemic natural experiment.",2026,Schmitz LL,Schmitz LL,2,NA,Schmitz LL
42396323,"Early-life nutritional environment is associated with late-life cognition in the Health and Retirement Study, a pellagra epidemic natural experiment.",2026,Engelman CD,Engelman CD,3,NA,Engelman CD
42394394,Estimated labor market outcomes of people progressing from preclinical to early-stage Alzheimer's disease in the United States.,2026,Prados M,Prados M,1,"The USC Brain Health Observatory, Los Angeles, California, USA.",Prados M
42394394,Estimated labor market outcomes of people progressing from preclinical to early-stage Alzheimer's disease in the United States.,2026,Acosta C,Acosta C,2,"Biogen International, Baar, Switzerland.",Acosta C
42394394,Estimated labor market outcomes of people progressing from preclinical to early-stage Alzheimer's disease in the United States.,2026,Mattke S,Mattke S,3,"The USC Brain Health Observatory, Los Angeles, California, USA.",Mattke S
42393500,Beyond Averages: Informal Caregiving Intensity at End-of-Life for Home Deaths.,2026,Bhagianadh D,Bhagianadh D,1,"Department of Health, Human Performance, and Recreation, College of Education & Health Professions, University of Arkansas, Fayetteville, AR, USA.",Bhagianadh D
42393500,Beyond Averages: Informal Caregiving Intensity at End-of-Life for Home Deaths.,2026,Akincigil A,Akincigil A,2,"School of Social Work, Rutgers, The State University of New Jersey, New Brunswick, NJ, USA.",Akincigil A
42391611,The Contribution of Social and Economic Factors to Accelerated Biological Aging Differences Between Non-Hispanic Black and White Adults in the Health and Retirement Study.,2026,Abugroun A,Abugroun A,1,"Division of Hospital Medicine, Department of Medicine, University of California, San Francisco.",Abugroun A
42391611,The Contribution of Social and Economic Factors to Accelerated Biological Aging Differences Between Non-Hispanic Black and White Adults in the Health and Retirement Study.,2026,Neilands TB,Neilands TB,2,"Department of Medicine, University of California, San Francisco.",Neilands TB
42391611,The Contribution of Social and Economic Factors to Accelerated Biological Aging Differences Between Non-Hispanic Black and White Adults in the Health and Retirement Study.,2026,Livaudais-Toman J,Livaudais-Toman J,3,"Department of Medicine, University of California, San Francisco.",Livaudais-Toman J
42391611,The Contribution of Social and Economic Factors to Accelerated Biological Aging Differences Between Non-Hispanic Black and White Adults in the Health and Retirement Study.,2026,Johnson JK,Johnson JK,4,"Institute for Health & Aging, University of California, San Francisco.",Johnson JK
42391611,The Contribution of Social and Economic Factors to Accelerated Biological Aging Differences Between Non-Hispanic Black and White Adults in the Health and Retirement Study.,2026,Karliner L,Karliner L,5,"Department of Medicine, University of California, San Francisco.",Karliner L
42391611,The Contribution of Social and Economic Factors to Accelerated Biological Aging Differences Between Non-Hispanic Black and White Adults in the Health and Retirement Study.,2026,Fang MC,Fang MC,6,"Division of Hospital Medicine, Department of Medicine, University of California, San Francisco.",Fang MC
42386694,Do Changes in Sense of Purpose in Life Predict Charitable Giving Among U.S. Older Adults? The Moderating Role of Financial Planning Horizon.,2026,Choi SL,Choi SL,1,"Department of Consumer Sciences, The University of Alabama, Tuscaloosa, Alabama, United States.",Choi SL
42386694,Do Changes in Sense of Purpose in Life Predict Charitable Giving Among U.S. Older Adults? The Moderating Role of Financial Planning Horizon.,2026,Thompson C,Thompson CA,2,"Department of Consumer Sciences, The University of Alabama, Tuscaloosa, Alabama, United States.",Thompson C
42386691,Discrimination and Depressive Symptoms: The Role of Psychological Resilience across Racial and Ethnic Groups.,2026,Wang Y,Wang Y,1,"School of Social Work, University of Iowa, IA, USA.",Wang Y
42386691,Discrimination and Depressive Symptoms: The Role of Psychological Resilience across Racial and Ethnic Groups.,2026,Lou Y,Lou Y,2,"School of Social Work, Virginia Commonwealth University, VA, USA.",Lou Y
42386691,Discrimination and Depressive Symptoms: The Role of Psychological Resilience across Racial and Ethnic Groups.,2026,Shen HW,Shen HW,3,"Department of Social Work, College of Health & Public Service, University of North Texas, TX, USA.",Shen HW
42386691,Discrimination and Depressive Symptoms: The Role of Psychological Resilience across Racial and Ethnic Groups.,2026,Guo M,Guo M,4,"School of Social Work, University of Iowa, IA, USA.",Guo M
42386691,Discrimination and Depressive Symptoms: The Role of Psychological Resilience across Racial and Ethnic Groups.,2026,Gilster M,Gilster M,5,"School of Social Work, University of Iowa, IA, USA.",Gilster M
42383422,Sex-specific associations between potentially traumatic events and cardiovascular disease in middle-aged and older adults.,2026,Nasser JI,Nasser JI,1,"Department of Epidemiology, Boston University School of Public Health, Boston, Massachusetts, USA.",Nasser JI
42383422,Sex-specific associations between potentially traumatic events and cardiovascular disease in middle-aged and older adults.,2026,Selbe SM,Selbe SM,2,"Department of Epidemiology, Boston University School of Public Health, Boston, Massachusetts, USA.",Selbe SM
42383422,Sex-specific associations between potentially traumatic events and cardiovascular disease in middle-aged and older adults.,2026,Serier KN,Serier KN,3,"Women's Health Sciences Division, National Center for PTSD, VA Boston Healthcare System, Boston, Massachusetts, USA.",Serier KN
42383422,Sex-specific associations between potentially traumatic events and cardiovascular disease in middle-aged and older adults.,2026,Shiner B,Shiner B,4,"VA Vermont Healthcare System, White River Junction, Vermont, USA.",Shiner B
42383422,Sex-specific associations between potentially traumatic events and cardiovascular disease in middle-aged and older adults.,2026,Sumner JA,Sumner JA,5,"Department of Psychology, University of California, Los Angeles, Los Angeles, California, USA.",Sumner JA
42383422,Sex-specific associations between potentially traumatic events and cardiovascular disease in middle-aged and older adults.,2026,Gradus JL,Gradus JL,6,"Department of Epidemiology, Boston University School of Public Health, Boston, Massachusetts, USA.",Gradus JL
42380861,Dietary choline intake and incident dementia in middle-aged and older adults: a prospective cohort study and dose-response meta-analysis.,2026,Chen H,Chen H,1,"Department of Neurology, First Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, 310003, China.",Chen H
42380861,Dietary choline intake and incident dementia in middle-aged and older adults: a prospective cohort study and dose-response meta-analysis.,2026,Li T,Li T,2,"School of Public Health, Second Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, 310058, China.",Li T
42380861,Dietary choline intake and incident dementia in middle-aged and older adults: a prospective cohort study and dose-response meta-analysis.,2026,Wu M,Wu M,3,"School of Public Health, Second Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, 310058, China.",Wu M
42380861,Dietary choline intake and incident dementia in middle-aged and older adults: a prospective cohort study and dose-response meta-analysis.,2026,Flores-Torres MH,Flores-Torres MH,4,"Department of Nutrition, Harvard T.H. Chan School of Public Health, Boston, MA, 02115, USA.",Flores-Torres MH
42380861,Dietary choline intake and incident dementia in middle-aged and older adults: a prospective cohort study and dose-response meta-analysis.,2026,Zheng J,Zheng J,5,"School of Nursing, Peking University, Beijing, 100191, China.",Zheng J
42380861,Dietary choline intake and incident dementia in middle-aged and older adults: a prospective cohort study and dose-response meta-analysis.,2026,Guo Z,Guo Z,6,"Department of Neurology, First Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, 310003, China.",Guo Z
42380861,Dietary choline intake and incident dementia in middle-aged and older adults: a prospective cohort study and dose-response meta-analysis.,2026,Yu J,Yu J,7,"Department of Neurology, First Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, 310003, China.",Yu J
42380861,Dietary choline intake and incident dementia in middle-aged and older adults: a prospective cohort study and dose-response meta-analysis.,2026,Luo B,Luo B,8,"Department of Neurology, First Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, 310003, China.",Luo B
42380861,Dietary choline intake and incident dementia in middle-aged and older adults: a prospective cohort study and dose-response meta-analysis.,2026,Liu D,Liu D,9,"Department of Epidemiology, Southern Medical University, Guangzhou, 510515, China.",Liu D
42380861,Dietary choline intake and incident dementia in middle-aged and older adults: a prospective cohort study and dose-response meta-analysis.,2026,Lu Y,Lu Y,10,"School of Nursing, Peking University, Beijing, 100191, China. luyanhui@bjmu.edu.cn.",Lu Y
42380861,Dietary choline intake and incident dementia in middle-aged and older adults: a prospective cohort study and dose-response meta-analysis.,2026,Yuan C,Yuan C,11,"School of Public Health, Second Affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, 310058, China. chy478@zju.edu.cn.",Yuan C
42380650,Remodelling of body composition surrounding the diagnosis of type 2 diabetes in three longitudinal cohorts.,2026,Du J,Du J,1,"Department of Nursing, Guangzhou Medical University, Guangzhou Women and Children's Medical Center, Guangzhou, China.",Du J
42380650,Remodelling of body composition surrounding the diagnosis of type 2 diabetes in three longitudinal cohorts.,2026,Zeng K,Zeng K,2,"Department of Nursing, Dongguan Eighth People's Hospital, Dongguan, China.",Zeng K
42380650,Remodelling of body composition surrounding the diagnosis of type 2 diabetes in three longitudinal cohorts.,2026,Zhang F,Zhang F,3,"Department of Nursing, Dongguan Eighth People's Hospital, Dongguan, China.",Zhang F
42380650,Remodelling of body composition surrounding the diagnosis of type 2 diabetes in three longitudinal cohorts.,2026,Wang Y,Wang Y,4,"Department of Nursing, Guangzhou Medical University, Guangzhou Women and Children's Medical Center, Guangzhou, China.",Wang Y
42380650,Remodelling of body composition surrounding the diagnosis of type 2 diabetes in three longitudinal cohorts.,2026,Liu M,Liu M,5,"Department of Nursing, Guangzhou Medical University, Guangzhou Women and Children's Medical Center, Guangzhou, China.",Liu M
42380650,Remodelling of body composition surrounding the diagnosis of type 2 diabetes in three longitudinal cohorts.,2026,Huang J,Huang J,6,"Department of Nursing, Guangzhou Medical University, Guangzhou Women and Children's Medical Center, Guangzhou, China.",Huang J
42380650,Remodelling of body composition surrounding the diagnosis of type 2 diabetes in three longitudinal cohorts.,2026,Chen S,Chen S,7,"Department of Nursing, Dongguan Eighth People's Hospital, Dongguan, China.",Chen S
42380650,Remodelling of body composition surrounding the diagnosis of type 2 diabetes in three longitudinal cohorts.,2026,Zhao Y,Zhao Y,8,"School of Nursing, Guangzhou Medical University, Guangzhou, China.",Zhao Y
42380650,Remodelling of body composition surrounding the diagnosis of type 2 diabetes in three longitudinal cohorts.,2026,Lin Y,Lin Y,9,"Department of Nursing, Guangzhou Medical University, Guangzhou Women and Children's Medical Center, Guangzhou, China. ly26937@126.com.",Lin Y
42374728,Caregivers as Care Recipients: Caregiving Histories and Perceptions of Future Care.,2026,Chin JA,Chin JA,1,"Department of Human Development and Family Science, University of Missouri, Columbia, MO, USA.",Chin JA
42374728,Caregivers as Care Recipients: Caregiving Histories and Perceptions of Future Care.,2026,Lin IF,Lin IF,2,"Department of Human Development and Family Science, University of Missouri, Columbia, MO, USA.",Lin IF
42371775,Are Adverse Childhood Experiences (ACEs) Associated with Trajectories of Social Isolation in Adulthood? Evidence from Two U.S. National Surveys.,2026,Robert SA,Robert SA,1,"Sandra Rosenbaum School of Social Work, University of Wisconsin-Madison, Madison, WI, USA.",Robert SA
42371775,Are Adverse Childhood Experiences (ACEs) Associated with Trajectories of Social Isolation in Adulthood? Evidence from Two U.S. National Surveys.,2026,Qin W,Qin W,2,"Sandra Rosenbaum School of Social Work, University of Wisconsin-Madison, Madison, WI, USA.",Qin W
42371775,Are Adverse Childhood Experiences (ACEs) Associated with Trajectories of Social Isolation in Adulthood? Evidence from Two U.S. National Surveys.,2026,Kong J,Kong J,3,"Sandra Rosenbaum School of Social Work, University of Wisconsin-Madison, Madison, WI, USA.",Kong J
42364910,Association of vegetable and fruit intake with risk of dementia: three prospective studies and meta-analysis of cohort studies.,2026,Huang L,Huang L,1,"Center of Clinical Big Data and Analytics of the Second Affiliated Hospital and School of Public Health, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China; Zhejiang Key Laboratory of Intelligent Preventive Medicine, 310058, Zhejiang, China.",Huang L
42364910,Association of vegetable and fruit intake with risk of dementia: three prospective studies and meta-analysis of cohort studies.,2026,Hailili G,Hailili G,2,"Center of Clinical Big Data and Analytics of the Second Affiliated Hospital and School of Public Health, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China; Zhejiang Key Laboratory of Intelligent Preventive Medicine, 310058, Zhejiang, China.",Hailili G
42364910,Association of vegetable and fruit intake with risk of dementia: three prospective studies and meta-analysis of cohort studies.,2026,Zhao M,Zhao M,3,"Center of Clinical Big Data and Analytics of the Second Affiliated Hospital and School of Public Health, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China; Zhejiang Key Laboratory of Intelligent Preventive Medicine, 310058, Zhejiang, China.",Zhao M
42364910,Association of vegetable and fruit intake with risk of dementia: three prospective studies and meta-analysis of cohort studies.,2026,Chen H,Chen H,4,"Center of Clinical Big Data and Analytics of the Second Affiliated Hospital and School of Public Health, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China; Zhejiang Key Laboratory of Intelligent Preventive Medicine, 310058, Zhejiang, China.",Chen H
42364910,Association of vegetable and fruit intake with risk of dementia: three prospective studies and meta-analysis of cohort studies.,2026,Shen J,Shen J,5,"Center of Clinical Big Data and Analytics of the Second Affiliated Hospital and School of Public Health, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China; Zhejiang Key Laboratory of Intelligent Preventive Medicine, 310058, Zhejiang, China.",Shen J
42364910,Association of vegetable and fruit intake with risk of dementia: three prospective studies and meta-analysis of cohort studies.,2026,Yan M,Yan M,6,"Center of Clinical Big Data and Analytics of the Second Affiliated Hospital and School of Public Health, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China; Zhejiang Key Laboratory of Intelligent Preventive Medicine, 310058, Zhejiang, China.",Yan M
42364910,Association of vegetable and fruit intake with risk of dementia: three prospective studies and meta-analysis of cohort studies.,2026,Shen T,Shen T,7,"Center of Clinical Big Data and Analytics of the Second Affiliated Hospital and School of Public Health, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China; Zhejiang Key Laboratory of Intelligent Preventive Medicine, 310058, Zhejiang, China.",Shen T
42364910,Association of vegetable and fruit intake with risk of dementia: three prospective studies and meta-analysis of cohort studies.,2026,Wu M,Wu M,8,"Center of Clinical Big Data and Analytics of the Second Affiliated Hospital and School of Public Health, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China; Zhejiang Key Laboratory of Intelligent Preventive Medicine, 310058, Zhejiang, China.",Wu M
42364910,Association of vegetable and fruit intake with risk of dementia: three prospective studies and meta-analysis of cohort studies.,2026,Fei L,Fei L,9,"Center of Clinical Big Data and Analytics of the Second Affiliated Hospital and School of Public Health, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China; Zhejiang Key Laboratory of Intelligent Preventive Medicine, 310058, Zhejiang, China.",Fei L
42364910,Association of vegetable and fruit intake with risk of dementia: three prospective studies and meta-analysis of cohort studies.,2026,Liu X,Liu X,10,"Rush Institute for Healthy Aging, Department of Internal Medicine, Rush University Medical Center, Chicago, Illinois.",Liu X
42364910,Association of vegetable and fruit intake with risk of dementia: three prospective studies and meta-analysis of cohort studies.,2026,Xu W,Xu W,11,"Aging Research Center, Department of Neurobiology, Care Sciences and Society, Karolinska Institute, Solna, Sweden.",Xu W
42364910,Association of vegetable and fruit intake with risk of dementia: three prospective studies and meta-analysis of cohort studies.,2026,Agarwal P,Agarwal P,12,"RUSH Alzheimer's Disease Center, Department of Internal Medicine, and Department of Clinical Nutrition, Rush University Medical Center, Chicago, Illinois.",Agarwal P
42364910,Association of vegetable and fruit intake with risk of dementia: three prospective studies and meta-analysis of cohort studies.,2026,Yuan C,Yuan C,13,"Center of Clinical Big Data and Analytics of the Second Affiliated Hospital and School of Public Health, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China; Zhejiang Key Laboratory of Intelligent Preventive Medicine, 310058, Zhejiang, China; Department of Nutrition, Harvard T.H. Chan School of Public Health, Boston, MA, U.S., 02115. Electronic address: chy478@zju.edu.cn.",Yuan C
42361712,Depressive symptom trajectories around incident hip fracture in older adults: an event-centered matched analysis from the Health and Retirement Study.,2026,Hu H,Hu HM,1,"Institute of Evidence-Based and Translational Medicine, Yichang Central People's Hospital, The First College of Clinical Medical Science, China Three Gorges University, No.183 Yiling Road, Yichang, Hubei, 443003, China; Department of Medical Administration, Yichang Central People's Hospital, The First College of Clinical Medical Science, China Three Gorges University, No.183 Yiling Road, Yichang, Hubei, 443003, China. Electronic address: hyan87@gmail.com.",Hu H
42361712,Depressive symptom trajectories around incident hip fracture in older adults: an event-centered matched analysis from the Health and Retirement Study.,2026,Shou K,Shou K,2,"Department of Orthopaedic Surgery, Yichang Central People's Hospital, The First College of Clinical Medical Science, China Three Gorges University, No.183 Yiling Road, Yichang, Hubei, 443003, China; Hubei Clinical Research Center for Osteoporotic Fracture, China Three Gorges University, No.183 Yiling Road, Yichang, Hubei, 443003, China. Electronic address: jimmyreborn@outlook.com.",Shou K
42360187,Educational attainment and dementia among older women in the US: Variation by immigration status.,2026,Jacobs KJC,Jacobs Kronenfeld J,1,"Department of Exercise Science, Arnold School of Public Health, University of South Carolina, Columbia, South Carolina, USA.",Jacobs KJC
42360187,Educational attainment and dementia among older women in the US: Variation by immigration status.,2026,Brown MJ,Brown MJ,2,"Department of Epidemiology and Biostatistics, Arnold School of Public Health, University of South Carolina, Columbia, South Carolina, USA.",Brown MJ
