pmid,source
25116050,esearch
25034715,esearch
25026113,esearch
24986773,esearch
24952069,esearch
24852168,esearch
24846534,esearch
24845393,esearch
24735184,esearch
24623160,esearch
24578209,esearch
24517154,esearch
24504101,esearch
24497659,esearch
24491454,esearch
24467997,esearch
24465026,esearch
24462272,esearch
24360982,esearch
24261647,esearch
24212978,esearch
24212137,esearch
24125410,esearch
24076375,esearch
24043549,esearch
24001746,esearch
23997360,esearch
23896181,esearch
23880794,esearch
23813123,esearch
23812598,esearch
23788671,esearch
23784907,esearch
23755948,esearch
23694761,esearch
23684687,esearch
23676712,esearch
23659546,esearch
23615639,esearch
23592672,esearch
23576710,esearch
23572415,esearch
23533245,esearch
23531686,esearch
23524038,esearch
23505171,esearch
23481122,esearch
23456822,esearch
23443812,esearch
23436075,esearch
23435028,esearch
23352690,esearch
23352420,esearch
23281224,esearch
23161607,esearch
23096248,esearch
23088174,esearch
23015468,esearch
23007036,esearch
22990755,esearch
22981430,esearch
22930404,esearch
22851488,esearch
22850443,esearch
22810918,esearch
22775234,esearch
22760087,esearch
22723312,esearch
22659249,esearch
22566580,esearch
22525904,esearch
22510936,esearch
22466350,esearch
22444780,esearch
22433339,esearch
22415568,esearch
22415567,esearch
22415563,esearch
22360697,esearch
22334814,esearch
22306556,esearch
22211850,esearch
22043127,esearch
22037218,esearch
21982676,esearch
21976317,esearch
21961725,esearch
21961723,esearch
21961722,esearch
21961720,esearch
21961717,esearch
21961716,esearch
21961714,esearch
21961713,esearch
21961710,esearch
21958690,esearch
21927926,esearch
21926929,esearch
21900850,esearch
21892111,esearch
21886360,esearch
21871743,esearch
21840658,esearch
21840655,esearch
21785372,esearch
21778220,esearch
21720436,esearch
21641367,esearch
21490691,esearch
21471825,esearch
21414245,esearch
21376277,esearch
21354991,esearch
21310415,esearch
21306662,esearch
21305828,esearch
21266638,esearch
21242820,esearch
21228728,esearch
21198743,esearch
22639493,esearch
21178790,esearch
21175393,esearch
21159842,esearch
21120127,esearch
21107300,esearch
21105041,esearch
20878774,esearch
20841562,esearch
20692082,esearch
20668281,esearch
20658126,esearch
20530009,esearch
20516263,esearch
20442205,esearch
20436780,esearch
20427327,esearch
20392219,esearch
20354074,esearch
20210631,esearch
20168098,esearch
20136411,esearch
20082925,esearch
20064904,esearch
20007906,esearch
19915951,esearch
19876007,esearch
19828933,esearch
19819323,esearch
19713542,esearch
19696765,esearch
19683568,esearch
19675142,esearch
19662465,esearch
19630952,esearch
19592520,esearch
19563924,esearch
19318218,esearch
19470968,esearch
19436224,esearch
19398501,esearch
19357323,esearch
19317380,esearch
19245351,esearch
19212271,esearch
19211956,esearch
19188528,esearch
19185860,esearch
19116797,esearch
19065651,esearch
19046236,esearch
19002017,esearch
18971793,esearch
18955645,esearch
18953064,esearch
18853931,esearch
18792428,esearch
18765392,esearch
18663170,esearch
18652093,esearch
18521049,esearch
18499105,esearch
18467950,esearch
18403563,esearch
18310370,esearch
18285413,esearch
18257140,esearch
18250080,esearch
18243177,esearch
18209686,esearch
18204407,esearch
18191796,esearch
18160467,esearch
18090037,esearch
18089597,esearch
18066689,esearch
17980014,esearch
17951478,esearch
17881385,esearch
17688488,esearch
17681300,esearch
17627400,esearch
17600454,esearch
17532645,esearch
17453859,esearch
17439378,esearch
17414171,esearch
17331589,esearch
17327812,esearch
17327811,esearch
17303963,esearch
17289830,esearch
17279061,esearch
17267418,esearch
17199459,esearch
17192296,esearch
17132698,esearch
17070176,esearch
17002567,esearch
16949394,esearch
16949393,esearch
16949392,esearch
16949391,esearch
16949390,esearch
16949389,esearch
16949388,esearch
16949386,esearch
16949385,esearch
16949384,esearch
16949383,esearch
16849878,esearch
16837884,esearch
16835283,esearch
16777930,esearch
16776878,esearch
16772350,esearch
16735636,esearch
16720656,esearch
16702326,esearch
16691084,esearch
16492698,esearch
16414323,esearch
16414322,esearch
16403818,esearch
16287766,esearch
16144985,esearch
16144949,esearch
16105968,esearch
16091487,esearch
16037753,esearch
16015138,esearch
15976790,esearch
15882767,esearch
15840738,esearch
15767531,esearch
15668598,esearch
15613667,esearch
15562197,esearch
15496544,esearch
15483368,esearch
15333288,esearch
15321846,esearch
15284047,esearch
15233507,esearch
15191936,esearch
15181033,esearch
15127915,esearch
15070912,esearch
14747213,esearch
14583689,esearch
14557472,esearch
12943872,esearch
12915500,esearch
12730778,esearch
12679432,esearch
12618583,esearch
12608940,esearch
12577184,esearch
12544673,esearch
12468167,esearch
12441312,esearch
12406817,esearch
12244037,esearch
12218719,esearch
12107201,esearch
12107200,esearch
11943693,esearch
11890587,esearch
11833986,esearch
11704470,esearch
11439301,esearch
11330770,esearch
11323317,esearch
11032164,esearch
11018364,esearch
11006497,esearch
10981461,esearch
10593640,esearch
