period,period_start,period_end,metric,value,top_x,period_type
2024,2024,2024,top_x_share,0.24863387978142076,10,annual
2025,2025,2025,n_papers,324,NA,annual
2025,2025,2025,n_authors,2007,NA,annual
2025,2025,2025,hhi,0.05102118579485284,NA,annual
2025,2025,2025,top_x_share,0.05246913580246913,1,annual
2025,2025,2025,top_x_share,0.1388888888888889,3,annual
2025,2025,2025,top_x_share,0.2006172839506173,5,annual
2025,2025,2025,top_x_share,0.2808641975308642,10,annual
2005-2009,2005,2009,n_papers,66,NA,five_year
2005-2009,2005,2009,n_authors,280,NA,five_year
2005-2009,2005,2009,hhi,0.22520661157025018,NA,five_year
2005-2009,2005,2009,top_x_share,0.3787878787878788,1,five_year
2005-2009,2005,2009,top_x_share,0.3787878787878788,3,five_year
2005-2009,2005,2009,top_x_share,0.42424242424242425,5,five_year
2005-2009,2005,2009,top_x_share,0.45454545454545453,10,five_year
2010-2014,2010,2014,n_papers,844,NA,five_year
2010-2014,2010,2014,n_authors,2213,NA,five_year
2010-2014,2010,2014,hhi,0.050104164326947996,NA,five_year
2010-2014,2010,2014,top_x_share,0.058056872037914695,1,five_year
2010-2014,2010,2014,top_x_share,0.16113744075829384,3,five_year
2010-2014,2010,2014,top_x_share,0.21208530805687204,5,five_year
2010-2014,2010,2014,top_x_share,0.2950236966824645,10,five_year
2015-2019,2015,2019,n_papers,1071,NA,five_year
2015-2019,2015,2019,n_authors,3516,NA,five_year
2015-2019,2015,2019,hhi,0.051816805153439977,NA,five_year
2015-2019,2015,2019,top_x_share,0.032679738562091505,1,five_year
2015-2019,2015,2019,top_x_share,0.05695611577964519,3,five_year
2015-2019,2015,2019,top_x_share,0.07096171802054155,5,five_year
2015-2019,2015,2019,top_x_share,0.1157796451914099,10,five_year
2020-2024,2020,2024,n_papers,3027,NA,five_year
2020-2024,2020,2024,n_authors,9811,NA,five_year
2020-2024,2020,2024,hhi,0.02899976633599362,NA,five_year
2020-2024,2020,2024,top_x_share,0.028410967955071028,1,five_year
2020-2024,2020,2024,top_x_share,0.07829534192269574,3,five_year
2020-2024,2020,2024,top_x_share,0.11694747274529237,5,five_year
2020-2024,2020,2024,top_x_share,0.19722497522299307,10,five_year
2025-2029,2025,2029,n_papers,324,NA,five_year
2025-2029,2025,2029,n_authors,2007,NA,five_year
2025-2029,2025,2029,hhi,0.05102118579485284,NA,five_year
2025-2029,2025,2029,top_x_share,0.05246913580246913,1,five_year
2025-2029,2025,2029,top_x_share,0.1388888888888889,3,five_year
2025-2029,2025,2029,top_x_share,0.2006172839506173,5,five_year
2025-2029,2025,2029,top_x_share,0.2808641975308642,10,five_year
