pmid,title,pub_year,cluster,domain,has_abstract
40611493,Understanding Participant Perspectives Toward the Formation of a Participant Advisory Board Within the Reasons for Geographic and Racial Differences in Stroke Study: A National Qualitative Study.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
40585132,Ancestry Calibration of Polygenic Risk Scores Improves Risk Stratification and Effect Estimation in African American Adults.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
40545618,NIAGADS: A data repository for Alzheimer's disease and related dementia genomics.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
40513855,Long-term exposure to extreme heat and cold and cognitive decline in older adults: Results from the Reasons for Geographic and Racial Differences in Stroke (REGARDS) cohort.,2025,7,"Domain 7: cognitive, impairment, function, decline",TRUE
40502591,Integrative multi-omics approaches identify molecular pathways and improve Alzheimer's Disease risk prediction.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
40502163,Sequencing the gaps: dark genomic regions persist in CHM13 despite long-read advances.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
40451158,Type 2 Diabetes Polygenic Risk Score Interactions with Lifestyle Risk Factors in Black Americans.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
40407102,Alzheimer's Disease Sequencing Project release 4 whole genome sequencing dataset.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
40394218,The association between smoking status and aging cognitive trajectory accounting for bias in attrition.,2026,7,"Domain 7: cognitive, impairment, function, decline",TRUE
40366089,Factor IX and incident hypertension in Black and White adults: the REasons for Geographic and Racial Differences in Stroke cohort.,2025,2,"Domain 2: hypertension, antihypertensive, medication, resistant",TRUE
40295203,Association between Dietary Patterns and Incident Hypertension in Regards (Reasons for Geographic and Regional Differences in Stroke) Participants.,2025,2,"Domain 2: hypertension, antihypertensive, medication, resistant",TRUE
40253926,Exploring trade-offs in equitable stroke risk prediction with parity-constrained and race-free models.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
40247451,"Leptin, adiponectin, body mass index, and incident cognitive impairment.",2025,7,"Domain 7: cognitive, impairment, function, decline",TRUE
40207510,Association Between Residential Greenness and Risk of Stroke by Ecoregions: The REGARDS Study.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
40164932,Correlates of Patient Trust in Doctors: Demographic Factors and Experiences of Medical Care Discrimination.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
40156350,Cell adhesion molecules and incident hypertension in black and white adults: the REGARDS study.,2025,2,"Domain 2: hypertension, antihypertensive, medication, resistant",TRUE
40136300,Education Levels and Poststroke Cognitive Trajectories.,2025,7,"Domain 7: cognitive, impairment, function, decline",TRUE
40127909,Association between spatial social polarisation and high blood pressure in older adults.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
40107919,Association of dietary fatty acids with longitudinal change in plasma-based biomarkers of Alzheimer's disease.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
40085155,Defining Kidney Health Dimensions and Their Associations with Adverse Outcomes in Persons with Diabetes and CKD.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
40074467,Association Between Cigarette Smoking and Subclinical Markers of Cardiovascular Harm.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
40051084,Fragmented Ambulatory Care and Medication Count among Older Adults.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
40050322,Targeted Metabolomics in the REasons for Geographic and Racial Differences in Stroke (REGARDS) Study.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39928595,Classifying COVID-19 hospitalizations in epidemiology cohort studies: The C4R study.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39927418,Adding social determinants of health to the equation: Development of a cardiometabolic disease staging model using clinical and social determinants of health to predict type 2 diabetes.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39921333,Measuring Hemoglobin A1C with Frozen Packed Cell and Frozen Whole Blood Samples in an Epidemiologic Study: The Reasons for Geographic and Racial Differences in Stroke Study.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39875385,Polygenic burden of short tandem repeat expansions promotes risk for Alzheimer's disease.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39866105,"Differential Associations of Cigar, Pipe, and Smokeless Tobacco Use Versus Combustible Cigarette Use With Subclinical Markers of Inflammation, Thrombosis, and Atherosclerosis: The Cross-Cohort Collaboration-Tobacco Working Group.",2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39843671,"Kidney Function, Cognitive Impairment, and Trajectories: A Longitudinal Biracial Study.",2025,7,"Domain 7: cognitive, impairment, function, decline",TRUE
39839804,Racial residential segregation is associated with ambient air pollution exposure after adjustment for multilevel sociodemographic factors: Evidence from eight US-based cohorts.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39822590,LD-informed deep learning for Alzheimer's gene loci detection using WGS data.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39818266,Dietary Inflammatory Score and Incident Heart Failure in the Reasons for Geographic and Racial Differences in Stroke (REGARDS) Study.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39817332,Examining Healthy Lifestyles as a Mediator of the Association Between Socially Determined Vulnerabilities and Incident Heart Failure.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39804282,Caregiver Psychosocial Factors & Stroke Survivor Cognitive Outcomes: A REGARDS-CARES Cohort Study.,2025,7,"Domain 7: cognitive, impairment, function, decline",TRUE
39729264,Changes in Medication Complexity and Post-Hospitalization Outcomes in Older Adults Hospitalized for Heart Failure.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39677464,Alzheimer's Disease Sequencing Project Release 4 Whole Genome Sequencing Dataset.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39652331,Plasma Biomarkers of Kidney Health and Mortality in Diabetes and Chronic Kidney Disease in the REGARDS Study.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39648907,Association of Duration of Recognized Hypertension and Stroke Risk: The REGARDS Study.,2025,2,"Domain 2: hypertension, antihypertensive, medication, resistant",TRUE
39453943,Risk-enhancing factors and social determinants of health in risk assessment for atherosclerotic cardiovascular disease.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39450443,Race Differences in Purpose in Life Among Family Caregivers: Findings From the Caregiving Transitions Study.,2025,4,"Domain 4: caregivers, caregiving, family, stress",TRUE
39444005,"Blood-derived mitochondrial DNA copy number is associated with Alzheimer disease, Alzheimer-related biomarkers and serum metabolites.",2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39441603,Utility of a Systolic Blood Pressure Polygenic Risk Score With Chlorthalidone Response.,2024,2,"Domain 2: hypertension, antihypertensive, medication, resistant",TRUE
39417134,NIAGADS: A Comprehensive National Data Repository for Alzheimer's Disease and Related Dementia Genetics and Genomics Research.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39371140,LD-informed deep learning for Alzheimer's gene loci detection using WGS data.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39354067,The association of leptin and incident hypertension in the reasons for geographic and racial differences in stroke (REGARDS) cohort.,2024,2,"Domain 2: hypertension, antihypertensive, medication, resistant",TRUE
39329415,State Schooling Policies and Cognitive Performance Trajectories: A Natural Experiment in a National US Cohort of Black and White Adults.,2025,7,"Domain 7: cognitive, impairment, function, decline",TRUE
39248269,Annual Cost of Implementing Intensive Systolic Blood Pressure Goals in the United States.,2024,2,"Domain 2: hypertension, antihypertensive, medication, resistant",FALSE
39238828,"Race, Social Determinants of Health, and Comorbidity Patterns Among Participants with Heart Failure in the REasons for Geographic and Racial Differences in Stroke (REGARDS) Study.",2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39231381,Association of Urinary Cadmium Concentration With Cognitive Impairment in US Adults: A Longitudinal Cohort Study.,2024,7,"Domain 7: cognitive, impairment, function, decline",TRUE
39206730,Trajectory of Cognitive Decline After Incident Heart Failure Hospitalization: Findings From the REGARDS Study.,2024,7,"Domain 7: cognitive, impairment, function, decline",TRUE
39142705,Ambulatory Care Utilization Among Medicare Beneficiaries with Depression.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39125339,The Mediterranean-DASH Intervention for Neurodegenerative Delay (MIND) Diet and Metabolites in Chronic Kidney Disease.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39109807,Path-specific causal decomposition analysis with multiple correlated mediator variables.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39073889,Single-Ancestry versus Multi-Ancestry Polygenic Risk Scores for CKD in Black American Populations.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39056351,"Stroke Severity, Caregiver Feedback, and Cognition in the REGARDS-CARES Study.",2024,7,"Domain 7: cognitive, impairment, function, decline",TRUE
39038094,Trends in Black-White Differences of Antihypertensive Treatment in Individuals With and Without History of Stroke.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
39034653,Social Determinants of Health and Cardiovascular Risk among Adults with Diabetes: The Reasons for Geographic and Racial Differences in Stroke (REGARDS) Study.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38978676,Guilt by association: Plant-based foods can be incorporated into both healthy and unhealthy plant-based diet indices associated with coronary heart disease.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38903124,The Role of Genomic-Informed Risk Assessments in Predicting Dementia Outcomes.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38884994,Epidemiologic Features of Recovery From SARS-CoV-2 Infection.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38881790,Post-Processing Automatic Transcriptions with Machine Learning for Verbal Fluency Scoring.,2023,7,"Domain 7: cognitive, impairment, function, decline",TRUE
38795742,Intake of Snacks and Sweets in a National Study of Built and Social Environments: the REasons for Geographic And Racial Differences in Stroke Study.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38765187,Cardiometabolic Disease Staging and Major Adverse Cardiovascular Event Prediction in 2 Prospective Cohorts.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38745470,Life-space mobility and cognitive function: The REasons for geographic and racial differences in stroke (REGARDS) study.,2024,7,"Domain 7: cognitive, impairment, function, decline",FALSE
38734952,Cardiovascular Burden of the V142I Transthyretin Variant.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38729661,Development and validation of mortality prediction models based on the social determinants of health.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38725587,Adaptive Discretization for Event PredicTion (ADEPT).,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38712163,The Role of X Chromosome in Alzheimer's Disease Genetics.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38676880,Omega-3 Fatty Acids and Risk of Ischemic Stroke in REGARDS.,2025,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38669015,Cardiovascular Risk Associated With Social Determinants of Health at Individual and Area Levels.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38652672,Time-to-Event Genome-Wide Association Study for Incident Cardiovascular Disease in People With Type 2 Diabetes.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38642910,Factor VIII and Incident Hypertension in Black and White Adults: The REasons for Geographic and Racial Differences in Stroke (REGARDS) Cohort.,2024,2,"Domain 2: hypertension, antihypertensive, medication, resistant",TRUE
38637330,Population-average mediation analysis for zero-inflated count outcomes.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38511198,Hepatocyte growth factor and risk of incident stroke in Black and White Americans in the Reasons for Geographic and Racial Differences in Stroke study.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38487890,"Cytokines, C-Reactive Protein, and Risk of Incident Hypertension in the REGARDS Study.",2024,2,"Domain 2: hypertension, antihypertensive, medication, resistant",TRUE
38482689,Plasma Metabolites and Life's Simple 7 in REGARDS.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38470993,Polygenic Risk for Type 2 Diabetes in African Americans.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38460116,Genetic associations with dementia-related proteinopathy: Application of item response theory.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38458986,Ambulatory Care Fragmentation and Total Health Care Costs.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38447086,Sleep Apnea and Incident Stroke in a National Cohort of Black and White Adults.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38390820,Association Between Pharmacy Proximity With Cardiovascular Medication Use and Risk Factor Control in the United States.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38374032,Demographic and Clinical Factors Associated With SARS-CoV-2 Spike 1 Antibody Response Among Vaccinated US Adults: the C4R Study.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38328917,Neighborhood Disadvantage and Risk of Heart Failure: The Reasons for Geographic and Racial Differences in Stroke (REGARDS) Study.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38294520,Serum zinc concentration and dietary zinc intake in relation to cognitive function: an analysis of the REasons for Geographic and Racial Differences in Stroke (REGARDS) cohort.,2024,7,"Domain 7: cognitive, impairment, function, decline",TRUE
38280465,Long-term exposure to air pollution and risk of stroke by ecoregions: The REGARDS study.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38237104,"Interleukin-6, Diabetes, and Metabolic Syndrome in a Biracial Cohort: The Reasons for Geographic and Racial Differences in Stroke Cohort.",2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38200454,Plasma proenkephalin A and incident chronic kidney disease and albuminuria in the REasons for Geographic And Racial Differences in Stroke (REGARDS) cohort.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38190104,Genome-wide study investigating effector genes and polygenic prediction for kidney function in persons with ancestry from Africa and the Americas.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38176533,Association of Healthy Lifestyle and Incident Polypharmacy.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38155559,Application of marginalized zero-inflated models when mediators have excess zeroes.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38134240,Changes in Adiposity and Cognitive Function in Older Adults: The REGARDS Study.,2024,7,"Domain 7: cognitive, impairment, function, decline",TRUE
38125204,Atherosclerotic cardiovascular disease events among adults with high predicted risk without established risk factors.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38070817,Trans-Balance: Reducing demographic disparity for prediction models in the presence of class imbalance.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38064210,Sex and Race Differences in Obesity-Related Genetic Susceptibility and Risk of Cardiometabolic Disease in Older US Adults.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38055247,Risk Prediction for Atherosclerotic Cardiovascular Disease With and Without Race Stratification.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38036523,Strong protective effect of the APOL1 p.N264K variant against G2-associated focal segmental glomerulosclerosis and kidney disease.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
38014121,Polygenic burden of short tandem repeat expansions promote risk for Alzheimer's disease.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37990505,Subtypes of Transitions into a Family Caregiving Role: A Latent Class Analysis.,2024,4,"Domain 4: caregivers, caregiving, family, stress",TRUE
37983029,Social Determinants of Health and Cardiologist Involvement in the Care of Adults Hospitalized for Heart Failure.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37954012,Association of educational attainment with cancer mortality in a national cohort study of black and white adults: A mediation analysis.,2023,3,"Domain 3: cancer, mortality, survivors, sepsis",TRUE
37939143,A Segmented Regression Analysis of Household Income and Recurrent Falls Among Adults in a National Cohort Study.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37920711,Myocardial infarction and physical function: the REasons for Geographic And Racial Differences in Stroke prospective cohort study.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37866793,Modification of Association of Cystatin C With Kidney and Cardiovascular Outcomes by Obesity.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37850400,"Facilitating Harmonization of Variables in Framingham, MESA, ARIC, and REGARDS Studies Through a Metadata Repository.",2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37846562,Smoking Modifies the Association Between Radon Exposure and Incident Ischemic Stroke: The REGARDS Study.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37813482,"Shiftwork, long working hours and markers of inflammation in a national US population-based sample of employed black and white men and women aged ≥45 years.",2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37830200,Comparative Discrimination of Life's Simple 7 and Life's Essential 8 to Stratify Cardiovascular Risk: Is the Added Complexity Worth It?,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37801859,History of obstructive sleep apnea associated with incident cognitive impairment in white but not black individuals in a US national cohort study.,2023,7,"Domain 7: cognitive, impairment, function, decline",TRUE
37780862,Early-onset Alzheimer's disease explained by polygenic risk of late-onset disease?,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37779905,"Metabolite profiles and DNA methylation in metabolic syndrome: a two-sample, bidirectional Mendelian randomization.",2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37773494,"Neighborhood Factors, Individual Stressors, and Cardiovascular Health Among Black and White Adults in the US: The Reasons for Geographic and Racial Differences in Stroke (REGARDS) Study.",2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37730612,Assessing the association between food environment and dietary inflammation by community type: a cross-sectional REGARDS study.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37717468,Birth in the U.S. Plantation South and Racial Differences in all-cause mortality in later life.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37642037,Methods of a Study to Assess the Contribution of Cerebral Small Vessel Disease and Dementia Risk Alleles to Racial Disparities in Vascular Cognitive Impairment and Dementia.,2023,7,"Domain 7: cognitive, impairment, function, decline",TRUE
37636583,"'My neighbourhood is fuzzy, not hard and fast': Individual and contextual associations with perceived residential neighbourhood boundaries among ageing Americans.",2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37622047,Alpha globin gene copy number and incident ischemic stroke risk among Black Americans.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37605862,Association of hypertension severity and control with risk of incident atrial fibrillation: The REasons for Geographic And Racial Differences in Stroke (REGARDS) study.,2023,2,"Domain 2: hypertension, antihypertensive, medication, resistant",TRUE
37578203,DNA from multiple viral species is associated with Alzheimer's disease risk.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37547016,APOE loss-of-function variants: Compatible with longevity and associated with resistance to Alzheimer's Disease pathology.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37546893,Time-to-Event Genome-Wide Association Study for Incident Cardiovascular Disease in People with Type 2 Diabetes Mellitus.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37533144,Urinary Biomarkers of Kidney Tubule Health and Mortality in Persons with CKD and Diabetes Mellitus.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37531033,Acetylglutamine Differentially Associated with First-Time Versus Recurrent Stroke.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37495948,Prescribing patterns of fall risk-increasing drugs in older adults hospitalized for heart failure.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37480583,Life-Space Mobility: Normative Values From a National Cohort of U.S. Older Adults.,2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37471144,The predominant PAR4 variant in individuals of African ancestry worsens murine and human stroke outcomes.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37465869,Retirement and cognitive aging in a racially diverse sample of older Americans.,2023,7,"Domain 7: cognitive, impairment, function, decline",TRUE
37428772,"Association between psychosocial factors and C-reactive protein across income, race, and sex.",2024,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37428734,The role of caregiving in cognitive function and change: The REGARDS study.,2023,4,"Domain 4: caregivers, caregiving, family, stress",TRUE
37410623,Disparities in Guideline Concordant Statin Treatment in Individuals With Chronic Obstructive Pulmonary Disease.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37407675,"Urban-rural differences in hypertension prevalence, blood pressure control, and systolic blood pressure levels.",2023,2,"Domain 2: hypertension, antihypertensive, medication, resistant",TRUE
37403029,Allostatic load and incident heart failure in the Reasons for Geographic and Racial Differences in Stroke (REGARDS) study.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37378472,Estimated Population Health Benefits of Intensive Systolic Blood Pressure Treatment Among SPRINT-Eligible US Adults.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37341980,"Diabetes, gaps in care coordination, and preventable adverse events.",2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37340856,Associations of Telomere Length and Change With Cognitive Decline Were Modified by Sex and Race: The REGARDS Study.,2023,7,"Domain 7: cognitive, impairment, function, decline",TRUE
37312569,Cumulative Experience of Neighborhood Walkability and Change in Weight and Waist Circumference in REGARDS.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37260023,Plasma Pro-Enkephalin A and Incident Cognitive Impairment: The Reasons for Geographic and Racial Differences in Stroke Cohort.,2023,7,"Domain 7: cognitive, impairment, function, decline",TRUE
37260021,Novel loci for Alzheimer's disease identified by a genome-wide association study in Ashkenazi Jews.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37231876,Rural versus Urban Residence in Adulthood and Incident Cognitive Impairment.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37229446,"Dietary Patterns, Apolipoprotein L1 Risk Genotypes, and CKD Outcomes Among Black Adults in the Reasons for Geographic and Racial Differences in Stroke (REGARDS) Cohort Study.",2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37195662,Associations Between Vascular Risk Factor Levels and Cognitive Decline Among Stroke Survivors.,2023,7,"Domain 7: cognitive, impairment, function, decline",TRUE
37182817,The association of baseline depressive symptoms and stress on withdrawal in a national longitudinal cohort: the REGARDS study.,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37168932,Estimated number and percentage of US adults with atherosclerotic cardiovascular disease recommended add-on lipid-lowering therapy by the 2018 AHA/ACC multi-society cholesterol guideline.,2022,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
37119297,Associations of dietary patterns with risk of incident atrial fibrillation in the REasons for Geographic And Racial Differences in Stroke (REGARDS).,2023,6,"Domain 6: chd, mortality, incident, diabetes",TRUE
