pmid,title,pub_year,author_raw,author_id,author_position,affiliation,author_raw_original
42131939,Prior Myocardial Infarction and Cognitive Decline: The REGARDS Cohort.,2026,Safford MM,Safford MM,12,"Division of General Internal Medicine (M.N., M.R.S., P.G., M.M.S.), Weill Cornell Medicine, New York, NY.",Safford MM
42131939,Prior Myocardial Infarction and Cognitive Decline: The REGARDS Cohort.,2026,Merkler AE,Merkler AE,13,"Department of Neurology and Feil Family Brain and Mind Research Institute (H.K., C.I., A.E.M.), Weill Cornell Medicine, New York, NY.",Merkler AE
42082852,Reevaluating the Alcohol-Cancer Link: Long-Term Cancer Mortality Outcomes in the REGARDS Study.,2026,Pinheiro LC,Pinheiro LC,1,"Division of General Internal Medicine, Department of Medicine, Weill Cornell Medicine, New York, NY, USA. lcp2003@med.cornell.edu.",Pinheiro LC
42082852,Reevaluating the Alcohol-Cancer Link: Long-Term Cancer Mortality Outcomes in the REGARDS Study.,2026,Jumonville G,Jumonville G,2,"Division of General Internal Medicine, Department of Medicine, Weill Cornell Medicine, New York, NY, USA.",Jumonville G
42082852,Reevaluating the Alcohol-Cancer Link: Long-Term Cancer Mortality Outcomes in the REGARDS Study.,2026,Ringel J,Ringel J,3,"Division of General Internal Medicine, Department of Medicine, Weill Cornell Medicine, New York, NY, USA.",Ringel J
42082852,Reevaluating the Alcohol-Cancer Link: Long-Term Cancer Mortality Outcomes in the REGARDS Study.,2026,Berg KY,Berg KY,4,"Division of General Internal Medicine, Department of Medicine, Weill Cornell Medicine, New York, NY, USA.",Berg KY
42082852,Reevaluating the Alcohol-Cancer Link: Long-Term Cancer Mortality Outcomes in the REGARDS Study.,2026,Rosenberg S,Rosenberg S,5,"Division of Epidemiology, Department of Population Health Sciences, Weill Cornell Medicine, New York, NY, USA.",Rosenberg S
42082852,Reevaluating the Alcohol-Cancer Link: Long-Term Cancer Mortality Outcomes in the REGARDS Study.,2026,Tonorezos E,Tonorezos E,6,"Division of Hematology and Oncology, Department of Medicine, Weill Cornell Medicine, New York, NY, USA.",Tonorezos E
42082852,Reevaluating the Alcohol-Cancer Link: Long-Term Cancer Mortality Outcomes in the REGARDS Study.,2026,Chandwani R,Chandwani R,7,"Department of Surgery, Weill Cornell Medicine, New York, NY, USA.",Chandwani R
42082852,Reevaluating the Alcohol-Cancer Link: Long-Term Cancer Mortality Outcomes in the REGARDS Study.,2026,Tamimi RM,Tamimi RM,8,"Division of Epidemiology, Department of Population Health Sciences, Weill Cornell Medicine, New York, NY, USA.",Tamimi RM
42082852,Reevaluating the Alcohol-Cancer Link: Long-Term Cancer Mortality Outcomes in the REGARDS Study.,2026,Phillips E,Phillips E,9,"Division of General Internal Medicine, Department of Medicine, Weill Cornell Medicine, New York, NY, USA.",Phillips E
42015047,Blood mitochondrial heteroplasmic variants and cognitive performance in late midlife: REGARDS study.,2026,Prada D,Prada D,1,"Institute for Health Equity Research, Icahn School of Medicine at Mount Sinai, New York City, NY, USA. diddier.prada@mountsinai.org.",Prada D
42015047,Blood mitochondrial heteroplasmic variants and cognitive performance in late midlife: REGARDS study.,2026,Morava-Kozicz E,Morava-Kozicz E,2,"Department of Genetics and Genomic Sciences, Icahn School of Medicine at Mount Sinai, New York City, NY, USA.",Morava-Kozicz E
42015047,Blood mitochondrial heteroplasmic variants and cognitive performance in late midlife: REGARDS study.,2026,Rajendrakumar AL,Rajendrakumar AL,3,"Institute for Health Equity Research, Icahn School of Medicine at Mount Sinai, New York City, NY, USA.",Rajendrakumar AL
42015047,Blood mitochondrial heteroplasmic variants and cognitive performance in late midlife: REGARDS study.,2026,Kupsco A,Kupsco A,4,"Department of Environmental Health Sciences, Mailman School of Public Health, New York City, NY, USA.",Kupsco A
42015047,Blood mitochondrial heteroplasmic variants and cognitive performance in late midlife: REGARDS study.,2026,Lesseur C,Lesseur C,5,"Department of Environmental Medicine, Icahn School of Medicine at Mount Sinai, New York City, NY, USA.",Lesseur C
42015047,Blood mitochondrial heteroplasmic variants and cognitive performance in late midlife: REGARDS study.,2026,Irizar H,Irizar H,6,"Department of Population Health Science and Policy, Icahn School of Medicine at Mount Sinai, New York City, NY, USA.",Irizar H
42015047,Blood mitochondrial heteroplasmic variants and cognitive performance in late midlife: REGARDS study.,2026,Cantú-de-Leon D,Cantú-de-Leon D,7,"Instituto Nacional de Cancerología - Mexico, Mexico City, Mexico.",Cantú-de-Leon D
42015047,Blood mitochondrial heteroplasmic variants and cognitive performance in late midlife: REGARDS study.,2026,García-Cuellar C,García-Cuellar C,8,"Instituto Nacional de Cancerología - Mexico, Mexico City, Mexico.",García-Cuellar C
42015047,Blood mitochondrial heteroplasmic variants and cognitive performance in late midlife: REGARDS study.,2026,Ramírez A,Ramírez A,9,"Instituto Nacional de Cancerología - Mexico, Mexico City, Mexico.",Ramírez A
42015047,Blood mitochondrial heteroplasmic variants and cognitive performance in late midlife: REGARDS study.,2026,González-Ruíz J,González-Ruíz J,10,"Instituto Nacional de Cancerología - Mexico, Mexico City, Mexico.",González-Ruíz J
42015047,Blood mitochondrial heteroplasmic variants and cognitive performance in late midlife: REGARDS study.,2026,Horowitz CR,Horowitz CR,11,"Institute for Health Equity Research, Icahn School of Medicine at Mount Sinai, New York City, NY, USA.",Horowitz CR
42015047,Blood mitochondrial heteroplasmic variants and cognitive performance in late midlife: REGARDS study.,2026,Cushman M,Cushman M,12,"Larner College of Medicine, The University of Vermont, Burlington, VT, USA.",Cushman M
42015047,Blood mitochondrial heteroplasmic variants and cognitive performance in late midlife: REGARDS study.,2026,Manly J,Manly JJ,13,"Department of Neurology, Vagelos College of Physicians and Surgeons, Taub Institute for Research on Alzheimer's Disease and the Aging Brain, Columbia University, New York City, NY, USA.",Manly J
42015047,Blood mitochondrial heteroplasmic variants and cognitive performance in late midlife: REGARDS study.,2026,Judd S,Judd SE,14,"School of Public Health, University of Alabama at Birmingham, Birmingham, AL, USA.",Judd S
42015047,Blood mitochondrial heteroplasmic variants and cognitive performance in late midlife: REGARDS study.,2026,Bagiella E,Bagiella E,15,"Department of Population Health Science and Policy, Icahn School of Medicine at Mount Sinai, New York City, NY, USA.",Bagiella E
42015047,Blood mitochondrial heteroplasmic variants and cognitive performance in late midlife: REGARDS study.,2026,Baccarelli A,Baccarelli A,16,"Harvard T.H. Chan School of Public Health, Harvard University, Boston, USA.",Baccarelli A
42015047,Blood mitochondrial heteroplasmic variants and cognitive performance in late midlife: REGARDS study.,2026,Parks R,Parks R,17,"Department of Environmental Health Sciences, Mailman School of Public Health, New York City, NY, USA. robbie.parks@columbia.edu.",Parks R
41952255,Lower Urinary Tract Symptoms and Cognitive Impairment Among Participants in the REGARDS Cohort Study.,2026,Markland AD,Markland AD,1,"Department of Internal Medicine, Division of Geriatrics, Eccles School of Medicine, University of Utah, Salt Lake City, Utah, USA.",Markland AD
41952255,Lower Urinary Tract Symptoms and Cognitive Impairment Among Participants in the REGARDS Cohort Study.,2026,Kennedy R,Kennedy RE,2,"Department of Medicine, Division of Gerontology, Geriatrics, and Palliative Care, Heersink School of Medicine, University of Alabama at Birmingham, Birmingham, Alabama, USA.",Kennedy R
41952255,Lower Urinary Tract Symptoms and Cognitive Impairment Among Participants in the REGARDS Cohort Study.,2026,Crowe M,Crowe M,3,"Department of Psychology, College of Art and Science, University of Alabama at Birmingham, Birmingham, Alabama, USA.",Crowe M
41952255,Lower Urinary Tract Symptoms and Cognitive Impairment Among Participants in the REGARDS Cohort Study.,2026,Williams B,Williams B,4,"Department of Medicine, Division of Gerontology, Geriatrics, and Palliative Care, Heersink School of Medicine, University of Alabama at Birmingham, Birmingham, Alabama, USA.",Williams B
41952255,Lower Urinary Tract Symptoms and Cognitive Impairment Among Participants in the REGARDS Cohort Study.,2026,Munoz C,Munoz C,5,"Department of Urology, Duke University Health System, Durham, North Carolina, USA.",Munoz C
41952255,Lower Urinary Tract Symptoms and Cognitive Impairment Among Participants in the REGARDS Cohort Study.,2026,Elgayar S,Elgayar S,6,"Department of Medicine, Division of Gerontology, Geriatrics, and Palliative Care, Heersink School of Medicine, University of Alabama at Birmingham, Birmingham, Alabama, USA.",Elgayar S
41952255,Lower Urinary Tract Symptoms and Cognitive Impairment Among Participants in the REGARDS Cohort Study.,2026,Burgio KL,Burgio KL,7,"Department of Medicine, Division of Gerontology, Geriatrics, and Palliative Care, Heersink School of Medicine, University of Alabama at Birmingham, Birmingham, Alabama, USA.",Burgio KL
41952255,Lower Urinary Tract Symptoms and Cognitive Impairment Among Participants in the REGARDS Cohort Study.,2026,Howard VJ,Howard VJ,8,"Department of Epidemiology, School of Public Health, University of Alabama at Birmingham, Birmingham, Alabama, USA.",Howard VJ
41938718,Development intensity and incident stroke risk: a longitudinal study of the REGARDS cohort.,2026,Antonakos CL,Antonakos CL,1,"School of Kinesiology, University of Michigan, Ann Arbor, MI, USA.",Antonakos CL
41938718,Development intensity and incident stroke risk: a longitudinal study of the REGARDS cohort.,2026,Lang IM,Lang IM,2,"School of Kinesiology, University of Michigan, Ann Arbor, MI, USA.",Lang IM
41938718,Development intensity and incident stroke risk: a longitudinal study of the REGARDS cohort.,2026,Miller S,Miller S,3,"School of Kinesiology, University of Michigan, Ann Arbor, MI, USA.",Miller S
41938718,Development intensity and incident stroke risk: a longitudinal study of the REGARDS cohort.,2026,Judd SE,Judd SE,4,"Department of Biostatistics, University of Alabama at Birmingham, Birmingham, AL, USA.",Judd SE
41938718,Development intensity and incident stroke risk: a longitudinal study of the REGARDS cohort.,2026,Flaherty ML,Flaherty ML,5,"Department of Neurology, University of Cincinnati Academic Health Center, Cincinnati, OH, USA.",Flaherty ML
41938718,Development intensity and incident stroke risk: a longitudinal study of the REGARDS cohort.,2026,Colabianchi N,Colabianchi N,6,"School of Kinesiology, University of Michigan, Ann Arbor, MI, USA.",Colabianchi N
41824925,Circulating Biomarkers of Neurodegeneration and All-Cause and Dementia-Specific Mortality.,2026,Sawyer RP,Sawyer RP,1,"Department of Neurology and Rehabilitation Medicine, University of Cincinnati College of Medicine, OH.",Sawyer RP
41824925,Circulating Biomarkers of Neurodegeneration and All-Cause and Dementia-Specific Mortality.,2026,Blair J,Blair J,2,"Department of Biostatistics, School of Public Health, University of Alabama at Birmingham.",Blair J
41824925,Circulating Biomarkers of Neurodegeneration and All-Cause and Dementia-Specific Mortality.,2026,Judd SE,Judd SE,3,"Department of Biostatistics, School of Public Health, University of Alabama at Birmingham.",Judd SE
41824925,Circulating Biomarkers of Neurodegeneration and All-Cause and Dementia-Specific Mortality.,2026,Olson NC,Olson NC,4,"Department of Pathology & Laboratory Medicine, The Robert Larner, M.D. College of Medicine at The University of Vermont, Burlington.",Olson NC
41824925,Circulating Biomarkers of Neurodegeneration and All-Cause and Dementia-Specific Mortality.,2026,Howard VJ,Howard VJ,5,"Department of Epidemiology, School of Public Health, University of Alabama at Birmingham.",Howard VJ
41824925,Circulating Biomarkers of Neurodegeneration and All-Cause and Dementia-Specific Mortality.,2026,Armstrong ND,Armstrong ND,6,"Department of Epidemiology, School of Public Health, University of Alabama at Birmingham.",Armstrong ND
41824925,Circulating Biomarkers of Neurodegeneration and All-Cause and Dementia-Specific Mortality.,2026,Long DL,Long DL,7,"Division of Public Health Sciences, Department of Biostatistics and Data Sciences, Wake Forest University School of Medicine, Winston-Salem, NC.",Long DL
41824925,Circulating Biomarkers of Neurodegeneration and All-Cause and Dementia-Specific Mortality.,2026,Hyacinth HI,Hyacinth HI,8,"Department of Neurology and Rehabilitation Medicine, University of Cincinnati College of Medicine, OH.",Hyacinth HI
41824925,Circulating Biomarkers of Neurodegeneration and All-Cause and Dementia-Specific Mortality.,2026,Sargent L,Sargent L,9,"Center for Alzheimer's Disease and Related Dementias, NIH, Bethesda, MD.",Sargent L
41824925,Circulating Biomarkers of Neurodegeneration and All-Cause and Dementia-Specific Mortality.,2026,Manly JJ,Manly JJ,10,"Department of Neurology, Gertrude H. Sergievsky Center and the Taub Institute for Research in Aging and Alzheimer's Disease, Columbia University, NY; and.",Manly JJ
41824925,Circulating Biomarkers of Neurodegeneration and All-Cause and Dementia-Specific Mortality.,2026,Cushman M,Cushman M,11,"Department of Pathology & Laboratory Medicine, The Robert Larner, M.D. College of Medicine at The University of Vermont, Burlington.",Cushman M
41722898,Lexical and clinical predictors of verbal fluency interword intervals preceding cognitive impairment.,2026,Murray O,Murray O,1,"Indiana University School of Medicine, Indiana University, Indianapolis, IN, USA.",Murray O
41722898,Lexical and clinical predictors of verbal fluency interword intervals preceding cognitive impairment.,2026,Bushnell J,Bushnell J,2,"Department of Neurology, Indiana University, Indianapolis, IN, USA.",Bushnell J
41722898,Lexical and clinical predictors of verbal fluency interword intervals preceding cognitive impairment.,2026,Unverzagt F,Unverzagt FW,3,"Department of Psychology, Indiana University, Indianapolis, IN, USA; Indiana Alzheimer's Disease Research Center, Indiana University, Indianapolis, IN, USA.",Unverzagt F
41722898,Lexical and clinical predictors of verbal fluency interword intervals preceding cognitive impairment.,2026,Del Gaizo J,Del Gaizo J,4,"Biomedical Informatics Center, Medical University of South Carolina, Charleston, SC, USA.",Del Gaizo J
41722898,Lexical and clinical predictors of verbal fluency interword intervals preceding cognitive impairment.,2026,Wadley VG,Wadley VG,5,"Department of Medicine, University of Alabama at Birmingham, Birmingham, AL, USA.",Wadley VG
41722898,Lexical and clinical predictors of verbal fluency interword intervals preceding cognitive impairment.,2026,Kennedy R,Kennedy RE,6,"Department of Medicine, University of Alabama at Birmingham, Birmingham, AL, USA.",Kennedy R
41722898,Lexical and clinical predictors of verbal fluency interword intervals preceding cognitive impairment.,2026,Ayers MR,Ayers MR,7,"Department of Psychiatry, Michael E. DeBakey VA Medical Center, Houston, TX, USA.",Ayers MR
41722898,Lexical and clinical predictors of verbal fluency interword intervals preceding cognitive impairment.,2026,Clark DG,Clark DG,8,"Indiana University School of Medicine, Indiana University, Indianapolis, IN, USA; Department of Psychiatry, Richard L. Roudebush VA Medical Center, Indianapolis, IN, USA; Indiana Alzheimer's Disease Research Center, Indiana University, Indianapolis, IN, USA. Electronic address: clarkdg@iu.edu.",Clark DG
41646705,"A metabolite index of ultra-processed food intake is associated with stroke, cancer mortality, and all-cause mortality.",2026,Ament Z,Ament Z,1,"Harvard Medical School, Boston, MA, USA.",Ament Z
41646705,"A metabolite index of ultra-processed food intake is associated with stroke, cancer mortality, and all-cause mortality.",2026,Duskin J,Duskin J,2,"Harvard Medical School, Boston, MA, USA.",Duskin J
41646705,"A metabolite index of ultra-processed food intake is associated with stroke, cancer mortality, and all-cause mortality.",2026,Demopoulos A,Demopoulos A,3,"Center for Genomic Medicine, Massachusetts General Hospital, Boston, MA, USA.",Demopoulos A
41646705,"A metabolite index of ultra-processed food intake is associated with stroke, cancer mortality, and all-cause mortality.",2026,Bhave VM,Bhave VM,4,"Harvard Medical School, Boston, MA, USA.",Bhave VM
41646705,"A metabolite index of ultra-processed food intake is associated with stroke, cancer mortality, and all-cause mortality.",2026,Guarniz AG,Guarniz AG,5,"Center for Genomic Medicine, Massachusetts General Hospital, Boston, MA, USA.",Guarniz AG
41646705,"A metabolite index of ultra-processed food intake is associated with stroke, cancer mortality, and all-cause mortality.",2026,Oladele CR,Oladele CR,6,"Equity Research and Innovation Center, Yale School of Medicine, New Haven, CT, USA.",Oladele CR
41646705,"A metabolite index of ultra-processed food intake is associated with stroke, cancer mortality, and all-cause mortality.",2026,Judd S,Judd SE,7,"Department of Health Behavior, School of Public Health, University of Alabama at Birmingham, Birmingham, AL, USA.",Judd S
41646705,"A metabolite index of ultra-processed food intake is associated with stroke, cancer mortality, and all-cause mortality.",2026,Tiwari HK,Tiwari HK,8,"Department of Biostatistics, School of Public Health, University of Alabama at Birmingham, Birmingham, AL, USA.",Tiwari HK
41646705,"A metabolite index of ultra-processed food intake is associated with stroke, cancer mortality, and all-cause mortality.",2026,Pinheiro LC,Pinheiro LC,9,"Division of General Internal Medicine, Department of Medicine, Weill Cornell Medicine, New York, NY, USA.",Pinheiro LC
41646705,"A metabolite index of ultra-processed food intake is associated with stroke, cancer mortality, and all-cause mortality.",2026,Irvin MR,Irvin MR,10,"Department of Epidemiology, School of Public Health, University of Alabama at Birmingham, Birmingham, AL, USA.",Irvin MR
41646705,"A metabolite index of ultra-processed food intake is associated with stroke, cancer mortality, and all-cause mortality.",2026,Levy DE,Levy DE,11,"Harvard Medical School, Boston, MA, USA.",Levy DE
41646705,"A metabolite index of ultra-processed food intake is associated with stroke, cancer mortality, and all-cause mortality.",2026,Thorndike AN,Thorndike AN,12,"Harvard Medical School, Boston, MA, USA.",Thorndike AN
41646705,"A metabolite index of ultra-processed food intake is associated with stroke, cancer mortality, and all-cause mortality.",2026,Kimberly WT,Kimberly WT,13,"Harvard Medical School, Boston, MA, USA.",Kimberly WT
41542129,Association Between Markers of Atrial Cardiopathy and Cognitive Impairment Risk Among Adults with No Suggestive History of Atrial Fibrillation.,2025,Li Z,Li Z,1,"Population Outcomes Research Unit, University of Ottawa Heart Institute, Ottawa, Ontario, Canada.",Li Z
41542129,Association Between Markers of Atrial Cardiopathy and Cognitive Impairment Risk Among Adults with No Suggestive History of Atrial Fibrillation.,2025,Marion D,Marion D,2,"Population Outcomes Research Unit, University of Ottawa Heart Institute, Ottawa, Ontario, Canada.",Marion D
41542129,Association Between Markers of Atrial Cardiopathy and Cognitive Impairment Risk Among Adults with No Suggestive History of Atrial Fibrillation.,2025,Blair J,Blair J,3,"School of Public Health, University of Alabama at Birmingham, Birmingham, Alabama, USA.",Blair J
41542129,Association Between Markers of Atrial Cardiopathy and Cognitive Impairment Risk Among Adults with No Suggestive History of Atrial Fibrillation.,2025,Soliman EZ,Soliman EZ,4,"Epidemiological Cardiology Centre, Section on Cardiovascular Medicine, Department of Medicine, Wake Forest School of Medicine, Winston Salem, North Carolina, USA.",Soliman EZ
41542129,Association Between Markers of Atrial Cardiopathy and Cognitive Impairment Risk Among Adults with No Suggestive History of Atrial Fibrillation.,2025,Gladstone D,Gladstone D,5,"ICES Central, Toronto, Ontario, Canada.",Gladstone D
41542129,Association Between Markers of Atrial Cardiopathy and Cognitive Impairment Risk Among Adults with No Suggestive History of Atrial Fibrillation.,2025,Kamel H,Kamel H,6,"Department of Neurology, Weill Cornell Medicine, New York, New York, USA.",Kamel H
41542129,Association Between Markers of Atrial Cardiopathy and Cognitive Impairment Risk Among Adults with No Suggestive History of Atrial Fibrillation.,2025,Birnie D,Birnie D,7,"Population Outcomes Research Unit, University of Ottawa Heart Institute, Ottawa, Ontario, Canada.",Birnie D
41542129,Association Between Markers of Atrial Cardiopathy and Cognitive Impairment Risk Among Adults with No Suggestive History of Atrial Fibrillation.,2025,Manuel D,Manuel D,8,"Department of Medicine, University of Ottawa, Ottawa, Ontario, Canada.",Manuel D
41542129,Association Between Markers of Atrial Cardiopathy and Cognitive Impairment Risk Among Adults with No Suggestive History of Atrial Fibrillation.,2025,Unverzagt FW,Unverzagt FW,9,"School of Medicine, Indiana University, Indianapolis, Indiana, USA.",Unverzagt FW
41542129,Association Between Markers of Atrial Cardiopathy and Cognitive Impairment Risk Among Adults with No Suggestive History of Atrial Fibrillation.,2025,Howard VJ,Howard VJ,10,"School of Public Health, University of Alabama at Birmingham, Birmingham, Alabama, USA.",Howard VJ
41542129,Association Between Markers of Atrial Cardiopathy and Cognitive Impairment Risk Among Adults with No Suggestive History of Atrial Fibrillation.,2025,Edwards JD,Edwards JD,11,"Population Outcomes Research Unit, University of Ottawa Heart Institute, Ottawa, Ontario, Canada.",Edwards JD
41526367,Dark and camouflaged genomic regions remain challenging in CHM13.,2026,Wadsworth ME,Wadsworth ME,1,"Sanders-Brown Center on Aging, University of Kentucky, Lexington, KY, USA.",Wadsworth ME
41526367,Dark and camouflaged genomic regions remain challenging in CHM13.,2026,Page ML,Page ML,2,"Sanders-Brown Center on Aging, University of Kentucky, Lexington, KY, USA.",Page ML
41526367,Dark and camouflaged genomic regions remain challenging in CHM13.,2026,Heberle BA,Heberle BA,3,"Sanders-Brown Center on Aging, University of Kentucky, Lexington, KY, USA.",Heberle BA
41526367,Dark and camouflaged genomic regions remain challenging in CHM13.,2026,Miller JB,Miller JB,4,"Sanders-Brown Center on Aging, University of Kentucky, Lexington, KY, USA.",Miller JB
41526367,Dark and camouflaged genomic regions remain challenging in CHM13.,2026,Steely CJ,Steely CJ,5,"Sanders-Brown Center on Aging, University of Kentucky, Lexington, KY, USA.",Steely CJ
41526367,Dark and camouflaged genomic regions remain challenging in CHM13.,2026,Ebbert MTW,Ebbert MTW,6,"Sanders-Brown Center on Aging, University of Kentucky, Lexington, KY, USA. mark.ebbert@uky.edu.",Ebbert MTW
41478446,Atrial Fibrillation and Risk of Incident Cognitive Impairment: The REasons for Geographic and Racial Differences in Stroke Study.,2026,Le VH,Le VH,1,"Department of Medicine, Larner College of Medicine at The University of Vermont, Burlington, Vermont.",Le VH
41478446,Atrial Fibrillation and Risk of Incident Cognitive Impairment: The REasons for Geographic and Racial Differences in Stroke Study.,2026,Wilkinson KS,Wilkinson KS,2,"Department of Pathology and Laboratory Medicine, Larner College of Medicine at The University of Vermont, Burlington, Vermont.",Wilkinson KS
41478446,Atrial Fibrillation and Risk of Incident Cognitive Impairment: The REasons for Geographic and Racial Differences in Stroke Study.,2026,Judd SE,Judd SE,3,"Department of Biostatistics, University of Alabama at Birmingham, Birmingham, Alabama.",Judd SE
41478446,Atrial Fibrillation and Risk of Incident Cognitive Impairment: The REasons for Geographic and Racial Differences in Stroke Study.,2026,Soliman EZ,Soliman EZ,4,"Department of Cardiovascular Medicine, Wake Forest University School of Medicine, Winston-Salem, North Carolina.",Soliman EZ
41478446,Atrial Fibrillation and Risk of Incident Cognitive Impairment: The REasons for Geographic and Racial Differences in Stroke Study.,2026,Hyacinth HI,Hyacinth HI,5,"Department of Neurology and Rehabilitation Medicine, University of Cincinnati College of Medicine, Cincinnati, Ohio.",Hyacinth HI
41478446,Atrial Fibrillation and Risk of Incident Cognitive Impairment: The REasons for Geographic and Racial Differences in Stroke Study.,2026,Smith MJ,Smith MJ,6,"Department of Biostatistics, University of Alabama at Birmingham, Birmingham, Alabama.",Smith MJ
41478446,Atrial Fibrillation and Risk of Incident Cognitive Impairment: The REasons for Geographic and Racial Differences in Stroke Study.,2026,Olson NC,Olson NC,7,"Department of Pathology and Laboratory Medicine, Larner College of Medicine at The University of Vermont, Burlington, Vermont.",Olson NC
41478446,Atrial Fibrillation and Risk of Incident Cognitive Impairment: The REasons for Geographic and Racial Differences in Stroke Study.,2026,Cushman M,Cushman M,8,"Department of Medicine, Larner College of Medicine at The University of Vermont, Burlington, Vermont; Department of Pathology and Laboratory Medicine, Larner College of Medicine at The University of Vermont, Burlington, Vermont. Electronic address: mary.cushman@uvm.edu.",Cushman M
41435906,"Integration of genetic risk, cardiometabolic diseases, and cognitive impairment among African American adults.",2026,Dagli C,Dagli C,1,"Department of Epidemiology, School of Public Health, University of Alabama at Birmingham, Birmingham, AL, USA.",Dagli C
41435906,"Integration of genetic risk, cardiometabolic diseases, and cognitive impairment among African American adults.",2026,Armstrong ND,Armstrong ND,2,"Department of Epidemiology, School of Public Health, University of Alabama at Birmingham, Birmingham, AL, USA.",Armstrong ND
41435906,"Integration of genetic risk, cardiometabolic diseases, and cognitive impairment among African American adults.",2026,Kim D,Kim D,3,"Department of Genetics, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA.",Kim D
41435906,"Integration of genetic risk, cardiometabolic diseases, and cognitive impairment among African American adults.",2026,Raffield LM,Raffield LM,4,"Department of Genetics, University of North Carolina at Chapel Hill, Chapel Hill, NC, USA.",Raffield LM
41435906,"Integration of genetic risk, cardiometabolic diseases, and cognitive impairment among African American adults.",2026,Tiwari HK,Tiwari HK,5,"Department of Biostatistics, School of Public Health, University of Alabama at Birmingham, Birmingham, AL, USA.",Tiwari HK
41435906,"Integration of genetic risk, cardiometabolic diseases, and cognitive impairment among African American adults.",2026,Cushman M,Cushman M,6,"Department of Medicine, Larner College of Medicine at the University of Vermont, Burlington, VT, USA.",Cushman M
41435906,"Integration of genetic risk, cardiometabolic diseases, and cognitive impairment among African American adults.",2026,Judd SE,Judd SE,7,"Department of Health Behavior, School of Public Health, University of Alabama at Birmingham, Birmingham, AL, USA.",Judd SE
41435906,"Integration of genetic risk, cardiometabolic diseases, and cognitive impairment among African American adults.",2026,Crowe M,Crowe M,8,"Department of Psychology, University of Alabama at Birmingham, Birmingham, AL, USA.",Crowe M
41435906,"Integration of genetic risk, cardiometabolic diseases, and cognitive impairment among African American adults.",2026,Howard VJ,Howard VJ,9,"Department of Epidemiology, School of Public Health, University of Alabama at Birmingham, Birmingham, AL, USA.",Howard VJ
41435906,"Integration of genetic risk, cardiometabolic diseases, and cognitive impairment among African American adults.",2026,Irvin MR,Irvin MR,10,"Department of Epidemiology, School of Public Health, University of Alabama at Birmingham, Birmingham, AL, USA. Electronic address: irvinr@uab.edu.",Irvin MR
41349453,"Birthplace, perinatal loss, and the parity-post-reproductive mortality relationship: Evidence from the Jim Crow-era American South.",2026,Elman C,Elman C,1,"Social Science Research Institute-Center for Population Health and Aging, Duke University, Durham, NC, 27708, USA; Department of Sociology, The University of Akron, Akron, OH, 44325-1905, USA. Electronic address: cheryl.elman@duke.edu.",Elman C
