author_raw,author_id,notes,merged_by,merged_date
Conroy ML,Conroy MB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cook S,Cook SK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cornman J,Cornman JC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Covinsky K,Covinsky KE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cudjoe T,Cudjoe TKM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Del Pozo-Cruz J,Del Pozo Cruz B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Dolan HR,Dolan H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Dou N,Dou N. Brown MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Dy S,Dy SM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ellis KR,Ellis KA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Endeshaw Y,Endeshaw YW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Fabius C,Fabius CD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Fan LJ,Fan L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Federman A,Federman AD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ferreira K,Ferreira KB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Freedman V,Freedman VA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Fried T,Fried TR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Garcia-Morales E,Garcia-Morales EE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Garcia Morales E,Garcia Morales EE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Garcia MA,Garcia Morales EE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Gill T,Gill TM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Griffith L,Griffith LE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Guralnik J,Guralnik JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Han S,Han SH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hill L,Hill LL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hladek M,Hladek MD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hodgson N,Hodgson NA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ho JY,Ho JQ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Huang AY,Huang AR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Huang A,Huang AR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Huang CM,Huang C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hu R,Hu RX,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Hu YL,Hu Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jensen MS,Jensen MP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jette AM,Jette A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jiang XY,Jiang X,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Johnson F,Johnson FU,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jones B,Jones BL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Jones SM,Jones SMW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kahkoska A,Kahkoska AR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kasper J,Kasper JD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kaufmann CK,Kaufmann CN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Khan M,Khan MTF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim D,Kim DH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim HS,Kim H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim KM,Kim K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim SO,Kim S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kim Y,Kim YK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kotwal A,Kotwal AA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kunik MM,Kunik ME,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Kuzma A,Kuzma AG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
König H,König HH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lai WH,Lai W,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Langa K,Langa KM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee CS,Lee CD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee C,Lee CD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee HN,Lee HY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee H,Lee HY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee HJ,Lee HY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee J,Lee JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee JW,Lee JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee JJ,Lee JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee JH,Lee JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee M,Lee MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lee S,Lee SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Leggett A,Leggett AN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Leo-Summers LS,Leo-Summers L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Levine DA,Levine DM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Lin FC,Lin FR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Liu SH,Liu S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Li CM,Li C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Li CY,Li C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Li CS,Li C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Li LW,Li L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Li YA,Li Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Li YT,Li Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Luth E,Luth EA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
MacNeil Vroomen J,MacNeil Vroomen JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Marfeo E,Marfeo EE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Markides KS,Markides K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Martsolf G,Martsolf GR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Mielenz T,Mielenz TJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Miller K,Miller KEM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Mitchell S,Mitchell SL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Monin J,Monin JK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Moon HE,Moon H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Moorman S,Moorman SM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Mulcahy JF,Mulcahy J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Namasivayam-MacDonald A,Namasivayam-MacDonald AM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Nemmers NL,Nemmers N,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Nguyen TT,Nguyen T,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Oh E,Oh ES,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Okoye S,Okoye SM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Olivieri-Mui BL,Olivieri-Mui B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ornstein K,Ornstein KA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Oyeyemi D,Oyeyemi DM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Park C,Park CM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Park J,Park JH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Park SS,Park S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Patel K,Patel KV,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Perrin N,Perrin NA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Pituch KA,Pituch K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Pohl J,Pohl JS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Potter A,Potter AJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Powell D,Powell DS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Prybutok GL,Prybutok G,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Prybutok V,Prybutok VR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ramulu P,Ramulu PY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Reckrey J,Reckrey JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Reed N,Reed NS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Reider LM,Reider L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Rein D,Rein DB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ritchie C,Ritchie CS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Roberts Lavigne LC,Roberts L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Robert S,Robert SA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Robinson-Lane S,Robinson-Lane SG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Roderka M,Roderka MN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Rosenberg MW,Rosenberg M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Rote S,Rote SM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Samuel L,Samuel LJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sando T,Sando TA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Schmitz K,Schmitz KH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sears J,Sears JS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Segal J,Segal JB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Seplaki CS,Seplaki CL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Shang SMF,Shang S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sheehan O,Sheehan OC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Shi S,Shi SM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Shune S,Shune SE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Simpson V,Simpson VL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sison S,Sison SDM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Skehan ME,Skehan M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Skidmore E,Skidmore ER,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Skolarus L,Skolarus LE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sliwinski M,Sliwinski MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Smith A,Smith AK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Smith AE,Smith AK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Spangler HB,Spangler H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Spillman BS,Spillman BC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Stagg B,Stagg BC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Stephens C,Stephens CE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Strogatz D,Strogatz DS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sullivan S,Sullivan SS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Sun MJ,Sun M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Szanton S,Szanton SL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Taylor JA,Taylor JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Thomas K,Thomas KS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Tucher E,Tucher EL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Turk D,Turk DC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Turner S,Turner SG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Umoh ME,Umoh M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Vader D,Vader DT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Veliz P,Veliz PT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Walker RM,Walker RA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wallace R,Wallace RB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Walston J,Walston JD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wang FY,Wang F,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wang JJ,Wang J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wang SY,Wang S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Weaver F,Weaver FM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wennberg A,Wennberg AM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wennberg AMV,Wennberg AM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Whitlock E,Whitlock EL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Whitson H,Whitson HE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wilber K,Wilber KH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wolff J,Wolff JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wu H,Wu HS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wu MJ,Wu MMJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Wu M,Wu MMJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Xue Q,Xue QL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Yang C,Yang CYD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Yang YH,Yang Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Yang YC,Yang Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Yorgason J,Yorgason JB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zahodne L,Zahodne LB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zang EX,Zang E,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zelinski EM,Zelinski E,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zhang JJ,Zhang J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zhang YS,Zhang Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zhao JH,Zhao J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zhao Y,Zhao YL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Zissimopoulos JM,Zissimopoulos J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
de Rosa C,de Rosa CB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
