pmid,title,abstract,pub_year,text,has_abstract
abcd_40617820,Genetic risk-dependent brain markers of resilience to childhood Trauma.,NA,2025,Genetic risk-dependent brain markers of resilience to childhood Trauma.,FALSE
abcd_38924835,Transparency and reproducibility in the Adolescent Brain Cognitive Development (ABCD) study.,NA,2024,Transparency and reproducibility in the Adolescent Brain Cognitive Development (ABCD) study.,FALSE
abcd_34467389,Education and Income Show Heterogeneous Relationships to Lifespan Brain and Cognitive Differences Across European and US Cohorts.,NA,2022,Education and Income Show Heterogeneous Relationships to Lifespan Brain and Cognitive Differences Across European and US Cohorts.,FALSE
abcd_39009591,Investigating grey matter volumetric trajectories through the lifespan at the individual level.,NA,2024,Investigating grey matter volumetric trajectories through the lifespan at the individual level.,FALSE
abcd_35101172,Charting brain growth and aging at high spatial precision.,NA,2022,Charting brain growth and aging at high spatial precision.,FALSE
abcd_41372214,The genetic architecture of brainstem structures.,NA,2025,The genetic architecture of brainstem structures.,FALSE
abcd_31778819,Correction of respiratory artifacts in MRI head motion estimates.,NA,2019,Correction of respiratory artifacts in MRI head motion estimates.,FALSE
abcd_31614255,Identifying reproducible individual differences in childhood functional brain networks: An ABCD study.,NA,2019,Identifying reproducible individual differences in childhood functional brain networks: An ABCD study.,FALSE
abcd_40536230,Reproducible sex differences in personalised functional network topography in youth.,NA,2025,Reproducible sex differences in personalised functional network topography in youth.,FALSE
abcd_hierarchical_neurocognitive_model_of_externalizing_and_internalizing_comorbidity,Hierarchical neurocognitive model of externalizing and internalizing comorbidity,NA,2026,Hierarchical neurocognitive model of externalizing and internalizing comorbidity,FALSE
abcd_38036780,Polygenic profiles define aspects of clinical heterogeneity in attention deficit hyperactivity disorder.,NA,2023,Polygenic profiles define aspects of clinical heterogeneity in attention deficit hyperactivity disorder.,FALSE
abcd_38851850,Associations between perinatal risk and physical health in pre-adolescence in the Adolescent Brain Cognitive Development (ABCD) Study®: the unexpected relationship with sleep disruption.,NA,2024,Associations between perinatal risk and physical health in pre-adolescence in the Adolescent Brain Cognitive Development (ABCD) Study®: the unexpected relationship with sleep disruption.,FALSE
abcd_39999579,Longitudinal analysis of the ABCD® study.,NA,2025,Longitudinal analysis of the ABCD® study.,FALSE
abcd_34692610,A Comprehensive Overview of the Physical Health of the Adolescent Brain Cognitive Development Study Cohort at Baseline.,NA,2021,A Comprehensive Overview of the Physical Health of the Adolescent Brain Cognitive Development Study Cohort at Baseline.,FALSE
abcd_38110396,Personalized functional brain network topography is associated with individual differences in youth cognition.,NA,2023,Personalized functional brain network topography is associated with individual differences in youth cognition.,FALSE
abcd_40210909,The human brainstem's red nucleus was upgraded to support goal-directed action.,NA,2025,The human brainstem's red nucleus was upgraded to support goal-directed action.,FALSE
abcd_35090817,The Pandemic's Toll on Young Adolescents: Prevention and Intervention Targets to Preserve Their Mental Health.,NA,2022,The Pandemic's Toll on Young Adolescents: Prevention and Intervention Targets to Preserve Their Mental Health.,FALSE
abcd_40681146,Predicting the First Onset of Suicidal Thoughts and Behaviors in Adolescents Using Multimodal Risk Factors: A Four-Year Longitudinal Study.,NA,2025,Predicting the First Onset of Suicidal Thoughts and Behaviors in Adolescents Using Multimodal Risk Factors: A Four-Year Longitudinal Study.,FALSE
abcd_39546599,Gene-environment interactions in the influence of maternal education on adolescent neurodevelopment using ABCD study.,NA,2024,Gene-environment interactions in the influence of maternal education on adolescent neurodevelopment using ABCD study.,FALSE
abcd_40670782,Longer scans boost prediction and cut costs in brain-wide association studies.,NA,2025,Longer scans boost prediction and cut costs in brain-wide association studies.,FALSE
abcd_34742018,Demographic and mental health assessments in the adolescent brain and cognitive development study: Updates and age-related trajectories.,NA,2021,Demographic and mental health assessments in the adolescent brain and cognitive development study: Updates and age-related trajectories.,FALSE
abcd_37592024,"Genetic insights into human cortical organization and development through genome-wide analyses of 2,347 neuroimaging phenotypes.",NA,2023,"Genetic insights into human cortical organization and development through genome-wide analyses of 2,347 neuroimaging phenotypes.",FALSE
abcd_36934605,Polyneuro risk scores capture widely distributed connectivity patterns of cognition.,NA,2023,Polyneuro risk scores capture widely distributed connectivity patterns of cognition.,FALSE
abcd_38609424,Whole genome sequencing identifies associations for nonsyndromic sagittal craniosynostosis with the intergenic region of BMP2 and noncoding RNA gene LINC01428.,NA,2024,Whole genome sequencing identifies associations for nonsyndromic sagittal craniosynostosis with the intergenic region of BMP2 and noncoding RNA gene LINC01428.,FALSE
abcd_41850537,Enteric and Sympathetic Nervous System Pathways Mediate Early Life Stress Effects on Gut Motility and Pain: Mechanistic Findings with Human Correlation.,NA,2026,Enteric and Sympathetic Nervous System Pathways Mediate Early Life Stress Effects on Gut Motility and Pain: Mechanistic Findings with Human Correlation.,FALSE
abcd_34147629,Meaningful associations in the adolescent brain cognitive development study.,NA,2021,Meaningful associations in the adolescent brain cognitive development study.,FALSE
abcd_36501894,Recommendations for Identifying Valid Wear for Consumer-Level Wrist-Worn Activity Trackers and Acceptability of Extended Device Deployment in Children.,NA,2022,Recommendations for Identifying Valid Wear for Consumer-Level Wrist-Worn Activity Trackers and Acceptability of Extended Device Deployment in Children.,FALSE
abcd_40118942,The interplay between brain and behavior during development: A multisite effort to generate and share simulated datasets.,NA,2025,The interplay between brain and behavior during development: A multisite effort to generate and share simulated datasets.,FALSE
abcd_37023632,Using synthetic MR images for distortion correction.,NA,2023,Using synthetic MR images for distortion correction.,FALSE
abcd_37500827,Trans-ancestry meta-analysis of genome wide association studies of inhibitory control.,NA,2023,Trans-ancestry meta-analysis of genome wide association studies of inhibitory control.,FALSE
abcd_29051027,The conception of the ABCD study: From substance use to a broad NIH collaboration.,NA,2017,The conception of the ABCD study: From substance use to a broad NIH collaboration.,FALSE
abcd_34560273,Vertex-wise multivariate genome-wide association study identifies 780 unique genetic loci associated with cortical morphology.,NA,2021,Vertex-wise multivariate genome-wide association study identifies 780 unique genetic loci associated with cortical morphology.,FALSE
abcd_37527347,Changes in patterns of age-related network connectivity are associated with risk for schizophrenia.,NA,2023,Changes in patterns of age-related network connectivity are associated with risk for schizophrenia.,FALSE
abcd_34452728,Early Adolescent Substance Use Before and During the COVID-19 Pandemic: A Longitudinal Survey in the ABCD Study Cohort.,NA,2021,Early Adolescent Substance Use Before and During the COVID-19 Pandemic: A Longitudinal Survey in the ABCD Study Cohort.,FALSE
abcd_39724816,Responsible research in health disparities using the Adolescent Brain Cognitive Development (ABCD) study.,NA,2024,Responsible research in health disparities using the Adolescent Brain Cognitive Development (ABCD) study.,FALSE
abcd_linking_neuroimaging_and_mental_health_data_from_the_abcd_study_to_urbansat_meas,Linking neuroimaging and mental health data from the ABCD Study to UrbanSat measurements of macro environmental factors,NA,2024,Linking neuroimaging and mental health data from the ABCD Study to UrbanSat measurements of macro environmental factors,FALSE
abcd_37973980,Joint multi-ancestry and admixed GWAS reveals the complex genetics behind human cranial vault shape.,NA,2023,Joint multi-ancestry and admixed GWAS reveals the complex genetics behind human cranial vault shape.,FALSE
abcd_39604734,Study design features increase replicability in brain-wide association studies.,NA,2024,Study design features increase replicability in brain-wide association studies.,FALSE
abcd_36100668,Shared genetic architecture between schizophrenia and subcortical brain volumes implicates early neurodevelopmental processes and brain development in childhood.,NA,2022,Shared genetic architecture between schizophrenia and subcortical brain volumes implicates early neurodevelopmental processes and brain development in childhood.,FALSE
abcd_37071275,A Phenome-Wide Association Study (PheWAS) of Late Onset Alzheimer Disease Genetic Risk in Children of European Ancestry at Middle Childhood: Results from the ABCD Study.,NA,2023,A Phenome-Wide Association Study (PheWAS) of Late Onset Alzheimer Disease Genetic Risk in Children of European Ancestry at Middle Childhood: Results from the ABCD Study.,FALSE
abcd_40595447,"Addressing artifactual bias in large, automated MRI analyses of brain development.",NA,2025,"Addressing artifactual bias in large, automated MRI analyses of brain development.",FALSE
abcd_39097657,Passively sensing smartphone use in teens with rates of use by sex and across operating systems.,NA,2024,Passively sensing smartphone use in teens with rates of use by sex and across operating systems.,FALSE
abcd_33821002,Shared heritability of human face and brain shape.,NA,2021,Shared heritability of human face and brain shape.,FALSE
abcd_36482079,A genetically informed Registered Report on adverse childhood experiences and mental health.,NA,2022,A genetically informed Registered Report on adverse childhood experiences and mental health.,FALSE
abcd_37881576,Acculturative Orientations Among Hispanic/Latinx Caregivers in the ABCD Study: Associations With Caregiver and Youth Mental Health and Youth Brain Function.,NA,2023,Acculturative Orientations Among Hispanic/Latinx Caregivers in the ABCD Study: Associations With Caregiver and Youth Mental Health and Youth Brain Function.,FALSE
abcd_38531894,Abundant pleiotropy across neuroimaging modalities identified through a multivariate genome-wide association study.,NA,2024,Abundant pleiotropy across neuroimaging modalities identified through a multivariate genome-wide association study.,FALSE
abcd_negative_impacts_of_pandemic_induced_at_home_remote_learning_can_be_mitigated_by,Negative Impacts of Pandemic Induced At-Home Remote Learning Can Be Mitigated by Parental Involvement,NA,2022,Negative Impacts of Pandemic Induced At-Home Remote Learning Can Be Mitigated by Parental Involvement,FALSE
abcd_34608463,Longitudinal Impact of Childhood Adversity on Early Adolescent Mental Health During the COVID-19 Pandemic in the ABCD Study Cohort: Does Race or Ethnicity Moderate Findings?,NA,2021,Longitudinal Impact of Childhood Adversity on Early Adolescent Mental Health During the COVID-19 Pandemic in the ABCD Study Cohort: Does Race or Ethnicity Moderate Findings?,FALSE
abcd_35636343,A practical guide for researchers and reviewers using the ABCD Study and other large longitudinal datasets.,NA,2022,A practical guide for researchers and reviewers using the ABCD Study and other large longitudinal datasets.,FALSE
abcd_41061484,"Brain functional connectivity, but not neuroanatomy, captures the interrelationship between sex and gender in preadolescents.",NA,2025,"Brain functional connectivity, but not neuroanatomy, captures the interrelationship between sex and gender in preadolescents.",FALSE
abcd_40147852,Genetic Propensity for Delay Discounting and Educational Attainment in Adults Are Associated With Delay Discounting in Preadolescents: Findings From the Adolescent Brain Cognitive Development Study.,NA,2025,Genetic Propensity for Delay Discounting and Educational Attainment in Adults Are Associated With Delay Discounting in Preadolescents: Findings From the Adolescent Brain Cognitive Development Study.,FALSE
abcd_38583301,A general exposome factor explains individual differences in functional brain network topography and cognition in youth.,NA,2024,A general exposome factor explains individual differences in functional brain network topography and cognition in youth.,FALSE
abcd_34920091,"Associations of circulating C-reactive proteins, APOE ε4, and brain markers for Alzheimer's disease in healthy samples across the lifespan.",NA,2021,"Associations of circulating C-reactive proteins, APOE ε4, and brain markers for Alzheimer's disease in healthy samples across the lifespan.",FALSE
abcd_40932837,Examining the impact of early life adversity on adolescent sleep health: Findings from the ABCD study.,NA,2025,Examining the impact of early life adversity on adolescent sleep health: Findings from the ABCD study.,FALSE
abcd_40328752,Perinatal SSRI exposure impacts innate fear circuit activation and behavior in mice and humans.,NA,2025,Perinatal SSRI exposure impacts innate fear circuit activation and behavior in mice and humans.,FALSE
abcd_34661541,Passive Sensing of Preteens' Smartphone Use: An Adolescent Brain Cognitive Development (ABCD) Cohort Substudy.,NA,2021,Passive Sensing of Preteens' Smartphone Use: An Adolescent Brain Cognitive Development (ABCD) Cohort Substudy.,FALSE
abcd_36542658,Differences in the functional brain architecture of sustained attention and working memory in youth and adults.,NA,2022,Differences in the functional brain architecture of sustained attention and working memory in youth and adults.,FALSE
abcd_37074691,Cognitive Function in People With Familial Risk of Depression.,NA,2023,Cognitive Function in People With Familial Risk of Depression.,FALSE
abcd_35748113,Family Well-Being During the COVID-19 Pandemic: The Risks of Financial Insecurity and Coping.,NA,2022,Family Well-Being During the COVID-19 Pandemic: The Risks of Financial Insecurity and Coping.,FALSE
abcd_37202553,Genetic patterning for child psychopathology is distinct from that for adults and implicates fetal cerebellar development.,NA,2023,Genetic patterning for child psychopathology is distinct from that for adults and implicates fetal cerebellar development.,FALSE
abcd_41312239,Integrating qualitative insights with large secondary data: a protocol for a community-engaged mixed-methods study on adolescent substance use.,NA,2025,Integrating qualitative insights with large secondary data: a protocol for a community-engaged mixed-methods study on adolescent substance use.,FALSE
abcd_32672986,Criterion validity and relationships between alternative hierarchical dimensional models of general and specific psychopathology.,NA,2020,Criterion validity and relationships between alternative hierarchical dimensional models of general and specific psychopathology.,FALSE
abcd_40560555,"Polygenic Risk, Psychopathology, and Personalized Functional Brain Network Topography in Adolescence.",NA,2025,"Polygenic Risk, Psychopathology, and Personalized Functional Brain Network Topography in Adolescence.",FALSE
abcd_39622794,Syndrome-informed phenotyping identifies a polygenic background for achondroplasia-like facial variation in the general population.,NA,2024,Syndrome-informed phenotyping identifies a polygenic background for achondroplasia-like facial variation in the general population.,FALSE
abcd_40086410,Air pollution and cortical myelin T1w/T2w ratio estimates in school-age children from the ABCD and NeuroSmog studies.,NA,2025,Air pollution and cortical myelin T1w/T2w ratio estimates in school-age children from the ABCD and NeuroSmog studies.,FALSE
abcd_41940926,"The association between motor coordination, behavior, cognition and brain structure in children: an ABCD study.",NA,2026,"The association between motor coordination, behavior, cognition and brain structure in children: an ABCD study.",FALSE
abcd_34379727,"Shared Genetic Etiology between Cortical Brain Morphology and Tobacco, Alcohol, and Cannabis Use.",NA,2022,"Shared Genetic Etiology between Cortical Brain Morphology and Tobacco, Alcohol, and Cannabis Use.",FALSE
abcd_35963164,Location matters: Regional variation in association of community burden of COVID-19 with caregiver and youth worry.,NA,2022,Location matters: Regional variation in association of community burden of COVID-19 with caregiver and youth worry.,FALSE
abcd_36084446,Youth screen use in the ABCD® study.,NA,2022,Youth screen use in the ABCD® study.,FALSE
abcd_38339910,FEMA: Fast and efficient mixed-effects algorithm for large sample whole-brain imaging data.,NA,2024,FEMA: Fast and efficient mixed-effects algorithm for large sample whole-brain imaging data.,FALSE
abcd_42220632,Social Media Usage and Its Association With the Social Media Addiction Questionnaire Scale Among Early Adolescents.,NA,2026,Social Media Usage and Its Association With the Social Media Addiction Questionnaire Scale Among Early Adolescents.,FALSE
abcd_39390801,"Prospective associations between Sleep, Sensation-Seeking and Mature Screen Usage in Early Adolescents: Findings from the Adolescent Brain Cognitive Development (ABCD) Study.",NA,2024,"Prospective associations between Sleep, Sensation-Seeking and Mature Screen Usage in Early Adolescents: Findings from the Adolescent Brain Cognitive Development (ABCD) Study.",FALSE
abcd_35223717,Resilience to COVID-19: Socioeconomic Disadvantage Associated With Positive Caregiver-Youth Communication and Youth Preventative Actions.,NA,2022,Resilience to COVID-19: Socioeconomic Disadvantage Associated With Positive Caregiver-Youth Communication and Youth Preventative Actions.,FALSE
abcd_35123342,Age-related changes and longitudinal stability of individual differences in ABCD Neurocognition measures.,NA,2022,Age-related changes and longitudinal stability of individual differences in ABCD Neurocognition measures.,FALSE
abcd_29113758,"Demographic, physical and mental health assessments in the adolescent brain and cognitive development study: Rationale and description.",NA,2017,"Demographic, physical and mental health assessments in the adolescent brain and cognitive development study: Rationale and description.",FALSE
abcd_39232266,Amygdala connectivity is associated with withdrawn/depressed behavior in a large sample of children from the Adolescent Brain Cognitive Development (ABCD) Study®.,NA,2024,Amygdala connectivity is associated with withdrawn/depressed behavior in a large sample of children from the Adolescent Brain Cognitive Development (ABCD) Study®.,FALSE
abcd_35113692,Discovery of genomic loci of the human cerebral cortex using genetically informed brain atlases.,NA,2022,Discovery of genomic loci of the human cerebral cortex using genetically informed brain atlases.,FALSE
abcd_33410532,Tuber Locations Associated with Infantile Spasms Map to a Common Brain Network.,NA,2021,Tuber Locations Associated with Infantile Spasms Map to a Common Brain Network.,FALSE
abcd_33740410,Gene-environment correlations and causal effects of childhood maltreatment on physical and mental health: a genetically informed approach.,NA,2021,Gene-environment correlations and causal effects of childhood maltreatment on physical and mental health: a genetically informed approach.,FALSE
abcd_32463952,Early adolescent gender diversity and mental health in the Adolescent Brain Cognitive Development study.,NA,2020,Early adolescent gender diversity and mental health in the Adolescent Brain Cognitive Development study.,FALSE
abcd_40211548,"Regional, but not brain-wide, graph theoretic measures are robustly and reproducibly linked to general cognitive ability.",NA,2025,"Regional, but not brain-wide, graph theoretic measures are robustly and reproducibly linked to general cognitive ability.",FALSE
abcd_36972087,Effects of the COVID-19 pandemic on screen time and sleep in early adolescents.,NA,2023,Effects of the COVID-19 pandemic on screen time and sleep in early adolescents.,FALSE
abcd_32451322,Behavioral and Neural Signatures of Working Memory in Childhood.,NA,2020,Behavioral and Neural Signatures of Working Memory in Childhood.,FALSE
abcd_36948435,"Ancestral, Pregnancy, and Negative Early-Life Risks Shape Children's Brain (Dis)similarity to Schizophrenia.",NA,2023,"Ancestral, Pregnancy, and Negative Early-Life Risks Shape Children's Brain (Dis)similarity to Schizophrenia.",FALSE
abcd_38286629,Cumulative Effects of Resting-state Connectivity Across All Brain Networks Significantly Correlate with ADHD Symptoms.,NA,2024,Cumulative Effects of Resting-state Connectivity Across All Brain Networks Significantly Correlate with ADHD Symptoms.,FALSE
abcd_33518499,Direct and Indirect Associations of Widespread Individual Differences in Brain White Matter Microstructure With Executive Functioning and General and Specific Dimensions of Psychopathology in Children.,NA,2020,Direct and Indirect Associations of Widespread Individual Differences in Brain White Matter Microstructure With Executive Functioning and General and Specific Dimensions of Psychopathology in Children.,FALSE
abcd_39440454,"Associations between polygenic scores for cognitive and non-cognitive factors of educational attainment and measures of behavior, psychopathology, and neuroimaging in the adolescent brain cognitive development study.",NA,2024,"Associations between polygenic scores for cognitive and non-cognitive factors of educational attainment and measures of behavior, psychopathology, and neuroimaging in the adolescent brain cognitive development study.",FALSE
abcd_40080996,Assessing neurocognitive maturation in early adolescence based on baby and adult functional brain landscapes.,NA,2025,Assessing neurocognitive maturation in early adolescence based on baby and adult functional brain landscapes.,FALSE
abcd_40530340,"Somatomotor Disconnection Links Sleep Duration With Socioeconomic Context, Screen Time, Cognition, and Psychopathology.",NA,2025,"Somatomotor Disconnection Links Sleep Duration With Socioeconomic Context, Screen Time, Cognition, and Psychopathology.",FALSE
abcd_32414481,What Is the Link Between Attention-Deficit/Hyperactivity Disorder and Sleep Disturbance? A Multimodal Examination of Longitudinal Relationships and Brain Structure Using Large-Scale Population-Based Cohorts.,NA,2020,What Is the Link Between Attention-Deficit/Hyperactivity Disorder and Sleep Disturbance? A Multimodal Examination of Longitudinal Relationships and Brain Structure Using Large-Scale Population-Based Cohorts.,FALSE
abcd_36687306,Substance use patterns in 9 to 13-year-olds: Longitudinal findings from the Adolescent Brain Cognitive Development (ABCD) study.,NA,2022,Substance use patterns in 9 to 13-year-olds: Longitudinal findings from the Adolescent Brain Cognitive Development (ABCD) study.,FALSE
abcd_38227391,How Does Parental Monitoring Reduce Adolescent Substance Use? Preliminary Tests of Two Potential Mechanisms.,NA,2024,How Does Parental Monitoring Reduce Adolescent Substance Use? Preliminary Tests of Two Potential Mechanisms.,FALSE
abcd_40959708,Brain functional connectivity predicts depression and anxiety during childhood and adolescence: A connectome-based predictive modeling approach.,NA,2025,Brain functional connectivity predicts depression and anxiety during childhood and adolescence: A connectome-based predictive modeling approach.,FALSE
abcd_37182734,Neural Circuit Markers of Familial Risk for Depression Among Healthy Youths in the Adolescent Brain Cognitive Development (ABCD) Study.,NA,2023,Neural Circuit Markers of Familial Risk for Depression Among Healthy Youths in the Adolescent Brain Cognitive Development (ABCD) Study.,FALSE
abcd_40681863,A pattern-learning algorithm associates copy number variations with brain structure and behavioural variables in an adolescent population cohort.,NA,2025,A pattern-learning algorithm associates copy number variations with brain structure and behavioural variables in an adolescent population cohort.,FALSE
abcd_36918136,Homotopic local-global parcellation of the human cerebral cortex from resting-state functional connectivity.,NA,2023,Homotopic local-global parcellation of the human cerebral cortex from resting-state functional connectivity.,FALSE
abcd_37542243,Neurodevelopmental risk and adaptation as a model for comorbidity among internalizing and externalizing disorders: genomics and cell-specific expression enriched morphometric study.,NA,2023,Neurodevelopmental risk and adaptation as a model for comorbidity among internalizing and externalizing disorders: genomics and cell-specific expression enriched morphometric study.,FALSE
abcd_36355697,Parental knowledge/monitoring and adolescent substance use: A causal relationship?,NA,2022,Parental knowledge/monitoring and adolescent substance use: A causal relationship?,FALSE
abcd_38602745,Fetal influence on the human brain through the lifespan.,NA,2024,Fetal influence on the human brain through the lifespan.,FALSE
abcd_39541797,Associations between parental psychopathology and youth functional emotion regulation brain networks.,NA,2024,Associations between parental psychopathology and youth functional emotion regulation brain networks.,FALSE
abcd_the_overlapping_genetic_architecture_of_psychiatric_disorders_and_cortical_brain,The overlapping genetic architecture of psychiatric disorders and cortical brain structure,NA,2025,The overlapping genetic architecture of psychiatric disorders and cortical brain structure,FALSE
abcd_42012830,"Bullying, State Policy, and Mental Health Symptoms in Gender-Diverse Youths.",NA,2026,"Bullying, State Policy, and Mental Health Symptoms in Gender-Diverse Youths.",FALSE
