author_raw,author_id,notes,merged_by,merged_date
Chang SA,Chang SE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chang S,Chang SE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chan SSM,Chan SWY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen CH,Chen C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen JC,Chen J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen JT,Chen J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen SD,Chen S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen SE,Chen S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Chen YY,Chen Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Choi KR,Choi KW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Choi K,Choi KW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Choi S,Choi SY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Christensen G,Christensen GM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Clark D,Clark DB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Clark DA,Clark DB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Clauw D,Clauw DJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cloak C,Cloak CC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cohen AO,Cohen AL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Colbert SM,Colbert SMC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cole J,Cole JH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Collins P,Collins PF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Colrain I,Colrain IM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Conan G,Conan GM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Conley M,Conley MI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Conway KP,Conway K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cooper R,Cooper RE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cope L,Cope LM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cordova MM,Cordova M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Corley R,Corley RP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Correa K,Correa KA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cotter D,Cotter DL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cottler L,Cottler LB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cottrell L,Cottrell LA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cropley VL,Cropley V,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Crossley N,Crossley NA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cruz R,Cruz RA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cuevas A,Cuevas AG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cullen K,Cullen KR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Cummins K,Cummins KM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Curtis MG,Curtis M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
D'Sa V,D'Sa VA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dahl AW,Dahl A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dai H,Dai HD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dale A,Dale AM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Damme KS,Damme KSF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
DeRamus T,DeRamus TP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Delaney SW,Delaney S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Delfel E,Delfel EL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Del Tufo S,Del Toro J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Deng H,Deng HY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Deng W,Deng WQ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dennis E,Dennis EL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
De Jesus AV,De Jager PL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
De La Rosa JS,De Los Reyes A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Diaz VG,Diaz V,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dick A,Dick AS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dick D,Dick DM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dimitrov L,Dimitrov LV,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dooley E,Dooley EE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dosenbach N,Dosenbach NUF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dowling G,Dowling GJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Do E,Do EK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dube S,Dube SL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dudley J,Dudley JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dumas JA,Dumas J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Dunson D,Dunson DB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Earl EA,Earl E,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Eckner JT,Eckner J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Edwards AD,Edwards AC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Edwards SM,Edwards S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Eickhoff S,Eickhoff SB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Eilertsen E,Eilertsen EM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Elam K,Elam KK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Elbau I,Elbau IG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Elliott M,Elliott MA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ely SL,Ely S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Epstein J,Epstein JN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ernst M,Ernst MT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ernst TM,Ernst T,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Espinoza A,Espinoza ABIGAILV,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Evanski J,Evanski JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Evans AC,Evans AI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Evans SW,Evans SC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ewing SF,Ewing SWF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Eyler L,Eyler LT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fair DAMIENA,Fair DA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fair D,Fair DA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Falke CA,Falke C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fang XY,Fang X,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Feczko EJ,Feczko E,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Feldstein-Ewing S,Feldstein-Ewing SW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Feng JF,Feng J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fiecas M,Fiecas MB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Filippi CG,Filippi CA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Flannery JS,Flannery JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Flournoy JC,Flournoy J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Foran WW,Foran W,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ford JV,Ford JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Foxe J,Foxe JJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Freedman E,Freedman EG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Friedman N,Friedman NP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fuemmeler B,Fuemmeler BF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Fullerton J,Fullerton JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gao J,Gao JH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Garavan HP,Garavan H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Garcia AR,Garcia AM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gard A,Gard AM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gauderman W,Gauderman WJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gee D,Gee DG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Geier C,Geier CF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gelino B,Gelino BW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Geng X,Geng XM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ge Y,Ge YJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Giedd JN,Giedd J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gilman J,Gilman JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Glantz M,Glantz MD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Glaser PEA,Glaser P,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gligorovic S,Gligorovic SN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Godino J,Godino JG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gonzalez M,Gonzalez MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gonçalves P,Gonçalves PD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gordon JA,Gordon JH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gowland PA,Gowland P,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Graham A,Graham AM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Grant SJ,Grant S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Grattan RE,Grattan R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gray K,Gray KM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Green AL,Green AE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Green RC,Green R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Grimm K,Grimm KJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Grimsrud GJ,Grimsrud G,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gross RE,Gross RS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Gur RC,Gur RE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hackman D,Hackman DA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hagan K,Hagan KE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hagler D,Hagler DJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hamilton A,Hamilton AL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hammond C,Hammond CJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hancock DY,Hancock DB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hansen IS,Hansen I,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hanson J,Hanson JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Han LK,Han LKM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hardee J,Hardee JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Harris J,Harris JC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hartwell ML,Hartwell M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hatton SN,Hatton S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hawes S,Hawes SW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hayes T,Hayes TB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Heath A,Heath AC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Heeringa SG,Heeringa S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Heeringa SF,Heeringa S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Heitzeg M,Heitzeg MM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hermann J,Hermann JC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hermosillo RJM,Hermosillo R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hernandez A,Hernandez AE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hernandez J,Hernandez JJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Herting M,Herting MM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Heuer AW,Heuer A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hewitt J,Hewitt JK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Heyser CJ,Heyser C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
He XY,He X,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hicks B,Hicks BM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hillegers MHJ,Hillegers M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hoffmann MS,Hoffmann MD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hoffman E,Hoffman EA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Holmes A,Holmes AJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Holm MC,Holm M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hong SJ,Hong S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hopfer CJ,Hopfer C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
House EM,House E,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hou WK,Hou W,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Howard C,Howard CJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Howlett K,Howlett KD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hoyniak C,Hoyniak CP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Huang CC,Huang C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Huang O,Huang OH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Huang SG,Huang S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Huber R,Huber RS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hudziak JJ,Hudziak J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hughes D,Hughes DE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hulvershorn L,Hulvershorn LA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hunt E,Hunt ET,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hunt EH,Hunt ET,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hur JO,Hur JK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hyde L,Hyde LW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Hyde LH,Hyde LW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Iacono W,Iacono WG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ide J,Ide JS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ikram MK,Ikram MA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Infante M,Infante MA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ipser J,Ipser JC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Ivanova MY,Ivanova M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
James RS,James R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Janes A,Janes AC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Jean J,Jean JC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Jernigan T,Jernigan TL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Jiang YC,Jiang Y,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Jiao M,Jiao MG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
Johnson EO,Johnson EC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-06-24
