pmid,title,pub_year,cluster,domain,has_abstract
41065113,Gut microbiome and cognitive function in the Hispanic Community Health Study/Study of Latinos.,2025,6,"Domain 6: microbiome, gut, usa, dietary",TRUE
40972027,Anthropometric measures and incidence of obesity-related cancers in the Hispanic Community Health Study/Study of Latinos Onco-SOL ancillary study.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40956381,Neighborhood Retail Food Environment and 6-Year Changes in Cardiometabolic Health in Hispanics/Latinos: HCHS/SOL CASAS.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40939880,"Vitamin D Intake from Foods, Supplements, and Food Sources: Findings from the Hispanic Community Health Study/Study of Latinos.",2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40911305,Alzheimer Disease Biomarkers and Subjective Cognitive Decline Among Hispanic and/or Latino Adults.,2025,1,"Domain 1: cognitive, neurocognitive, function, cognition",TRUE
40844118,"Sleep, rest-activity rhythms, and the Charlson Comorbidity Index in the Hispanic Community Health Study/Study of Latinos (HCHS/SOL) and Sueño.",2025,8,"Domain 8: sleep, duration, apnea, insomnia",TRUE
40835488,Steroid hormone biosynthesis and dietary related metabolites associated with excessive daytime sleepiness.,2025,2,"Domain 2: metabolites, metabolite, dietary, gut",TRUE
40812706,Associations between persistent organic pollutants and thyroid-related hormones and homeostasis parameters in middle-aged to older men and postmenopausal women: The HCHS/SOL.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40772774,Factors associated with prostate cancer screening among Hispanic men: Results from the Hispanic Community Health Study/Study of Latinos.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40747766,Cumulative psychosocial factors and epigenetic age acceleration in the Hispanic Community Health Study/Study of Latinos.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40739193,"Association of liver related biomarkers with incident cardiovascular disease and all-cause mortality in the Hispanic community health study/study of Latinos (HCHS/SOL), a population-based cohort study.",2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40734275,Differential performance of polygenic risk scores for heart disease in Hispanic/Latino subgroups: Findings of the Hispanic Community Health Study/Study of Latinos.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40729824,A Metabolomics Study of Cardiac Dysfunction in Hyperglycemia: Findings From the Atherosclerosis Risk in Communities (ARIC) Study and the Hispanic Community Health Study/Study of Latinos (HCHS/SOL).,2025,2,"Domain 2: metabolites, metabolite, dietary, gut",TRUE
40729312,"Neighborhood environment and incident diabetes, a neighborhood environment-wide association study ('NE-WAS'): Results from the Hispanic Community Health Study/Study of Latinos (HCHS/SOL).",2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40714577,Prevalence and Phenotype of Transthyretin Val122Ile Variant in the Hispanic Community Health Study/Study of Latinos.,2025,7,"Domain 7: loci, ancestry, genome, wide",TRUE
40654225,Development and Validation of an Incident Hypertension Risk Prediction Model for Young Adults.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40617096,"Characterizing household food security status, perceived neighborhood food environment, and food shopping behaviors among caregivers of children in the Hispanic Community Health Study/Study of Latinos Youth ancillary study (SOL Youth).",2025,4,"Domain 4: youth, children, family, food",TRUE
40573146,Comparison of Preconception Diet Scores Across Studies: The PrePARED Consortium.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40537838,Kidney function is associated with plasma ATN biomarkers among Hispanics/Latinos: SOL-INCA and HCHS/SOL results.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40533687,Profiles of Structural Violence in Hispanic/Latino Immigrant and Non-Immigrant Parents: the Hispanic Community Health Study/Study of Latinos (HCHS/SOL) Youth Study.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40485222,Old vs. new local ancestry inference in HCHS/SOL: a comparative study.,2025,7,"Domain 7: loci, ancestry, genome, wide",TRUE
40467920,Built Environment Change over Time Using Google Street View Assessments of Hispanic Community Health Study/Study of Latinos (HCHS/SOL) Cities.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40411310,Kidney function and cognitive aging and impairment among diverse Hispanic/Latino individuals: Study of Latinos-Investigation of Neurocognitive Aging (HCHS/SOL).,2025,1,"Domain 1: cognitive, neurocognitive, function, cognition",TRUE
40389082,"Dietary patterns, serum metabolites, and risk of cardiovascular disease in United States Hispanic/Latino adults: a prospective analysis of the Hispanic Community Health Study/Study of Latinos (HCHS/SOL).",2025,2,"Domain 2: metabolites, metabolite, dietary, gut",TRUE
40384050,Differences across four major US urban areas in metabolic syndrome in the Hispanic Community Children's Health Study/Study of Latino Youth (SOL Youth).,2025,4,"Domain 4: youth, children, family, food",TRUE
40342209,Intergenerational upward educational mobility and cognitive performance: results from the Study of Latinos-Investigation of Neurocognitive Aging (SOL-INCA).,2025,1,"Domain 1: cognitive, neurocognitive, function, cognition",TRUE
40340254,Genetic ancestry influences gene-environment interactions with sociocultural factors: Results from the Hispanic Community Health Study/Study of Latinos.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40321654,Associations of Helicobacter pylori with metabolic dysfunction-associated steatotic liver disease and related conditions: cross-sectional results from the Hispanic Community Health Study/Study of Latinos.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40320535,Identifying and characterizing shared and ethnic background site-specific dietary patterns in the Hispanic Community Health Study/Study of Latinos (HCHS/SOL).,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40283801,Family Functioning and Pubertal Maturation in Hispanic/Latino Children from the HCHS/SOL Youth.,2025,4,"Domain 4: youth, children, family, food",TRUE
40246768,Leveraging existing cohort studies of Mexican women to better understand Hispanic health and cancer risk.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40238945,Associations of Prepandemic Lung Function and Structure with COVID-19 Outcomes: The C4R Study.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40222449,Association of meal timing with adiposity measures and gut microbiome characteristics in a cohort study: the Hispanic Community Health Study/Study of Latinos.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40166810,Association of Lp(a) With Stroke and Cerebral Injury on MRI: Insights From the HCHS/SOL (Hispanic Community Health Study/Study of Latinos) and Investigation of Neurocognitive Aging MRI (SOL-INCA MRI).,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40127389,Association of Cardiovascular Health With Brain Volume and White Matter Integrity: Results of the SOL-INCA MRI Study.,2025,1,"Domain 1: cognitive, neurocognitive, function, cognition",TRUE
40123500,Multimodal Associations of Modifiable Risk Factors on White Matter Injury: The SOL-INCA-MRI Study (HCHS/SOL).,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40105250,"Migraine and sleep apnea, insomnia, and sleep patterns in the Hispanic Community Health Study/Study of Latinos (HCHS/SOL).",2025,8,"Domain 8: sleep, duration, apnea, insomnia",TRUE
40102092,Associations between anxious-depression and cognitive change and mild cognitive impairment: HCHS/SOL Study of Latinos-Investigation of Neurocognitive Aging.,2025,1,"Domain 1: cognitive, neurocognitive, function, cognition",TRUE
40102030,Life-course socioeconomic position and the gut microbiome in the Hispanic Community Health Study/Study of Latinos (HCHS/SOL).,2025,6,"Domain 6: microbiome, gut, usa, dietary",TRUE
40088990,Prospective association between depressive symptoms and incident hypertension: Results from the Hispanic community health study/study of Latinos.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
40057187,"Life Stressors, Resilience Resources, and Asthma Among Adults in the Hispanic Community Health Study/Study of Latinos.",2025,3,"Domain 3: asthma, stressors, ricans, symptoms",TRUE
40019804,"Life's Essential 8, Cardiovascular Health, and CKD Progression among Hispanic/Latino Adults: The Hispanic Community Health Study/Study of Latinos Study.",2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
39999702,Characteristics of objectively-measured naturalistic light exposure patterns in U.S. adults: A cross-sectional analysis of two cohorts.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
39993641,Do household ties matter for diabetes awareness and self-care behaviors? Insights from the Hispanic community health study/study of latinos.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
39928595,Classifying COVID-19 hospitalizations in epidemiology cohort studies: The C4R study.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
39925467,The association of physical activity fragmentation with all-cause mortality in Hispanics: a prospective cohort study.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
39894771,Long-chain PUFA and painful temporomandibular disorder in the Hispanic Community Health Study/Study of Latinos.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
39847471,Influence of Birthplace and Age at Migration on Cognitive Aging Among Hispanic/Latino Populations in the United States: Study of Latinos-Investigation of Neurocognitive Aging.,2025,1,"Domain 1: cognitive, neurocognitive, function, cognition",TRUE
39808161,Cancer Incidence in the Hispanic Community Health Study/Study of Latinos (HCHS/SOL)-The Onco-SOL Ancillary Study.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
39693737,Untargeted metabolome atlas for sleep-related phenotypes in the Hispanic community health study/study of Latinos.,2025,8,"Domain 8: sleep, duration, apnea, insomnia",TRUE
39693596,Sleep Disordered Breathing and Subsequent Neuroimaging Markers of Brain Health in Hispanic/Latino Adults.,2025,8,"Domain 8: sleep, duration, apnea, insomnia",TRUE
39461654,"Use of e-cigarettes, traditional combustible cigarettes, and high sensitivity C-reactive protein: The Cross Cohort Collaboration.",2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
39269624,Neighborhood environments and psychological distress 6-years later: results from the San Diego HCHS/SOL community and surrounding areas study.,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
39589272,Sociocultural Stressors and Asthma among Adults in the Hispanic Community Health Study/Study of Latinos (HCHS/SOL).,2025,3,"Domain 3: asthma, stressors, ricans, symptoms",TRUE
39355966,Differences in Breastfeeding Initiation and Duration by Migration History in the Hispanic Community Health Study/Study of Latinos.,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
39318685,Latent profiles of global electrical heterogeneity: the Hispanic Community Health Study/Study of Latinos.,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
39224140,Prevalence and Risk Factors of Iron Deficiency and Anemia in Women of Reproductive Age in the Hispanic Community Health Study/Study of Latinos.,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
39119980,LifeCourse Socioeconomic Position and Ideal Cardiovascular Health in Hispanic/Latino Adults of the Hispanic Community Health Study/Study of Latinos.,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
39042564,Energy Intake and Dietary Glycemic Load in Late Morning and Risk of Type 2 Diabetes: The Hispanic Community Health Study/Study of Latinos-A Multicenter Prospective Cohort Study.,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
39033412,Social Network Size and Severe Tooth Loss among Persons With Diabetes: Findings From the Hispanic Community Health Study/Study of Latinos (HCHS/SOL).,2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
39021586,Neurocognitive profiles are associated with subsequent brain integrity in a sample of Hispanics/Latinos: Findings from the SOL-INCA-MRI study (HCHS/SOL).,2024,1,"Domain 1: cognitive, neurocognitive, function, cognition",TRUE
39008559,"Dietary Acculturation Is Associated With Altered Gut Microbiome, Circulating Metabolites, and Cardiovascular Disease Risk in US Hispanics and Latinos: Results From HCHS/SOL.",2024,2,"Domain 2: metabolites, metabolite, dietary, gut",TRUE
39003169,Concurrent validity of the Global Physical Activity Questionnaire to accelerometry in Hispanic/Latino adults: The Hispanic Community Health Study/Study of Latinos (HCHS/SOL).,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
39002382,Persistent organic pollutants and cognitive decline among middle-aged or older adults in the Hispanic Community Health Study/Study of Latinos.,2024,1,"Domain 1: cognitive, neurocognitive, function, cognition",TRUE
38946675,Admixture mapping of cognitive function in diverse Hispanic and Latino adults: Results from the Hispanic Community Health Study/Study of Latinos.,2024,7,"Domain 7: loci, ancestry, genome, wide",TRUE
38888178,"Polycystic Ovary Syndrome, Metabolic Syndrome, and Inflammation in the Hispanic Community Health Study/Study of Latinos.",2025,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
38884994,Epidemiologic Features of Recovery From SARS-CoV-2 Infection.,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
38884976,Adverse childhood experiences and adult disease: Examining mediating pathways in the Hispanic Community Health Study/Study of Latinos Sociocultural Ancillary Study.,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
38842811,"Physical Activity, Cardiovascular Status, Mortality, and Prediabetes in Hispanic and Non-Hispanic Adults.",2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
38826448,Genome-wide association study reveals shared and distinct genetic architecture underlying fatty acid and bioactive oxylipin metabolites in the Hispanic Community Health Study/Study of Latinos (HCHS/SOL).,2024,7,"Domain 7: loci, ancestry, genome, wide",TRUE
38810223,Associations of Anxiety Symptoms With 6-Year Blood Pressure Changes and Incident Hypertension: Results From the Hispanic Community Health Study/Study of Latinos.,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
38798492,Sleep Apnea and Hypertension Control among Hispanic/Latino Adults in the United States: Results from the Hispanic Community Health Study / Study of Latinos (HCHS/SOL).,2024,8,"Domain 8: sleep, duration, apnea, insomnia",TRUE
38758999,Associations of Allostatic Load with Level of and Change in Cognitive Function Among Middle-Aged and Older Hispanic/Latino Adults: The Study of Latinos-Investigation of Neurocognitive Aging (SOL-INCA).,2024,1,"Domain 1: cognitive, neurocognitive, function, cognition",TRUE
38741939,Thyroid-related Hormones and Hypertension Incidence in Middle-Aged and Older Hispanic/Latino Adults: The HCHS/SOL Study.,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
38725043,"Gut microbiota, blood metabolites, and left ventricular diastolic dysfunction in US Hispanics/Latinos.",2024,2,"Domain 2: metabolites, metabolite, dietary, gut",TRUE
38693044,Sleep-wake behaviors associated with cognitive performance in middle-aged participants of the Hispanic Community Health Study/Study of Latinos.,2024,8,"Domain 8: sleep, duration, apnea, insomnia",TRUE
38684486,"Glycemic Control, Cognitive Aging, and Impairment Among Diverse Hispanic/Latino Individuals: Study of Latinos- Investigation of Neurocognitive Aging (Hispanic Community Health Study/Study of Latinos).",2024,1,"Domain 1: cognitive, neurocognitive, function, cognition",TRUE
38655549,Characterizing cognitive profiles in diverse middle-aged and older Hispanics/Latinos: Study of Latinos-Investigation of Neurocognitive Aging (HCHS/SOL).,2024,1,"Domain 1: cognitive, neurocognitive, function, cognition",TRUE
38609497,Diets high in subsidized foods and chronic kidney disease in Hispanic communities in the United States: the Hispanic Community Health Study/Study of Latinos.,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
38602922,"Genetic Subtypes of Prediabetes, Healthy Lifestyle, and Risk of Type 2 Diabetes.",2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
38574370,Association Between Hypertensive Disorders of Pregnancy and Interval Neurocognitive Decline: An Analysis of the Hispanic Community Health Study/Study of Latinos.,2024,1,"Domain 1: cognitive, neurocognitive, function, cognition",TRUE
38563777,Association Between High-Sensitivity C-Reactive Protein and Metabolic Syndrome Among Hispanic/Latino Participants of the Hispanic Community Health Study/Study of Latinos.,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
38547246,Gut Microbiota and Blood Metabolites Related to Fiber Intake and Type 2 Diabetes.,2024,2,"Domain 2: metabolites, metabolite, dietary, gut",TRUE
38437694,"Cumulative All-Cause Mortality in Diverse Hispanic/Latino Adults : A Prospective, Multicenter Cohort Study.",2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
38432485,"Associations between sodium, potassium, and blood pressure: results from the Hispanic Community Health Study/Study of Latinos, a prospective cohort study.",2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
38418471,Metabolomic profiles of sleep-disordered breathing are associated with hypertension and diabetes mellitus development.,2024,2,"Domain 2: metabolites, metabolite, dietary, gut",TRUE
38279825,Prevalence of infertility and pregnancy loss among individuals with kidney disease in the Hispanic Community Health Study/Study of Latinos.,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
38253929,Variant of the lactase LCT gene explains association between milk intake and incident type 2 diabetes.,2024,2,"Domain 2: metabolites, metabolite, dietary, gut",TRUE
38250769,"Hypertension, Cognitive Decline, and Mild Cognitive Impairment Among Diverse Hispanics/Latinos: Study of Latinos-Investigation of Neurocognitive Aging Results (SOL-INCA).",2024,1,"Domain 1: cognitive, neurocognitive, function, cognition",TRUE
38227314,General or Central Obesity and Mortality Among US Hispanic and Latino Adults.,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
38108255,Factors associated with urinary incontinence among Hispanic/Latina women in the United States: Findings from The Hispanic Community Health Study/Study of Latinos (HCHS/SOL).,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
38047358,Cardiac Abnormalities in Hispanic/Latina Women With Prior De Novo Hypertensive Disorders of Pregnancy.,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
38035753,The relationship between obstructive sleep apnea and haemoglobin A1c and the moderating role of glycaemic status in the Hispanic Community Health Study/Study of Latinos (HCHS/SOL).,2024,8,"Domain 8: sleep, duration, apnea, insomnia",TRUE
38012109,Practical Considerations for Sandwich Variance Estimation in 2-Stage Regression Settings.,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37897802,Psychosocial factors associated with 7-year change in cognition among middle-aged and older Hispanics/Latinos: The Hispanic Community Health Study/Study of Latinos-Investigation of Neurocognitive Aging (SOL-INCA) and Sociocultural ancillary studies.,2024,1,"Domain 1: cognitive, neurocognitive, function, cognition",TRUE
37817410,Mendelian randomization with incomplete measurements on the exposure in the Hispanic Community Health Study/Study of Latinos.,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37788570,Social and built neighborhood environments and sleep health: The Hispanic Community Health Study/Study of Latinos Community and Surrounding Areas and Sueño Ancillary Studies.,2024,8,"Domain 8: sleep, duration, apnea, insomnia",TRUE
37772658,Sleep duration and brain MRI measures: Results from the SOL-INCA MRI study.,2024,8,"Domain 8: sleep, duration, apnea, insomnia",TRUE
37620727,Association of Acculturation and Hispanic/Latino Background with Endogenous Sex and Thyroid-Related Hormones Among Middle-Aged and Older Hispanic/Latino Adults: the HCHS/SOL Study.,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37596830,The Association Between Ankle-Brachial Index and Daily Patterns of Physical Activity: Results From the Hispanic Community Health Study/Study of Latinos.,2024,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37594772,Correlations in Siblings' Physical Activity and Sedentary Behavior: Results from the Hispanic Community Children's Health Study/Study of Latino Youth.,2024,4,"Domain 4: youth, children, family, food",TRUE
38846550,Language Preference and its Moderating Role in Coping with Stress: The Hispanic Community Health Study/Study of Latinos.,2023,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
38108244,Life's Essential 8 and Incident Hypertension Among US Hispanic/Latino Adults: Results From the Hispanic Community Health Study/Study of Latinos.,2023,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
38006744,Anaerobic pathogens associated with OSA may contribute to pathophysiology via amino-acid depletion.,2023,6,"Domain 6: microbiome, gut, usa, dietary",TRUE
37818701,Risk Factors for Sudden Cardiac Arrest Among Hispanic or Latino Adults in Southern California: Ventura PRESTO and HCHS/SOL.,2023,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37798236,Associations between avocado intake and measures of glucose and insulin homeostasis in Hispanic individuals with and without type 2 diabetes: Results from the Hispanic Community Health Study/Study of Latinos (HCHS/SOL).,2023,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37783658,Change in Neighborhood Socioeconomic Status and Adherence to the Cancer Prevention Lifestyle Guidelines in Hispanic/Latino Adults: Results from the HCHS/SOL Study.,2023,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37776783,"Association of census-tract level gentrification and income inequality with 6-year incidence of metabolic syndrome in the Hispanic Community Health Study/Study of Latinos, an epidemiologic cohort study.",2023,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37773246,Risk Factors for Cardiovascular Disease: Knowledge Gained from the Hispanic Community Health Study/Study of Latinos.,2023,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37681558,Sedentary Bout Patterns and Metabolic Health in the Hispanic Community Health Study/Study of Latino Youth (SOL Youth).,2023,4,"Domain 4: youth, children, family, food",TRUE
37620824,Characterizing longitudinal change in accelerometry-based moderate-to-vigorous physical activity in the Hispanic Community Health Study/Study of Latinos and the Framingham Heart Study.,2023,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37594961,Association of anxiety and depressive symptoms with C-reactive protein in diverse Latinos: Results from the Hispanic Community Health Study/Study of Latinos (HCHS/SOL).,2023,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37554075,Association of Unfavorable Social Determinants of Health With Stroke/Transient Ischemic Attack and Vascular Risk Factors in Hispanic/Latino Adults: Results From Hispanic Community Health Study/Study of Latinos.,2023,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37494828,Day-of-the-Week and Time-of-the-Day Patterns of Sedentary Behavior in the Hispanic Community Health Study/Study of Latinos.,2023,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37461045,Ancestry-driven metabolite variation provides insights into disease states in admixed populations.,2023,2,"Domain 2: metabolites, metabolite, dietary, gut",TRUE
37420108,Childhood and Life-Course Socioeconomic Position and Cognitive Function in the Adult Population of the Hispanic Community Health Study/Study of Latinos.,2023,1,"Domain 1: cognitive, neurocognitive, function, cognition",TRUE
37403415,Large-Scale Data Harmonization Across Prospective Studies.,2023,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37388413,Prevalence of electronic cigarette use and its determinants in us persons of Hispanic/Latino background: The Hispanic community health study / study of Latinos (HCHS/SOL).,2023,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37386847,An augmented likelihood approach for the Cox proportional hazards model with interval-censored auxiliary and validated outcome data-with application to the Hispanic Community Health Study/Study of Latinos.,2023,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37355040,"Residence in Hispanic/Latino Immigrant Neighborhoods, Away-From-Home Food Consumption, and Diet Quality: The Hispanic Community Health Study/Study of Latinos.",2023,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37348500,Integrating genetics and metabolomics from multi-ethnic and multi-fluid data reveals putative mechanisms for age-related macular degeneration.,2023,2,"Domain 2: metabolites, metabolite, dietary, gut",TRUE
37338197,Immigrant generation status and its association with pubertal timing and tempo among Hispanic girls and boys.,2023,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37330559,Method comparison and estimation of causal effects of insomnia on health outcomes in a survey sampled population.,2023,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
37265144,"Religion/Spirituality and Prevalent Hypertension among Ethnic Cohorts in the Study on Stress, Spirituality, and Health.",2023,5,"Domain 5: diabetes, prevalence, cvd, women",TRUE
