period,period_start,period_end,metric,value,top_x,period_type
2005,2005,2005,top_x_share,0.8181818181818182,1,annual
2005,2005,2005,top_x_share,0.9090909090909091,3,annual
2005,2005,2005,top_x_share,0.9090909090909091,5,annual
2005,2005,2005,top_x_share,1,10,annual
2006,2006,2006,n_papers,14,NA,annual
2006,2006,2006,n_authors,59,NA,annual
2006,2006,2006,hhi,2.7704081632653135,NA,annual
2006,2006,2006,top_x_share,0.7857142857142857,1,annual
2006,2006,2006,top_x_share,0.8571428571428571,3,annual
2006,2006,2006,top_x_share,1,5,annual
2006,2006,2006,top_x_share,1,10,annual
2007,2007,2007,n_papers,15,NA,annual
2007,2007,2007,n_authors,44,NA,annual
2007,2007,2007,hhi,2.41333333333333,NA,annual
2007,2007,2007,top_x_share,0.7333333333333333,1,annual
2007,2007,2007,top_x_share,0.9333333333333333,3,annual
2007,2007,2007,top_x_share,0.9333333333333333,5,annual
2007,2007,2007,top_x_share,1,10,annual
2008,2008,2008,n_papers,10,NA,annual
2008,2008,2008,n_authors,47,NA,annual
2008,2008,2008,hhi,2.8499999999999956,NA,annual
2008,2008,2008,top_x_share,0.8,1,annual
2008,2008,2008,top_x_share,0.9,3,annual
2008,2008,2008,top_x_share,0.9,5,annual
2008,2008,2008,top_x_share,1,10,annual
2009,2009,2009,n_papers,9,NA,annual
2009,2009,2009,n_authors,44,NA,annual
2009,2009,2009,hhi,2.5925925925925952,NA,annual
2009,2009,2009,top_x_share,0.7777777777777778,1,annual
2009,2009,2009,top_x_share,0.8888888888888888,3,annual
2009,2009,2009,top_x_share,0.8888888888888888,5,annual
2009,2009,2009,top_x_share,1,10,annual
2010,2010,2010,n_papers,5,NA,annual
2010,2010,2010,n_authors,23,NA,annual
2010,2010,2010,hhi,2.840000000000001,NA,annual
2010,2010,2010,top_x_share,1,1,annual
2010,2010,2010,top_x_share,1,3,annual
2010,2010,2010,top_x_share,1,5,annual
2010,2010,2010,top_x_share,1,10,annual
2011,2011,2011,n_papers,10,NA,annual
2011,2011,2011,n_authors,68,NA,annual
2011,2011,2011,hhi,2.7799999999999896,NA,annual
2011,2011,2011,top_x_share,0.9,1,annual
2011,2011,2011,top_x_share,1,3,annual
2011,2011,2011,top_x_share,1,5,annual
2011,2011,2011,top_x_share,1,10,annual
2012,2012,2012,n_papers,10,NA,annual
2012,2012,2012,n_authors,51,NA,annual
2012,2012,2012,hhi,3.699999999999993,NA,annual
2012,2012,2012,top_x_share,1,1,annual
2012,2012,2012,top_x_share,1,3,annual
2012,2012,2012,top_x_share,1,5,annual
2012,2012,2012,top_x_share,1,10,annual
2013,2013,2013,n_papers,17,NA,annual
2013,2013,2013,n_authors,76,NA,annual
2013,2013,2013,hhi,2.948096885813143,NA,annual
2013,2013,2013,top_x_share,0.8235294117647058,1,annual
2013,2013,2013,top_x_share,0.9411764705882353,3,annual
2013,2013,2013,top_x_share,0.9411764705882353,5,annual
2013,2013,2013,top_x_share,0.9411764705882353,10,annual
2014,2014,2014,n_papers,8,NA,annual
2014,2014,2014,n_authors,46,NA,annual
2014,2014,2014,hhi,3.484375,NA,annual
2014,2014,2014,top_x_share,1,1,annual
2014,2014,2014,top_x_share,1,3,annual
2014,2014,2014,top_x_share,1,5,annual
2014,2014,2014,top_x_share,1,10,annual
2015,2015,2015,n_papers,8,NA,annual
2015,2015,2015,n_authors,48,NA,annual
2015,2015,2015,hhi,3.109375,NA,annual
2015,2015,2015,top_x_share,0.875,1,annual
2015,2015,2015,top_x_share,1,3,annual
2015,2015,2015,top_x_share,1,5,annual
2015,2015,2015,top_x_share,1,10,annual
2017,2017,2017,n_papers,17,NA,annual
2017,2017,2017,n_authors,78,NA,annual
2017,2017,2017,hhi,2.0069204152249154,NA,annual
2017,2017,2017,top_x_share,0.6470588235294118,1,annual
2017,2017,2017,top_x_share,0.8235294117647058,3,annual
2017,2017,2017,top_x_share,0.8823529411764706,5,annual
2017,2017,2017,top_x_share,0.9411764705882353,10,annual
2018,2018,2018,n_papers,7,NA,annual
2018,2018,2018,n_authors,31,NA,annual
2018,2018,2018,hhi,2.571428571428568,NA,annual
2018,2018,2018,top_x_share,0.8571428571428571,1,annual
2018,2018,2018,top_x_share,0.8571428571428571,3,annual
2018,2018,2018,top_x_share,0.8571428571428571,5,annual
2018,2018,2018,top_x_share,1,10,annual
2019,2019,2019,n_papers,13,NA,annual
2019,2019,2019,n_authors,67,NA,annual
2019,2019,2019,hhi,1.9999999999999996,NA,annual
2019,2019,2019,top_x_share,0.6153846153846154,1,annual
2019,2019,2019,top_x_share,1,3,annual
2019,2019,2019,top_x_share,1,5,annual
2019,2019,2019,top_x_share,1,10,annual
2020,2020,2020,n_papers,11,NA,annual
2020,2020,2020,n_authors,74,NA,annual
2020,2020,2020,hhi,2.314049586776865,NA,annual
2020,2020,2020,top_x_share,0.6363636363636364,1,annual
2020,2020,2020,top_x_share,0.7272727272727273,3,annual
2020,2020,2020,top_x_share,0.7272727272727273,5,annual
2020,2020,2020,top_x_share,0.9090909090909091,10,annual
2021,2021,2021,n_papers,12,NA,annual
2021,2021,2021,n_authors,125,NA,annual
2021,2021,2021,hhi,2.819444444444465,NA,annual
2021,2021,2021,top_x_share,0.5833333333333334,1,annual
2021,2021,2021,top_x_share,0.9166666666666666,3,annual
2021,2021,2021,top_x_share,0.9166666666666666,5,annual
2021,2021,2021,top_x_share,1,10,annual
2022,2022,2022,n_papers,19,NA,annual
2022,2022,2022,n_authors,132,NA,annual
2022,2022,2022,hhi,2.1385041551246604,NA,annual
2022,2022,2022,top_x_share,0.631578947368421,1,annual
2022,2022,2022,top_x_share,0.7368421052631579,3,annual
2022,2022,2022,top_x_share,0.8421052631578947,5,annual
2022,2022,2022,top_x_share,0.9473684210526315,10,annual
2023,2023,2023,n_papers,14,NA,annual
2023,2023,2023,n_authors,75,NA,annual
2023,2023,2023,hhi,1.6275510204081605,NA,annual
2023,2023,2023,top_x_share,0.42857142857142855,1,annual
2023,2023,2023,top_x_share,0.7142857142857143,3,annual
2023,2023,2023,top_x_share,0.7857142857142857,5,annual
2023,2023,2023,top_x_share,0.9285714285714286,10,annual
2024,2024,2024,n_papers,25,NA,annual
2024,2024,2024,n_authors,153,NA,annual
2024,2024,2024,hhi,1.7216000000000047,NA,annual
2024,2024,2024,top_x_share,0.72,1,annual
2024,2024,2024,top_x_share,0.72,3,annual
2024,2024,2024,top_x_share,0.76,5,annual
2024,2024,2024,top_x_share,0.96,10,annual
2025,2025,2025,n_papers,19,NA,annual
2025,2025,2025,n_authors,113,NA,annual
2025,2025,2025,hhi,1.761772853185591,NA,annual
2025,2025,2025,top_x_share,0.47368421052631576,1,annual
2025,2025,2025,top_x_share,0.631578947368421,3,annual
2025,2025,2025,top_x_share,0.8947368421052632,5,annual
2025,2025,2025,top_x_share,0.9473684210526315,10,annual
2026,2026,2026,n_papers,14,NA,annual
2026,2026,2026,n_authors,92,NA,annual
2026,2026,2026,hhi,1.4336734693877513,NA,annual
2026,2026,2026,top_x_share,0.5,1,annual
2026,2026,2026,top_x_share,0.7142857142857143,3,annual
2026,2026,2026,top_x_share,0.8571428571428571,5,annual
2026,2026,2026,top_x_share,1,10,annual
1995-1999,1995,1999,n_papers,27,NA,five_year
1995-1999,1995,1999,n_authors,62,NA,five_year
1995-1999,1995,1999,hhi,3.322359396433468,NA,five_year
1995-1999,1995,1999,top_x_share,0.9259259259259259,1,five_year
1995-1999,1995,1999,top_x_share,1,3,five_year
1995-1999,1995,1999,top_x_share,1,5,five_year
1995-1999,1995,1999,top_x_share,1,10,five_year
2000-2004,2000,2004,n_papers,69,NA,five_year
2000-2004,2000,2004,n_authors,107,NA,five_year
2000-2004,2000,2004,hhi,2.772526780088222,NA,five_year
2000-2004,2000,2004,top_x_share,0.8695652173913043,1,five_year
2000-2004,2000,2004,top_x_share,0.9130434782608695,3,five_year
2000-2004,2000,2004,top_x_share,0.9420289855072463,5,five_year
2000-2004,2000,2004,top_x_share,0.9420289855072463,10,five_year
2005-2009,2005,2009,n_papers,59,NA,five_year
2005-2009,2005,2009,n_authors,135,NA,five_year
2005-2009,2005,2009,hhi,2.2838264866417495,NA,five_year
2005-2009,2005,2009,top_x_share,0.711864406779661,1,five_year
2005-2009,2005,2009,top_x_share,0.8983050847457628,3,five_year
2005-2009,2005,2009,top_x_share,0.9152542372881356,5,five_year
2005-2009,2005,2009,top_x_share,0.9661016949152542,10,five_year
2010-2014,2010,2014,n_papers,50,NA,five_year
2010-2014,2010,2014,n_authors,160,NA,five_year
2010-2014,2010,2014,hhi,2.3783999999999943,NA,five_year
2010-2014,2010,2014,top_x_share,0.8,1,five_year
2010-2014,2010,2014,top_x_share,0.88,3,five_year
2010-2014,2010,2014,top_x_share,0.98,5,five_year
2010-2014,2010,2014,top_x_share,0.98,10,five_year
2015-2019,2015,2019,n_papers,48,NA,five_year
2015-2019,2015,2019,n_authors,139,NA,five_year
2015-2019,2015,2019,hhi,1.8576388888888815,NA,five_year
2015-2019,2015,2019,top_x_share,0.6041666666666666,1,five_year
2015-2019,2015,2019,top_x_share,0.8541666666666666,3,five_year
2015-2019,2015,2019,top_x_share,0.8958333333333334,5,five_year
2015-2019,2015,2019,top_x_share,0.9791666666666666,10,five_year
2020-2024,2020,2024,n_papers,81,NA,five_year
2020-2024,2020,2024,n_authors,367,NA,five_year
2020-2024,2020,2024,hhi,1.5550983081847376,NA,five_year
2020-2024,2020,2024,top_x_share,0.6172839506172839,1,five_year
2020-2024,2020,2024,top_x_share,0.691358024691358,3,five_year
2020-2024,2020,2024,top_x_share,0.7654320987654321,5,five_year
2020-2024,2020,2024,top_x_share,0.9506172839506173,10,five_year
2025-2029,2025,2029,n_papers,33,NA,five_year
2025-2029,2025,2029,n_authors,171,NA,five_year
2025-2029,2025,2029,hhi,1.4150596877869654,NA,five_year
2025-2029,2025,2029,top_x_share,0.48484848484848486,1,five_year
2025-2029,2025,2029,top_x_share,0.8181818181818182,3,five_year
2025-2029,2025,2029,top_x_share,0.9090909090909091,5,five_year
2025-2029,2025,2029,top_x_share,0.9393939393939394,10,five_year
