period,period_start,period_end,metric,value,top_x,period_type
2015-2019,2015,2019,top_x_share,0.4,10,five_year
2015-2019,2015,2019,top_x_share,1,20,five_year
2020-2024,2020,2024,n_papers,41,NA,five_year
2020-2024,2020,2024,n_authors,80,NA,five_year
2020-2024,2020,2024,hhi,0.2433075550267706,NA,five_year
2020-2024,2020,2024,top_x_share,0.2682926829268293,1,five_year
2020-2024,2020,2024,top_x_share,0.2682926829268293,3,five_year
2020-2024,2020,2024,top_x_share,0.2926829268292683,5,five_year
2020-2024,2020,2024,top_x_share,0.4146341463414634,10,five_year
2020-2024,2020,2024,top_x_share,1,20,five_year
2025-2029,2025,2029,n_papers,9,NA,five_year
2025-2029,2025,2029,n_authors,21,NA,five_year
2025-2029,2025,2029,hhi,1.419753086419754,NA,five_year
2025-2029,2025,2029,top_x_share,0.5555555555555556,1,five_year
2025-2029,2025,2029,top_x_share,0.5555555555555556,3,five_year
2025-2029,2025,2029,top_x_share,0.5555555555555556,5,five_year
2025-2029,2025,2029,top_x_share,1,10,five_year
2025-2029,2025,2029,top_x_share,1,20,five_year
