author_raw,author_id,notes,merged_by,merged_date
Brody J,Brody JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Broome J,Broome JG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brouwer RW,Brouwer RM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown-Gentry KD,Brown-Gentry K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Browner W,Browner WS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown JM,Brown JB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown M,Brown MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown MJ,Brown MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown MA,Brown MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brundel BJ,Brundel BJJM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brunner EJ,Brunner E,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brusselle GGO,Brusselle GG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brusselle G,Brusselle GG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Buchanan V,Buchanan VL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Buckley B,Buckley BM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Buckley L,Buckley LF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Budoff M,Budoff MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bullido M,Bullido MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bumpstead S,Bumpstead SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Burchard E,Burchard EG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Buring J,Buring JE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Burke G,Burke GL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Burton LC,Burton L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bush W,Bush WS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Buth E,Buth EJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Buxbaum J,Buxbaum JD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Buxbaum S,Buxbaum SG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Buxton A,Buxton AE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
CARe and COGENT consortia,CARe and CHARGE Consortia,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
CHARGE Atrial Fibrillation Working Group,CHARGE Analysis and Bioinformatics Working Group,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
CHARGE Consortium Hematology Working Group,CHARGE Consortium,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
CHARGE Consortium Hemostatic Factor Working Group,CHARGE Consortium,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
CHARGE Consortium Heart Failure Working Group,CHARGE Consortium,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
CHARGE Lipids Working Group,CHARGE Longevity Working Group,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cade B,Cade BE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Caffo BS,Caffo B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Callisaya M,Callisaya ML,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cantwell L,Cantwell LB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cao J,Cao JJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Caporaso NE,Caporaso N,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cappola A,Cappola AR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carbone LD,Carbone L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cardiovascular Health Study group,Cardiovascular Health Study,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cardiovascular Health Study Research Group,Cardiovascular Health Study,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cardiovascular Health Study Collaborative Research Group,Cardiovascular Health Study,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cardiovascular Health Study Investigators,Cardiovascular Health Study,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cardiovascular Health Study Collaborative Reseach Group,Cardiovascular Health Study,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carlson C,Carlson CS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carlson CL,Carlson CS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carlson M,Carlson MC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carmichael O,Carmichael OT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carnethon M,Carnethon MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carr J,Carr JJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carty C,Carty CL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Castaldi PJ,Castaldi P,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Catapano A,Catapano AL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cauley J,Cauley JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Caulfield M,Caulfield MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cawthon P,Cawthon PM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chaffin M,Chaffin MD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chakravarty M,Chakravarty MM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chambers J,Chambers JC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chambless L,Chambless LE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chami H,Chami HA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chandler J,Chandler JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chang AR,Chang AY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chang H-Y,Chang HY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chang JM,Chang JD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chang PY,Chang PP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chang YC,Chang YF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chang Y,Chang YF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chang YP,Chang YF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chanock S,Chanock SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chan A,Chan AT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chan JM,Chan JCN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chan JD,Chan JCN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chasman D,Chasman DI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chaudhry SA,Chaudhry SI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chaudhry S,Chaudhry SI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chaves PHM,Chaves PH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chaves P,Chaves PH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chaves PM,Chaves PH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cheng Y,Cheng YC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen BH,Chen B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen CH,Chen C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen CJ,Chen C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen CP,Chen C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen CT,Chen C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen CM,Chen C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen GK,Chen G,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen HH,Chen H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen IY,Chen I,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen JY,Chen J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen L,Chen LY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen LS,Chen LY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen LK,Chen LY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen M,Chen MH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen PH,Chen P,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen SH,Chen S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen TK,Chen TH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen TA,Chen TH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen TC,Chen TH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen W,Chen WM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen YD,Chen YI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen Y,Chen YI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen YT,Chen YI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen YY,Chen YI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen YE,Chen YI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chen ZZ,Chen Z,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chiang CWK,Chiang CW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chines P,Chines PS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ching CR,Ching CRK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Choi E,Choi EK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Choi HS,Choi H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Choi HJ,Choi H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chonchol MB,Chonchol M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chong M,Chong MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Christensen CK,Christensen C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Christenson R,Christenson RH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Christiansen M,Christiansen MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Christophersen I,Christophersen IE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chronic Kidney Disease Prognosis Consortium Investigators and Collaborators,Chronic Kidney Disease Prognosis Consortium,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chronic Kidney Disease Prognosis Consortium and the American Heart Association Cardiovascular-Kidney-Metabolic Science Advisory Group,Chronic Kidney Disease Prognosis Consortium,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chung C,Chung CP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Chung M,Chung MK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Claggett B,Claggett BL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Clarke RJ,Clarke R,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cochran BJ,Cochran B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cohorts for Heart and Aging Research in Genomic Epidemiology consortium,Cohorts for Heart and Aging Research in Genomic Epidemiology Consortium,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cohorts for Heart and Aging Research in Genomic Epidemiology,Cohorts for Heart and Aging Research in Genomic Epidemiology Consortium,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Coin LJ,Coin L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cole S,Cole SA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
