author_raw,author_id,notes,merged_by,merged_date
American Heart Association Statistics Committee and Stroke Statistics Subcommittee,American Heart Association,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
American Stroke Association,American Stroke Association Council on Stroke,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
American Stroke Association Stroke Council,American Stroke Association Council on Stroke,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
American Society of Hypertension,American Stroke Association Council on Stroke,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ames DC,Ames D,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Amos C,Amos CI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Amponsah M,Amponsah MK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Amundadottir L,Amundadottir LT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Anand S,Anand SS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Andersen S,Andersen SL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Anderson A,Anderson AG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Anderson C,Anderson CD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Anderson D,Anderson DE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Anderson J,Anderson JJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Anderson JL,Anderson JJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Anderson JS,Anderson JJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Anderson K,Anderson KM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Anderson MR,Anderson MA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Anderson S,Anderson SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Anderson SG,Anderson SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Andrews HF,Andrews H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ang AFA,Ang A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ang TF,Ang TFA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ang WQ,Ang W,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Aparicio H,Aparicio HJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Aponte J,Aponte JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Appel EV,Appel EVR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Aragaki A,Aragaki AK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Aragam K,Aragam KG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Arbeeva LS,Arbeeva L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Arbeev K,Arbeev KG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Arden N,Arden NK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ardlie KG,Ardlie K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Arking D,Arking DE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Armstrong NM,Armstrong NJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Armstrong ND,Armstrong NJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Armstrong N,Armstrong NJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Armstrong PCJ,Armstrong PC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Arnett D,Arnett DK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Arnold A,Arnold AM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Arnold SM,Arnold SE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Arsenault B,Arsenault BJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ashar F,Ashar FN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ashley F,Ashley FW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Assimes T,Assimes TL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Astor B,Astor BC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Atkinson E,Atkinson EJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Attix D,Attix DK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Atwood L,Atwood LD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Auerbach SH,Auerbach S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Auer P,Auer PL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Aulchenko Y,Aulchenko YS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Aurigemma G,Aurigemma GP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Austin-Tse C,Austin-Tse CA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Avery C,Avery CL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Axelsson G,Axelsson GT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ayers CA,Ayers C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ayers CR,Ayers C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Baccarelli A,Baccarelli AA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bae H,Bae HJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bailey KM,Bailey KR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Baillie J,Baillie JK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Baker J,Baker JT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bakker SJ,Bakker SJL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bakulski KM,Bakulski K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Baldwin CM,Baldwin CT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Baldwin C,Baldwin CT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ballantyne C,Ballantyne CM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Ballantyne ChM,Ballantyne CM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Balskus E,Balskus EP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Balte P,Balte PP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Barber R,Barber RC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Barbieri CM,Barbieri C,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Barnes DE,Barnes D,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Barnes K,Barnes KC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Baron J,Baron JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Barton B,Barton BA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bartz T,Bartz TM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Barve R,Barve RA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Basart HV,Basart H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bassett JK,Bassett JHD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bastarache LA,Bastarache L,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Baucom Z,Baucom ZH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Baumeister S,Baumeister SE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bazzano L,Bazzano LA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Beare R,Beare RJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Beaulieu L,Beaulieu LM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Becker A,Becker AB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Becker JA,Becker JT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Becker J,Becker JT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Becker L,Becker LC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Beck T,Beck TJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Beilby JP,Beilby J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Beiser A,Beiser AS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Beitelshees A,Beitelshees AL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Belanger AM,Belanger AJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Belanger A,Belanger AJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bell JD,Bell JT,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Benavente O,Benavente OR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Benjamin E,Benjamin EJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Benndorf R,Benndorf RA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bennett D,Bennett DA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Benson M,Benson MD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Berenson G,Berenson GS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Berger C,Berger CJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Berkeley J,Berkeley JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Berkman L,Berkman LF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Berry D,Berry DJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Berry J,Berry JD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bertoni A,Bertoni AG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Beulens JW,Beulens JWJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bhambhani VM,Bhambhani V,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bhangale TR,Bhangale T,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bick A,Bick AG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bielak L,Bielak LF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bien S,Bien SA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bilo HJ,Bilo HJG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Binder E,Binder EB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
BioBank Japan Cooperative Hospital Group,BioBank Japan Project,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Biobank Japan,Biobank Japan Project,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bird T,Bird TD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bishop C,Bishop CE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bis J,Bis JC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bjonnes A,Bjonnes AC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Blackwell T,Blackwell TW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Blackwell TS,Blackwell TW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Blaha M,Blaha MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Blakemore AIF,Blakemore AI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Blease S,Blease SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bleecker E,Bleecker ER,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bloomfield G,Bloomfield GS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bloom J,Bloom JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Blue E,Blue EE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Blumberg JB,Blumberg J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Boehm B,Boehm BO,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Boerwinkle EA,Boerwinkle E,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Boer JMA,Boer JM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bolton JA,Bolton JL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bonnycastle L,Bonnycastle LL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bookman E,Bookman EB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Boomsma D,Boomsma DI,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Boorgula M,Boorgula MP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Booth S,Booth SL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Borecki I,Borecki IB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Borenstein A,Borenstein AR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bostom A,Bostom AG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bos MJ,Bos MM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bottinger E,Bottinger EP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bottinger EB,Bottinger EP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Boutin T,Boutin TS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bouxsein M,Bouxsein ML,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bowden D,Bowden DW,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bowler R,Bowler RP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bowman TV,Bowman TS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Boyd S,Boyd SK,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brancati F,Brancati FL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brand F,Brand FN,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brand RJ,Brand RE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brant LC,Brant LCC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brasch R,Brasch RC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bras JT,Bras J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Braun K,Braun KVE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brent M,Brent MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Breteler MMB,Breteler MM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Breteler M,Breteler MM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brewer J,Brewer JB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brightling C,Brightling CE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Britton A,Britton AF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Britton AR,Britton AF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brody J,Brody JA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Broe K,Broe KE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brookes K,Brookes KJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Broome J,Broome JG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brouwer RWW,Brouwer RM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brouwer RW,Brouwer RM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown C,Brown CD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown DA,Brown DL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown J,Brown JB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown JD,Brown JB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown KK,Brown K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown KS,Brown K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown KM,Brown K,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown MA,Brown MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown M,Brown MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown MJ,Brown MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown S,Brown SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brown SM,Brown SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brumpton BM,Brumpton B,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brunner EJ,Brunner E,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brusselle G,Brusselle GG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Brusselle GGO,Brusselle GG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Buckley B,Buckley BM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Budde J,Budde JP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Budoff M,Budoff MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bullido M,Bullido MJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bumpstead S,Bumpstead SJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Burchard E,Burchard EG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Burke G,Burke GL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Burke GM,Burke GL,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Burt AA,Burt A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Burt L,Burt LA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Bush W,Bush WS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Buth E,Buth EJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Butler JL,Butler J,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Buxbaum S,Buxbaum SG,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Böger C,Böger CA,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Böger R,Böger RH,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
CHARGE Atrial Fibrillation Working Group,CHARGE Analysis and Bioinformatics Working Group,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
CHARGE Consortium Hematology Working Group,CHARGE Consortium,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
CHARGE Consortium Epigenetics group and BIOS Consortium,CHARGE Consortium,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
CHARGE Consortium Hemostatic Factor Working Group,CHARGE Consortium,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
CHARGE Consortium Heart Failure Working Group,CHARGE Consortium,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
CHARGE Hemostasis Working Group,CHARGE Heart Failure Working Group,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
CHARGE Hematology,CHARGE Heart Failure Working Group,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
CHARGE Hematology Working Group,CHARGE Heart Failure Working Group,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
CHARGE Lipids Working Group,CHARGE Longevity Working Group,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
CHARGE Nutrition Study Group,CHARGE Neurology Working Group,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
CKDGen Consortium and the International Stroke Genetics Consortium,CKDGen Consortium,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cade B,Cade BE,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cai TT,Cai T,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Callisaya ML,Callisaya M,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Campbell CC,Campbell CY,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Campbell PT,Campbell PJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Campbell SE,Campbell S,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cantwell L,Cantwell LB,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Capellini T,Capellini TD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Caporaso NE,Caporaso N,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cappola AR,Cappola A,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Cappuccio F,Cappuccio FP,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carlquist J,Carlquist JF,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carlson C,Carlson CS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carlson JA,Carlson JC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carlson J,Carlson JC,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carlson O,Carlson OD,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carlsson CJ,Carlsson CM,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carneiro HA,Carneiro H,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carnethon M,Carnethon MR,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carrell D,Carrell DS,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
Carr J,Carr JJ,Auto-merge: same last name and first initial (project rule),auto_initial_rule,2026-07-06
