period,period_start,period_end,metric,value,top_x,period_type
1976,1976,1976,top_x_share,0.7777777777777778,3,annual
1976,1976,1976,top_x_share,0.7777777777777778,5,annual
1976,1976,1976,top_x_share,1,10,annual
1976,1976,1976,top_x_share,1,20,annual
1977,1977,1977,n_papers,7,NA,annual
1977,1977,1977,n_authors,7,NA,annual
1977,1977,1977,hhi,0.6938775510204083,NA,annual
1977,1977,1977,top_x_share,0.7142857142857143,1,annual
1977,1977,1977,top_x_share,1,3,annual
1977,1977,1977,top_x_share,1,5,annual
1977,1977,1977,top_x_share,1,10,annual
1977,1977,1977,top_x_share,1,20,annual
1978,1978,1978,n_papers,7,NA,annual
1978,1978,1978,n_authors,10,NA,annual
1978,1978,1978,hhi,0.4285714285714287,NA,annual
1978,1978,1978,top_x_share,0.42857142857142855,1,annual
1978,1978,1978,top_x_share,1,3,annual
1978,1978,1978,top_x_share,1,5,annual
1978,1978,1978,top_x_share,1,10,annual
1978,1978,1978,top_x_share,1,20,annual
1980,1980,1980,n_papers,9,NA,annual
1980,1980,1980,n_authors,8,NA,annual
1980,1980,1980,hhi,0.62962962962963,NA,annual
1980,1980,1980,top_x_share,0.6666666666666666,1,annual
1980,1980,1980,top_x_share,1,3,annual
1980,1980,1980,top_x_share,1,5,annual
1980,1980,1980,top_x_share,1,10,annual
1980,1980,1980,top_x_share,1,20,annual
1981,1981,1981,n_papers,11,NA,annual
1981,1981,1981,n_authors,10,NA,annual
1981,1981,1981,hhi,0.23140495867768596,NA,annual
1981,1981,1981,top_x_share,0.36363636363636365,1,annual
1981,1981,1981,top_x_share,1,3,annual
1981,1981,1981,top_x_share,1,5,annual
1981,1981,1981,top_x_share,1,10,annual
1981,1981,1981,top_x_share,1,20,annual
1982,1982,1982,n_papers,6,NA,annual
1982,1982,1982,n_authors,6,NA,annual
1982,1982,1982,hhi,0.38888888888888895,NA,annual
1982,1982,1982,top_x_share,0.5,1,annual
1982,1982,1982,top_x_share,1,3,annual
1982,1982,1982,top_x_share,1,5,annual
1982,1982,1982,top_x_share,1,10,annual
1982,1982,1982,top_x_share,1,20,annual
1983,1983,1983,n_papers,11,NA,annual
1983,1983,1983,n_authors,12,NA,annual
1983,1983,1983,hhi,0.23966942148760328,NA,annual
1983,1983,1983,top_x_share,0.2727272727272727,1,annual
1983,1983,1983,top_x_share,0.5454545454545454,3,annual
1983,1983,1983,top_x_share,1,5,annual
1983,1983,1983,top_x_share,1,10,annual
1983,1983,1983,top_x_share,1,20,annual
1984,1984,1984,n_papers,6,NA,annual
1984,1984,1984,n_authors,4,NA,annual
1984,1984,1984,hhi,0.4166666666666667,NA,annual
1984,1984,1984,top_x_share,0.5,1,annual
1984,1984,1984,top_x_share,1,3,annual
1984,1984,1984,top_x_share,1,5,annual
1984,1984,1984,top_x_share,1,10,annual
1984,1984,1984,top_x_share,1,20,annual
1989,1989,1989,n_papers,8,NA,annual
1989,1989,1989,n_authors,6,NA,annual
1989,1989,1989,hhi,0.421875,NA,annual
1989,1989,1989,top_x_share,0.5,1,annual
1989,1989,1989,top_x_share,0.75,3,annual
1989,1989,1989,top_x_share,1,5,annual
1989,1989,1989,top_x_share,1,10,annual
1989,1989,1989,top_x_share,1,20,annual
1991,1991,1991,n_papers,7,NA,annual
1991,1991,1991,n_authors,11,NA,annual
1991,1991,1991,hhi,0.5306122448979593,NA,annual
1991,1991,1991,top_x_share,0.5714285714285714,1,annual
1991,1991,1991,top_x_share,1,3,annual
1991,1991,1991,top_x_share,1,5,annual
1991,1991,1991,top_x_share,1,10,annual
1991,1991,1991,top_x_share,1,20,annual
1992,1992,1992,n_papers,7,NA,annual
1992,1992,1992,n_authors,9,NA,annual
1992,1992,1992,hhi,1.285714285714286,NA,annual
1992,1992,1992,top_x_share,1,1,annual
1992,1992,1992,top_x_share,1,3,annual
1992,1992,1992,top_x_share,1,5,annual
1992,1992,1992,top_x_share,1,10,annual
1992,1992,1992,top_x_share,1,20,annual
1994,1994,1994,n_papers,7,NA,annual
1994,1994,1994,n_authors,14,NA,annual
1994,1994,1994,hhi,0.8367346938775512,NA,annual
1994,1994,1994,top_x_share,0.5714285714285714,1,annual
1994,1994,1994,top_x_share,1,3,annual
1994,1994,1994,top_x_share,1,5,annual
1994,1994,1994,top_x_share,1,10,annual
1994,1994,1994,top_x_share,1,20,annual
1995,1995,1995,n_papers,10,NA,annual
1995,1995,1995,n_authors,7,NA,annual
1995,1995,1995,hhi,0.3400000000000001,NA,annual
1995,1995,1995,top_x_share,0.5,1,annual
1995,1995,1995,top_x_share,1,3,annual
1995,1995,1995,top_x_share,1,5,annual
1995,1995,1995,top_x_share,1,10,annual
1995,1995,1995,top_x_share,1,20,annual
1996,1996,1996,n_papers,14,NA,annual
1996,1996,1996,n_authors,15,NA,annual
1996,1996,1996,hhi,0.29591836734693877,NA,annual
1996,1996,1996,top_x_share,0.2857142857142857,1,annual
1996,1996,1996,top_x_share,0.5714285714285714,3,annual
1996,1996,1996,top_x_share,0.8571428571428571,5,annual
1996,1996,1996,top_x_share,1,10,annual
1996,1996,1996,top_x_share,1,20,annual
1997,1997,1997,n_papers,13,NA,annual
1997,1997,1997,n_authors,14,NA,annual
1997,1997,1997,hhi,0.3076923076923076,NA,annual
1997,1997,1997,top_x_share,0.3076923076923077,1,annual
1997,1997,1997,top_x_share,0.8461538461538461,3,annual
1997,1997,1997,top_x_share,0.8461538461538461,5,annual
1997,1997,1997,top_x_share,1,10,annual
1997,1997,1997,top_x_share,1,20,annual
1998,1998,1998,n_papers,24,NA,annual
1998,1998,1998,n_authors,28,NA,annual
1998,1998,1998,hhi,0.2777777777777777,NA,annual
1998,1998,1998,top_x_share,0.2916666666666667,1,annual
1998,1998,1998,top_x_share,0.5416666666666666,3,annual
1998,1998,1998,top_x_share,0.75,5,annual
1998,1998,1998,top_x_share,1,10,annual
1998,1998,1998,top_x_share,1,20,annual
1999,1999,1999,n_papers,11,NA,annual
1999,1999,1999,n_authors,18,NA,annual
1999,1999,1999,hhi,0.38016528925619797,NA,annual
1999,1999,1999,top_x_share,0.5454545454545454,1,annual
1999,1999,1999,top_x_share,0.7272727272727273,3,annual
1999,1999,1999,top_x_share,0.7272727272727273,5,annual
1999,1999,1999,top_x_share,1,10,annual
1999,1999,1999,top_x_share,1,20,annual
2000,2000,2000,n_papers,8,NA,annual
2000,2000,2000,n_authors,13,NA,annual
2000,2000,2000,hhi,0.25,NA,annual
2000,2000,2000,top_x_share,0.25,1,annual
2000,2000,2000,top_x_share,1,3,annual
2000,2000,2000,top_x_share,1,5,annual
2000,2000,2000,top_x_share,1,10,annual
2000,2000,2000,top_x_share,1,20,annual
2001,2001,2001,n_papers,17,NA,annual
2001,2001,2001,n_authors,29,NA,annual
2001,2001,2001,hhi,0.19377162629757783,NA,annual
2001,2001,2001,top_x_share,0.23529411764705882,1,annual
2001,2001,2001,top_x_share,0.5294117647058824,3,annual
2001,2001,2001,top_x_share,0.5294117647058824,5,annual
2001,2001,2001,top_x_share,1,10,annual
2001,2001,2001,top_x_share,1,20,annual
2002,2002,2002,n_papers,12,NA,annual
2002,2002,2002,n_authors,18,NA,annual
2002,2002,2002,hhi,0.2291666666666667,NA,annual
2002,2002,2002,top_x_share,0.3333333333333333,1,annual
2002,2002,2002,top_x_share,1,3,annual
2002,2002,2002,top_x_share,1,5,annual
2002,2002,2002,top_x_share,1,10,annual
2002,2002,2002,top_x_share,1,20,annual
2003,2003,2003,n_papers,14,NA,annual
2003,2003,2003,n_authors,47,NA,annual
2003,2003,2003,hhi,0.35204081632653084,NA,annual
2003,2003,2003,top_x_share,0.42857142857142855,1,annual
2003,2003,2003,top_x_share,0.5,3,annual
2003,2003,2003,top_x_share,1,5,annual
2003,2003,2003,top_x_share,1,10,annual
2003,2003,2003,top_x_share,1,20,annual
2004,2004,2004,n_papers,14,NA,annual
2004,2004,2004,n_authors,35,NA,annual
2004,2004,2004,hhi,0.28571428571428586,NA,annual
2004,2004,2004,top_x_share,0.7142857142857143,1,annual
2004,2004,2004,top_x_share,0.7142857142857143,3,annual
2004,2004,2004,top_x_share,0.7142857142857143,5,annual
2004,2004,2004,top_x_share,1,10,annual
2004,2004,2004,top_x_share,1,20,annual
2005,2005,2005,n_papers,16,NA,annual
2005,2005,2005,n_authors,29,NA,annual
2005,2005,2005,hhi,0.11328125,NA,annual
2005,2005,2005,top_x_share,1,1,annual
2005,2005,2005,top_x_share,1,3,annual
2005,2005,2005,top_x_share,1,5,annual
2005,2005,2005,top_x_share,1,10,annual
2005,2005,2005,top_x_share,1,20,annual
2006,2006,2006,n_papers,24,NA,annual
2006,2006,2006,n_authors,50,NA,annual
2006,2006,2006,hhi,0.15972222222222196,NA,annual
2006,2006,2006,top_x_share,0.2916666666666667,1,annual
2006,2006,2006,top_x_share,0.4583333333333333,3,annual
2006,2006,2006,top_x_share,0.4583333333333333,5,annual
2006,2006,2006,top_x_share,1,10,annual
2006,2006,2006,top_x_share,1,20,annual
2007,2007,2007,n_papers,34,NA,annual
2007,2007,2007,n_authors,48,NA,annual
2007,2007,2007,hhi,0.11851211072664355,NA,annual
2007,2007,2007,top_x_share,0.29411764705882354,1,annual
2007,2007,2007,top_x_share,0.38235294117647056,3,annual
2007,2007,2007,top_x_share,0.5294117647058824,5,annual
2007,2007,2007,top_x_share,0.5294117647058824,10,annual
2007,2007,2007,top_x_share,1,20,annual
2008,2008,2008,n_papers,26,NA,annual
2008,2008,2008,n_authors,47,NA,annual
2008,2008,2008,hhi,0.11982248520710037,NA,annual
2008,2008,2008,top_x_share,0.11538461538461539,1,annual
2008,2008,2008,top_x_share,0.46153846153846156,3,annual
2008,2008,2008,top_x_share,0.46153846153846156,5,annual
2008,2008,2008,top_x_share,1,10,annual
2008,2008,2008,top_x_share,1,20,annual
2009,2009,2009,n_papers,31,NA,annual
2009,2009,2009,n_authors,52,NA,annual
2009,2009,2009,hhi,0.1373569198751301,NA,annual
2009,2009,2009,top_x_share,0.22580645161290322,1,annual
2009,2009,2009,top_x_share,0.5483870967741935,3,annual
2009,2009,2009,top_x_share,0.5483870967741935,5,annual
2009,2009,2009,top_x_share,0.5483870967741935,10,annual
2009,2009,2009,top_x_share,1,20,annual
2010,2010,2010,n_papers,35,NA,annual
2010,2010,2010,n_authors,71,NA,annual
2010,2010,2010,hhi,0.09551020408163255,NA,annual
2010,2010,2010,top_x_share,0.11428571428571428,1,annual
2010,2010,2010,top_x_share,0.2,3,annual
2010,2010,2010,top_x_share,0.4,5,annual
2010,2010,2010,top_x_share,1,10,annual
2010,2010,2010,top_x_share,1,20,annual
2011,2011,2011,n_papers,46,NA,annual
2011,2011,2011,n_authors,86,NA,annual
2011,2011,2011,hhi,0.07372400756143666,NA,annual
2011,2011,2011,top_x_share,0.08695652173913043,1,annual
2011,2011,2011,top_x_share,0.21739130434782608,3,annual
2011,2011,2011,top_x_share,0.5434782608695652,5,annual
2011,2011,2011,top_x_share,0.5434782608695652,10,annual
2011,2011,2011,top_x_share,1,20,annual
2012,2012,2012,n_papers,28,NA,annual
2012,2012,2012,n_authors,89,NA,annual
2012,2012,2012,hhi,0.19897959183673403,NA,annual
2012,2012,2012,top_x_share,0.21428571428571427,1,annual
2012,2012,2012,top_x_share,0.21428571428571427,3,annual
2012,2012,2012,top_x_share,0.21428571428571427,5,annual
2012,2012,2012,top_x_share,0.6071428571428571,10,annual
2012,2012,2012,top_x_share,1,20,annual
2013,2013,2013,n_papers,33,NA,annual
2013,2013,2013,n_authors,91,NA,annual
2013,2013,2013,hhi,0.15886134067952237,NA,annual
2013,2013,2013,top_x_share,0.12121212121212122,1,annual
2013,2013,2013,top_x_share,0.36363636363636365,3,annual
2013,2013,2013,top_x_share,0.36363636363636365,5,annual
2013,2013,2013,top_x_share,0.5454545454545454,10,annual
2013,2013,2013,top_x_share,1,20,annual
2014,2014,2014,n_papers,40,NA,annual
2014,2014,2014,n_authors,72,NA,annual
2014,2014,2014,hhi,0.1462499999999996,NA,annual
2014,2014,2014,top_x_share,0.375,1,annual
2014,2014,2014,top_x_share,0.375,3,annual
2014,2014,2014,top_x_share,0.375,5,annual
2014,2014,2014,top_x_share,0.575,10,annual
2014,2014,2014,top_x_share,1,20,annual
2015,2015,2015,n_papers,24,NA,annual
2015,2015,2015,n_authors,69,NA,annual
2015,2015,2015,hhi,0.2222222222222219,NA,annual
2015,2015,2015,top_x_share,0.125,1,annual
2015,2015,2015,top_x_share,0.125,3,annual
2015,2015,2015,top_x_share,0.4583333333333333,5,annual
2015,2015,2015,top_x_share,0.4583333333333333,10,annual
2015,2015,2015,top_x_share,1,20,annual
2016,2016,2016,n_papers,24,NA,annual
2016,2016,2016,n_authors,96,NA,annual
2016,2016,2016,hhi,0.18749999999999958,NA,annual
2016,2016,2016,top_x_share,0.25,1,annual
2016,2016,2016,top_x_share,0.25,3,annual
2016,2016,2016,top_x_share,1,5,annual
2016,2016,2016,top_x_share,1,10,annual
2016,2016,2016,top_x_share,1,20,annual
2017,2017,2017,n_papers,29,NA,annual
2017,2017,2017,n_authors,141,NA,annual
2017,2017,2017,hhi,0.2699167657550546,NA,annual
2017,2017,2017,top_x_share,0.20689655172413793,1,annual
2017,2017,2017,top_x_share,0.4827586206896552,3,annual
2017,2017,2017,top_x_share,0.4827586206896552,5,annual
2017,2017,2017,top_x_share,0.4827586206896552,10,annual
2017,2017,2017,top_x_share,1,20,annual
2018,2018,2018,n_papers,29,NA,annual
2018,2018,2018,n_authors,187,NA,annual
2018,2018,2018,hhi,0.35315101070154553,NA,annual
2018,2018,2018,top_x_share,0.1724137931034483,1,annual
2018,2018,2018,top_x_share,0.3793103448275862,3,annual
2018,2018,2018,top_x_share,0.3793103448275862,5,annual
2018,2018,2018,top_x_share,0.4827586206896552,10,annual
2018,2018,2018,top_x_share,1,20,annual
2019,2019,2019,n_papers,29,NA,annual
2019,2019,2019,n_authors,97,NA,annual
2019,2019,2019,hhi,0.21878715814506636,NA,annual
2019,2019,2019,top_x_share,0.41379310344827586,1,annual
2019,2019,2019,top_x_share,0.41379310344827586,3,annual
2019,2019,2019,top_x_share,0.41379310344827586,5,annual
2019,2019,2019,top_x_share,0.5862068965517241,10,annual
2019,2019,2019,top_x_share,1,20,annual
2020,2020,2020,n_papers,47,NA,annual
2020,2020,2020,n_authors,157,NA,annual
2020,2020,2020,hhi,0.2765957446808524,NA,annual
2020,2020,2020,top_x_share,0.1702127659574468,1,annual
2020,2020,2020,top_x_share,0.1702127659574468,3,annual
2020,2020,2020,top_x_share,0.1702127659574468,5,annual
2020,2020,2020,top_x_share,0.1702127659574468,10,annual
2020,2020,2020,top_x_share,0.23404255319148937,20,annual
2021,2021,2021,n_papers,48,NA,annual
2021,2021,2021,n_authors,222,NA,annual
2021,2021,2021,hhi,0.19314236111111294,NA,annual
2021,2021,2021,top_x_share,0.125,1,annual
2021,2021,2021,top_x_share,0.22916666666666666,3,annual
2021,2021,2021,top_x_share,0.3333333333333333,5,annual
2021,2021,2021,top_x_share,0.4375,10,annual
2021,2021,2021,top_x_share,0.5625,20,annual
2022,2022,2022,n_papers,42,NA,annual
2022,2022,2022,n_authors,358,NA,annual
2022,2022,2022,hhi,0.3826530612244867,NA,annual
2022,2022,2022,top_x_share,0.19047619047619047,1,annual
2022,2022,2022,top_x_share,0.19047619047619047,3,annual
2022,2022,2022,top_x_share,0.35714285714285715,5,annual
2022,2022,2022,top_x_share,0.42857142857142855,10,annual
2022,2022,2022,top_x_share,1,20,annual
2023,2023,2023,n_papers,21,NA,annual
2023,2023,2023,n_authors,64,NA,annual
2023,2023,2023,hhi,0.3174603174603172,NA,annual
2023,2023,2023,top_x_share,0.2857142857142857,1,annual
2023,2023,2023,top_x_share,0.2857142857142857,3,annual
2023,2023,2023,top_x_share,0.2857142857142857,5,annual
2023,2023,2023,top_x_share,0.47619047619047616,10,annual
2023,2023,2023,top_x_share,1,20,annual
2024,2024,2024,n_papers,32,NA,annual
2024,2024,2024,n_authors,82,NA,annual
2024,2024,2024,hhi,0.2353515625,NA,annual
2024,2024,2024,top_x_share,0.1875,1,annual
2024,2024,2024,top_x_share,0.40625,3,annual
2024,2024,2024,top_x_share,0.40625,5,annual
2024,2024,2024,top_x_share,0.46875,10,annual
2024,2024,2024,top_x_share,1,20,annual
2025,2025,2025,n_papers,35,NA,annual
2025,2025,2025,n_authors,149,NA,annual
2025,2025,2025,hhi,0.27591836734694014,NA,annual
2025,2025,2025,top_x_share,0.17142857142857143,1,annual
2025,2025,2025,top_x_share,0.17142857142857143,3,annual
2025,2025,2025,top_x_share,0.17142857142857143,5,annual
2025,2025,2025,top_x_share,0.37142857142857144,10,annual
2025,2025,2025,top_x_share,0.4857142857142857,20,annual
2026,2026,2026,n_papers,9,NA,annual
2026,2026,2026,n_authors,34,NA,annual
2026,2026,2026,hhi,0.9012345679012357,NA,annual
2026,2026,2026,top_x_share,0.4444444444444444,1,annual
2026,2026,2026,top_x_share,0.4444444444444444,3,annual
2026,2026,2026,top_x_share,0.4444444444444444,5,annual
2026,2026,2026,top_x_share,0.4444444444444444,10,annual
2026,2026,2026,top_x_share,1,20,annual
1960-1964,1960,1964,n_papers,6,NA,five_year
1960-1964,1960,1964,n_authors,6,NA,five_year
1960-1964,1960,1964,hhi,0.25000000000000006,NA,five_year
1960-1964,1960,1964,top_x_share,0.3333333333333333,1,five_year
1960-1964,1960,1964,top_x_share,1,3,five_year
1960-1964,1960,1964,top_x_share,1,5,five_year
1960-1964,1960,1964,top_x_share,1,10,five_year
1960-1964,1960,1964,top_x_share,1,20,five_year
1965-1969,1965,1969,n_papers,24,NA,five_year
1965-1969,1965,1969,n_authors,17,NA,five_year
1965-1969,1965,1969,hhi,0.40972222222222204,NA,five_year
1965-1969,1965,1969,top_x_share,0.5416666666666666,1,five_year
1965-1969,1965,1969,top_x_share,0.5833333333333334,3,five_year
1965-1969,1965,1969,top_x_share,0.75,5,five_year
1965-1969,1965,1969,top_x_share,1,10,five_year
1965-1969,1965,1969,top_x_share,1,20,five_year
1970-1974,1970,1974,n_papers,32,NA,five_year
1970-1974,1970,1974,n_authors,30,NA,five_year
1970-1974,1970,1974,hhi,0.2978515625,NA,five_year
1970-1974,1970,1974,top_x_share,0.375,1,five_year
1970-1974,1970,1974,top_x_share,0.71875,3,five_year
1970-1974,1970,1974,top_x_share,0.8125,5,five_year
1970-1974,1970,1974,top_x_share,1,10,five_year
1970-1974,1970,1974,top_x_share,1,20,five_year
1975-1979,1975,1979,n_papers,32,NA,five_year
1975-1979,1975,1979,n_authors,23,NA,five_year
1975-1979,1975,1979,hhi,0.404296875,NA,five_year
1975-1979,1975,1979,top_x_share,0.5,1,five_year
1975-1979,1975,1979,top_x_share,0.71875,3,five_year
1975-1979,1975,1979,top_x_share,0.78125,5,five_year
1975-1979,1975,1979,top_x_share,1,10,five_year
1975-1979,1975,1979,top_x_share,1,20,five_year
1980-1984,1980,1984,n_papers,43,NA,five_year
1980-1984,1980,1984,n_authors,22,NA,five_year
1980-1984,1980,1984,hhi,0.2590589507842079,NA,five_year
1980-1984,1980,1984,top_x_share,0.4418604651162791,1,five_year
1980-1984,1980,1984,top_x_share,0.627906976744186,3,five_year
1980-1984,1980,1984,top_x_share,0.627906976744186,5,five_year
1980-1984,1980,1984,top_x_share,0.8837209302325582,10,five_year
1980-1984,1980,1984,top_x_share,1,20,five_year
1985-1989,1985,1989,n_papers,22,NA,five_year
1985-1989,1985,1989,n_authors,8,NA,five_year
1985-1989,1985,1989,hhi,0.506198347107438,NA,five_year
1985-1989,1985,1989,top_x_share,0.5,1,five_year
1985-1989,1985,1989,top_x_share,0.9545454545454546,3,five_year
1985-1989,1985,1989,top_x_share,0.9545454545454546,5,five_year
1985-1989,1985,1989,top_x_share,1,10,five_year
1985-1989,1985,1989,top_x_share,1,20,five_year
1990-1994,1990,1994,n_papers,24,NA,five_year
1990-1994,1990,1994,n_authors,31,NA,five_year
1990-1994,1990,1994,hhi,0.6024305555555565,NA,five_year
1990-1994,1990,1994,top_x_share,0.6666666666666666,1,five_year
1990-1994,1990,1994,top_x_share,0.7916666666666666,3,five_year
1990-1994,1990,1994,top_x_share,0.9166666666666666,5,five_year
1990-1994,1990,1994,top_x_share,1,10,five_year
1990-1994,1990,1994,top_x_share,1,20,five_year
1995-1999,1995,1999,n_papers,72,NA,five_year
1995-1999,1995,1999,n_authors,49,NA,five_year
1995-1999,1995,1999,hhi,0.20486111111111072,NA,five_year
1995-1999,1995,1999,top_x_share,0.2777777777777778,1,five_year
1995-1999,1995,1999,top_x_share,0.4583333333333333,3,five_year
1995-1999,1995,1999,top_x_share,0.6388888888888888,5,five_year
1995-1999,1995,1999,top_x_share,0.8055555555555556,10,five_year
1995-1999,1995,1999,top_x_share,1,20,five_year
2000-2004,2000,2004,n_papers,65,NA,five_year
2000-2004,2000,2004,n_authors,91,NA,five_year
2000-2004,2000,2004,hhi,0.14153846153846106,NA,five_year
2000-2004,2000,2004,top_x_share,0.2153846153846154,1,five_year
2000-2004,2000,2004,top_x_share,0.4307692307692308,3,five_year
2000-2004,2000,2004,top_x_share,0.46153846153846156,5,five_year
2000-2004,2000,2004,top_x_share,0.6307692307692307,10,five_year
2000-2004,2000,2004,top_x_share,0.7384615384615385,20,five_year
2005-2009,2005,2009,n_papers,131,NA,five_year
2005-2009,2005,2009,n_authors,165,NA,five_year
2005-2009,2005,2009,hhi,0.05879610745294598,NA,five_year
2005-2009,2005,2009,top_x_share,0.10687022900763359,1,five_year
2005-2009,2005,2009,top_x_share,0.25190839694656486,3,five_year
2005-2009,2005,2009,top_x_share,0.33587786259541985,5,five_year
2005-2009,2005,2009,top_x_share,0.48091603053435117,10,five_year
2005-2009,2005,2009,top_x_share,0.5725190839694656,20,five_year
2010-2014,2010,2014,n_papers,182,NA,five_year
2010-2014,2010,2014,n_authors,293,NA,five_year
2010-2014,2010,2014,hhi,0.05361671295737208,NA,five_year
2010-2014,2010,2014,top_x_share,0.07692307692307693,1,five_year
2010-2014,2010,2014,top_x_share,0.2032967032967033,3,five_year
2010-2014,2010,2014,top_x_share,0.3021978021978022,5,five_year
2010-2014,2010,2014,top_x_share,0.3956043956043956,10,five_year
2010-2014,2010,2014,top_x_share,0.5659340659340659,20,five_year
2015-2019,2015,2019,n_papers,135,NA,five_year
2015-2019,2015,2019,n_authors,476,NA,five_year
2015-2019,2015,2019,hhi,0.10096021947873923,NA,five_year
2015-2019,2015,2019,top_x_share,0.1111111111111111,1,five_year
2015-2019,2015,2019,top_x_share,0.24444444444444444,3,five_year
2015-2019,2015,2019,top_x_share,0.24444444444444444,5,five_year
2015-2019,2015,2019,top_x_share,0.4222222222222222,10,five_year
2015-2019,2015,2019,top_x_share,0.4740740740740741,20,five_year
2020-2024,2020,2024,n_papers,190,NA,five_year
2020-2024,2020,2024,n_authors,738,NA,five_year
2020-2024,2020,2024,hhi,0.1349584487534651,NA,five_year
2020-2024,2020,2024,top_x_share,0.12631578947368421,1,five_year
2020-2024,2020,2024,top_x_share,0.12631578947368421,3,five_year
2020-2024,2020,2024,top_x_share,0.22105263157894736,5,five_year
2020-2024,2020,2024,top_x_share,0.3473684210526316,10,five_year
2020-2024,2020,2024,top_x_share,0.45263157894736844,20,five_year
2025-2029,2025,2029,n_papers,44,NA,five_year
2025-2029,2025,2029,n_authors,173,NA,five_year
2025-2029,2025,2029,hhi,0.2608471074380175,NA,five_year
2025-2029,2025,2029,top_x_share,0.18181818181818182,1,five_year
2025-2029,2025,2029,top_x_share,0.18181818181818182,3,five_year
2025-2029,2025,2029,top_x_share,0.18181818181818182,5,five_year
2025-2029,2025,2029,top_x_share,0.2727272727272727,10,five_year
2025-2029,2025,2029,top_x_share,0.5227272727272727,20,five_year
